@relation data

@attribute id string
@attribute 10426 numeric
@attribute 10844 numeric
@attribute 114791 numeric
@attribute 121441 numeric
@attribute 27175 numeric
@attribute 27229 numeric
@attribute 4926 numeric
@attribute 7283 numeric
@attribute 85378 numeric
@attribute 891 numeric
@attribute 983 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.2546888735,0.3032702257,0.2598874682,0.2591639419,0.3701020696,0.6989474148,0.2638914378,0.8067215553,-0.1534508211,0.2301373981,-0.0425476541,BRCA
GSM481003,0.2214154714,0.2804276617,0.2548061754,0.1281575789,0.5067349181,0.5233065927,0.2690825331,0.8694640406,-0.1125948360,0.4128279091,0.0396829150,BRCA
GSM481004,0.2879341266,0.3521714243,0.2897618015,0.1710390183,0.6122795860,0.8626970150,0.2926408473,1.0827090278,-0.0835224441,0.6019157350,0.0847969585,BRCA
GSM481005,0.2625774534,0.3057968680,0.5291271141,0.4894000189,0.6196878981,0.5003983182,0.2763819218,0.6869460154,-0.1439946873,0.3001643807,-0.0386178835,BRCA
GSM481006,0.3617592351,0.3160942216,0.3619608133,0.5130497563,0.0886925701,0.5849263636,0.3274727973,0.5602164958,-0.0683470668,0.2705982463,0.0396803746,BRCA
GSM481007,0.3197604775,0.5516159337,0.0807737122,0.3003014726,0.4826207857,0.1317631004,0.2122027605,0.7319234577,-0.0404484285,0.1642346706,-0.0570031899,BRCA
GSM481008,0.4187198409,0.3904805693,0.2935267920,0.6111346093,0.5440222018,0.4977313686,0.2580009148,1.6271639601,-0.1304748270,1.5736002549,0.9505239390,Control
GSM481009,0.2001115367,0.1471959495,0.0877954224,0.4538929121,0.0124238151,0.3636737897,0.3059624568,0.2444375671,-0.3549453439,0.5343546997,0.1236259342,Control
GSM481010,0.2958049370,0.3417345074,0.6097518541,0.5454274178,0.3814350451,0.7506130568,0.2197716927,0.7534348103,-0.1015543766,0.8407037537,0.2772498125,Control
GSM481011,0.2407460147,0.3066159663,0.0879439193,0.1808777888,0.5746710483,0.4707076187,0.2765903565,1.2027909987,-0.1439401644,0.1472806074,0.1786498111,Control
GSM481012,0.3072188046,0.3237939857,0.3277293314,0.2772926463,0.4290920427,0.6282664843,0.3981686656,0.8746033563,-0.1350782069,0.6861985036,0.3306824619,Control
GSM481013,0.5512352720,0.4519949881,0.2774324308,0.4979461867,0.2770221808,0.6541280612,0.2616489843,1.5977038674,-0.1403709371,1.5442120619,1.0239650297,Control
GSM481014,0.4619598145,0.2478939540,0.1311105496,0.7576672370,0.1450421091,0.3838258260,0.2739907861,0.9058748066,-0.0679240963,0.3949877214,0.5877937729,BRCA
GSM481015,0.2766113095,0.4118666345,0.0678566240,0.3611038359,0.8091227112,0.4423900173,0.6511133956,1.2924747467,-0.1262077659,0.4179581907,0.2450593735,BRCA
GSM481016,0.3714619319,0.3074318947,0.4428678720,0.3695194521,0.2944358886,0.7158945633,0.2444712586,1.1898178772,-0.1540392346,0.9440351706,0.4232646390,BRCA
GSM481017,0.3782359142,0.1522707693,0.9108683467,0.9994173466,0.4208812807,0.3773760486,0.2164695776,0.6223816910,-0.1097916746,0.5402272443,0.7531574298,BRCA
GSM481018,0.2325336445,0.3403659940,0.1203042667,0.0081291097,0.5586500167,0.7390365269,0.3635575687,1.1156751458,-0.2254723864,0.9644623799,0.0481968442,BRCA
GSM481019,0.2944741694,0.4256460394,0.4459601947,0.4699485879,0.7457288646,0.5455313878,0.2517255382,1.4553076889,-0.0398925943,0.7559348793,0.6176992623,BRCA
