@relation data

@attribute id string
@attribute 1436 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2885 numeric
@attribute 30011 numeric
@attribute 4233 numeric
@attribute 51100 numeric
@attribute 5156 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 56904 numeric
@attribute 6714 numeric
@attribute 867 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.1315839647,-0.0304579000,0.1537555695,1.6104626348,1.6180559838,-0.0160443468,0.9682783913,1.1882759057,0.2608651281,-0.0981862237,0.0491540604,-0.0124092440,0.5194533495,BRCA
GSM481003,-0.1534141486,0.6191529817,0.0484339897,1.7524189089,1.6326908636,0.1392996103,0.7338083922,0.8321520830,0.2829620648,-0.0518483993,0.0615486563,-0.0016825477,0.4569876247,BRCA
GSM481004,-0.1331182973,0.1518570445,0.2059234660,1.7306030480,1.6973598214,0.1799735930,1.0359405768,1.3243709992,0.4684481415,-0.1085750333,0.1339535962,-0.0060122215,0.4162228867,BRCA
GSM481005,-0.1725769047,0.4012778942,0.2165325873,1.6458761891,1.4051113854,0.1209496400,1.3023105718,1.5465550827,0.3166812967,-0.0871069950,0.1024711956,0.0075601748,0.5630232504,BRCA
GSM481006,-0.1079268521,0.3139419490,0.1430200110,1.6704388113,1.3456562230,0.0792207283,1.2481447125,1.0082624361,0.2588561041,-0.1044239603,0.0892164040,-0.0179128214,0.7007251898,BRCA
GSM481007,-0.0829808796,0.0250401876,0.1262126311,1.7786090209,1.2418221233,0.3142764187,0.6363405120,0.7691124505,0.2214731303,-0.0580448157,0.1090444852,0.0468923578,0.3703690339,BRCA
GSM481008,0.0257056719,-0.0105014925,0.2092566926,1.6622805248,1.6162462036,0.2588366775,0.6695651935,1.0284593088,0.2738108856,-0.1056714096,0.2724487038,-0.0086323968,0.5230086976,Control
GSM481009,-0.1941199377,0.1017885568,0.0047963763,1.3427748691,1.6241853628,0.0263716091,0.7138255048,1.1036103142,0.3586061170,-0.1066654161,-0.0397011998,-0.0607615665,0.4207337816,Control
GSM481010,-0.0949845209,0.0557148577,0.2403421661,1.7509254467,1.5378745633,0.2723468990,1.2972852088,1.3947409310,0.3844459151,-0.1128206664,0.1906070870,-0.0237400801,0.4992045580,Control
GSM481011,-0.1545149676,0.0734742197,0.1001883706,1.9492786230,1.2665569888,0.0881457550,0.6580865288,0.8596753620,0.2189997299,-0.0728182171,0.1744285330,0.0394449375,0.2453137968,Control
GSM481012,-0.1516025838,0.0148822237,0.2196793913,1.5784882939,1.8467773545,0.1912499146,1.2268079209,1.2752640053,0.3012960630,-0.0738986904,0.0919733889,-0.0168233594,0.4113467064,Control
GSM481013,-0.0654682016,-0.0495386965,0.1439852360,1.6565090109,1.4508617903,0.3161237668,0.7510004950,0.5885712849,0.2869227106,-0.0820605647,0.3733963796,0.0861050577,0.6231072530,Control
GSM481014,-0.0580780330,0.1841504095,0.1133419890,1.2421748134,1.5674299919,0.3932454817,0.9001277590,0.9994011961,0.3662355639,-0.0366185473,0.1034456164,0.0158902815,0.3246765997,BRCA
GSM481015,-0.1507913322,0.1114942539,0.1313431334,1.6013563458,1.1020665894,0.3801985732,0.6353551245,1.2321370652,0.5592342077,-0.1075610523,0.2691707876,0.0181228693,0.5326487552,BRCA
GSM481016,-0.0719325872,0.1480843542,0.1587452459,1.8586949196,1.7672498150,0.3160940528,1.2460584092,1.7749292281,0.3925376143,-0.0964053414,0.0610515319,-0.0277622203,0.6750271823,BRCA
GSM481017,-0.1027067998,0.1464080864,0.1598385778,1.3855678936,1.8321433096,0.2351807518,1.7723447800,1.7392621090,0.3875305197,-0.1181952647,0.0394956901,-0.0174622540,0.6197560840,BRCA
GSM481018,-0.2297865236,-0.0302334911,0.0214997668,1.5609027490,1.4258223977,0.0415748661,0.6131550943,0.9583545231,0.2355220466,-0.0891170487,0.1282632769,0.0063542866,0.2919074858,BRCA
GSM481019,-0.1532663277,1.1363345460,0.2886040990,1.6939296023,1.7100011644,0.3927820582,1.5595088434,0.5043274738,0.3113696513,-0.0435891431,0.2300921466,0.0115189316,0.6176044510,BRCA
