@relation data

@attribute id string
@attribute 10130 numeric
@attribute 2081 numeric
@attribute 27230 numeric
@attribute 3309 numeric
@attribute 4189 numeric
@attribute 4800 numeric
@attribute 51726 numeric
@attribute 5611 numeric
@attribute 7494 numeric
@attribute 9695 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,2.8350574609,0.0737474438,1.5362583634,2.2544924615,0.9128386792,0.0968551647,1.6871777376,0.0142407571,2.3317787437,0.3654714843,BRCA
GSM481003,2.5817765251,0.0263771628,1.4214624386,1.4121392310,0.6928466574,0.0619174262,1.2507746088,-0.0011949802,2.2716246172,0.2249101509,BRCA
GSM481004,2.9335309989,0.1668508618,1.4531069884,2.1522390246,0.6125741183,0.0980285063,1.4138548309,0.0592425660,2.4486375538,0.3310495278,BRCA
GSM481005,2.9212386536,0.0627568774,1.7920878719,2.0787871359,1.4395003176,0.1732574796,1.5992842847,0.1256889529,2.3187586043,0.4535632352,BRCA
GSM481006,2.8655545387,0.1107520456,1.6743456815,1.3783304394,1.0775025692,0.0946894598,1.8601007728,0.0856713462,2.1218057328,0.6359644366,BRCA
GSM481007,2.4874297362,0.1910706374,1.7440304348,0.7209900856,1.0025935012,0.0633230991,1.4063895874,-0.0063679706,2.0550202282,0.4563411867,BRCA
GSM481008,2.7184600397,0.3623198267,1.6301078482,1.2566341757,0.4996117073,0.1785624022,1.1733163793,0.0161561033,1.8479692080,0.4404107426,Control
GSM481009,2.9184811097,0.1421651823,1.4895807803,1.3611692488,0.7631027088,0.1254829393,1.0262306403,-0.0909887849,2.4757090857,0.3106695476,Control
GSM481010,2.8918487520,0.0910915945,1.7697050133,2.3768785478,1.3742468310,0.0692660992,1.5782590177,0.0952195898,2.1466471957,0.4989412678,Control
GSM481011,2.6468617139,0.0921251166,1.6921486117,1.6893632411,0.7068001376,0.0341684120,1.5624615881,0.0415502166,2.4444954767,0.2978668509,Control
GSM481012,3.1108027298,0.2027652521,1.7524409356,2.6206532359,0.7883930692,0.1016234852,1.7206985156,0.1348141194,2.5651585743,0.4086626274,Control
GSM481013,2.8849691875,0.2792998483,1.4245436442,1.2060400009,0.4158178748,0.1162771066,1.5994210111,-0.0024073195,1.8725096490,0.3669288960,Control
GSM481014,2.7008284078,0.5364326297,1.7502943592,1.5988683104,1.8658568906,0.1766610811,1.8705398109,0.0392146739,1.7781439620,0.6338578034,BRCA
GSM481015,2.8128888751,0.1415729819,1.6782724669,1.9201496601,0.5429310178,0.0726359925,1.3717719648,0.0423072538,2.4375544242,0.4417414777,BRCA
GSM481016,2.8103294770,0.1751416825,2.1651696344,2.1178843140,1.5749210476,0.2187176793,1.4875441856,0.1124161114,2.3537822665,0.6363026324,BRCA
GSM481017,3.1514863173,0.2270172938,2.1950138996,2.2310550333,2.0097750616,0.1591385616,2.2277848851,0.2681880126,2.1831865585,0.7146859536,BRCA
GSM481018,2.7189240709,0.0222814285,1.2185734392,1.5370952368,0.3865315913,0.1554179727,1.1708683900,-0.0351380077,2.5614335613,0.2423492847,BRCA
GSM481019,2.6208158588,0.1342514681,1.7396441541,1.4491210341,1.0516118764,0.0978793375,1.5484653447,0.0868614799,1.8303316382,0.5167294069,BRCA
