@relation data

@attribute id string
@attribute 1232 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3553 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3568 numeric
@attribute 3569 numeric
@attribute 6356 numeric
@attribute 920 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0715849987,-0.1084095063,-0.1696438819,0.4983481401,-0.2027328952,0.0127114221,-0.0189968347,2.1287122038,0.2334658197,-0.1001903431,BRCA
GSM481003,-0.0946009510,-0.1357929089,0.0581979249,1.0770822940,-0.1808650321,-0.0190007393,-0.0425837654,0.8208781174,0.1236097297,-0.0606260283,BRCA
GSM481004,-0.0962314511,-0.1005801593,-0.1419382361,2.5220021768,-0.1681409277,0.0046471892,-0.0386930445,2.5183840991,0.3192455290,-0.0573946973,BRCA
GSM481005,-0.1039342533,-0.1371304145,-0.1191317194,0.5863126215,-0.1635580101,0.0441278708,-0.0167270323,2.3123772144,0.2833394031,-0.0384553807,BRCA
GSM481006,-0.1206388272,-0.0759507445,-0.0455616355,0.4520055540,-0.2067404358,-0.0116900326,-0.0508107910,1.9709999030,0.5905806854,-0.0865613314,BRCA
GSM481007,-0.0575662690,-0.0705216141,-0.0176842651,0.3051382034,-0.1542351009,0.0073881931,-0.0363229954,1.5888246496,1.2577048542,-0.1007549883,BRCA
GSM481008,-0.1129002131,-0.1340358588,-0.1062880354,3.7100130320,-0.1944486666,-0.0449356602,-0.0455401294,2.6366142299,0.0039649566,-0.0427051691,Control
GSM481009,-0.1078866468,-0.1188073308,-0.1019401512,0.3269794668,-0.1727654666,-0.1201731059,-0.1236046367,0.9991316413,0.2851050008,-0.0360599128,Control
GSM481010,-0.0786177828,0.0576899002,-0.0129843161,1.3842930889,-0.1556283878,0.0210424410,-0.0651180082,1.8094631367,-0.0112526367,-0.0627427894,Control
GSM481011,-0.1041076988,-0.0791338222,-0.0215034489,0.0802930284,-0.2382253656,-0.0164073991,-0.0048387632,1.6893038817,0.1762032454,-0.0819519429,Control
GSM481012,-0.0639388263,-0.0795868788,0.0347136389,0.6500237695,-0.1896803332,-0.0708368557,-0.0165742034,1.0049425843,0.6409204903,-0.0447812280,Control
GSM481013,-0.1671603884,-0.1085596432,-0.0627574321,3.5488854755,-0.1382876285,-0.0173143134,-0.0796286870,2.6962871419,-0.0332179772,0.0037160139,Control
GSM481014,-0.0962238270,-0.0945538149,-0.0007116059,3.6240059680,-0.1450088528,0.0216107353,-0.0376170190,2.2378102143,0.1636700251,-0.0034561792,BRCA
GSM481015,-0.1357157842,-0.1959430358,-0.0968180174,0.0202521942,-0.1539525163,-0.0155638003,-0.0334639469,0.3407851992,0.0196476439,-0.1037307530,BRCA
GSM481016,-0.0592466349,-0.1238092328,-0.0799677535,3.8605890165,-0.1381481816,0.0395465461,-0.0425836851,3.1754352251,0.3985541099,-0.0748868703,BRCA
GSM481017,-0.0556860186,-0.1121420308,-0.1627774618,1.3020111960,-0.1530978298,-0.0431500038,-0.0828804234,2.1917732159,0.4365218622,-0.0304665431,BRCA
GSM481018,-0.0001421120,-0.0781585040,-0.0509854967,0.0262914463,-0.1861421062,0.0082851061,0.0011715518,0.4242593779,0.0610895792,-0.0964201895,BRCA
GSM481019,-0.1137627888,-0.1918478913,-0.0129487556,1.3670053373,-0.1501857708,-0.0681322792,-0.1135970373,0.6046386344,-0.0392226953,-0.0738169705,BRCA
