@relation data

@attribute id string
@attribute 10568 numeric
@attribute 113235 numeric
@attribute 115019 numeric
@attribute 1181 numeric
@attribute 1317 numeric
@attribute 140803 numeric
@attribute 1811 numeric
@attribute 23439 numeric
@attribute 2495 numeric
@attribute 261729 numeric
@attribute 26872 numeric
@attribute 30061 numeric
@attribute 3162 numeric
@attribute 3163 numeric
@attribute 4494 numeric
@attribute 4495 numeric
@attribute 4499 numeric
@attribute 4501 numeric
@attribute 475 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 4891 numeric
@attribute 490 numeric
@attribute 538 numeric
@attribute 54822 numeric
@attribute 55503 numeric
@attribute 55630 numeric
@attribute 65010 numeric
@attribute 6523 numeric
@attribute 6546 numeric
@attribute 6550 numeric
@attribute 6556 numeric
@attribute 7018 numeric
@attribute 7421 numeric
@attribute 7779 numeric
@attribute 795 numeric
@attribute 79901 numeric
@attribute 9843 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0536932810,0.1704198091,0.0572101611,-0.0848329830,1.9590406308,-0.1086472164,-0.0981845281,-0.0676795500,3.4729237557,0.5092468427,0.6766418254,0.0121403291,0.6794766282,0.7126406063,1.3165632164,0.0330462029,0.2314854127,0.6962747790,3.3718471229,1.2048343619,-0.1563157375,-0.0891506131,-0.1090014479,0.5992863820,0.1752267555,0.0748847273,-0.0464189791,0.4787092444,0.6534248968,0.4886798368,0.3076657942,-0.0176139241,0.8841575803,0.0360101014,-0.0582816039,0.1390267046,-0.1863708721,-0.2453308263,-0.0503329829,0.6552747667,0.6072802131,-0.0209245801,1.1250548844,1.0665206313,BRCA
GSM481003,0.2511551831,0.2811025677,-0.0046001451,0.0611039420,1.2052915638,-0.1039860076,-0.1116033603,-0.0770076443,3.5264870821,0.0504734040,0.0437502530,0.0776669880,0.6649194831,0.9493543874,2.7090254196,0.6720994357,1.0166321472,1.2863669171,3.2531467975,1.2874445120,-0.1045751128,-0.0761271237,-0.1358756409,1.2565654757,0.1291358674,-0.0328896525,0.1091750296,0.3152880405,0.4377239040,0.3452372976,0.0539880261,-0.0681209767,1.1835219106,0.1886052584,-0.0131878725,-0.0066117160,-0.1265332241,-0.1768204493,-0.0789788298,0.4504145374,0.7290017638,-0.0884583114,0.7135268584,1.3304157522,BRCA
GSM481004,-0.1069183931,0.3442296589,-0.0102032810,0.0287865708,1.5381603065,-0.1064062903,-0.1205908433,-0.0727936911,4.0717091858,0.4296514856,0.9764735159,0.0163020382,1.6506728796,0.6868493821,1.8489912998,0.2448858084,0.7719319637,0.8414621458,2.8958634434,1.6465649538,-0.0849351305,-0.0423334801,-0.1083835931,0.4561181011,0.1709414899,0.0339282870,-0.0756853581,0.6518116800,0.7977221701,0.4102466774,0.1432785381,-0.0040920146,0.8002413323,0.1339610057,-0.0340516408,0.0518370410,-0.1987233534,-0.2046312050,-0.0737803169,0.7514510169,0.8353941042,-0.1585578353,1.4935117829,2.2318394052,BRCA
GSM481005,-0.1186916241,0.2218752912,0.0418361895,0.0039926111,1.7124722980,-0.1198800728,-0.1348167149,-0.1177032135,3.3999041021,0.3938837514,0.3570105746,0.0423250456,1.2077576139,0.5796259085,1.0440992556,-0.0666000393,0.2374903672,0.7447535487,3.3673853873,0.8559349278,-0.1209874501,-0.1212607316,-0.0687286405,0.9552678574,0.0784749269,0.3383061767,-0.1066267519,0.2960843883,0.9701980831,0.7709159199,0.4294481253,-0.0635106088,0.1036441240,-0.0137848623,-0.0128408389,0.2072769159,-0.1350571373,-0.1587275515,-0.0451812021,0.8498359532,0.5480572491,-0.0503476854,1.2937692892,1.8959395622,BRCA
GSM481006,-0.1419179241,0.1753184642,-0.0210596289,0.0653498564,1.1941377275,-0.1072478402,-0.1138412327,-0.1522625482,3.5117893517,0.7145296601,0.5171907794,0.2577093702,1.3889569016,0.6675784851,1.6746190350,0.0859489837,0.3933874772,1.2107086031,3.0386766790,1.1591157516,-0.1928323078,-0.1071198158,-0.0999615427,0.9066364228,-0.0728818892,0.1292292832,-0.1097232796,0.3798809235,0.9283294981,0.5121178721,0.4526486817,-0.0955399612,0.5303321815,0.0775510294,-0.1103559825,0.0626692631,-0.1408054935,-0.1803349699,-0.0993680096,0.7820273716,0.8656882893,-0.0228080970,1.1653936994,1.8227966762,BRCA
GSM481007,0.9140579254,0.1826979243,-0.0513208383,0.0021179644,0.6569515819,-0.0956094308,-0.1068503252,-0.1012385326,3.8548324107,0.7885381083,0.5114363170,0.7665275002,2.0690696239,0.9842071394,1.8570064811,0.4063671671,0.7992602718,0.9808946354,3.1227308512,1.2515263292,-0.0986034427,-0.0552017571,-0.0639382190,1.4007932205,-0.0474682670,0.4021267280,-0.1062760652,0.1616921573,0.6590667502,0.4549908944,0.1674273185,0.2114260486,1.0293688634,0.1453774297,-0.0914416544,-0.0659352094,-0.0414766385,-0.1246229406,-0.1263147138,0.4453185778,1.2561187678,-0.0433218078,1.0830998914,1.0282688571,BRCA
GSM481008,-0.0325605296,0.1398305821,-0.0545459469,0.1669075791,0.8083274407,-0.0977478595,-0.0261652473,-0.0752571553,3.1701840463,0.6573845609,0.7888691182,-0.0707773388,0.8199155931,0.6139692234,1.9729693126,0.0180948168,0.5542833870,1.4440531359,2.6738293616,1.0822508104,-0.1365751932,-0.0949711165,-0.0792500605,0.9785020654,0.2619806110,0.2425652087,-0.1336147326,0.3156445556,1.2670828490,0.4098582040,0.1731396575,-0.0634924684,1.5759646334,0.7430422321,-0.1028369994,-0.0225599359,-0.1934424104,-0.2169615790,-0.0982168091,0.9540980851,0.5700450866,-0.1245028044,0.8198448580,1.1003412936,Control
GSM481009,0.0090992673,0.0445616244,0.0401734581,-0.2385019884,1.0847736888,-0.1981890099,-0.1603771230,-0.1508895850,3.7851539850,0.3604560636,0.2636129373,0.1466585017,0.8212567153,0.3122974172,1.3940331253,-0.0395994659,0.2330841670,0.5788092875,3.0921554865,0.7746091188,-0.1674389526,-0.3735897056,-0.0711978792,0.5135420329,-0.1965277056,0.0579115311,-0.3514352102,0.2064298191,0.9655601712,0.4538687249,0.4119254908,-0.0717819428,0.1626113945,-0.2179624480,-0.0891346330,0.0475240742,-0.3770019180,-0.1894501215,-0.0707533295,0.2772126171,0.6126855966,-0.1689460747,1.2056158854,1.8539259433,Control
GSM481010,-0.0684199479,0.1550439114,-0.0325646656,-0.0026051190,1.5103594391,-0.1557411295,-0.1105630766,-0.1542527573,3.5711602570,0.4574778098,1.0016479158,0.2279418804,1.2368686778,0.7656998284,2.1108395183,0.2119436266,0.2864462948,1.1238273197,3.0700404644,1.1128667200,-0.0958312944,-0.0572905339,-0.0784865001,1.1311606698,-0.0669410945,0.1801746006,-0.0272888464,0.4064972243,1.1677750106,0.6137409329,0.3423650641,-0.0325489089,0.7703478652,0.0786894351,-0.1337952785,0.0934505015,-0.1226250704,-0.1529501818,-0.1199854962,0.4624910445,0.6287188001,-0.0862006536,0.9190551346,1.6908173429,Control
GSM481011,-0.1117484839,0.3199408746,0.0336051123,0.0333853835,0.8334498718,-0.0822736132,-0.0984074723,-0.0346676108,3.8171693386,0.0786502669,0.0889091223,0.0460289254,2.0360248676,0.7760423282,1.1364805601,0.3249406691,0.5123771548,0.4169406565,3.4263298809,1.0450381968,-0.2090282230,0.0049888158,-0.1116891076,0.5877753954,0.2094058641,0.0234133798,-0.0823677012,0.2305458655,0.3790732502,0.4046207324,0.0912283094,-0.0215743658,0.0213321009,0.0320544018,-0.0436212064,0.1236094152,-0.1230427814,-0.1733798753,-0.0791074340,0.5007772822,0.9244592754,-0.0593254134,0.8299251682,1.0839021272,Control
