@relation data

@attribute id string
@attribute 10053 numeric
@attribute 10239 numeric
@attribute 10312 numeric
@attribute 10577 numeric
@attribute 10717 numeric
@attribute 1075 numeric
@attribute 10947 numeric
@attribute 11154 numeric
@attribute 1174 numeric
@attribute 1200 numeric
@attribute 1201 numeric
@attribute 1203 numeric
@attribute 1211 numeric
@attribute 1212 numeric
@attribute 1213 numeric
@attribute 130340 numeric
@attribute 138050 numeric
@attribute 1497 numeric
@attribute 1508 numeric
@attribute 1509 numeric
@attribute 1510 numeric
@attribute 1511 numeric
@attribute 1512 numeric
@attribute 1513 numeric
@attribute 1514 numeric
@attribute 1515 numeric
@attribute 1519 numeric
@attribute 1520 numeric
@attribute 1521 numeric
@attribute 1522 numeric
@attribute 162 numeric
@attribute 164 numeric
@attribute 175 numeric
@attribute 1777 numeric
@attribute 20 numeric
@attribute 22901 numeric
@attribute 23062 numeric
@attribute 23163 numeric
@attribute 23431 numeric
@attribute 23457 numeric
@attribute 23545 numeric
@attribute 23659 numeric
@attribute 245972 numeric
@attribute 2517 numeric
@attribute 2548 numeric
@attribute 256471 numeric
@attribute 2581 numeric
@attribute 2588 numeric
@attribute 26088 numeric
@attribute 26503 numeric
@attribute 26985 numeric
@attribute 27074 numeric
@attribute 2717 numeric
@attribute 2720 numeric
@attribute 2760 numeric
@attribute 2799 numeric
@attribute 285362 numeric
@attribute 2990 numeric
@attribute 3073 numeric
@attribute 3074 numeric
@attribute 3373 numeric
@attribute 3423 numeric
@attribute 3425 numeric
@attribute 3482 numeric
@attribute 3916 numeric
@attribute 3920 numeric
@attribute 3988 numeric
@attribute 4074 numeric
@attribute 410 numeric
@attribute 411 numeric
@attribute 4125 numeric
@attribute 4126 numeric
@attribute 427 numeric
@attribute 4668 numeric
@attribute 4669 numeric
@attribute 4758 numeric
@attribute 4864 numeric
@attribute 4891 numeric
@attribute 50617 numeric
@attribute 51172 numeric
@attribute 51606 numeric
@attribute 527 numeric
@attribute 53 numeric
@attribute 533 numeric
@attribute 535 numeric
@attribute 537 numeric
@attribute 54 numeric
@attribute 5476 numeric
@attribute 55353 numeric
@attribute 5538 numeric
@attribute 5660 numeric
@attribute 57192 numeric
@attribute 58511 numeric
@attribute 6272 numeric
@attribute 6448 numeric
@attribute 6556 numeric
@attribute 6609 numeric
@attribute 768239 numeric
@attribute 7805 numeric
@attribute 79158 numeric
@attribute 8120 numeric
@attribute 8218 numeric
@attribute 84572 numeric
@attribute 8546 numeric
@attribute 8722 numeric
@attribute 8763 numeric
@attribute 8905 numeric
@attribute 8907 numeric
@attribute 8943 numeric
@attribute 9114 numeric
@attribute 9179 numeric
@attribute 9374 numeric
@attribute 9476 numeric
@attribute 950 numeric
@attribute 9583 numeric
@attribute 967 numeric
@attribute 9741 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0438613904,1.9824228441,1.8568607303,2.8868293762,0.0849789005,0.7563822925,0.5975943508,0.0413983963,0.5584784714,0.6804106575,0.1727976142,0.6869763924,1.1811603262,0.8092733725,0.8143940355,-0.0865704725,0.9024366391,0.9917206193,1.6462318066,1.5184490250,-0.0753346881,-0.1027957866,0.4466572682,0.3129932746,1.3794350624,-0.0954415490,1.0858084426,-0.0588552006,-0.1918099824,1.2923826378,1.0048504436,0.6841518312,0.6508733732,0.4079317722,0.3786671607,0.0962699441,0.7253598766,0.2184509399,0.5958088308,0.1520654083,-0.0169523261,0.9133597546,-0.1149375671,0.5896501209,0.5364496776,0.2008334692,0.6804730972,0.5042466316,0.3466759139,1.5075395107,0.5400368841,0.1145737847,0.6684046687,1.3211398201,0.8362988124,1.6560281682,0.8788321605,1.0022968016,0.3507235573,2.2105856687,-0.0265687264,0.6480726647,0.1329945061,1.2644960799,2.2743966359,1.1207024271,3.0538953147,0.9345233408,0.2831011042,0.2237255989,1.0672053032,1.2868765111,1.0762697189,0.4160716585,0.2203093329,0.7509193533,0.5993392573,0.4787092444,0.5141691086,0.5924836148,0.3176925605,3.0820800662,1.5508510695,2.6599095133,0.2279989547,1.7387846112,-0.0176286597,1.6688041425,1.6751323022,1.8608814926,2.7465090417,0.4217817514,-0.2067423953,0.3401427146,2.0587116946,-0.2453308263,0.5177635711,-0.0187791108,-0.0573417522,0.7648547840,-0.0882400637,1.1241359489,0.9804899544,0.1431978848,0.5958393371,1.3573839103,0.4491711541,1.0674657341,0.5196311994,0.3985966229,0.2587685779,0.7005553190,-0.1915593981,1.2800055412,0.0051490062,3.9733771483,3.4896209770,BRCA
GSM481003,0.3416361666,2.0450030683,2.2013084937,2.9372301102,0.0119387943,1.4945951761,0.2759245146,-0.0011052031,0.5859101518,0.9727881401,0.3748365969,0.3891556840,1.3912595814,0.9799566224,0.6049503636,0.2809707208,0.9505213503,1.1314570688,2.1317826791,2.1073119970,-0.0091548475,-0.0200218355,1.1834570044,0.0423573069,0.8799638563,-0.0494731599,0.6651089952,0.0372959590,-0.0791783373,1.0199399954,1.3164850325,0.8174026832,0.4252365851,0.4478126834,0.2844495141,0.1323161643,0.8656116691,0.2987361085,0.2595276142,0.2142263761,0.0280841326,1.3846106198,-0.0398127000,1.0935795830,0.4610677378,0.0696092627,0.6130799425,0.5139746523,0.5286572870,1.2233052281,0.3918810668,0.1565498569,1.1935792499,1.2869664039,0.8247828985,1.5929710060,0.9065713317,1.5546326898,0.3218090397,1.8163248673,-0.0496226322,0.6630039905,0.1607946640,1.0282510404,2.3821775099,1.1693383068,2.3909033404,0.8401619891,0.2573756791,0.2352848903,1.5673050302,0.7357609918,1.0138575851,0.6839937698,0.2172508209,1.4040212781,0.5699388411,0.3152880405,0.3279076968,0.5405425214,0.3783047565,3.3610697785,1.6028252170,3.2354842028,0.2405393499,1.9165715178,-0.0790503162,2.2890987320,2.4982489407,1.4651920720,3.4518990144,0.5866676523,-0.1728497518,0.6036608475,1.9318291660,-0.1768204493,0.5375072893,-0.0738727967,-0.0457588965,0.8027473915,-0.1246404206,0.7902057804,0.9038300514,0.0023069604,0.8440861106,1.3555348317,0.5740015673,1.2576593058,0.7987347982,0.5288881519,0.1947953458,1.0484590046,-0.1981936200,1.1795334514,0.0608641418,3.9425467914,3.5483623874,BRCA
GSM481004,-0.1008784057,2.0501873870,2.0168780188,2.8916107286,0.0717187197,1.0078144083,0.5096289849,0.1323817880,0.4141925785,1.0994114015,0.3115180579,0.4896765197,1.2894276836,0.7819549473,0.7267074391,0.0917677453,0.8758131671,1.6197306216,1.9731098192,2.0388840306,0.0253986273,-0.0992154745,1.2921424527,0.7004577483,1.6941244676,-0.0791687873,0.7147613350,0.0407688613,-0.1369189493,1.4765530427,1.3698292935,0.7769015325,0.5532346400,0.6070088934,0.4751863607,0.0097041283,0.7812170702,0.2964004158,0.2789276542,0.1181075401,-0.0148306587,1.5756807990,-0.0329750528,1.2175513505,0.6506522530,0.0956575916,0.6929914160,0.6298117824,0.5805615763,1.2703084841,0.3328121131,0.2608310883,1.1823771629,1.4539299724,1.0384389633,1.8975576544,1.0192017011,1.3645094112,0.3748042107,2.2049198449,0.1180080707,0.8450968054,0.2927189070,1.3760142312,2.3420532100,1.4110529100,2.9313281112,0.7358384596,0.5066047241,0.3766406863,2.2449282094,1.5219718780,1.1264004755,0.8664838437,0.2851512513,1.2919548303,0.8949140295,0.6518116800,0.2469721740,0.6735030453,0.4760013257,3.1938345432,1.9444801956,2.5533097188,0.1683883188,2.2170206573,-0.0421943324,2.2099554836,1.9461548920,2.1224455982,2.9859309047,0.5942532850,-0.1001161574,0.4400055073,2.3560076215,-0.2046312050,0.5835453719,-0.0282125265,-0.0358867830,0.9642051467,-0.0187417066,0.8093598502,1.0895596704,0.0753174870,0.8072304951,1.2697113503,0.4267537992,1.0590975283,0.7834342598,0.4318911533,0.0691435322,0.7249020002,-0.2116653663,1.1064249559,0.0381388450,4.0427791013,3.4900226857,BRCA
GSM481005,-0.0996816518,2.0058535917,1.7990147126,2.8154593310,0.0895100400,0.7900635913,0.6837010105,-0.0587245598,0.5016727490,0.5590378217,0.1845417435,0.9760466731,1.1401585482,0.8571424412,0.8208321277,-0.1654402295,0.8396933577,0.5170405779,1.7506647926,1.1224179631,-0.0425485894,-0.0642883210,1.0253418926,0.5436052463,1.3275141569,-0.1368461264,1.1853811013,-0.0387140851,-0.1176354021,1.3407635227,0.9864085635,0.9240402833,0.8619882464,0.4477348922,0.3273001779,-0.0313119718,0.8285339284,0.2991890799,0.7284314329,0.0562411880,0.1175842350,1.2528820138,-0.0019453466,0.8628744633,0.2404911452,0.3755481110,0.5090208108,0.3644020155,0.5145080300,1.4654573272,0.7476402104,-0.0221080726,1.0750532383,1.3513513043,0.8182538115,1.8502021200,1.1135334857,1.1367801614,0.3339944189,2.1429838835,0.0781860037,0.8809065329,0.1319373668,1.0657769994,2.1967009321,1.3617353249,2.1078522072,0.8694182007,0.2596791568,0.3246714035,1.1483546051,1.5734825019,1.3082428081,0.5455154392,0.1572621675,0.8163024225,0.4142145039,0.2960843883,0.5834803514,0.5227693220,0.3952120411,3.1830767193,1.3922786711,2.6579250760,0.1927578433,1.8868444827,0.0121702450,1.7231070436,2.0669820160,1.3340814933,2.7376737148,0.5157267450,-0.1843960871,0.7892128590,1.9855579863,-0.1587275515,0.6173497980,-0.0584705356,-0.0482101569,0.9797447729,-0.0395136283,0.9056316055,1.0941218361,0.2262783377,0.8887762609,1.9670028500,0.8569876049,0.9803248973,0.5767674192,0.4164272592,0.0097211871,0.7569568438,-0.2803644649,1.4072134789,0.0516572762,3.7882714272,3.6240262987,BRCA
GSM481006,0.0737713372,1.7689698679,1.6322733540,3.4625616606,0.0709536653,0.9284154913,0.3857126514,0.0887275515,1.0843844343,0.9706183379,0.4769303771,0.6976460478,1.3272515258,0.8538715552,0.8228896988,0.1797157239,0.9737400846,1.2169961795,1.9192256924,1.5234564674,-0.0885954430,-0.0758794380,1.0293175756,0.9046777950,1.9076361730,-0.0549848191,0.8690550692,-0.0403059101,-0.1598697680,1.3699713879,0.7447591340,0.7598253196,0.4889040774,0.4218276437,0.3610259263,0.1453042143,0.8900266800,0.2250296685,0.6303441033,0.0718714631,0.0476818513,0.9121352359,-0.0609242432,0.6077441646,0.4904684290,0.3797970662,0.5407070942,0.5276180186,0.4700691730,1.0787929981,0.6284554092,0.1991702392,0.7959254449,1.2356399811,0.9311081032,2.0817864374,1.1240560181,1.0638228693,0.5171834323,2.4283133895,-0.0589736787,0.7015850226,0.0820186969,1.2664475872,2.6947263043,1.2309627652,2.0322173039,1.3483565979,0.3133856423,0.2127254644,1.0347021687,1.2042189902,1.3912580079,0.6106295077,0.1752607177,1.2184791044,0.3323777034,0.3798809235,0.0735658940,0.3616350298,0.5246121852,3.0485221246,1.4080894590,2.9888870982,0.2833875683,1.7517078914,-0.1839214281,1.8289174401,2.3788415492,1.5157554448,3.4045463279,0.6367413169,-0.1446608776,0.5444038330,2.4044503556,-0.1803349699,0.6006386037,-0.0781396358,-0.0863040358,1.0049635429,-0.0359548419,0.9395125434,1.0778302664,0.0549630638,0.9246485261,1.7601385725,0.4785342495,1.2467040036,0.7153605597,0.5104315901,0.3789258327,0.6688088825,-0.2148339416,1.4661103414,0.1199976232,3.9976427290,3.6321282122,BRCA
GSM481007,0.4916993210,1.8502753920,2.3416953210,3.5405944189,-0.0657699475,0.8867424300,0.3051916258,0.0637506592,0.9734322567,1.0201313971,0.8242259578,0.5822091489,1.4230721867,1.4342523179,0.6452717698,0.1614109673,0.7265182748,2.1195228561,1.9454034837,2.7911783722,-0.0338547109,-0.1121185161,1.1863546950,0.4044271732,1.3944574595,-0.1070655761,0.5966424876,-0.0411877876,-0.1278520293,1.1334211394,0.8981808722,0.6724153624,0.5038418257,0.5332319740,0.3483338076,0.0349253247,0.7050044708,0.2243943964,0.4760373821,0.0278810900,0.0425152491,1.2788008220,-0.0684406345,0.5626304446,0.7784674664,-0.0110860529,0.3567364584,0.5624217631,0.5920141177,2.3141547651,0.4669614164,0.0784384774,0.4665498053,1.1572872574,0.8677001965,1.8057828261,1.2196987969,1.0404155928,0.5339561337,2.5390702636,0.0882316249,0.6226783535,0.0695838810,0.9584501076,2.6223193989,1.2685047859,1.8601279391,0.9364944896,0.3580524888,0.3404529315,1.6716034660,0.9435193521,1.3814983726,0.4482179483,0.5272776570,1.5336198955,0.4294926042,0.1616921573,0.3187423200,0.8392552510,0.4822960018,3.3252202073,1.5750013291,3.7316410806,0.1697343944,2.1712128919,-0.1184491836,2.3580189646,2.4308067949,1.4141852334,3.2563173548,1.0769712976,-0.1286324588,0.5553181495,2.6734590763,-0.1246229406,0.5446128082,-0.0170801354,-0.0563159918,0.9090801070,-0.0662305737,0.5632362459,1.3754791393,0.0140903434,1.3257743549,1.6675310210,0.1461484115,1.2574349402,0.7847029027,0.6048736209,0.5613065904,1.5809211657,-0.2067949718,1.0614274619,0.0442685597,4.3390443590,3.7907371257,BRCA
GSM481008,-0.1054391787,1.8229196912,2.3666895902,1.9811974764,0.0702589293,0.9463659715,0.4518419653,0.0574309562,0.3974519266,0.7516718628,0.2253846265,0.2956892410,1.2605167206,0.9014315567,0.8625828716,-0.0685600457,0.6421363978,0.9726068150,1.8262349465,1.7549198801,-0.0728030820,-0.1888690405,1.1717158345,1.0209576953,1.5047983901,0.0604006134,0.4598243339,0.4211145209,-0.1728944811,1.1321713094,1.0896376445,0.8635840005,0.4491315176,0.4245562724,0.4016127884,0.0301851358,0.5549593183,0.2722635192,0.4568888084,0.2756848106,0.1192758778,1.2473223739,-0.0487661479,0.3558144811,0.6650141148,0.2950909979,0.4320862425,0.6015576112,0.6703230799,0.9094590724,0.4947457852,1.2214959512,1.0957051516,1.1828356828,0.5833632578,1.6240169634,0.8062487469,2.5466886760,0.3994629763,2.3086913675,-0.0573253249,0.6379099473,-0.0063191124,0.7442865390,2.2334333533,1.2116130602,1.7777022786,0.3314401392,0.3115699499,0.2485664418,2.3147877389,0.6230564746,0.6375229665,0.8695043536,0.2422903634,1.1079942287,0.5299406511,0.3156445556,-0.0152832921,0.5484067706,0.3223061445,3.1932358045,1.3283367231,3.4815651840,0.1444476569,1.8789323368,-0.0579213210,2.3932400868,2.1460318223,1.4102440923,3.1875550823,0.6930641013,-0.1434117576,0.1106775825,1.3793220322,-0.2169615790,0.2959208525,-0.0716736494,-0.0590405086,0.5445943103,-0.0363106578,0.7837754806,0.8722194768,0.1591647332,0.9842455071,1.4018091187,0.8456986084,1.0761225237,0.6601845957,0.4554638961,0.2256890491,1.0197372696,-0.2504065810,1.0786159279,0.0100400024,3.7169796890,3.1237054004,Control
GSM481009,-0.1326853207,1.7880073371,1.4457605811,3.0708035894,-0.0417756072,1.0860655210,0.3187292233,0.1071263325,0.1171790244,0.7376756056,-0.1246322360,0.4904652045,0.9139744673,0.4393088868,0.7370027589,-0.2295065754,0.8258075051,0.2965169971,1.8920368262,0.6706676956,-0.0241305254,-0.2802521765,1.0706059596,0.3777327488,1.3893357740,-0.0516787437,0.7188479669,-0.0522875672,-0.2172381563,0.7428480866,0.4650730881,0.5226428715,0.5555430207,0.2251504532,0.2066008586,-0.0123535147,0.3858278424,0.1786000893,0.6105595009,-0.0614997445,0.0073626528,0.5111035660,-0.0829033151,0.3721794114,0.2741107187,0.2266570961,0.3669791340,0.2879296547,0.2190808997,1.1992714527,0.4291945261,0.0103077178,0.5086261846,0.8699406669,0.5908431491,2.0272410527,1.1789506906,1.1237201281,0.4350312138,2.0689419508,0.0201164342,0.4795418792,-0.0722092488,0.9011941070,2.5643478161,1.2530937696,2.6649822129,0.7174502064,0.0043301959,0.2487471062,0.7544071311,0.8496991767,1.0948197509,0.4888912526,0.0960463518,0.2395328501,0.1608064344,0.2064298191,-0.1094468926,0.3383346248,0.2847852708,2.9691267412,0.7300887342,2.3592794271,0.0949656846,1.2984715220,-0.1998221628,1.6071628579,1.7552285672,1.3977507875,3.1410708727,0.2312567720,-0.0609320490,0.1792513640,1.5380164415,-0.1894501215,0.2822195587,0.0234210091,0.0185200688,0.8220745544,-0.0202060388,0.5483762496,0.7209232114,0.0727843912,0.4379813634,1.8265558681,0.4979778941,0.7140597710,0.2796634788,0.1644279799,-0.1576679447,0.4923513849,-0.5769516958,1.5085137707,-0.0040008080,4.2759239673,4.0503809188,Control
GSM481010,0.0211592343,1.7294980582,1.6410438180,3.1813912390,0.0403251550,1.2470229510,0.4218082132,0.0268260802,0.3330189957,0.7093850850,0.1982456782,1.0036599128,1.1396187419,0.7965444810,0.8254797151,0.0153048373,0.9762493018,0.6517423373,1.6234633395,1.4302161436,-0.0739094455,-0.1062122989,1.2476672120,0.3075990833,1.1919253505,-0.0651982861,1.1301931076,0.0163011768,-0.1143994290,1.1903400686,1.1951235047,0.9506018447,0.8367305588,0.4213547363,0.3418979811,0.0473649334,1.0673277443,0.2415548616,0.8149515788,0.0962934192,0.0963420311,1.1716521242,-0.0841461032,1.1831852124,0.2769755898,0.2600433664,0.8912365999,0.4184265942,0.4390086208,1.1242328914,0.7259369926,0.0175901710,1.1718349224,1.2891108194,0.8665349416,1.8168270510,1.1467198247,1.2269909494,0.3452242649,2.3908400535,0.0598594230,0.6205742708,0.0587080676,0.9996220289,2.2642153807,1.4701618624,2.7434304556,0.7344732351,0.2378484508,0.1210163763,1.3567304412,1.3868221690,1.2822675097,0.6313687128,0.0351571003,0.6741354315,0.3986354696,0.4064972243,0.6113295373,0.4996375521,0.4360353170,2.8156872888,1.5085063055,2.5427460669,0.0831961750,1.6254494820,-0.0673380478,2.0466564819,2.2993853240,1.9371613265,2.7178255691,0.2701573094,-0.0817734245,0.5395232549,1.4833568370,-0.1529501818,0.4326489064,-0.0672502403,-0.0827718335,1.0858596933,0.0130207654,1.3034805095,0.9235453902,0.2229953077,0.7686701167,1.7257176377,0.8774760166,1.0084312548,0.6819738561,0.4462038194,0.1341363458,0.6020594331,-0.1640854520,1.6208357555,-0.0389575237,3.4355700811,3.3047006396,Control
GSM481011,-0.0838701920,2.1620214240,2.5707602666,2.6468138696,-0.0200028253,1.2169750178,0.1781745107,0.1105060193,0.6687049770,0.6649465011,0.4663834864,0.4742956150,1.4837687343,1.4067092926,0.6456970798,-0.1416448667,0.8199009869,1.3761290752,1.3462350087,1.6065567996,-0.0042637517,-0.1168079233,1.1223668176,0.3313030783,0.9086341541,-0.0690445341,0.4312660480,-0.0003523131,-0.2057440977,0.8945518997,1.4244675823,0.5422075771,0.2607741625,0.2472544583,0.3660288788,0.3475281391,0.5034408071,0.0638287242,0.3715316125,0.4367180199,0.0700286454,1.3595345964,-0.0534303492,0.7476190365,0.3852234344,0.0296351007,0.3074916237,0.5439262945,0.6123440468,1.1887414394,0.4055025531,-0.0782744891,0.6870576127,1.2433110922,0.7771430045,1.0944711071,0.8293393018,0.7599050700,0.3106826876,1.8305273875,-0.0424410969,0.5832138406,0.2026695871,0.4737008555,2.0546847110,0.8359368082,2.1257470317,0.8117258218,0.4169942530,0.2704287194,0.9815566540,0.7800459736,0.9585376115,0.6506034092,0.2497514270,1.0236196070,0.2479923351,0.2305458655,0.1773831133,0.6713814901,0.2815913279,3.6779853900,1.9100677074,3.3704163233,0.1384740885,2.1479393972,-0.0362179001,1.7829934471,1.7791996345,1.0425204486,2.2420370691,0.7727669496,-0.1169876466,0.3193944386,2.5500593275,-0.1733798753,0.4601228220,-0.0613977719,-0.0301743896,0.7543748678,-0.0369174175,0.8012307266,1.1162407286,0.0764030410,0.3513863571,1.2997857208,0.5059707986,1.5697309821,0.7165607345,0.5373041621,0.2064473079,1.3398208170,-0.2612542386,0.9113037900,0.0176812951,4.1207121744,3.7736709119,Control
