@relation data

@attribute id string
@attribute 10274 numeric
@attribute 10403 numeric
@attribute 1058 numeric
@attribute 1060 numeric
@attribute 1062 numeric
@attribute 1063 numeric
@attribute 10726 numeric
@attribute 10735 numeric
@attribute 11004 numeric
@attribute 11130 numeric
@attribute 11243 numeric
@attribute 147841 numeric
@attribute 151246 numeric
@attribute 151648 numeric
@attribute 220134 numeric
@attribute 22919 numeric
@attribute 23122 numeric
@attribute 23279 numeric
@attribute 23332 numeric
@attribute 23421 numeric
@attribute 2491 numeric
@attribute 25909 numeric
@attribute 25936 numeric
@attribute 332 numeric
@attribute 348235 numeric
@attribute 348995 numeric
@attribute 3619 numeric
@attribute 378708 numeric
@attribute 3796 numeric
@attribute 401541 numeric
@attribute 4085 numeric
@attribute 4928 numeric
@attribute 5048 numeric
@attribute 5347 numeric
@attribute 54820 numeric
@attribute 54821 numeric
@attribute 54908 numeric
@attribute 5501 numeric
@attribute 55055 numeric
@attribute 55143 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 55166 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5525 numeric
@attribute 5526 numeric
@attribute 5527 numeric
@attribute 5528 numeric
@attribute 55746 numeric
@attribute 55839 numeric
@attribute 55920 numeric
@attribute 57082 numeric
@attribute 57122 numeric
@attribute 57405 numeric
@attribute 57551 numeric
@attribute 5885 numeric
@attribute 5903 numeric
@attribute 5905 numeric
@attribute 6232 numeric
@attribute 6249 numeric
@attribute 64105 numeric
@attribute 64946 numeric
@attribute 699 numeric
@attribute 701 numeric
@attribute 7514 numeric
@attribute 79003 numeric
@attribute 79019 numeric
@attribute 79023 numeric
@attribute 79172 numeric
@attribute 79682 numeric
@attribute 79902 numeric
@attribute 79980 numeric
@attribute 80152 numeric
@attribute 80776 numeric
@attribute 81565 numeric
@attribute 81929 numeric
@attribute 81930 numeric
@attribute 8243 numeric
@attribute 83540 numeric
@attribute 8379 numeric
@attribute 84643 numeric
@attribute 9126 numeric
@attribute 91687 numeric
@attribute 9183 numeric
@attribute 9184 numeric
@attribute 9212 numeric
@attribute 9735 numeric
@attribute 9793 numeric
@attribute 991 numeric
@attribute 9985 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,9.1648477585,5.368428976,6.2850275965,5.776177206,5.779452679,6.361861002,12.48456748,7.77354663467,6.029238215,5.7671960955,8.611947979,6.776041872,5.7540219235,5.157149908,6.092128797,12.08741818,8.8785423,9.944646595,10.76306733,6.287348197,5.164370712,8.276014693,7.74278420933,5.678018658,7.591767528,8.3668938445,6.350871853,7.274066535,8.329483692,6.848782926,5.731890172,6.766641794,10.67301333,6.390259793,9.91920268,4.9658817325,7.891025899,12.32080063,6.71918472533,6.69676284,11.688477345,8.82094285433,5.893611729,12.47196608,8.486261975,11.69692854,7.995415442,8.33571800025,7.96756283667,10.70099474,7.628119461,11.68087826,4.8128821595,9.872136606,5.141248765,9.313586622,9.0511319435,5.945099216,10.70560671,14.79865761,7.48072003133,5.660645761,5.4542129405,5.342529189,5.876585242,11.18170219,9.457643088,5.89404577,10.87230572,5.7607597545,5.398154738,10.73828676,7.953354189,9.579571039,8.258590913,10.5111017535,8.61174871767,4.985959324,7.117749903,4.96556252333,7.2955967915,5.3536730025,8.146954589,6.53294467,10.01951815,8.34512935675,6.040295886,8.532395986,9.348677287,7.553861805,7.1588818045,Control
GSM427159,8.2961223995,5.349976695,5.934715855,4.95444207,5.797461405,6.42341482,12.74542124,7.13836098933,5.908699592,5.5824500585,8.525208673,7.522995597,5.5233972285,5.2025751535,6.063509009,11.35888208,7.79659309,10.06496539,10.9243451,7.914536308,5.021141271,8.06509866633,7.69953617933,4.844195356,7.357994257,8.921735544,6.3573014615,7.953088768,8.116839234,5.908699592,5.9049096225,6.824600342,10.90148185,6.340211188,10.61911518,5.287315682,7.873322793,12.28120423,6.49529066367,7.007282765,11.725137905,8.45745837133,5.968327676,12.56790862,7.037171767,11.44536424,8.444746903,7.92681286825,7.44463675467,10.79163118,7.838512397,12.02845184,5.0632695815,10.16400217,5.099483047,10.21894494,9.96635654,5.044843524,10.62072869,14.91163964,7.581252752,5.368428976,5.5560901785,5.984026043,6.192939416,11.36961249,9.544535194,5.728003101,10.78405837,6.180192398,5.59268968,10.96132689,8.459104849,10.34225558,8.857670911,10.348567395,7.884970577,4.857515803,7.474701951,5.01174948033,6.989731445,5.7175451685,8.251649833,6.760191417,10.30951646,8.52281951225,6.244226457,8.572265482,8.91908069,8.329169717,7.3446663215,BRCA
GSM427160,8.6694279195,5.057354142,6.3600093385,5.748602952,6.045655353,7.483334379,12.69358176,7.19576851767,6.871107839,6.13051466775,8.565864767,7.672250519,6.259596428,5.346131061,6.241654902,11.66377168,8.057167453,10.10125057,10.79624673,7.705772546,5.306523131,8.08111405733,7.92367154033,5.382572296,7.316238816,9.1231107235,6.023891265,8.078208455,8.637929999,6.918270314,6.23860798,6.87867607,10.87614109,6.592573364,9.868745837,5.448315146,8.567633975,12.38431166,6.716847493,7.932762673,11.639330205,8.297715334,6.236545833,12.66850837,6.469405549,11.21453179,8.135646608,8.2285625075,7.775337819,10.97348951,8.214599769,12.45384813,5.220517185,10.14873431,5.550723024,9.299763878,9.908672956,5.90202005,11.18028854,14.48484431,6.79578725233,6.60422379,5.4576007295,6.18913825,6.209848712,11.3442156,9.85107794,7.26368340067,11.02156667,5.948238069,6.821139774,10.8492802,8.230982462,10.01669727,8.211244807,10.280546184,8.57418991167,4.7951397035,7.751713298,5.19588227467,7.6048188125,5.599785881,8.1257515365,7.204280436,10.593284,8.49307755725,7.219219655,9.268495874,9.5420140415,9.925235871,7.369932115,BRCA
GSM427162,8.4128703515,5.540408023,6.7869932805,5.739855695,6.6282814495,8.32857522,13.12816518,7.35885865267,7.732457674,5.547635014,8.746498471,8.576674355,5.807195279,5.7699003735,7.080127653,11.23083122,6.599433568,9.560920839,11.08301405,7.683522992,5.5031768105,7.79023559167,7.70793787633,6.6617383855,8.187798825,8.954544083,6.749583894,7.02465847,8.175575903,6.221350881,5.556737863,6.97341843633,10.42139193,6.635867278,10.59770368,5.1873658925,8.065336862,11.76334944,6.690377719,8.606850376,11.80875598,7.178084026,5.871850577,12.57347448,7.27396389367,11.64198185,8.611099628,7.8305327145,7.15936184067,10.74842792,8.988642886,12.26689494,5.504140586,10.51689201,5.5481846435,10.04312339,9.5884800125,5.082373945,11.51729675,14.89547873,7.348551932,5.254944744,5.812160627,6.506054132,6.244559471,11.04568478,9.748184934,7.073750899,10.77639419,5.973230089,6.252954533,10.67254493,8.137146296,10.00076803,9.319915442,10.087908213,7.144783444,6.079155981,7.378774139,5.22670624467,6.9519284775,5.4478763055,7.737667498,6.4694836,10.89238744,8.57871707575,8.515109558,9.28073663,8.4015274,10.17005684,7.13281779,Control
GSM427163,8.3738401705,5.44461013,6.216257069,6.171632807,5.588732677,6.312252772,12.82863739,7.769846841,6.056372858,5.929245926,8.599802335,7.386166704,5.3031375175,5.535994977,6.434299309,11.80488133,7.928579257,9.716228343,10.85270138,8.208735647,5.342796018,7.792077893,7.77723576667,5.536270395,6.894427107,8.713297444,6.7238555665,7.7308479335,7.954401538,6.597200127,6.4243852295,6.60734282267,10.475222,6.97831327,10.30951646,5.674805914,8.163751711,12.25537394,6.62754807733,7.371343498,11.458095575,8.52183209933,6.471354636,12.75620088,7.069555338,11.22892405,8.666713215,8.2753948795,7.58979746267,10.51270618,7.821010387,12.09243847,5.148310249,9.863230401,5.43360388,9.883140084,10.033306314,6.183690582,10.86373739,14.14988842,7.286823922,6.2181085,5.6827810995,5.870741528,5.828587949,11.24345683,9.428585838,6.97670664233,10.58989012,6.161724345,6.268757774,10.55491043,8.420487797,9.565750015,8.113352957,10.017075509,8.52278816767,5.322778226,6.708536018,5.06365633433,7.321199922,5.2628202755,7.8712216825,6.763680876,10.28488803,8.3869920265,6.885516788,8.13647996,9.0699188695,9.350851427,6.8293126395,BRCA
GSM427164,9.156309664,5.733904229,6.381620096,5.353244986,5.8656593205,6.38340676,12.8538437,7.55233776733,6.259560267,6.0158412065,8.331522867,7.021038603,6.052826818,5.800894644,6.195057794,12.62645517,9.386261903,10.68029603,10.70667324,7.53348767,5.5829294375,8.21962445667,7.49111649333,5.35053385,6.819320511,8.490716209,6.3658431715,7.3259228285,8.658542769,6.123713395,6.2497596215,7.501134809,11.44759484,6.794094554,10.18682028,5.011922271,8.363303744,12.55486108,6.918045812,6.969476102,12.40345346,9.370871616,6.530878866,12.86342169,7.561705909,11.45847853,8.409264827,8.55050301725,7.917623909,11.02951865,8.018466051,11.99021932,5.7191033665,10.58354379,5.331692323,9.472884298,10.1814160205,6.835359227,11.45168263,14.8574397,7.99165101033,6.248027763,5.1718378565,5.982258496,5.612213331,11.78440594,9.901093579,6.20475062567,10.38787223,6.1654261265,6.212282974,10.93414071,8.177408481,9.750987931,7.72632227,11.090002319,9.264684213,5.765108349,6.810446719,5.28410940733,7.38043418,5.201115802,8.2088578175,6.625018832,10.74490974,8.6810634895,6.125574263,9.086508547,9.701446988,8.530563498,7.483547248,BRCA
GSM427165,8.017243168,5.14487361,6.2621231325,5.78346402,5.67332341,8.976106631,13.03513077,7.06092490133,6.982654601,5.626346168,8.495716271,8.894909539,5.34958497,5.407153685,6.86505622,10.88785292,6.276222714,10.5411695,11.36547782,6.923033642,5.076008984,7.91284886967,8.208107483,6.260970353,8.216504732,9.0898110315,6.5469342535,6.9305574855,7.488404794,6.437382249,5.182332781,6.583680554,9.487689892,7.728874776,11.2808811,5.279827809,5.996847001,11.42710081,6.64455413733,7.503032882,12.072677105,7.46461112133,5.873451033,12.04072818,6.68902141267,10.47035412,8.39528898,7.92079597525,7.05650117433,10.09962433,8.139859715,12.43700564,5.6486219225,10.09372163,5.2859739945,11.37383049,10.6471236485,5.28356184,11.4461297,14.76041434,7.17213987067,5.660788354,5.8526391675,5.149758548,5.955365844,10.95483991,9.652809633,6.51436454033,10.55491043,6.3538444215,5.516024013,10.12172813,7.853014942,9.61194746,8.711461459,9.8750323655,7.412940477,5.099006715,6.591189918,4.89415242767,6.887304365,5.7420955665,7.3551246635,6.737893326,10.24584713,8.32276245325,7.938390374,8.637622132,8.638675126,10.62301752,7.4481251935,BRCA
GSM427166,8.6964292325,5.540872931,6.925059131,5.805041697,5.635107406,6.355928609,12.68837278,7.62163256,5.929442617,5.83077286475,8.482577193,6.633507953,5.684074898,5.879057136,6.187357641,11.84033352,8.962571525,10.05901354,10.32302692,7.494097795,5.302811024,8.093863289,7.48088119667,5.315033534,8.019147462,8.391776024,6.5785288965,7.9652680685,8.527067524,6.257770271,6.191610237,6.84616120133,10.07742031,7.277940882,10.05847247,4.834108779,7.865827785,12.22401684,6.45246211667,6.491095983,11.932399345,9.17209626933,5.998427535,12.30526243,7.08180120033,11.3273142,8.228615647,8.341731368,7.630858662,10.71490255,8.303485245,11.99803337,5.234022927,10.10831572,5.423762018,8.316384638,9.282412218,5.455829609,10.59585913,14.600699,7.178242415,5.682019293,5.8473504945,5.376959934,5.738505243,10.88698849,9.569955799,6.219212487,11.19977372,5.8174827805,5.593212758,10.87818911,7.62223695,9.713172168,8.763835733,10.3599139925,8.57418226267,5.3277079335,6.746988283,5.22903136567,7.4074661925,5.422385608,8.0433304795,6.531814691,10.44822244,8.2724292895,5.435637968,8.727547079,8.9065308085,8.015193578,6.8263212265,Control
GSM427167,8.8198993305,6.18448425,7.0206055175,5.835425946,6.2322580745,7.654924404,12.73839215,7.646656092,6.946412501,6.256185578,8.831846471,7.509143811,5.84282174,5.6214508135,6.531151878,12.16491644,8.3106027,9.760949066,10.49490585,8.058886194,5.1311572635,8.03357140033,7.63351915167,6.149706324,7.415237106,8.726991346,6.4797264295,8.0892492925,8.320170007,6.672888927,6.7445377525,6.846979965,10.65812692,6.718296974,10.02058454,5.410491835,8.261790678,12.63995684,6.951500968,7.53391589,11.55756824,8.63116965933,6.72267478,12.62816419,6.71771492967,10.85521521,7.522112898,8.193126299,7.539110223,11.14957584,8.517808263,12.23798527,5.317330261,10.40557791,5.6968730495,8.572606562,9.6092153305,6.048874401,11.09993968,14.29890208,7.09493215433,7.043577249,6.031693297,6.959193811,6.034089818,11.39833769,9.718905756,7.49348555867,11.04774441,6.307118522,7.235514366,10.81621191,8.261790678,9.500653254,8.376907994,9.939260115,8.92060182067,5.5774733875,6.839144331,5.28995494967,7.519656072,5.3046385875,8.203358017,7.088314217,10.2543558,8.8031293145,7.893727943,9.154553037,9.1026224835,9.716982805,6.746653975,BRCA
GSM427169,8.0508386045,5.229598736,5.499405082,6.114997467,5.56228714,6.511243174,12.86518429,7.32252905833,6.207019812,5.36770548175,8.645767508,7.610030295,5.760285377,5.270746099,6.054637553,11.70655442,8.120524476,9.226822258,10.93507131,7.740609078,5.1686789575,7.84706811233,8.06899759867,5.471861677,7.592944939,8.9027815345,5.936999426,7.801684717,7.559130645,6.225646687,5.57811289,6.389484251,10.89048111,6.810382449,10.69578097,5.170688006,7.709154696,11.96551025,6.25500762033,7.075107731,11.593713005,8.44322777467,6.384356921,12.69546762,8.46005630567,11.62550351,8.322132227,7.716319118,7.42782175433,10.73828676,8.011871746,11.82474013,5.076998624,9.923803275,5.1004855715,10.06753558,9.855028032,6.021041727,10.93590557,14.73243538,7.656516121,5.472009433,5.7061424695,5.943693543,5.828143626,10.84633682,9.535237036,6.030429783,10.64603237,6.168147417,5.520745364,10.59585913,8.156981952,9.754295076,8.694593927,9.9459923505,7.88713234333,5.3760172565,7.867234137,5.08380466067,7.2045916485,5.09060338,7.6300678295,6.750811228,10.26474199,8.333393374,5.980660139,8.478073,8.624224919,8.42512265,7.1441084715,BRCA
