@relation data

@attribute id string
@attribute 2534 numeric
@attribute 3635 numeric
@attribute 3685 numeric
@attribute 3690 numeric
@attribute 3932 numeric
@attribute 4067 numeric
@attribute 5175 numeric
@attribute 5335 numeric
@attribute 5777 numeric
@attribute 5781 numeric
@attribute 6714 numeric
@attribute 7525 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0119043016,-0.0209340285,0.3266050723,-0.0655429406,-0.0882698743,0.5398415216,-0.0977560243,0.5204422609,0.9600990878,0.6681025633,-0.0230143287,0.7800528712,BRCA
GSM480985,0.0315317513,-0.0114801410,0.7101749634,0.0941074097,-0.1044245821,0.8633735524,0.2792669382,0.6196571301,0.9672667549,0.5670814931,-0.0673303304,0.8774375688,BRCA
GSM480986,0.0265829566,-0.0195116988,0.5018700799,-0.0747055229,-0.1338326670,0.6575351594,0.0578492413,0.5424212613,1.1775063474,0.6322140187,-0.0464315283,0.7563692387,BRCA
GSM480987,0.6367091207,-0.0762224417,0.3068092785,0.1449871157,-0.0881993032,0.2205355243,0.0666340686,0.7127369387,-0.0128968786,0.4882750814,-0.0569087189,0.6409627702,BRCA
GSM480988,-0.0273392516,-0.0287684768,0.3357796439,-0.0725438198,-0.1169642382,0.4268805936,0.0560007524,0.5192004788,1.1087291342,0.3691913686,-0.0468429086,0.6908179715,BRCA
GSM480989,-0.0600568494,0.0041832565,0.1799703843,-0.0753753271,-0.1489578907,0.4953212294,-0.0272980543,0.5099837124,1.3148517542,0.3199180766,-0.0013073004,0.5851182255,BRCA
GSM480990,0.2139598701,0.1226884197,0.3144868271,-0.0633891400,-0.1211649052,0.3857769494,-0.0833004629,0.7009938896,0.9472869369,0.5040703920,0.0237829644,0.6584669696,Control
GSM480991,0.0233230338,0.0189339676,0.4358905889,0.0115238073,-0.0983536802,0.6900864716,0.0727533391,0.5280418684,1.2950893441,0.4281628126,-0.0323408361,0.6573056395,Control
GSM480992,0.0886958316,0.0103130608,0.2562833699,-0.0672933927,-0.1135908183,0.5914832216,-0.0834281884,0.6497552522,1.1846827931,0.3612510420,0.0106290712,0.7759747594,Control
GSM480993,0.0776393937,0.0294688444,0.3461529549,-0.0622627755,-0.0451837614,0.6061963768,0.1558390237,0.5661468516,0.9989973042,0.5473878640,-0.0135325677,0.7262342881,Control
GSM480994,-0.0747274989,-0.0399261918,0.2971458503,-0.0709713311,-0.1226211948,0.4738223031,0.0730718928,0.4282210015,1.0014787449,0.4120025120,-0.0187703867,0.5364168592,Control
GSM480995,0.4452200565,-0.0055378971,0.5098978162,0.3086674211,-0.1345435835,0.7294084583,-0.1043234664,0.7010075127,0.8545894557,0.5014929963,-0.0279171207,0.6803237520,Control
GSM480996,0.3453775692,0.1878274122,0.2212917316,-0.0395677304,-0.1087597198,0.4922937309,-0.0937892689,0.7422953586,1.0974892974,0.4176263105,0.0263584877,0.5716732339,BRCA
GSM480997,0.5756428409,-0.1387252624,0.3284484562,0.1801869549,-0.0978325531,0.2011955832,-0.0859339273,0.7791516716,0.4932850269,0.3504997707,-0.0008275386,0.5471806446,BRCA
GSM480998,-0.0005463961,-0.0299609752,0.3056008841,-0.0464175881,-0.1109622012,0.5139604022,-0.0615611518,0.6266471785,0.9761622018,0.3281568143,0.0090813116,0.3885308468,BRCA
GSM480999,0.0363506132,-0.0430318192,0.5890769385,-0.0129458928,-0.1635860566,0.8547329544,0.1270063448,0.6269430375,1.2027621400,0.5715724355,-0.0673263892,0.9192051002,BRCA
GSM481000,-0.0241411641,-0.0886060612,0.4297112693,-0.0616937002,-0.0698370280,0.7047529060,0.0832513050,0.7278815275,1.5483089356,0.4068637556,-0.0261117631,0.7906134564,BRCA
GSM481001,0.5395288854,-0.0776866594,0.8611567049,0.1523237379,-0.1135520418,0.6160203184,-0.1202120125,0.5405121342,0.5304801779,0.5793670783,0.0263371471,0.7153942896,BRCA
