@relation data

@attribute id string
@attribute 10479 numeric
@attribute 10568 numeric
@attribute 10723 numeric
@attribute 10861 numeric
@attribute 10991 numeric
@attribute 11136 numeric
@attribute 11182 numeric
@attribute 11254 numeric
@attribute 114134 numeric
@attribute 115019 numeric
@attribute 115111 numeric
@attribute 115584 numeric
@attribute 117247 numeric
@attribute 121260 numeric
@attribute 123041 numeric
@attribute 124935 numeric
@attribute 126969 numeric
@attribute 1317 numeric
@attribute 140679 numeric
@attribute 142680 numeric
@attribute 146802 numeric
@attribute 148867 numeric
@attribute 153201 numeric
@attribute 154091 numeric
@attribute 155184 numeric
@attribute 160728 numeric
@attribute 169026 numeric
@attribute 1811 numeric
@attribute 1836 numeric
@attribute 200010 numeric
@attribute 204962 numeric
@attribute 206358 numeric
@attribute 23315 numeric
@attribute 23428 numeric
@attribute 23446 numeric
@attribute 23516 numeric
@attribute 23539 numeric
@attribute 23657 numeric
@attribute 246213 numeric
@attribute 254428 numeric
@attribute 25769 numeric
@attribute 25800 numeric
@attribute 26266 numeric
@attribute 26503 numeric
@attribute 27173 numeric
@attribute 283375 numeric
@attribute 283652 numeric
@attribute 284111 numeric
@attribute 285195 numeric
@attribute 29985 numeric
@attribute 29986 numeric
@attribute 29988 numeric
@attribute 30061 numeric
@attribute 340024 numeric
@attribute 345274 numeric
@attribute 348932 numeric
@attribute 389015 numeric
@attribute 4891 numeric
@attribute 51296 numeric
@attribute 51458 numeric
@attribute 5172 numeric
@attribute 54407 numeric
@attribute 54716 numeric
@attribute 55089 numeric
@attribute 55117 numeric
@attribute 55244 numeric
@attribute 55630 numeric
@attribute 55676 numeric
@attribute 56301 numeric
@attribute 56606 numeric
@attribute 57030 numeric
@attribute 57084 numeric
@attribute 57127 numeric
@attribute 57153 numeric
@attribute 57181 numeric
@attribute 57282 numeric
@attribute 57419 numeric
@attribute 57468 numeric
@attribute 57835 numeric
@attribute 6005 numeric
@attribute 60482 numeric
@attribute 64116 numeric
@attribute 64849 numeric
@attribute 64924 numeric
@attribute 65010 numeric
@attribute 6505 numeric
@attribute 6506 numeric
@attribute 6507 numeric
@attribute 6508 numeric
@attribute 6509 numeric
@attribute 6510 numeric
@attribute 6511 numeric
@attribute 6512 numeric
@attribute 6513 numeric
@attribute 6514 numeric
@attribute 6515 numeric
@attribute 6517 numeric
@attribute 6518 numeric
@attribute 6519 numeric
@attribute 6520 numeric
@attribute 6521 numeric
@attribute 6522 numeric
@attribute 6523 numeric
@attribute 6524 numeric
@attribute 6526 numeric
@attribute 6528 numeric
@attribute 6529 numeric
@attribute 6530 numeric
@attribute 6531 numeric
@attribute 6533 numeric
@attribute 6534 numeric
@attribute 6536 numeric
@attribute 6538 numeric
@attribute 6539 numeric
@attribute 6540 numeric
@attribute 6541 numeric
@attribute 6542 numeric
@attribute 6543 numeric
@attribute 6546 numeric
@attribute 6547 numeric
@attribute 6548 numeric
@attribute 6549 numeric
@attribute 6550 numeric
@attribute 6553 numeric
@attribute 6556 numeric
@attribute 6557 numeric
@attribute 6558 numeric
@attribute 6559 numeric
@attribute 6560 numeric
@attribute 6561 numeric
@attribute 6563 numeric
@attribute 6564 numeric
@attribute 6565 numeric
@attribute 6566 numeric
@attribute 6568 numeric
@attribute 6569 numeric
@attribute 6570 numeric
@attribute 6571 numeric
@attribute 6574 numeric
@attribute 6575 numeric
@attribute 6582 numeric
@attribute 66035 numeric
@attribute 7779 numeric
@attribute 7780 numeric
@attribute 7781 numeric
@attribute 7922 numeric
@attribute 80024 numeric
@attribute 80736 numeric
@attribute 81031 numeric
@attribute 8140 numeric
@attribute 81539 numeric
@attribute 8170 numeric
@attribute 83697 numeric
@attribute 84102 numeric
@attribute 84679 numeric
@attribute 84889 numeric
@attribute 8501 numeric
@attribute 8671 numeric
@attribute 9056 numeric
@attribute 9057 numeric
@attribute 9058 numeric
@attribute 9123 numeric
@attribute 9152 numeric
@attribute 9187 numeric
@attribute 9194 numeric
@attribute 92745 numeric
@attribute 9497 numeric
@attribute 9498 numeric
@attribute 9990 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.545895082,5.973141011,5.468103682,5.43945000375,5.836309985,7.110929882,6.922498552,5.768456458,5.238988625,5.21611769,5.4707198845,5.217435519,7.457424231,10.0606202665,5.84191436267,9.538005127,8.637622132,9.827049342,5.45451419,5.085564076,5.298302041,10.8849167,5.135464327,8.790251655,4.972246049,8.246171869,5.551986008,6.507244111,6.335306046,5.26866948,5.06588596,6.59171354,7.78527447,6.60059810433,11.21894615,9.237718535,5.468103682,5.468103682,5.238988625,8.982994377,4.721115721,9.977352828,5.213358218,6.057131398,11.63896089,4.845504173,4.801431976,5.68566776,9.405376108,8.45713426467,5.51286784,10.62563148,8.9131668135,5.331285345,5.931807875,5.461406798,5.504986385,11.37306376,10.74699733,6.001133,5.757697518,10.44103033,5.62576092033,5.338612717,5.27337129767,7.003324298,6.13717760167,5.8848398825,11.44759484,6.29722834833,7.232999148,4.772692515,4.590429601,11.90810746,7.822253937,4.944403139,7.440040937,5.7957908185,7.04968034167,5.50383468,5.127232159,7.945380115,5.709050785,7.42359036275,6.368729465,6.455167425,5.586773185,10.16928652,6.177750426,7.821265561,10.20782,5.044843524,6.175929354,8.66464383,5.583993803,12.16931758,5.689167221,8.379801934,5.006535067,9.160287724,5.346435058,8.694898579,7.932570767,5.0018756795,6.821490596,5.26866948,5.9351921825,6.106961344,5.768456458,6.513534664,5.323380202,6.500850989,6.114997467,6.764278222,7.569705873,9.231413882,6.89168173167,5.507248571,5.57418573,5.54676977133,11.49398064,6.2950853,5.105815554,5.922204539,5.5377130695,4.899189228,8.452766178,4.835685705,9.114152992,5.0986648325,6.529395814,4.797027644,6.086142197,5.431465218,5.118745153,5.204582147,6.0090461875,4.678374372,10.64114433,8.998534812,5.31165512067,6.98130382425,7.670390317,5.3719111385,6.508591568,6.90980073,10.14611713,9.37475958533,8.294360192,8.325497867,8.4321714995,6.835548718,5.401742447,7.168850407,6.411176756,7.383212224,5.823629162,5.6204611975,9.470273049,7.9841253975,5.955075184,8.761053454,5.193979903,7.154213379,6.761687933,6.307888971,9.1974768545,5.5070891605,5.872706642,Control
GSM427159,6.15260990867,7.171059083,5.201056716,5.36299696975,6.13986403,6.754958049,6.511440859,6.120295558,5.46091556,5.288147158,5.4168853535,5.327517838,5.902442197,10.2428198145,6.09212173067,8.844228023,8.447539034,9.916671122,4.234269411,5.296651267,4.839721879,11.19005631,6.060593939,7.937140034,5.10518698,9.392012066,5.305433649,7.097666426,6.438838105,5.748737112,5.028581582,6.86647878,8.347268264,6.36561548567,11.274805115,8.520403709,6.060593939,4.948847562,4.937593039,8.668708735,4.752897783,9.282692279,5.34066129,6.012351476,11.61468237,5.521373712,4.778486368,5.703911357,7.873322793,7.984585417,5.272407006,10.45470056,9.6968987015,5.091500179,5.137924845,5.488009811,5.447668014,11.77608148,10.39118749,5.327517838,5.827572151,10.6865533,5.512693792,5.148437177,5.252763136,7.55297859,5.829782052,5.6347907735,10.19564323,6.377668927,6.068999232,4.21308329,5.244897759,12.06237178,7.281144442,5.34066129,6.945564178,5.758759318,7.56171989367,5.119990277,5.609778043,7.416380094,6.061599516,7.3187644515,6.42827609967,5.659433149,5.563242994,8.388362979,6.1085356635,7.923834234,9.978221063,5.239561536,5.652207716,10.69176121,4.472869269,11.62934992,5.667687262,6.816347305,5.469081112,9.20400973767,4.632736581,9.011647369,9.013141976,5.442423177,6.247268302,5.428620839,5.856286743,5.865245331,5.296651267,5.722746919,5.70044752,5.81853895033,6.170531632,6.57376504,7.354075509,9.751209759,7.00319414967,5.452044542,5.754895016,5.403732866,11.84250171,5.617218576,5.263796174,6.071897384,5.6271246685,4.948847562,9.120272962,4.647773112,8.684530469,4.975314437,5.7333967435,5.804719114,5.943517738,5.272407006,5.291687581,5.838076438,6.0283817415,4.928146734,10.57522277,8.83146649,5.11299475667,7.06582258375,7.0284551455,5.391288864,6.493339608,6.578504214,10.66694764,9.95462042633,7.6277610105,8.538694442,8.9253394725,5.938057117,5.40668228,6.282676674,7.316487737,6.1813244865,5.968327676,5.457316777,9.175650046,8.024133975,6.303603253,9.024558716,5.398154738,7.261721494,6.199285243,6.001414528,9.536853785,6.4148544085,5.5755357315,BRCA
GSM427160,6.26585468,7.307672905,5.531000265,5.22220483325,6.693490878,7.364837496,5.92077637,6.009611007,5.507645012,5.38177782367,5.4676791125,5.862458365,7.405718266,10.298634515,5.807296054,9.322863923,9.172571974,10.21241769,4.678655626,5.430127385,5.661572365,10.75543866,4.838713892,7.790154807,4.997530935,8.731294526,6.651414562,8.221515981,6.209848712,5.351390919,5.572595075,6.58736921,8.686203838,6.60124077833,11.32517537,9.006046297,6.431335148,4.584732512,4.774274953,8.388362979,5.458620899,9.8147470395,5.616777635,6.095402957,11.75880629,5.190428437,4.959319531,6.355928609,7.953790677,8.61625597633,6.165314669,10.66108355,8.725016115,4.933585915,4.806596392,5.527329405,5.811226239,12.48766051,10.46466855,5.976026323,5.932280461,10.20351353,5.10930094267,4.933585915,6.04030035,7.237356075,6.186777119,5.9287985345,7.329933371,6.96420242433,6.921278994,5.579701547,5.135874705,12.26224618,7.580562199,5.047245267,7.303326696,5.5807363085,7.31004577667,4.900397403,4.894588914,8.023580623,5.99024439167,7.61397014875,6.15195753533,6.245890761,5.527329405,8.430505998,6.3189472225,7.42286607,9.798739548,4.768993337,6.124127129,9.826628375,4.910026549,9.970178212,5.690704299,6.761953818,5.90202005,9.84281731133,5.418452458,8.99655902,10.42293494,5.0734562765,6.94883771,5.249645622,5.3477534515,5.819930778,6.045110507,6.045110507,6.223234887,6.170028363,6.018484655,5.823119603,7.585452943,10.30654055,6.87575352033,5.194176951,5.062004299,5.59858866967,12.09766027,4.544584798,5.826428522,6.735119764,5.528820191,6.015532832,9.203172904,4.654230956,8.246171869,5.4967751255,5.737270032,5.258529523,6.575430048,4.544584798,5.088959125,5.469732364,6.337309544,4.991874681,10.4262965,9.321528551,5.21959765733,7.2942256675,6.915674034,6.343871144,6.285638602,6.4920726355,10.16436051,9.84120043033,8.4136452525,9.659657526,9.085443246,5.914212446,5.14017664,6.427610886,7.308842122,6.9450369845,5.641120592,5.897498289,9.388921983,6.725819356,7.793214948,8.784374029,5.455336468,7.469094598,5.492342928,6.296416681,9.086196887,6.1920104785,5.668245432,BRCA
GSM427162,6.13184417267,5.9884845785,5.475661496,5.064058629,5.863140121,7.009719816,6.635867278,5.868397398,6.195254695,5.50620192567,5.3128771495,5.04506203,7.882843431,10.067999143,5.93028237433,9.315614414,7.867373153,10.05847247,4.766080198,5.357737827,5.450890591,11.33541843,5.057029153,7.067491166,4.410788833,9.488342842,5.754627826,11.97142151,7.275242521,5.193979903,5.615748247,6.135766351,8.420887759,6.65095194133,10.627914221,8.762250076,6.086407617,4.482788153,5.193979903,8.289605251,5.249456007,8.7376236385,5.418368122,6.047784427,11.49792431,5.072117861,5.208879341,6.734273105,7.192443549,8.38537217033,4.92244912,10.78687017,8.5776397925,4.978894894,4.814821191,5.397812585,5.8832730605,12.62053951,10.49035982,5.989826604,5.391983545,10.93087057,5.62948878067,4.628224624,5.50990679433,7.706567029,6.40419868233,5.5283107075,9.826322502,6.32275632667,7.499688706,4.700180125,5.427950757,12.3148028,7.575787159,4.681187829,7.553285857,5.7259347505,7.837268875,4.863456876,5.611623335,6.6836240505,6.16094966767,7.15925037975,7.08886588267,6.018929689,5.78869305,9.457976471,6.142763031,8.270366729,10.40696526,5.114378737,6.574181472,9.749233029,5.470383322,10.28488803,5.801553978,7.138991368,5.028139516,8.76121365867,5.412113573,8.696325232,8.670710349,5.0338321305,6.855494947,5.446761787,5.2701800755,5.838328613,5.574564199,6.350944152,6.269599511,6.403923036,5.372439586,5.767662245,7.855695631,10.13087976,7.21005095867,5.871850577,5.21345543,5.57249007933,12.00568429,5.407702206,5.584068992,6.018929689,5.288537543,5.139460541,9.803902227,5.114378737,8.01924478,5.416153022,5.9272369285,5.182703468,5.490579154,4.53376448,5.134643221,4.509722249,5.9487171785,4.700180125,10.1525514,9.007497661,5.19324693833,7.089594169,6.1062460765,6.2996631175,6.979113971,7.1447332125,10.46285527,10.3978884893,7.3911685565,8.869671817,8.3654007935,6.060593939,5.624840225,5.767662245,7.513019149,6.292631352,6.171732872,5.773682831,9.091145182,7.015392628,6.599433568,9.184485567,5.515077886,7.198816104,5.387682411,6.239937982,8.606064634,6.09487257,5.9290173375,Control
GSM427163,6.36299230167,7.70880163,5.406342144,5.66966803425,7.349217359,6.868733444,6.32067026,6.449359668,5.527485802,5.26767276033,5.3210920245,5.44461013,6.890693297,10.464813275,5.78592858633,8.99900014,8.782524158,10.05577764,5.518229233,5.206341637,6.200413743,11.08301405,5.919108385,8.484542105,4.997982479,8.318227715,5.641409649,6.563276843,6.571150131,5.349976695,5.308895293,7.483415001,8.186907968,6.72271790267,11.141169275,9.136774003,5.989826604,4.911705061,4.801431976,9.070765735,5.163107462,9.772124792,5.473471368,5.87289723,11.57831621,5.458948931,5.32446073,5.559347452,8.541049291,8.42176354367,6.657215268,10.06652016,9.154963083,5.014814152,5.137105138,5.846249617,5.389626038,11.95582434,10.28358647,5.368603583,5.294355387,10.47438056,5.743107481,4.815846004,5.66717945833,7.144329712,6.188114085,5.604541363,9.697098373,6.984509024,6.712427693,5.050187406,5.546825987,12.21931837,7.769244655,4.858243708,7.418993406,5.842526426,7.583833142,4.753299027,5.193782829,8.2975958675,5.63331048667,7.67936424275,6.35683591767,6.667115534,5.455665247,8.963128094,6.010696549,7.087465825,10.51902709,5.278366982,5.593959684,9.520845097,4.327000131,10.13846417,5.981630781,6.615780886,5.731598207,9.51717962767,5.283839608,8.854962736,11.02316716,5.125466333,6.444729694,6.29131404,5.2093270295,5.60541377,5.384232247,6.097300677,5.694748763,5.71526054667,5.567432314,5.887775801,7.6916757,10.16846564,7.01080141967,5.559347452,5.111669081,5.48118016167,11.58443655,6.047784427,5.435804628,6.649547651,4.8281878055,5.130324729,9.0886782065,4.885099957,8.369903873,5.0802106475,6.3526485135,5.368603583,6.84856387,4.44414752,5.476714818,6.031335227,5.9308621315,5.287630431,9.874758982,9.100032254,5.48127610967,7.35765897575,7.235130449,7.8166804215,6.418532045,6.7425949565,10.33039065,8.89000289367,8.1011415635,9.002154772,9.164193504,5.808521004,5.432300734,6.107798352,7.676840589,6.613433919,5.617879735,5.501472874,8.762549077,6.634522856,7.620478507,8.869887692,5.561716584,7.77152434,6.172883123,6.276874062,8.9413194075,6.2117151645,5.5111436745,BRCA
GSM427164,6.59709544033,7.275042637,5.70895367,5.26754864675,5.684966848,7.016922821,6.138226355,6.091917306,5.784118687,5.437376124,5.5402481545,5.148742216,7.964053636,10.632964645,5.713276086,10.0034902,9.400164915,10.45416076,4.699347423,5.636197729,5.294814856,11.08650467,5.527329405,8.192984556,4.569953748,7.579393492,5.206341637,9.342986415,6.343235137,5.594855484,5.470383322,7.590102562,8.288129114,6.509119171,11.310981345,9.878281298,6.154570678,4.985513237,5.036295892,8.201365689,5.08535162,10.1448920925,4.930514115,5.756763955,11.44400817,5.524354632,5.098043929,5.793643135,8.111397999,8.406476574,5.94146509,10.18842847,9.8857967685,5.476714818,5.538857248,5.226326687,5.2582908375,11.48849306,12.17821986,5.950883181,5.670735019,10.864964,5.778198725,5.30196368,5.559406031,7.188195976,5.809312255,6.0275078965,9.061101886,6.876219611,6.440541669,4.738513493,5.167128322,12.45804007,7.97200492,4.562658614,6.748397915,5.4296342605,7.120919536,5.08535162,5.614718124,9.145222526,5.45460174567,8.04541452825,6.50388295233,5.880692411,5.206341637,8.931122442,5.6514929265,7.870643868,10.13811214,4.950248224,5.759695977,11.12792359,4.925775462,12.45384813,5.889480387,8.73811855,5.178725843,10.3886318853,5.625863148,9.269361142,10.31961599,5.156391113,6.506966537,5.353244986,5.5673621845,5.614718124,5.453691444,6.448203566,5.541879718,6.02055141967,6.338964187,6.545354989,8.11790425,10.20922218,6.82678924,5.65836235,5.256643908,5.38838522867,11.98277091,6.050290137,5.30998672,5.956992456,5.950090438,4.626765673,9.3234092765,4.555946662,8.527351033,5.010514238,5.7156294625,5.144465785,6.604965038,5.476714818,5.214330049,5.044843524,6.1690446775,5.346435058,11.53060643,9.254108071,5.28269905433,6.81445758325,7.910038365,5.23914898,6.664806802,6.600066487,10.57466711,9.40740918233,8.2961958475,10.40145051,9.164636678,5.630093262,5.485435883,7.215511462,7.60485179,6.513472806,6.153405728,5.9464134385,10.02441981,7.7016899055,6.576072831,10.14832758,5.298302041,7.347889565,6.71596585,6.095772153,9.7188579445,6.122851764,6.2793077475,BRCA
GSM427165,6.639951247,5.7001225465,5.793903195,5.1543513965,6.003271234,6.899511381,6.032327486,5.630093262,5.422410676,4.97154825267,5.0451309915,5.046808884,6.561941354,10.435382065,5.55116633867,9.228867456,6.86505622,10.12324558,5.219373048,5.259377247,5.55659131,12.1278268,5.28356184,6.579810423,5.606746643,10.26227726,5.72962839,11.70655442,6.583763983,5.250782787,5.42627419,6.952074702,8.220960035,7.158489434,10.621938286,7.863769878,6.843296507,5.10140977,4.615929054,7.598389632,4.888756945,8.2547294505,5.375918034,5.705709271,11.03341975,5.701348918,4.998433881,6.405103693,7.275475337,7.99577067533,5.79064906,10.75523626,9.644087332,5.009001383,5.057462456,5.51191964,5.238663902,12.08864757,11.18055585,6.371171674,4.515994137,11.79461296,5.613409385,4.700735,5.46829707167,9.254108071,5.99142993067,5.449610566,6.440500143,6.26588569733,8.18992476,4.981180512,4.904497645,12.79680929,7.243509918,4.547045185,7.927112932,5.583572536,7.95696234967,5.337721125,5.532793245,5.766649463,6.152368983,7.180343436,6.47114128867,8.591897347,5.544509535,9.445372435,6.475384262,7.793962719,10.51325413,5.520352508,6.725676834,10.06394142,5.323740468,10.8936127,6.082580853,6.531268867,5.564234295,8.66957255133,5.087262599,8.534916724,7.364180901,5.055697203,8.114602741,4.927198693,5.0847821665,5.84687641,5.438302209,6.162699096,6.420386078,5.98900522133,5.328236218,5.451550105,8.410834102,10.63456176,7.77330459767,5.923393601,5.442621133,5.32122041867,12.46971692,5.899484569,5.263890047,7.075187974,5.5802124235,4.970176368,10.515467159,5.092134744,8.35098461,5.3282222095,5.8788827235,5.292976103,6.067010094,5.072332275,5.003839723,5.761026747,5.9039758895,4.754902895,10.29787953,9.099519506,5.298810938,6.73949764525,6.771950497,5.493341165,7.873876433,7.396089416,10.32429902,10.0708399377,7.2311004805,9.182345388,8.9051426025,5.857863615,5.072332275,6.11442494,7.766779205,9.0743497145,5.38008113,5.2510023165,8.688058921,7.1628441385,5.78346402,9.721262049,5.491381137,6.799058561,5.499615714,6.695858571,9.560070116,7.390905858,5.5665813365,BRCA
GSM427166,6.32282679833,6.632974134,5.238893118,5.4337588435,5.334149236,7.570446091,7.138325884,5.77400374,4.699347423,4.894583691,5.2916941845,5.238893118,7.2875303,10.0759846315,5.89111993033,9.086402392,8.988642886,9.469031811,4.091454519,5.760760691,5.384232247,10.74199802,5.297935366,9.14804506,4.607083101,7.10473273,5.261917434,7.507876136,6.547747191,5.502721434,5.483018649,6.119880723,7.30417133,6.34760938233,11.78482894,9.257317784,5.725748823,4.440622372,5.491621645,8.364934729,5.401401144,10.807950895,5.555364666,5.703080794,11.84964955,5.632130956,5.361251859,5.881671501,9.574726497,8.21093983167,5.692100223,10.33946621,9.546740352,5.517599514,5.502721434,5.431465218,5.8402859655,11.37601291,10.58638973,5.908579513,5.397641479,10.46257413,5.125380425,5.487205952,5.56641064433,7.454630623,5.94701984467,5.8944169375,8.93734522,6.948572356,7.31134218,4.877267261,5.380600673,12.01315176,7.109938036,4.823508981,6.866664227,5.5410933735,7.08793490233,5.593212758,4.937828406,8.4683291645,5.83979863833,7.757395365,6.56323910567,5.741879005,5.699614961,8.561384495,6.038322405,6.995289824,9.940739781,6.110097626,6.174182303,9.624905607,4.795729695,11.38319952,5.931807875,6.868270444,5.5893225,9.34830377267,5.032113243,8.709033072,9.259184861,5.588220356,6.284574859,5.102039992,5.6884574505,6.269599511,5.751417692,5.948315392,5.796890531,6.298770935,6.401140314,6.518460881,8.337132512,9.622747882,6.66575842133,5.672008915,5.190033289,5.51439922367,11.41027128,5.662783181,5.216465777,5.741879005,5.53698537,5.265109838,9.1602042195,4.462262136,8.631760133,5.315847896,5.7651312615,5.179721278,6.187357641,5.325720324,5.149148835,5.185481295,6.003278972,5.479142629,10.51132549,9.488342842,5.536409134,7.11273270475,7.468864969,5.333522519,6.92202275,6.5768553575,9.941825661,9.345174169,9.2461400085,9.053437973,9.40253065,5.418368122,4.177862416,7.031828341,6.710259293,7.062583581,5.814365364,5.825548677,9.716982805,6.747602003,6.670766438,9.066352354,4.96879493,7.790610985,5.596496342,5.931807875,9.5791873845,5.8661475105,6.039133135,Control
GSM427167,6.43072445467,6.847572101,5.813403636,5.35313293975,5.065239741,7.191752936,6.366327132,6.74994022,5.007656643,5.34103405233,5.3899418245,5.72533984,7.689755391,10.316256695,5.36303181633,9.398503824,9.135248271,10.15138482,5.466799412,5.329851264,5.686368332,10.6623838,5.349622922,8.151525421,5.233246971,7.753619786,4.920187583,11.83377967,6.760856726,5.370871545,5.81109287,7.025198058,8.291125938,6.691921469,11.208263815,9.139564862,5.229983196,5.706952669,4.813026019,8.006636221,5.194570965,10.111184766,5.119990277,5.743764871,11.66148208,5.316518,4.831131467,6.153507065,8.20457252,8.577650556,5.773476345,9.846936382,9.200348526,5.015037253,5.126612849,5.714802736,5.479660845,12.00382718,10.26927314,5.976026323,5.929560972,11.04873907,5.568093651,4.980952113,5.44818430667,7.236830112,6.11354048767,5.661445564,7.914237304,6.54045026533,6.542920132,5.085988894,5.082799703,12.30980751,8.061737221,5.332896983,6.961395067,5.588758091,7.15616653333,5.244897759,5.210049084,7.465204609,5.54959364533,7.45045382825,6.55713444433,6.264635533,6.110463081,8.391932143,6.2776064225,8.586221609,9.969494854,4.542894537,5.839966671,9.281942267,4.920187583,11.4905076,5.950124992,7.027217996,5.463860485,9.88719094933,5.189835675,8.812948295,9.507616831,5.1334489805,6.048874401,5.057570761,5.4521769945,6.229881685,5.450725666,5.572973961,6.273521134,6.07696360667,6.134432096,5.210049084,7.53391589,10.3910344,7.37354745233,5.87615546,5.287261033,5.33365297633,11.72159494,6.093766806,5.9893725,6.203304562,5.127133633,4.916490079,9.8392008,5.492022402,8.440745781,5.698584038,6.08603641,4.876039551,6.546667333,5.262293378,4.904377216,5.262293378,6.1068277495,4.528802152,10.48261415,9.174452064,5.289983942,7.0342070535,7.677275429,5.200469216,6.471476576,7.2746804675,10.1682337,9.8854642,8.538371432,8.764623762,9.496222122,5.354744155,5.469406774,6.646454756,7.088314217,7.516571771,5.998653184,5.301831852,9.158850196,6.537469927,7.234963788,8.895212575,5.631258011,7.547822125,5.745513828,6.204772251,9.020619656,5.7449391595,5.4231829355,BRCA
GSM427169,6.55114757333,5.6286750215,6.255789266,5.52627593225,5.992208309,7.51975639,6.54404145,6.268944869,5.404640262,5.59020270967,5.1034738015,5.427112717,6.983110824,10.39550152,5.688269079,9.276194866,8.947652369,10.74565776,5.181511332,5.472009433,5.800260087,11.52942337,5.679206489,7.822700078,4.993460669,9.245018504,5.353156751,8.356123034,6.365627476,5.072117861,4.953278335,6.518578904,8.887647971,7.17848648167,11.67164045,8.548572569,5.841099622,5.320314304,4.435394156,8.690452999,5.127025752,10.079636319,5.2209212,6.187011156,11.4316675,5.029686155,5.612950486,6.448657859,8.61053686,8.62047820133,6.221350881,10.83660293,8.8874056125,5.181511332,5.224977213,5.828143626,5.965974182,11.99021932,10.03057097,6.161087152,6.069643769,11.06141864,5.24527302333,5.388199225,5.77867082433,7.150486375,5.81250177733,6.0060204585,11.50955249,6.05532912033,6.329935892,5.527954892,4.671880991,12.3968015,7.166843776,5.224977213,7.340208684,5.9280344975,7.530396257,4.596397442,5.279296008,7.200159023,5.808545177,7.315365068,6.382173862,5.778347403,5.790974804,9.320462748,6.551414152,8.93949189,10.65984455,5.871604195,5.797150007,9.610619386,5.190230876,10.32699711,6.047566334,6.734103713,5.891608291,9.31708568633,5.172738766,8.976994451,8.198618308,5.270866576,7.667166773,5.168332398,5.098264803,5.921252584,5.546594509,5.598879718,5.464350722,6.37279699967,6.114997467,6.878728789,7.875228881,9.785085055,6.406872431,5.951990588,5.255511354,5.37345151467,11.86526555,5.819036642,5.745379368,6.4750489,5.131613837,5.017043611,9.629410165,5.422747045,8.646514722,5.381065434,6.7010699,5.044406414,5.720286161,5.557663769,4.308599443,5.139972076,5.9919443845,4.596397442,10.31750338,8.770020544,4.91855735333,7.1030434315,6.7023029305,6.1575227615,6.892090812,7.035585071,10.40839904,10.679539821,8.1645804415,8.276684068,9.718061075,6.066687273,5.332718001,6.286054636,7.028130191,7.1078051205,6.049636893,5.682893787,8.932222966,7.327479922,7.051402352,8.593410849,5.172738766,7.585452943,6.097511381,5.992208309,8.9825245285,6.3746807605,5.6585895675,BRCA
