@relation data

@attribute id string
@attribute 10076 numeric
@attribute 1154 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 5320 numeric
@attribute 5967 numeric
@attribute 6772 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.3245636639,0.1271158535,-0.1280158754,0.4557906479,0.5082450581,0.0485487563,0.3919864135,0.0289958751,0.7381155855,BRCA
GSM481003,0.1187233908,0.1268698784,-0.1236682045,0.3250210694,0.4776535522,0.0121588141,0.0715840599,-0.0502169841,0.8860665159,BRCA
GSM481004,0.3367731174,0.0425533058,-0.1066800437,0.2758434620,0.5671119911,0.1063429446,0.3503516176,-0.0152131415,0.9381063713,BRCA
GSM481005,0.2467392221,0.0839721501,-0.1683066803,0.5546432902,0.5830370403,0.0221718806,0.2416097289,-0.0560040417,1.1652991205,BRCA
GSM481006,0.2467862758,0.0105735481,-0.2032751216,0.5267736223,0.5490418825,0.0171736931,0.3202906285,-0.0622251789,1.0724941031,BRCA
GSM481007,0.4491090524,0.1678762083,-0.1352403009,0.5209690785,0.2825788311,0.0266022543,0.1465554425,0.0003528190,0.6220977374,BRCA
GSM481008,0.0802802566,0.1786039099,-0.2036045082,0.1998051750,0.4309778051,0.0374788624,-0.0294756517,0.0374997551,0.6182682188,Control
GSM481009,0.0296357002,0.1376081983,-0.2011497214,0.3250879490,0.4693481246,0.0230332860,0.4092911698,0.0256226424,0.7020093558,Control
GSM481010,0.4587298317,0.0269297579,-0.1147065031,0.7057379800,0.6016551096,-0.0186596700,0.0486381737,-0.0965258449,0.9930470879,Control
GSM481011,0.2629265306,0.1403948479,-0.0782974666,0.2512683526,0.3680541691,0.0504960761,0.0602992324,0.0079628350,0.6050271742,Control
GSM481012,-0.0121448810,0.2273787880,-0.1929259235,0.4951664713,0.5566328427,0.0850258547,0.0782231651,0.0418456241,0.8064178176,Control
GSM481013,-0.0162958782,0.1530910153,-0.1717615265,0.1513615711,0.3336732206,-0.0107482306,0.0312061770,0.0270148436,0.3724243887,Control
GSM481014,0.4117200911,0.3945600313,-0.1365949749,0.4556383652,0.4573446206,0.0364320597,0.7582836980,-0.0436986682,0.8559759963,BRCA
GSM481015,0.1654414569,0.2742225785,-0.1233211155,0.3979181674,0.4442043349,0.0352191013,-0.0444096649,-0.0194014202,0.6861230966,BRCA
GSM481016,-0.0351557322,0.1411369040,-0.0436189190,0.4128808133,0.5840072209,0.0166699116,0.0130592734,-0.0034042936,0.9687278556,BRCA
GSM481017,0.0290358984,0.0430914606,-0.0945593516,0.9068487849,0.5594045820,0.2420565581,0.1600301209,-0.0347992246,0.9661784758,BRCA
GSM481018,0.5056456237,0.3895459248,-0.1329033871,0.3569461395,0.5066691867,0.0515010548,0.7450304291,-0.0094189316,0.5583250304,BRCA
GSM481019,0.2815411672,0.0679439930,-0.1126363849,0.5057989404,0.4720759611,0.0446857553,-0.0486970845,-0.0369275460,0.7549836982,BRCA
