@relation data

@attribute id string
@attribute 10057 numeric
@attribute 10058 numeric
@attribute 10060 numeric
@attribute 10257 numeric
@attribute 10347 numeric
@attribute 10350 numeric
@attribute 10351 numeric
@attribute 1080 numeric
@attribute 11194 numeric
@attribute 1244 numeric
@attribute 154664 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 225 numeric
@attribute 23457 numeric
@attribute 23460 numeric
@attribute 23461 numeric
@attribute 24 numeric
@attribute 26154 numeric
@attribute 340273 numeric
@attribute 368 numeric
@attribute 4363 numeric
@attribute 5243 numeric
@attribute 5244 numeric
@attribute 5825 numeric
@attribute 5826 numeric
@attribute 64137 numeric
@attribute 64240 numeric
@attribute 64241 numeric
@attribute 6833 numeric
@attribute 6890 numeric
@attribute 6891 numeric
@attribute 85320 numeric
@attribute 8647 numeric
@attribute 8714 numeric
@attribute 89845 numeric
@attribute 94160 numeric
@attribute 9429 numeric
@attribute 9619 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.7368425117,0.5725311871,-0.1182739593,-0.0382839109,0.2765279613,-0.1234666426,-0.0995201475,-0.1065824015,-0.0269103902,-0.1379678325,0.0445950974,-0.0817820242,0.1232706450,0.6455641120,0.7151512628,-0.0920995555,0.1262392112,-0.0707638551,0.5400501154,-0.0991158718,0.4396813761,-0.1266905413,-0.0401680341,2.0705750648,-0.1213828938,-0.1071235045,1.0874109920,0.0254511351,0.0425843632,-0.0293376869,-0.1166248403,-0.1130368533,1.0794833005,0.6327117811,-0.1003683281,-0.1098288949,0.4688589026,0.9617784992,-0.1023469770,0.0627919192,0.3609405164,BRCA
GSM480985,0.7231339055,0.4236053100,-0.1366663481,-0.1029227616,0.6070248519,-0.0868515327,-0.1636591111,-0.0648965920,-0.0632211059,-0.1892109614,0.1590410948,0.0627764610,0.2126350958,0.8265502566,0.6520706157,-0.1041250894,0.0646424564,0.0497973445,1.4977940097,-0.1547021994,0.1440364838,-0.1656684305,-0.0158425738,2.0166333995,-0.0990337857,-0.1268268298,1.0735588939,0.1704270793,0.0252842998,-0.0879263676,-0.1599074210,-0.1191428038,1.4393866136,0.3256542231,-0.0857557819,-0.0806230918,0.6983390900,0.8782366226,-0.1225955026,0.0773847646,0.9291381783,BRCA
GSM480986,0.8911906054,0.4834906374,-0.1214112392,0.0522798259,0.2384747140,-0.0757294391,-0.1235384425,-0.0767632868,0.0577092359,-0.0351829667,-0.0587421642,-0.0686506718,0.1875717312,0.8394534848,0.5091319452,-0.1241542204,0.1373993985,-0.1303603730,0.3820745046,-0.0999432151,0.5563211903,-0.1143241238,-0.0194543380,2.3016493732,-0.0787316221,-0.1077962576,1.0864528921,0.1272809493,-0.0376319484,-0.0805567394,-0.1035249727,-0.0729014693,1.4265306740,0.5392768257,-0.1205711572,-0.0849128895,0.3935099913,1.1639612661,-0.1227126874,0.2181740418,0.5590398913,BRCA
GSM480987,0.7249905716,0.4753161893,0.1353687877,0.1774111111,0.0204105250,0.0531660092,0.1130084592,-0.1098254067,-0.0315161908,-0.0097398905,-0.1200363298,0.0681061437,0.1589459914,0.1454929339,0.3947926058,0.2215253971,-0.0278838163,0.0349252220,0.1161115478,-0.0980738329,0.0386392099,-0.1074770186,-0.0039964408,2.7513437551,-0.0356606070,-0.1159703899,0.6651866662,0.0842150478,-0.0052799312,-0.0900454249,-0.1465551473,-0.0620513078,1.1407036446,0.3714142816,-0.1157890988,-0.0993046031,0.1441028727,0.8616027553,-0.0678480586,0.0368615875,0.0584427248,BRCA
GSM480988,0.8309276455,0.6374288603,-0.0814107015,-0.0224023822,0.2399934534,-0.0735954775,-0.0631951434,-0.0682546645,0.0690466569,-0.0715239352,-0.0713672681,-0.0417104696,0.1243642824,0.3243146796,0.5966993322,-0.0837729596,0.1317501055,-0.0398170444,0.3933613524,-0.0663101946,0.6404224204,-0.1012490958,-0.0277529410,2.3438045994,-0.1185512982,-0.1417645243,1.0871912539,0.1930913899,0.0422895213,0.0216508261,-0.0258509781,-0.1312960287,1.7345908060,0.4068267665,-0.0363540431,-0.1097020723,0.4376455878,1.4671644736,-0.0379533541,0.1925189430,0.7247072868,BRCA
GSM480989,0.7229259481,0.6297170004,-0.1093821592,-0.1133802327,0.3544931727,-0.0730331069,-0.1011393562,-0.1159861198,0.0427753137,-0.2150383685,-0.1203671803,-0.0890222410,0.1536935761,0.9542693421,0.2847215988,-0.0021789221,0.3684515197,-0.0764176099,0.2506816409,-0.0654890392,0.0762505098,-0.1231495428,-0.0807986718,2.4260728815,-0.1395282613,-0.1358418876,0.7707860516,0.0148783212,0.1003743542,0.0314573445,-0.1364941973,-0.0396243786,1.6393108814,0.3937741132,-0.0629930535,-0.1067064402,0.3185213862,1.0932830832,-0.0768103079,0.1319676016,0.9961432180,BRCA
GSM480990,0.8463375195,0.5088799053,-0.1223757495,0.1334824086,0.1905037960,-0.0672558424,-0.1022885099,-0.0958344107,0.0394538166,-0.1481778249,-0.1200405325,-0.0934086616,0.1456148048,0.3383817849,0.3410299364,-0.1787915822,0.1791068960,-0.0935496260,0.1558365895,-0.0268961358,0.2160247338,-0.1221795244,-0.0547962875,2.7277049519,-0.0583302757,-0.1131240634,0.7867507381,0.0700120049,0.0195236798,-0.1487853989,-0.1211260421,-0.0714829078,1.6628698000,0.3717573312,-0.0829143507,-0.1242406111,0.2071880434,1.6143069081,-0.0634037827,0.0669613010,0.6455221102,Control
GSM480991,0.8634965174,0.4291531311,-0.1106900662,-0.0518423927,0.3871838998,-0.0569721785,-0.0849992285,-0.0626564302,0.0838216387,-0.0905185484,-0.0810454165,-0.0258396135,0.2633807118,1.0505655182,0.3535590531,-0.0754312591,0.2205367841,-0.0135849309,0.3969990464,-0.0758599929,0.3470299203,-0.1221255070,-0.0210330450,2.4560298621,-0.0812173152,-0.0644396203,0.8502967009,-0.0197232874,0.0420085697,-0.0684367033,-0.0935278237,-0.1171670634,1.8520574570,0.5574121033,-0.0788005723,-0.1200158579,0.4116240480,1.4280167389,-0.1127897668,0.3806187271,1.0117021125,Control
GSM480992,0.7089487538,0.7092728067,-0.1319864779,-0.0653787929,0.5010567197,-0.0401076875,-0.0882132858,-0.1024010876,0.0381404403,-0.1380214439,-0.0306000958,-0.0287709303,0.2587869582,1.1989330723,0.4246624702,0.0133360282,0.3485636403,-0.0067909360,0.3064649198,-0.0476821666,0.6919297146,-0.0864048667,-0.0208677215,2.8129363832,-0.1243718956,-0.1156690929,0.9432908446,0.0366694996,0.0804722738,-0.0593586669,-0.1601481636,-0.1126597456,1.6524087339,0.4947423692,-0.0954366351,-0.0772120737,0.4426153306,1.5171235205,-0.0506884796,0.1612420140,0.9781850185,Control
GSM480993,0.6098833547,0.5496339947,-0.1195435858,0.0162149032,0.4528710874,-0.1003921183,-0.1208427915,-0.0685585216,0.0082703211,-0.0565486151,-0.0025366697,-0.0767412891,0.2555235904,0.8676771859,0.5094686544,-0.1469500585,0.1589081978,-0.0219017831,0.2122334511,-0.1221577300,0.3641633260,-0.1244734467,-0.0320894807,2.3617568100,-0.0650472814,-0.1203768508,1.0691004527,0.0076331995,-0.0100943629,-0.0464094774,-0.0747350789,-0.1422540488,1.6326931603,0.6116601538,-0.0504956472,-0.1119062092,0.4350004703,1.2798738116,-0.0559943329,0.2222338934,0.9816488133,Control
