@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1026 numeric
@attribute 1029 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2246 numeric
@attribute 2247 numeric
@attribute 2248 numeric
@attribute 2249 numeric
@attribute 2250 numeric
@attribute 2251 numeric
@attribute 2252 numeric
@attribute 2253 numeric
@attribute 2254 numeric
@attribute 2255 numeric
@attribute 2256 numeric
@attribute 2257 numeric
@attribute 2258 numeric
@attribute 2259 numeric
@attribute 2260 numeric
@attribute 23533 numeric
@attribute 26281 numeric
@attribute 26291 numeric
@attribute 27006 numeric
@attribute 3082 numeric
@attribute 3265 numeric
@attribute 3479 numeric
@attribute 3480 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 4193 numeric
@attribute 4233 numeric
@attribute 4286 numeric
@attribute 4893 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 5156 numeric
@attribute 5159 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 56034 numeric
@attribute 5605 numeric
@attribute 572 numeric
@attribute 5728 numeric
@attribute 5894 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 673 numeric
@attribute 7157 numeric
@attribute 80310 numeric
@attribute 8074 numeric
@attribute 8503 numeric
@attribute 8817 numeric
@attribute 8822 numeric
@attribute 8823 numeric
@attribute 9965 numeric
@attribute 999 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,1.6509813072,0.1233450275,3.3594499677,0.9588716673,0.1608625433,-0.1044139307,0.7531173030,-0.0304579000,0.1537555695,2.3584245311,0.3070585448,0.4005037867,1.4662565868,-0.3382657527,-0.1637894607,0.0423883938,-0.0789105450,-0.1835471225,-0.1784941036,0.9802456894,-0.2128394697,0.4461778028,-0.0649295559,0.7855849643,-0.0752960665,0.7671700831,-0.0131690648,-0.0548844147,-0.1163449906,-0.1117901680,-0.0900668325,0.8212452234,-0.0070168312,0.2267118200,0.6620092707,0.1314761901,-0.0354759898,-0.0160443468,0.1352461276,0.8848718814,1.2706931260,-0.0929542914,1.1882759057,1.9228566142,0.3417825494,-0.1444193100,0.8497827404,-0.0743738270,0.0027666772,1.1555331424,0.3768321643,1.1201675758,0.5346109487,0.1390805759,0.3923970497,0.1344134227,0.3860900013,0.4170598776,1.4593906332,0.1777965052,0.9853307140,0.0298450908,-0.0015161114,-0.0795126762,-0.1745970876,-0.0903077807,-0.2088890599,0.0419202449,0.0180790283,BRCA
GSM481003,0.3007907103,2.0218701660,0.2763891428,3.0403829142,1.5168189790,0.3838606802,0.0454944650,0.6776998944,0.6191529817,0.0484339897,2.5114432043,0.3973698837,0.1758809089,0.8964592206,-0.2850047221,-0.1434229577,0.0926921632,-0.0066532614,-0.0728579718,-0.1638259880,0.0813052387,-0.0736076530,0.2826469765,-0.0268046263,0.5849238188,-0.1118802825,0.6890013869,-0.0067144994,0.0445482302,-0.0843033283,-0.0766068835,-0.0890416577,0.9474795161,0.0254755334,0.1801413333,0.6213931068,0.0738842817,-0.0666174864,0.1392996103,0.1665748877,0.9542065300,1.4126835802,0.2806381032,0.8321520830,0.5265011630,0.1791957579,-0.1042557524,1.4233998538,-0.0506758328,0.0220997693,1.4443705760,0.4223379152,1.1333078442,0.4956930263,0.1453346393,0.8256779464,0.0819050467,0.2815908568,0.4086979734,1.6346685103,0.0848102706,0.9925875762,0.0096158667,-0.0430796704,0.1190332978,0.5728807339,-0.0809641641,-0.1125676493,-0.0570453447,0.4613067603,BRCA
GSM481004,0.4733082638,2.4203961939,0.1680494515,3.0274459125,1.3482990906,0.4496613113,-0.0162955371,0.6400350525,0.1518570445,0.2059234660,2.2194539971,0.4676012300,0.1386675698,1.3041996507,-0.2088831768,-0.0819836333,0.0927509315,-0.0265844908,-0.1515843597,-0.1049651459,0.2648918796,-0.1151426459,0.5510527711,-0.0574604159,1.6350918934,-0.0657242067,0.9790825484,-0.0146582856,0.0146394336,-0.0567481600,-0.0683433417,0.1403280745,0.8814408686,-0.0085871777,0.2059222442,0.7447423427,0.0657351969,-0.0436277898,0.1799735930,0.1866096322,0.9630198516,0.8181429756,-0.0037518531,1.3243709992,1.1819554152,0.1934292825,-0.0326631340,1.4479867770,-0.1540841441,0.0015714503,1.2018412555,0.5495924441,1.3982536542,0.6688894496,0.0639251527,0.5918967704,0.1194911064,0.4157156661,0.2011434678,1.6619296756,0.1890694758,0.8802483742,0.0314195075,-0.0443971808,0.1043470586,-0.0784079787,-0.0389916082,-0.0935562035,0.0079764008,-0.0217994316,BRCA
GSM481005,0.7983672971,1.6965493859,0.4926643759,3.2873637975,1.3626846816,0.3527724375,-0.1165471179,0.9084757619,0.4012778942,0.2165325873,2.3890128664,0.4302809539,0.4165089093,1.9510064722,-0.2288321169,-0.0601882339,0.0649406199,0.0142845899,-0.1175328442,-0.1386003272,0.0973181189,-0.1788496879,0.8770299672,-0.0734163016,0.5536155057,0.0098157235,0.7864466107,0.0304015636,-0.0426286542,-0.0908527753,-0.0838590852,-0.1242908563,0.8521304950,0.0353970129,0.2587755207,0.7021117498,0.1621117626,-0.0388047886,0.1209496400,0.1507473908,0.8978069759,0.9901911059,-0.0792964379,1.5465550827,1.8927819729,0.2936143763,-0.0949890131,1.0055721670,-0.1223234448,0.3289049813,0.9524374414,0.4403047296,1.3712493853,0.6115387894,0.0764267961,0.5596565347,0.1420803729,0.3888399490,0.7030548256,2.1236051734,0.1629802437,0.9015575944,0.0215312300,0.0054800041,0.0457376592,-0.0920607273,-0.0705167979,-0.1109637346,0.0134637390,0.1299700532,BRCA
GSM481006,0.6102282105,2.0035383105,0.3021721042,3.2162807881,1.1842627120,0.3129080268,-0.0882029533,0.9511518584,0.3139419490,0.1430200110,2.7993582883,0.4174783649,0.1843408870,1.5371320303,-0.2564735141,-0.1402315589,0.1443441517,-0.0571296349,-0.0397722821,-0.1384488494,0.3318931878,-0.0880568497,0.5113536369,-0.0716864634,0.4582977018,-0.1153780027,0.7809424383,0.0247047886,0.0062245659,-0.0597752586,-0.0847711218,-0.0910984392,0.8876503406,0.2205455596,0.2402696524,0.7695110285,0.1676137317,0.0404348410,0.0792207283,0.1758088055,0.6079864987,1.3985878927,0.0098966052,1.0082624361,1.8247335090,0.2433270854,-0.0674328190,1.3385462081,-0.0515387084,0.2390861619,1.1112498336,0.3909603753,0.9865753614,0.7701194993,0.1169393467,0.4886666650,0.1587185629,0.3354175018,0.6889269474,1.6552993021,0.2528915434,1.3752852871,0.1662280993,-0.0711789375,0.1659671659,-0.0380559807,-0.0715835172,-0.1880300533,-0.0687370606,0.4513764037,BRCA
GSM481007,0.3836162349,2.3997609466,0.3125831992,3.1362124086,1.5764191804,0.4946888254,-0.0467773227,0.8479955071,0.0250401876,0.1262126311,2.4604020782,0.2757121727,0.1804910389,0.8173586216,-0.2215980369,-0.1242752757,0.0176982942,-0.0954161260,0.0143697009,-0.0085652209,0.0989888540,-0.1471144284,0.1051476922,-0.0030005582,0.3105478474,-0.0779062475,0.8321013450,0.0693962222,0.0133949621,-0.0913129073,-0.0762144797,-0.0398325489,1.1560421735,0.0681594072,0.1352442852,0.9390580363,0.1433539864,-0.0409890643,0.3142764187,0.1570092686,0.8448888773,1.1189648246,0.0529967257,0.7691124505,1.3500028468,0.1014056848,-0.0381952070,1.4767880777,-0.1263724936,0.1471414633,1.4279245571,0.2606000659,1.0516917631,0.5327084279,0.1837086821,0.9255183645,0.0631843703,0.2957258879,0.6629691342,1.2351145123,0.2699643974,1.2977375326,0.1865525246,-0.1081946510,0.0523188741,0.1805636762,-0.0477230673,-0.1456739426,0.0263073953,0.4485116918,BRCA
GSM481008,0.5217626055,2.6693531871,0.1836714248,2.8834402039,2.0075535520,1.5586611688,0.2831019114,0.8295916561,-0.0105014925,0.2092566926,2.1300801171,0.4476290999,-0.0137416762,1.7273593321,-0.2676854007,-0.0694569153,0.0918449993,-0.1189581165,-0.1574331170,-0.1085499939,0.1000035283,-0.2347351296,0.0896557416,0.0035626325,0.1339323641,-0.0965854686,0.6478463703,-0.0033952392,-0.0495287818,-0.1150513311,-0.1104093342,0.0478122059,1.2938889639,-0.0105432316,0.2740164896,0.8205010526,0.1743810166,-0.0201522052,0.2588366775,0.0761556993,0.9191996994,1.1268164873,-0.0861223581,1.0284593088,1.9141057492,0.1758980179,-0.0852505426,1.1338950680,-0.0720937303,0.0879067641,1.1462765579,0.4047704326,1.0726860836,0.5254396089,0.1199409844,1.0612640086,0.1297484952,0.3589827556,0.6538910852,1.6781765093,0.1605632000,0.9878225434,-0.0286655360,-0.0622367617,0.0282589524,-0.0854781403,-0.0297003209,-0.1266960472,-0.0720200437,-0.0903745492,Control
GSM481009,0.5489170128,1.6445278376,0.0485912423,3.1617967563,0.5626646933,0.0817014255,-0.0379079583,0.7245613783,0.1017885568,0.0047963763,1.7882246540,0.1436777954,0.0501539420,1.5008071209,-0.4104221016,-0.1548736967,-0.1172499550,-0.0862898211,-0.1548589820,-0.2617849675,0.2252072340,-0.1405108952,-0.3125621876,-0.0653535528,0.4842075269,-0.1101264275,0.6368520430,-0.0460119554,-0.0803587236,-0.0356573980,-0.1980618957,-0.0765183503,0.5253295350,0.4388621020,0.1506341084,0.6588328657,0.1793832846,-0.0891779845,0.0263716091,0.1357031753,0.7767756040,1.2916804486,-0.1890939915,1.1036103142,2.0970718728,0.2437746771,-0.0950082633,0.4174557194,-0.1321362915,0.1336468826,0.6547553167,0.2795271149,0.7096309500,0.4921282603,-0.0310865428,-0.0767497015,0.0174211498,0.2270372226,0.6089003728,0.9449293574,-0.0320870272,0.9829903326,-0.0115391028,-0.0150270709,0.0289410084,-0.2324844727,-0.3273887701,-0.1882797322,-0.0925452319,-0.1490650472,Control
GSM481010,0.6249280034,1.7503523453,0.5237364813,2.8992610497,1.0465271884,0.3816741023,-0.0103132259,0.8406108043,0.0557148577,0.2403421661,2.1086231072,0.3798376370,0.2970347183,1.6721953209,-0.1875123516,-0.1724767346,0.0406016846,0.0215028596,-0.0336033410,-0.1371475991,0.3330581750,-0.1302887527,0.6907664219,-0.0641322026,1.6307861877,-0.1038785871,0.6649437760,0.0036142197,-0.0998627818,-0.0984638889,-0.0609534834,-0.0909031314,0.9039840400,0.1285491438,0.1246120071,0.5558823925,0.1744263203,-0.0505959386,0.2723468990,0.1738089484,1.2621549368,1.0661633827,-0.0580621935,1.3947409310,0.6096389277,0.2892597577,0.0721562371,1.1752510060,-0.0223426086,0.1319778106,1.1194783820,0.5158594621,1.1154199801,0.6419399620,0.1620686616,0.7550900512,0.1197620314,0.3965836786,0.6300583106,1.1449683505,0.2509317977,0.7534921082,0.5407634379,0.0047047824,0.2118905579,-0.0761337083,-0.1097348753,-0.1374656656,-0.0137506702,0.1339713250,Control
GSM481011,0.3773361022,2.3434683681,0.1649496774,3.6372286978,1.3616899894,0.7909900944,-0.0416797744,0.5251184477,0.0734742197,0.1001883706,2.7272794777,0.4895673924,0.2038976437,1.3762822775,-0.2712573674,-0.0989124637,0.1433807857,-0.0501932576,-0.1456827354,-0.1448157020,0.0247541489,-0.1112868065,0.5383131529,-0.0643867328,-0.0769126489,-0.0386647937,0.8908285292,0.0986143788,0.0487088491,-0.0943259893,-0.1341618318,-0.0384367945,1.1300241724,-0.0327065625,0.1413541586,0.8748071725,0.1905613793,-0.0865562696,0.0881457550,0.1643640042,0.7011700384,0.5065772017,-0.0816099351,0.8596753620,1.6658263603,0.2223992294,-0.1192103243,0.9093435548,-0.0940577877,0.0018939260,1.3710955015,0.3978262835,1.5733309313,0.3496854410,0.2404869166,0.8490704160,0.1251327870,0.2711141126,0.2998918322,2.1114134911,0.2114646371,0.9952894231,0.0466820503,0.0352136216,-0.0562693753,-0.1202908706,-0.0713302011,-0.1202674869,0.0779533492,0.0557324726,Control
