@relation data

@attribute id string
@attribute 10209 numeric
@attribute 1938 numeric
@attribute 1964 numeric
@attribute 1965 numeric
@attribute 1968 numeric
@attribute 1977 numeric
@attribute 1981 numeric
@attribute 1982 numeric
@attribute 1983 numeric
@attribute 29904 numeric
@attribute 3692 numeric
@attribute 8661 numeric
@attribute 8672 numeric
@attribute 8894 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,2.1129810770,3.8208522938,0.7562508809,1.8814041996,3.4732210836,0.3262102189,1.8144485811,1.3297942527,0.9323121759,1.5136076567,1.9179588854,0.4421749051,0.3514635549,1.0124087136,BRCA
GSM481003,1.8226559554,4.1098214879,0.4268983157,1.5683274246,3.4579041799,0.3141217654,1.8065191086,1.2977158817,0.7763405773,1.6201723135,2.3673062921,0.4630725195,0.2895218825,0.4128194864,BRCA
GSM481004,2.0380814321,4.2440880046,0.5816245857,1.5315217208,3.4091218112,0.1372993612,1.9039075164,1.1918061326,0.9433866571,1.7924202814,1.9536794573,0.4032908852,0.3411357510,0.6443124432,BRCA
GSM481005,1.8787816066,3.6458358625,1.0990680457,2.1133898829,3.2657137117,0.6032439420,1.6503758782,1.3489432513,1.0652480513,1.4635358817,2.0171411931,0.6591401280,0.4578129507,0.7498349167,BRCA
GSM481006,2.0408185750,3.6431565004,0.9312154783,1.6681061672,3.4300504327,0.4558320585,1.9735737899,1.3144704630,1.0968410335,1.6627693193,2.2871686816,0.6526547217,0.4683655766,0.3882277771,BRCA
GSM481007,2.0382966998,4.0370756598,0.6391655024,0.9793251456,3.0090010962,0.1246853065,1.9353584261,1.2300549550,0.8398385081,1.2406000081,2.5847748669,0.5575422447,0.3169085146,0.2388033089,BRCA
GSM481008,1.7770497358,3.9235952041,1.0113370087,1.5196910524,3.3720343710,0.4269127093,1.2397531411,1.1788529706,1.0616864893,1.4130563687,2.6406593472,1.0096386212,0.4065204976,0.3280716689,Control
GSM481009,1.4729506153,4.2068352419,0.7593999618,1.6043706046,3.8722105623,0.2450311447,1.0962117666,1.3854214485,0.8531536520,1.2290664523,1.5887534246,0.1998422618,0.2760713518,0.4855374400,Control
GSM481010,1.9730380688,3.7655798126,1.3250846466,2.2511457157,3.4559576710,0.6958391050,1.6463849895,1.3863065896,1.2974520028,1.4177720431,1.8955034019,0.7477687311,0.5010869925,1.0645046233,Control
GSM481011,2.0678163227,4.1355366706,0.4728071797,1.2710189652,2.8900025089,0.3554290061,1.9729355432,1.2880023032,0.7783412203,1.5342162812,2.2865329682,0.3804869165,0.2629075722,0.4025038886,Control
GSM481012,1.8870102086,4.0975955655,0.5218111944,1.7112284852,3.6363053322,0.2910755047,1.6689007002,1.2111581602,1.3767907564,1.4462995231,1.7674202174,0.7863858059,0.4258023835,0.6925623051,Control
GSM481013,2.0165243241,4.0518297448,1.0066804553,1.3857818580,2.9200768669,0.3526125430,1.5130071640,1.3332510538,0.9745903891,1.0828104085,3.5072078406,0.5914907303,0.3537800182,0.1864729748,Control
GSM481014,1.9232748218,3.5174184196,1.5312437283,1.9036706973,3.2625737388,0.7339751086,1.4914859481,1.3228911171,1.2784696073,1.0844565386,2.5776172281,0.7474899272,0.4361697719,0.8135393610,BRCA
GSM481015,2.0533722125,4.1869612021,0.5671533508,1.5643462133,3.2720355789,0.3338057072,1.3292478271,1.3717836645,0.8177893620,1.3710479703,2.8992598950,0.7129751910,0.4659192799,0.4781431092,BRCA
GSM481016,1.7588857872,3.6822376252,0.9807837173,2.3035132790,3.3939758142,0.5328703985,1.7904977974,1.3532604698,1.2055210544,1.5177585797,1.7899824381,0.4304566614,0.3540379231,0.7711069056,BRCA
GSM481017,1.7942199438,3.0579125531,1.7688059078,2.5380761813,3.5624590316,1.0241653169,1.1974913934,1.4270707138,1.7985246032,1.2257437176,1.4596317263,1.2439272255,0.4950304079,0.7695505519,BRCA
GSM481018,2.0813689433,4.0572338945,0.1093395136,1.4543326378,3.3489654858,0.0648137962,1.5411348010,1.1905360904,0.9233078882,1.9528834257,2.4276232271,0.0567565304,0.1985689904,0.7305544400,BRCA
GSM481019,1.5420628183,3.4372725487,1.3532901936,2.0564355468,3.2835466663,0.6236062680,1.8382512506,1.3036807238,1.1521326034,1.1982654204,2.7030244320,0.8134368559,0.4862927855,0.6937555854,BRCA
