@relation data

@attribute id string
@attribute 10714 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 5427 numeric
@attribute 57804 numeric
@attribute 5981 numeric
@attribute 5982 numeric
@attribute 5983 numeric
@attribute 5984 numeric
@attribute 5985 numeric
@attribute 6118 numeric
@attribute 6119 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.5214225980,0.1110767740,0.4475187101,0.2151189637,1.6117472946,0.2541690469,1.1815715189,0.6852570661,0.6780754711,1.8300574754,1.4864364202,1.5486820142,1.5458070138,BRCA
GSM480985,1.2045470742,-0.1403941502,0.1195283260,0.0662827998,0.3582449659,0.3959704076,1.1434785538,0.3529059928,0.1245795767,1.0733455949,0.9112912673,1.2987882098,1.3055036168,BRCA
GSM480986,1.2029019593,-0.0006644904,0.3486887678,0.1366165012,1.0558625757,0.3657379911,0.7124732714,0.5507222097,0.4613985304,1.2346874078,1.4109145713,1.6070985992,1.4262792665,BRCA
GSM480987,1.1241706477,-0.0506179260,0.3186428044,0.0388668412,1.0933425461,0.3195155901,0.6011577090,0.4069897318,0.3976253966,1.3835763203,1.2687289647,1.4495159685,0.9492826163,BRCA
GSM480988,1.2647299039,0.0768084920,0.2306063977,0.1707717376,1.0292699189,0.0152650487,0.8293907841,0.2685042607,0.4297329925,1.5154813594,1.3376087498,0.8359299593,1.3290010218,BRCA
GSM480989,0.8509117928,-0.0592587655,0.4204673296,0.1064336327,0.7054733430,0.5509243324,0.5685038011,0.7805323229,0.1740388745,0.8512497611,1.5435676491,1.4798822800,1.4402853847,BRCA
GSM480990,0.7104607523,-0.0204453974,0.5086407080,0.0205682762,0.8968517595,0.4025088740,0.5843832314,0.4190524527,0.2921790909,0.8826532761,1.2470977168,1.0583621662,1.0483638518,Control
GSM480991,0.7929366067,-0.1572538394,0.3003052217,0.0615627786,0.4059209386,0.5452377218,0.5254092878,0.3535321280,0.1336203346,0.6985741986,1.1375396092,1.1662135920,1.1110200535,Control
GSM480992,0.6056446797,0.0718811130,0.4920756920,0.1794742710,0.5607375373,0.6792150073,0.5687593767,0.4933435796,0.2758890922,0.6898392174,1.1910011703,0.9753238883,1.3521483293,Control
GSM480993,1.1378558147,0.1147602345,0.3527961249,0.1962866471,1.0308868515,0.4229756490,0.7009486956,0.8074109628,0.4802607979,1.3106297120,1.5079846197,1.4295231500,1.5680439868,Control
GSM480994,0.8777989878,0.0250759355,0.3013844286,0.0706041921,0.7729255831,0.5933144059,0.6284480826,0.7785507254,0.3775925466,1.0956082411,1.4661289788,1.0450770310,1.4768938922,Control
GSM480995,0.7494771779,-0.0948528247,0.3561257578,-0.0001167161,0.6292973189,0.4747785410,0.6226300572,0.3138765889,0.2023529408,0.8518500496,0.9724627916,1.6587530275,0.9567898613,Control
GSM480996,0.9977154732,0.1123900571,0.3165023020,0.1353800941,0.8173776604,0.5762850428,0.7174496736,0.6909696628,0.3259383310,1.2086010508,1.4619509577,1.6542014677,1.3978417068,BRCA
GSM480997,0.7187760606,-0.1083773676,0.3071272769,0.0484607204,0.3750477275,0.8473269953,0.4604465082,0.2997362490,0.0636370135,0.7089487316,0.8751935290,1.1632028967,0.9168532093,BRCA
GSM480998,1.2284444240,0.2504726382,0.4107398402,0.1655472266,1.1971652470,0.2550173600,0.8355015916,1.1647127196,0.4328421972,1.4820193450,1.2774103203,1.6169236798,1.6534683705,BRCA
GSM480999,1.0745823583,-0.0210161980,0.3459140710,0.0458925136,0.5841974189,0.3484211596,0.9321862199,0.5055521504,0.2420422833,1.1178776688,1.1091095029,1.3111762355,1.3073218465,BRCA
GSM481000,1.2173043159,0.0628648902,0.2426369010,0.0675354698,0.5925727833,0.3444226813,0.9105175904,0.5452184137,0.1773602733,1.3404921757,0.9367775332,1.3704898258,1.3488003710,BRCA
GSM481001,0.7903817826,-0.1350345881,0.2799877509,0.0575935141,0.0580953743,0.3649799708,0.7971370477,0.3272807278,0.1662396190,0.5675268869,0.9293681191,1.1796861092,0.9039895088,BRCA
