@relation data

@attribute id string
@attribute 10111 numeric
@attribute 1791 numeric
@attribute 2237 numeric
@attribute 2547 numeric
@attribute 27343 numeric
@attribute 27434 numeric
@attribute 3981 numeric
@attribute 4361 numeric
@attribute 5591 numeric
@attribute 64421 numeric
@attribute 7518 numeric
@attribute 7520 numeric
@attribute 79840 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.7569612824,-0.0840032491,1.6378173305,-0.1166912027,0.4162212046,0.0954607434,0.5868371031,0.2107821104,0.9789680260,1.0630936703,0.3732694998,1.5897861217,0.2296220594,BRCA
GSM480985,1.0321186706,-0.0971344964,0.7014633930,-0.0985705184,0.5473360129,0.0565229353,0.4789012937,0.1294105581,0.5501537389,0.9084343015,0.2540215575,1.3670432708,0.1626666832,BRCA
GSM480986,0.6569718384,-0.0875198626,1.4220015855,-0.1201789906,0.4842190990,0.0275773560,0.3937992809,0.1092435849,0.6285869678,0.8714729448,0.2970880903,1.5507530641,0.1697833564,BRCA
GSM480987,0.5016118314,-0.0799425715,1.3385604510,-0.0847668527,0.3139186908,-0.0351910823,0.2351147062,0.0129615418,0.7003769937,0.7797702928,0.0295035187,1.4621568225,0.1918899755,BRCA
GSM480988,0.4947290262,-0.0542091815,1.4002106098,-0.1454569007,0.3851899780,0.0375159138,0.2904223796,0.1720466287,0.6491715091,0.8068555742,0.3850801895,1.4750637011,0.1516299428,BRCA
GSM480989,0.2942321414,0.0055374447,1.3471962494,-0.1655206500,0.4881700011,0.0721605112,0.1490912882,-0.0094646105,0.5417129318,0.4189445445,0.1055778944,1.4158526241,0.1625251690,BRCA
GSM480990,0.4718170529,-0.0349463792,1.3830383457,-0.1570845891,0.4108810921,0.0444623033,0.1784029446,0.0470688383,0.6662868585,0.5563962726,0.1645367444,1.3659351882,0.0568430198,Control
GSM480991,0.2708660456,-0.0964930405,0.8217536564,-0.1141709949,0.6026325790,-0.0000414593,0.2667054668,0.0578862932,0.4531482731,0.4397178099,0.2750257155,1.3748693859,0.1247045784,Control
GSM480992,0.6452738913,-0.0424559049,1.1840442308,-0.0664784358,0.6375838439,0.1311099742,0.2159833914,0.0207077980,0.7389148599,0.4676529239,0.1531341995,1.3167555441,0.1203652659,Control
GSM480993,0.2328165911,-0.0536641475,1.6020187400,-0.1270314738,0.5749875737,-0.0083761666,0.2364785333,0.0122684059,0.6867501248,0.8939525783,0.1533556855,1.3989291749,0.1084666334,Control
GSM480994,0.4618260486,-0.0789907612,1.2205973229,-0.0718343223,0.4914441340,0.0013183798,0.1932654045,0.0733290230,0.6145020249,0.6169561803,0.0534934212,1.3800154054,0.0580110276,Control
GSM480995,0.5212308514,-0.1008197821,1.0918748489,-0.1162132319,0.2697414193,0.0150573674,0.3458938704,-0.0313520213,0.5360343236,0.6448270757,0.1384324156,1.3778892023,0.1133192698,Control
GSM480996,0.5714170458,-0.0311668606,1.5959128515,-0.1021310324,0.5796679527,-0.0021976928,0.3279261984,0.0419502167,0.6025900107,0.4116992433,0.0868459759,1.4495703521,0.1046153971,BRCA
GSM480997,0.3551082160,-0.0420650466,0.7510086559,-0.1621399319,0.3821628380,-0.0066342290,0.0924725256,0.0338504052,0.3451356533,0.3073387478,0.0366418506,1.0905096639,0.1893812889,BRCA
GSM480998,0.4863555674,-0.0941874442,1.8814630958,-0.1094373167,0.5924307888,-0.0492996918,0.1781234418,0.0745163736,0.7935184931,0.3445300330,0.2642832470,1.6572721200,0.1920711618,BRCA
GSM480999,0.9451269953,-0.0674444660,0.9930906247,-0.1717968363,0.4870194080,0.1019106994,0.3297682735,0.1323129748,0.5812015753,0.8153779725,0.3359549130,1.5090304666,0.2206801366,BRCA
GSM481000,0.8754754419,-0.1170501778,1.1165561190,-0.0690403388,0.5749716817,0.1328090339,0.4080241341,0.0946577103,0.7152681171,0.5537913025,0.2884684719,1.4880563270,0.3130247616,BRCA
GSM481001,0.4356202176,-0.0847366546,0.6968747629,-0.1332104004,0.2488165849,-0.0556628110,0.3063869856,0.0341896137,0.6294367360,0.5098448555,0.2449395934,1.5419826024,0.2574571088,BRCA
