@relation data

@attribute id string
@attribute 140739 numeric
@attribute 2861 numeric
@attribute 5071 numeric
@attribute 5413 numeric
@attribute 6622 numeric
@attribute 7325 numeric
@attribute 7326 numeric
@attribute 7327 numeric
@attribute 7332 numeric
@attribute 7341 numeric
@attribute 9246 numeric
@attribute 9627 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,10.90529319,7.155428278,5.7475167035,5.482540292,8.5571265625,11.62550351,9.643597994,8.168933155,9.4225815325,4.9693604125,9.16661408367,9.315455918,Control
GSM427159,10.66444309,7.141854563,6.150422189,5.6460199405,8.0174695385,11.33417845,9.048665422,8.1677456045,8.6630126225,5.1691702795,9.14256735367,9.098953958,BRCA
GSM427160,10.325896,7.844864421,5.767940105,5.732500261,8.3998243755,10.85687312,9.415353585,7.8726560675,8.348423455,5.011064519,9.11265070267,9.078511853,BRCA
GSM427162,11.05050869,7.925926933,5.166541835,5.3660366325,6.492356725,10.98200978,8.2986193415,8.018287434,8.834039366,5.3339551165,8.463351463,9.011542548,Control
GSM427163,10.95182765,6.894427107,5.9769749115,5.4741653355,8.611281705,11.10769786,9.4567783015,7.765149941,8.4836091865,5.2165393865,9.29704051133,8.17452767,BRCA
GSM427164,10.19694666,7.760505606,6.4893079575,5.852999862,8.227412349,10.88810796,9.7291083195,7.581808483,8.586858316,5.429177349,9.014950705,8.674422803,BRCA
GSM427165,11.52882293,8.246765682,5.017212395,5.438220399,7.261649019,11.39318948,9.011395007,8.051921689,8.4746182345,5.2314903635,8.70819219233,10.92385505,BRCA
GSM427166,10.93386418,7.445637999,5.844305507,5.969091554,8.4874289205,11.26511118,9.8630108645,7.4258984885,8.5530484945,5.31864344,9.62078642667,9.240362708,Control
GSM427167,10.46916384,7.01419103,6.2171886225,5.7519799715,8.077623596,10.84003064,9.6349224305,8.3037027215,8.685207922,5.5442474735,9.230206302,8.478993159,BRCA
GSM427169,10.88129775,7.28540482,6.084153137,5.5682727165,7.355823865,11.35799469,9.2551995795,8.142612092,8.774832915,5.0296796805,8.94342393433,7.88932314,BRCA
GSM427170,11.09109172,6.535668564,5.65506281,5.494846116,8.567830748,11.16161393,8.527796509,7.7884943065,8.5576765575,5.833623693,9.12817049233,9.922525358,BRCA
GSM427171,10.71269919,7.622273562,6.2955402935,5.9177870355,8.038597563,11.41450305,9.822182036,7.6333984255,8.7100627065,5.5407591155,9.12907193667,9.091145182,Control
GSM427172,10.77531421,7.080314228,6.2359320525,5.817066571,8.583841784,11.41099996,9.6655202105,7.917858832,8.8617522495,5.094926583,9.30928474567,9.218890802,Control
GSM427178,10.20092959,6.870738061,5.815153873,5.863307769,9.022800936,11.30974934,9.8820598115,8.2856878575,8.678072193,5.1129510075,9.25794339867,8.753869513,BRCA
GSM427181,10.40280453,7.357158563,5.8209363925,5.552327563,7.9955693055,11.01272599,9.689767702,8.0076190875,8.445859002,5.1887208665,9.32496727333,9.80990119,BRCA
GSM427182,10.41990782,7.90110994,5.5299997345,5.80161046,9.173037043,11.21374538,9.8235481775,7.884113495,8.6879629725,5.447643127,9.062121867,9.04464761,BRCA
GSM427183,10.0250638,7.401905871,5.6331966225,5.8762724405,8.4233595845,10.91815534,10.079614741,8.0848721875,9.027283035,5.214980911,9.09825321,8.783081006,BRCA
GSM427187,10.34173038,8.100019848,5.6620449575,5.224530883,8.0544410155,11.32848436,9.8894883835,8.11355973,8.8437281255,5.5285104635,9.06347127333,8.934812161,BRCA
GSM427189,9.976185008,6.798669844,5.8605753525,5.890083032,8.724300788,11.13901746,10.275228285,8.007178026,8.7501560935,5.394493189,8.98573698,8.740557536,BRCA
GSM427193,11.72826504,8.260556316,5.239553158,5.6969452645,10.08112754,11.77608148,8.0861422385,8.35992879,9.0364285075,5.494521765,9.72098967567,9.684481761,BRCA
