@relation data

@attribute id string
@attribute 1017 numeric
@attribute 1111 numeric
@attribute 144715 numeric
@attribute 23594 numeric
@attribute 23595 numeric
@attribute 3364 numeric
@attribute 4171 numeric
@attribute 4172 numeric
@attribute 4173 numeric
@attribute 4174 numeric
@attribute 4175 numeric
@attribute 4176 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 5000 numeric
@attribute 5001 numeric
@attribute 545 numeric
@attribute 55388 numeric
@attribute 5810 numeric
@attribute 5883 numeric
@attribute 5884 numeric
@attribute 5982 numeric
@attribute 5983 numeric
@attribute 5984 numeric
@attribute 5985 numeric
@attribute 6118 numeric
@attribute 6119 numeric
@attribute 63967 numeric
@attribute 8317 numeric
@attribute 8318 numeric
@attribute 84126 numeric
@attribute 84515 numeric
@attribute 990 numeric
@attribute 993 numeric
@attribute 995 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.5834629533,0.6528888869,0.0046276688,1.4587505585,0.8791963657,0.7595676927,1.3337336816,1.0510258443,1.2537769670,0.8055090325,1.5176213086,0.6870918091,0.5549384468,1.5400457291,1.3579724659,0.3267498687,1.1410238634,1.0096721580,1.0762301279,0.2370797713,1.1021007169,0.6852570661,0.6780754711,1.8300574754,1.4864364202,1.5486820142,1.5458070138,-0.0131642177,2.0714016227,1.0824161023,0.4151861139,0.4285908454,0.8104688178,0.6374414872,0.0840558490,BRCA
GSM480985,0.4411996799,0.0609673743,-0.0426721450,0.4213877240,0.6842736007,0.5634321364,0.4032707661,0.4489500689,0.5542963552,0.1633400979,0.5804464952,0.2274582597,-0.0440001544,1.1292166882,0.9880057346,0.2193341339,1.1142024285,-0.0018053157,0.9940671889,0.2625648554,1.1766964866,0.3529059928,0.1245795767,1.0733455949,0.9112912673,1.2987882098,1.3055036168,-0.0952552603,1.0218007068,0.1949673229,0.0499951694,0.1589688681,0.0094452356,0.0492526630,-0.0960567832,BRCA
GSM480986,0.4792193069,0.2816253898,-0.0026981185,1.0435359898,0.4364681643,0.7825708166,1.0531638674,0.6626453732,0.9671875484,0.7758766384,1.0020962506,0.4565839842,0.3006181142,1.4037100283,0.9499224950,0.3449784663,0.9671990033,0.5949930898,1.0125655569,0.1577771475,0.8292154119,0.5507222097,0.4613985304,1.2346874078,1.4109145713,1.6070985992,1.4262792665,-0.0911062904,1.2837278710,0.6005877551,0.3019103511,0.2655783963,0.4188582972,0.4390877198,0.1225732032,BRCA
GSM480987,0.4050084262,0.3051683142,-0.0623084092,0.8970002753,0.3747971260,0.6555939260,1.2449252714,0.8615824582,1.0684957298,0.7682668753,1.2835077829,0.4381454373,0.3179577874,1.0423067970,0.7834857352,0.2964313886,0.5559675838,0.5186335666,1.0096891054,0.0484374445,0.7928165513,0.4069897318,0.3976253966,1.3835763203,1.2687289647,1.4495159685,0.9492826163,-0.1340474299,1.4630746114,0.5295281492,0.2140331003,0.1658736350,0.4455796608,0.3928541201,-0.0151769519,BRCA
GSM480988,0.4529012942,0.3160982717,-0.0534441409,0.7446842368,0.6582257350,0.5892625857,1.1690687350,0.6748901606,0.9255933917,0.8383731378,1.2128899024,0.1956678532,0.4079725579,1.0918431122,0.8406549964,0.2886495519,0.9577910166,0.7074821416,0.9829665881,0.0502445990,0.6993448631,0.2685042607,0.4297329925,1.5154813594,1.3376087498,0.8359299593,1.3290010218,-0.0637834010,1.2969123457,0.5140958829,0.2060495891,0.1878929090,0.4772084771,0.3899331939,0.2038557315,BRCA
GSM480989,0.6269943672,0.0727118015,-0.0702671404,0.8035477820,0.0431882983,0.5132093434,1.2384311929,0.7821060816,1.0466080130,1.0504301878,0.6907358888,0.4415526911,0.2733726352,0.9103897145,0.4962596271,0.1616830429,0.3942097547,0.3569329167,0.9272316270,0.1387862580,0.4285157861,0.7805323229,0.1740388745,0.8512497611,1.5435676491,1.4798822800,1.4402853847,-0.0649257679,0.6926555469,0.8069073874,0.2888111323,0.1145023524,0.2576770852,0.3898263973,0.1241921768,BRCA
GSM480990,0.5995322283,0.1810615500,-0.0572713871,0.4389587243,0.1304717187,0.4384160698,1.1476575286,0.6876053480,1.0239739268,1.0129323429,0.5154319747,0.2801729159,0.2982221197,1.0234662261,0.5144111839,0.2123258120,0.6061883210,0.3772986457,0.5827372618,0.0726182797,0.5999288732,0.4190524527,0.2921790909,0.8826532761,1.2470977168,1.0583621662,1.0483638518,-0.0224742980,0.7826078898,0.5389041920,0.3423787653,0.2067458208,0.2656607394,0.4009001907,0.0490310384,Control
GSM480991,0.2669265534,0.0262369086,-0.0293994406,0.4027385712,0.5699715713,0.7290200776,0.6427016890,0.3830136940,0.8048010042,0.5309293339,0.3755929059,0.0986593564,0.0889896469,0.9371337671,0.6741360988,0.2044146519,0.7214736505,0.0968773991,0.6956589641,0.1284951939,0.5664797704,0.3535321280,0.1336203346,0.6985741986,1.1375396092,1.1662135920,1.1110200535,-0.0561463026,0.5352015378,0.3778437636,0.1218198057,0.0095469098,0.1121864724,0.1965093458,-0.0679689009,Control
GSM480992,0.4398213812,0.1720501393,-0.0958293309,0.3415904343,0.1949512140,0.4577836355,1.2842768802,0.5584979822,0.8970973682,1.1872844753,0.4406894916,0.4813109728,0.2454735442,1.0247392775,0.4455925808,0.1157809587,0.6217993744,0.3849221080,0.5529921336,0.1332544051,0.6653130918,0.4933435796,0.2758890922,0.6898392174,1.1910011703,0.9753238883,1.3521483293,-0.1031195977,0.7430942522,0.4098723066,0.2286607470,0.0990161895,0.2286991815,0.3960243086,-0.0625000057,Control
GSM480993,0.6524033558,0.3676773707,0.0197424566,1.0328789352,0.2439083853,0.6476504001,1.5053302049,0.9177788761,1.1220162888,1.2946975223,1.1605138183,0.6991254000,0.4953490368,1.1828509866,0.6681712095,0.1734232856,0.6116522995,0.7319143656,1.1701178885,0.1491515578,0.6105467714,0.8074109628,0.4802607979,1.3106297120,1.5079846197,1.4295231500,1.5680439868,-0.0744421860,1.1340682969,0.7323081553,0.4408655041,0.1611754498,0.6276240052,0.6375025820,0.2543221465,Control
GSM480994,0.6704433188,0.2979204818,-0.0705127826,0.8133049260,0.1035027093,0.5613471743,1.1168797874,0.6777090203,0.9836441739,0.9683367918,0.8051478555,0.5251803197,0.3640101330,0.7944431510,0.5632118012,0.1715380964,0.5103057459,0.3279103938,0.7436756735,0.1333340444,0.4849563966,0.7785507254,0.3775925466,1.0956082411,1.4661289788,1.0450770310,1.4768938922,-0.0657044948,0.7263423999,0.6059880871,0.1824399512,0.0450177066,0.3536953124,0.3717233012,0.2186650935,Control
GSM480995,0.4221554799,0.0137226116,0.0247913029,0.3134004448,0.3862112213,0.6462653341,0.7044589500,0.3817067012,0.6351287178,0.1123228785,0.3668079661,0.1611362928,0.0972886697,1.2397688794,0.7322267794,0.2525020170,0.4727274331,0.0464410734,0.8536090424,0.1254874716,0.7511542691,0.3138765889,0.2023529408,0.8518500496,0.9724627916,1.6587530275,0.9567898613,-0.0929801022,0.4314693247,0.1298126801,0.2774946541,0.0424039810,0.0663353266,0.1847253082,-0.0432365451,Control
GSM480996,0.6029816190,0.3551596531,-0.1194290701,1.1832482715,0.2943296780,0.8140203878,1.1712452992,0.8703598381,1.1171120133,0.8754223411,0.6567175301,0.5751595538,0.5273663103,1.2247062554,0.8137767406,0.1812650358,0.6287569901,0.5210795690,1.0419641169,0.1921217314,0.8047503999,0.6909696628,0.3259383310,1.2086010508,1.4619509577,1.6542014677,1.3978417068,-0.0955069658,0.8324630889,0.7508836184,0.5366003893,0.1170004510,0.5451219403,0.4991436346,-0.0291958412,BRCA
GSM480997,0.2217665483,0.0449486011,-0.1463192399,0.0742296128,0.2186193567,0.4132292519,0.5823594964,0.3721983646,0.4382208143,0.3639892959,0.1922558030,0.1314103108,-0.1210879447,0.6293239610,0.5498642045,0.1886493313,0.3011289910,-0.0420548978,1.1355502156,0.0083681288,0.4953734513,0.2997362490,0.0636370135,0.7089487316,0.8751935290,1.1632028967,0.9168532093,-0.1113253276,0.2427002393,-0.0473166387,0.0875525392,0.1467878864,-0.0251988401,0.1082989961,-0.1129700923,BRCA
