@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10235 numeric
@attribute 10411 numeric
@attribute 10451 numeric
@attribute 10487 numeric
@attribute 10672 numeric
@attribute 10681 numeric
@attribute 1072 numeric
@attribute 11069 numeric
@attribute 11343 numeric
@attribute 1191 numeric
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 139189 numeric
@attribute 1398 numeric
@attribute 1432 numeric
@attribute 1445 numeric
@attribute 146850 numeric
@attribute 150 numeric
@attribute 151 numeric
@attribute 152 numeric
@attribute 1606 numeric
@attribute 1607 numeric
@attribute 1608 numeric
@attribute 160851 numeric
@attribute 1609 numeric
@attribute 1675 numeric
@attribute 1950 numeric
@attribute 2 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 213 numeric
@attribute 2149 numeric
@attribute 2151 numeric
@attribute 2153 numeric
@attribute 2157 numeric
@attribute 2162 numeric
@attribute 2207 numeric
@attribute 221955 numeric
@attribute 2243 numeric
@attribute 2244 numeric
@attribute 226 numeric
@attribute 2266 numeric
@attribute 2277 numeric
@attribute 22915 numeric
@attribute 22927 numeric
@attribute 2316 numeric
@attribute 2335 numeric
@attribute 23533 numeric
@attribute 2534 numeric
@attribute 25780 numeric
@attribute 2621 numeric
@attribute 27154 numeric
@attribute 2767 numeric
@attribute 2768 numeric
@attribute 2769 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2776 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2787 numeric
@attribute 2788 numeric
@attribute 2790 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 2811 numeric
@attribute 2812 numeric
@attribute 2814 numeric
@attribute 2815 numeric
@attribute 2885 numeric
@attribute 29106 numeric
@attribute 3082 numeric
@attribute 3273 numeric
@attribute 3309 numeric
@attribute 335 numeric
@attribute 3479 numeric
@attribute 351 numeric
@attribute 3673 numeric
@attribute 3674 numeric
@attribute 3688 numeric
@attribute 3690 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3827 numeric
@attribute 3920 numeric
@attribute 3937 numeric
@attribute 4067 numeric
@attribute 440915 numeric
@attribute 5023 numeric
@attribute 5028 numeric
@attribute 5054 numeric
@attribute 51206 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 5170 numeric
@attribute 5175 numeric
@attribute 51764 numeric
@attribute 5196 numeric
@attribute 5216 numeric
@attribute 5265 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5321 numeric
@attribute 5336 numeric
@attribute 5340 numeric
@attribute 5341 numeric
@attribute 5345 numeric
@attribute 54331 numeric
@attribute 54518 numeric
@attribute 5473 numeric
@attribute 5478 numeric
@attribute 5552 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5590 numeric
@attribute 55970 numeric
@attribute 5627 numeric
@attribute 5660 numeric
@attribute 5747 numeric
@attribute 5770 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 59345 numeric
@attribute 6403 numeric
@attribute 64805 numeric
@attribute 6647 numeric
@attribute 6654 numeric
@attribute 6678 numeric
@attribute 6714 numeric
@attribute 6810 numeric
@attribute 6814 numeric
@attribute 6850 numeric
@attribute 6915 numeric
@attribute 7018 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7044 numeric
@attribute 7057 numeric
@attribute 7058 numeric
@attribute 7059 numeric
@attribute 7060 numeric
@attribute 7076 numeric
@attribute 7094 numeric
@attribute 710 numeric
@attribute 7114 numeric
@attribute 7273 numeric
@attribute 7277 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 7414 numeric
@attribute 7422 numeric
@attribute 7423 numeric
@attribute 7424 numeric
@attribute 7450 numeric
@attribute 747 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 81 numeric
@attribute 813 numeric
@attribute 8525 numeric
@attribute 8526 numeric
@attribute 8527 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 9002 numeric
@attribute 9162 numeric
@attribute 928 numeric
@attribute 94235 numeric
@attribute 948 numeric
@attribute 9564 numeric
@attribute 9630 numeric
@attribute 967 numeric
@attribute 9948 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.02664600925,6.829700439,9.235386689,7.93680944967,13.1958974,8.4534541335,6.888464479,12.5506675,7.241175503,10.3735664127,6.41288445733,11.18792748,12.346326125,4.850263431,10.9291550067,7.09994864525,10.35004996,5.771100681,9.182165345,6.3034206,5.802224334,6.0352272464,5.411191863,5.564691589,5.6252008215,8.641980482,14.5197155,6.141397664,10.82735881,9.746089281,7.466690585,7.7376573975,11.7906038575,5.7820869215,6.186565552,6.7050653335,9.381565189,10.42552569,9.400164915,6.212296819,5.66197871,9.302910139,5.61663289,7.754822588,9.350100012,9.3441422225,6.434382719,5.784851809,6.033979735,9.2289642325,9.620316579,10.0911473073,8.931979298,12.11539657,8.214096299,8.935666829,7.1915641815,11.95442182,8.056110832,9.668318219,13.02719506,8.698011038,5.893611729,5.692518737,5.516024013,8.440434347,8.735353884,9.885094283,12.98372673,5.028139516,6.38362276,7.021260744,10.13904003,5.415835761,5.319953181,9.4954151895,5.309333758,5.47987952867,4.9829665725,10.24263856,5.287261033,7.6246849295,11.9658466467,9.689124896,5.361953639,9.30169669467,6.147515948,10.99802289,9.844635599,11.35799469,5.6227922,10.995710734,5.934641074,10.63456176,8.7915113105,6.341279188,5.40889121,9.241179451,5.802366961,6.70121473533,8.08474537867,7.1007852408,12.12241722,5.232287804,4.92268697,12.94594262,9.16759196225,6.685313404,7.339184439,6.299304767,7.0703331436,5.689167221,10.98014335,5.742552812,9.68874036,7.461113355,9.177283189,10.69644187,5.291135005,7.340653781,12.608109545,8.688181342,6.21136540967,5.313256056,6.5921560336,10.1038422,12.29448586,13.93882125,9.55016911,11.09785784,7.005431822,6.582741757,7.4230773135,7.545024544,8.180905107,13.18229429,8.001564595,13.31846094,6.75911734333,10.35684839,9.618840231,9.65740828,5.45627725533,10.01526211,5.682300273,6.78103548,9.289875449,8.774277353,12.26985874,12.52245777,7.42286607,10.48083592,13.27273406,10.9484368,9.6511123165,5.868397398,5.0992841828,7.482104333,6.878146348,6.567960352,9.67691596567,7.08564090233,8.8083963125,9.443410392,14.70026172,7.079141069,13.11037161,13.59313376,12.33572539,11.86027624,11.11536902,5.38074834667,5.291135005,5.54763819667,13.43392773,6.68951277,6.5856284605,5.458292792,9.276311202,5.641987591,12.2115918747,8.887952536,6.639670365,9.57326901,11.075987731,Control
GSM427159,5.94776533325,7.132440219,8.739072693,7.27227977433,13.00770101,8.420983873,7.24025073833,12.5801856,6.635395722,9.24915549367,4.96554527533,11.10029786,11.8557988,5.438135838,10.8430461553,6.60639379225,10.84346202,5.682862067,8.701446067,6.586994086,5.920184986,5.730737281,5.25789780133,6.609256782,5.265845043,8.681362402,13.57316849,6.795134192,10.62424969,9.68028616833,6.43012268,9.7870700585,11.750443977,5.9553677195,6.175530214,5.870139424,8.110067113,10.02820346,9.562147541,5.7937330178,5.223664671,9.05009466275,5.08042485533,6.908275894,10.5508817,8.7323790885,7.041826475,5.68055279233,6.539395847,8.8907159655,9.802112873,9.8802505615,9.620316579,12.64178371,7.532532906,9.171240063,6.0573658185,11.95691889,8.621833133,8.930930318,13.00956452,8.720142595,6.113748025,5.195063332,5.853378958,8.487841164,9.217703977,8.481901451,12.07225833,5.682862067,6.120295558,7.493057094,10.26859496,5.726293954,5.44742319,9.5539178325,5.6343294775,5.02570987867,4.855710284,10.68983665,4.752897783,6.947135646,11.649140144,10.4246495,5.442455259,8.828078384,5.52873637,10.75503384,9.525335383,12.08864757,5.313618859,10.6655079378,5.991981649,11.67867508,8.4391701125,6.4719236,5.492262803,6.935404128,5.3573015295,6.927342899,7.53677712533,7.4312568682,11.52829551,5.31868854,4.332418168,12.79419988,6.431791214,7.098719371,6.741201091,7.09127967,7.6111323212,5.663779561,10.64134532,5.013251478,8.982680713,6.770634576,7.381134364,9.15231091,5.580530872,6.648325671,11.17523045,9.433471275,6.479820979,5.115003321,6.8176697542,9.681370693,12.39041358,13.90343749,9.45642471,10.92233559,6.434568757,6.355006684,8.3643319965,6.458780312,4.795210185,13.0689563,7.481398095,12.95342354,6.586005659,10.7254091,8.91062109,9.946928611,5.34176664833,11.17866503,5.101199635,6.166218956,9.578863787,6.553211207,10.93386418,12.34365079,7.995118605,10.06394142,13.34505663,10.35004996,9.1528763845,5.98658799,5.2122251396,8.517473661,6.418236866,6.809868189,9.12675963167,7.023588809,8.23353032775,9.009213574,14.48484431,7.350146089,12.75620088,13.5121695,12.47764072,12.21133327,10.53277502,5.62081497,5.786342332,5.65289454733,13.88775422,6.68426165,5.996252561,5.831124321,9.124199601,5.277995204,9.47518757767,8.931846371,5.605858198,10.08341986,10.5082700645,BRCA
GSM427160,5.52044016575,6.44233236167,8.061480724,9.43574702267,13.23871974,8.355686187,6.84021840933,12.67483341,6.918270314,7.769167306,5.108651622,9.860497734,10.173210653,4.700735,10.353336411,6.58493097,11.26946293,5.983798094,6.998762823,6.306978182,5.657931073,6.0777578554,5.184621497,5.572595075,5.6248083605,8.912867729,11.8267889,7.503172055,10.57075254,9.69256516467,6.416760061,12.62697937,11.386995669,5.460683325,5.989656332,6.17879070775,6.329935892,10.46214465,9.95563942,5.862260741,5.7185873855,9.2216218775,5.12813079533,6.679659985,9.211225868,8.0942277495,6.436091549,5.278519036,5.844744204,8.275073194,9.140447083,9.89024327825,9.814991395,12.18094263,7.5482059275,9.060122471,5.457103785,11.84327345,8.38961104,9.213384421,12.9979954,8.686203838,6.074361597,5.30807618,5.92077637,8.83146649,10.16381668,8.913937397,10.57663577,4.963487128,6.323194968,7.306383297,11.01586123,5.816734888,5.093191733,9.480270588,5.171608787,5.56538002167,4.788899957,10.84558436,5.161092822,5.9026635435,12.4078111433,10.6672848,5.488973851,8.9042892375,5.194176951,11.137683,10.74066222,12.01135666,4.98710623,10.9216150098,5.992548231,11.59799678,8.53670588,6.124127129,5.832137623,6.442492064,5.9146248955,6.43184992733,7.226160153,7.2445861642,10.40487575,5.206732344,4.963487128,13.181245845,7.2128096715,6.212526175,6.813047234,6.323194968,7.448654099,5.682862067,10.4984955,5.038053386,8.442778825,8.121431366,6.36768175,9.031467655,5.76368461,7.649240232,11.305295675,8.48506563,5.889051372,5.434470814,7.3797898974,9.362086899,11.62074231,13.720332005,8.9981409465,10.94914844,6.699751273,6.466000385,7.196995946,6.451215749,6.121642945,12.92133986,7.228580927,11.91053229,7.22912163867,10.43822556,9.236840051,9.791985416,5.05988235767,12.10651723,5.014814152,5.995434345,9.330514214,6.127019947,11.57272404,10.98935922,7.538307535,7.589503452,13.27753228,10.20981921,8.8817688625,5.346612346,5.4256925706,8.770202293,6.805650779,6.661354578,9.01275273233,6.75117246167,7.88874526025,7.8667243,13.62992806,7.859086107,12.13760287,13.47944813,12.54827894,12.03758051,10.61443405,5.519236166,5.773740066,5.62946028433,13.69550076,6.570846646,5.7067820295,5.451055498,9.494776162,5.72110688,8.73530426033,9.151968584,5.95414468,8.943482666,10.8991775095,BRCA
GSM427162,5.58777326775,6.82223412667,9.674898929,9.46805618433,12.90606669,8.470632059,6.610917172,12.73346456,5.903768142,8.468160904,5.49072637433,10.35208789,10.217931663,4.385966223,9.24789131367,6.0589973865,11.31701417,5.71562658,8.31440325,7.10544008,5.4051304905,5.652132278,5.03743930567,5.182703468,6.192002068,9.395331225,13.13820464,7.0134654,10.69680263,9.98949733167,5.863140121,7.930471455,10.928805556,5.22672559,5.899786645,5.7388006725,6.303466265,10.02390718,10.63654785,6.142895466,6.1111201375,8.72951368675,5.394216664,7.242795702,7.031332126,7.9823695485,7.187354857,5.20244744133,5.341462114,8.08464112175,9.707333731,9.496993845,9.632550476,12.07926902,7.534292972,9.612320761,5.725019338,11.56304622,8.480952861,7.435526765,13.11510467,9.066695429,5.455665247,5.693773551,5.504788206,8.646667718,10.21758854,6.563810693,9.832676886,5.29683478,6.198794315,8.094910493,11.07439256,6.139659422,4.419761481,9.432546201,5.3990616185,5.84045983967,5.3437208275,10.91800436,5.62000808,6.5710894325,10.201329695,10.19124467,5.402254249,8.75186424133,5.254944744,10.00164081,9.439182162,11.97218475,5.494744603,10.6819980334,5.651059765,11.00452968,7.331431765,6.450638557,4.71357532,5.66903474,5.919204608,6.29958050633,7.314341457,6.9971733014,9.922525358,4.790526167,5.229406468,12.7802358,7.23264369425,5.584068992,6.506054132,6.299945779,7.6522265588,5.460424154,10.35580562,5.307438771,8.97466634,7.929171289,4.851263383,9.212168732,5.273526379,6.934991518,9.4080764045,9.211511834,6.312672729,5.36790503,7.393284111,7.986995525,11.6659178,13.81457891,9.0133211855,10.74552751,5.6556447465,6.3700012095,6.7231615275,6.015142517,5.470383322,13.10574654,6.648325671,12.24301336,6.91032494133,10.86526952,7.17377987,9.638916035,5.27411230067,11.9938814,4.808914358,5.797150007,10.06419075,6.499372051,10.57445661,9.335111797,8.938859983,9.131690517,12.89271362,10.43742988,8.821092343,5.011910695,5.476820078,8.99094148,6.327333135,7.454260475,8.737483073,6.94236106367,8.17641032425,7.365974887,13.98232431,7.133735933,12.20536419,13.35270561,12.76004735,12.42457843,9.916141133,5.21928892267,5.30196368,5.86809408267,14.12961268,7.162091995,6.1589432285,5.259471408,7.957045617,5.842043069,9.66659547467,8.943878208,5.391983545,9.900180431,9.8332563095,Control
GSM427163,5.87271996825,5.95115512367,7.997322226,9.27353650767,12.90606669,9.0143276255,6.84786461333,12.90048482,6.64810992,9.28986616933,5.17599415933,10.04873245,11.121158615,5.084076226,11.076519951,6.730522711,11.32409911,5.452209317,8.040674833,6.323240012,5.352728787,5.8944335644,5.518605122,5.497142287,5.7650190345,8.443721766,14.01689273,8.466587485,11.11355354,9.506100771,6.860966288,8.015173999,11.7514471335,5.762619543,6.128979632,6.43636971125,7.745457735,10.2658146,9.407703867,6.0545063174,5.524787686,9.2267888725,5.16471474267,7.521936293,7.85975393,8.3261085705,6.618976867,5.25964903267,6.042212717,8.34620788925,9.642061229,9.58722150125,9.95192618,12.56435203,7.521638948,9.312021348,6.8901006515,12.12850358,7.944479462,9.924501194,12.87743566,8.97289446,5.954086504,5.349976695,5.228252321,9.506942805,9.669660678,9.337042659,11.68740205,5.536217098,6.63172683,7.828646059,9.779383313,4.948613986,4.902810721,9.66718229,5.362200957,5.512426183,5.383970295,10.57466711,5.368603583,7.739494752,12.0988692,10.8955187,5.256266489,9.13491446,5.476714818,10.864964,9.689574849,11.58766984,4.968564562,10.854324735,6.058214335,12.12951334,9.0812221355,6.090118375,5.572595075,5.826174259,5.9062815045,7.33859063467,7.39241541167,7.3395574808,10.6953025,4.850263431,4.238982945,13.28927478,6.56527177375,7.405441727,6.944393257,7.300126299,7.950268865,5.599028548,10.43232295,5.073618089,8.94807598,9.382883972,7.573687183,9.432772131,5.653784658,7.31944887,11.227463255,8.977409535,7.50900425433,5.333791561,7.2484914302,9.546605663,11.67950002,14.04593632,9.0250253645,11.08348284,6.4308542,6.499527711,9.010303599,7.347712434,6.750007239,13.22219118,7.634958261,12.2610269,6.72839437467,10.37805668,9.626777286,10.27897821,5.33256408333,12.48900128,4.828848945,6.737352562,9.272076349,9.478214032,11.52882293,11.03947449,7.773437814,8.822746975,13.0689563,9.987545106,9.1025596075,5.984310929,5.1468628222,9.298601687,6.328276055,6.817626854,8.90807702667,6.83736035933,8.01692324775,8.127879732,13.44200721,7.624468551,12.34682957,13.37889296,12.45248586,12.28676141,10.49325532,5.21101725667,5.256266489,5.83837805333,13.52549699,6.308617188,6.014131866,5.961687712,10.35462712,5.615159695,10.9707605477,8.86238252,6.316965376,10.19459101,11.0906255075,BRCA
GSM427164,6.0241266485,6.38529059,8.241317194,8.79005616867,13.19318117,9.5554462935,6.695170111,12.64577331,6.912892703,9.61854324133,5.633468636,11.02694718,12.98729249,5.230079295,11.51028325,6.87151716925,11.07168041,5.594855484,8.290457955,6.017538501,5.875564499,6.2829369016,5.290232188,6.030011153,5.6614879675,8.878435012,13.80179072,7.455781587,11.29285667,9.688092646,7.477052175,6.9824236295,12.191046306,6.0651547395,6.249071368,6.644667242,8.459432771,10.17570583,9.885521411,6.1325254104,5.8811445325,9.674859359,4.86237598533,6.599024363,10.21801255,8.8617404645,7.057101267,5.707811796,5.759695977,8.716652398,9.990685863,10.6332608627,9.466331996,12.03287579,8.378260395,9.80023708,6.5536864175,11.63993091,8.556449653,10.54993411,12.98372673,8.838889641,6.143337929,6.086619917,5.268482349,8.217135121,9.433805075,9.258413586,11.15310882,5.717272857,6.186714102,7.181502947,10.62776211,6.222896914,5.040904755,9.9164802245,6.117844893,5.61398481133,4.7758322615,10.9484368,5.202134845,7.375850429,12.9202460033,10.55708099,5.950883181,9.489530799,6.672712173,11.45443311,9.814991395,12.06588572,4.846131289,11.1940402242,6.58079041,11.79461296,9.516562333,7.293842046,5.759695977,10.25654518,5.941329895,6.96108608367,7.26030069533,7.3955993004,11.90810746,5.178725843,4.590130156,12.77346919,6.681220647,7.460253403,7.80732453,6.725540512,7.4183463498,6.376000002,10.6767992,5.460260315,10.95503978,6.332802462,8.547261958,9.365546625,5.287261033,7.950324238,12.089006185,8.467749328,6.98490046733,4.940884687,7.0771786148,11.06412655,12.26341894,14.42400432,9.420287121,11.71457622,7.3002942325,6.8410633585,7.9243325035,7.45762943,7.258898404,12.40728377,8.19601328,13.95892379,6.38912935567,10.33342405,10.33039065,9.943244144,5.480868779,11.75296609,5.321216715,7.238598499,9.540317507,6.371476641,13.7210223,11.93520936,7.73696186,9.753910816,12.7232493,10.55627639,8.9754783835,5.313256056,5.1819487988,9.118098254,6.682787905,6.255789266,9.82544504333,7.082736173,8.12685081175,9.187897079,14.1393823,7.408162266,13.11510467,13.71343219,12.66384721,11.86752597,10.71465361,5.14049316067,5.859479655,5.76107451967,13.39262134,6.448203566,5.793522485,5.880692411,10.45267654,5.093825554,11.069213795,9.615648544,6.506966537,9.431320586,12.29660534,BRCA
GSM427165,5.88751933675,6.670813718,9.018235741,9.720502086,12.46365343,8.505339801,7.252915346,13.07861622,5.946152572,7.43439161667,5.02710905867,11.77183206,13.612733115,4.846005888,9.54237477033,6.362735412,11.3382407,5.93517168,6.545663883,6.013356873,5.335488925,5.7755126904,5.81435631733,5.598879718,5.905607431,10.11448127,10.37947886,6.973327498,11.54241539,10.0480993307,6.742953157,6.9516337875,12.426379765,7.3808563405,6.067010094,6.11671554125,6.78215011,9.478952156,10.56521899,5.8629718688,5.5239862235,8.4091391935,5.183358411,9.51243487,9.517335308,7.729550487,7.088102166,6.4670477,5.942169184,8.39165280725,9.908633222,9.06588790875,8.80484987,12.83993603,7.2729672355,9.550891589,5.366277458,11.48011881,8.162543804,7.39744174,12.64120964,7.985772397,5.821334729,5.86196234,5.66903474,8.678425073,9.675551824,6.875906358,10.10831572,5.442621133,7.026996771,8.021647846,11.04774441,5.751283781,5.349799819,9.167523377,5.6821554155,6.16552457967,4.643611098,11.46239505,5.472984221,10.349737175,10.4435345687,10.37177151,5.323740468,9.251714595,5.418536788,9.557684409,7.511675823,12.23463043,4.846005888,10.5042276758,5.634383622,11.980959,8.22097641,5.923393601,5.032113243,6.992431746,5.7180194865,6.89649601933,6.684352383,7.3536038904,9.176011741,4.959319531,5.536217098,12.884686225,8.46798348825,6.662423158,5.996847001,7.476910459,8.3350079456,5.333433796,10.27409306,5.572140279,9.380017866,8.754838347,6.049582442,9.0923747,5.499615714,6.757593772,9.8763086185,9.024558716,6.81582852467,5.832707292,7.2233369438,9.132211242,12.53522562,13.946033785,8.8796586,10.92879244,7.2132301705,7.062352436,8.7523926965,6.452575359,4.73770262,12.74140174,7.292025067,12.79544315,7.54701473933,11.26574119,6.745442819,10.45584633,6.24835161833,10.47450477,4.73770262,6.518854253,11.79415195,5.495384375,11.00370783,11.90965135,8.850844048,9.65525393,14.53323483,10.32302692,8.925445463,5.434554214,5.5542104156,9.185154884,5.926361974,7.449419254,9.11190392067,7.03127811267,8.14953963675,6.397508323,13.74350963,7.942897304,12.34260121,13.29267684,12.61750082,13.01183005,10.29860136,5.22354249033,5.72962839,5.76618988233,14.57543497,6.401567006,6.911174781,6.552903924,7.156920191,5.486079796,7.52927220333,9.176011741,5.583918611,10.38312675,9.835243575,BRCA
GSM427166,5.55851851825,6.53086701167,7.568927286,8.909896709,13.18602605,8.291126504,6.439102376,12.73346456,7.211745052,9.20245037167,5.82822961867,13.03513077,13.37481751,5.243375136,10.4230262683,7.0975611175,10.5789154,5.032113243,8.824028821,5.923036985,5.4765994725,5.9750980308,5.576171569,5.42266296,5.6207895165,8.757715954,14.09890062,6.405231362,11.04352823,9.436876068,6.689303092,10.79455209,12.080271783,6.4700891925,5.559423936,6.62473679025,10.05209289,10.95407835,9.71642557,6.2905934128,6.0018505655,9.4386490915,5.73127573267,7.809930674,10.69375725,8.5162147995,6.218786615,6.11171869767,6.015923042,8.80415305075,9.333972157,10.132048191,9.313461916,11.35299256,7.7170366325,9.068624547,6.2928801065,11.95442182,8.2669635,9.665460782,12.98945487,8.510330132,6.338875075,5.380600673,5.967463325,9.414337005,8.751335778,10.49178825,12.76004735,5.865554662,6.403016818,7.069640749,10.44517037,5.777032522,5.047681518,9.1611827995,5.166156209,5.59968438933,5.1902276305,10.37973064,4.29432028,7.733044401,12.6471257533,9.52338608,5.388371455,9.23773095817,5.838328613,10.66388964,9.583290187,11.37383049,5.110625549,11.307513242,6.601032076,10.68348837,9.098605101,6.169830446,5.655646098,8.527067524,6.26063088,6.60636141433,7.606488298,7.0445753338,11.48554018,5.229406468,5.256643908,13.27590732,9.2092797475,6.020263967,7.162847292,6.726903149,7.757716558,5.891304496,10.75653988,5.725748823,9.553303439,7.606499831,8.11035427,9.679942359,5.405321256,7.417897071,12.75138402,8.419813926,6.87117032933,5.495064524,7.1010578476,10.18190731,12.41967063,13.996914035,9.585335464,10.68230579,6.7375606535,6.2456860685,7.0132000305,6.809675295,8.117774412,13.16916718,7.787382059,12.44819383,7.00963552967,10.43324145,9.830864202,9.498226492,5.52508715367,11.53806051,5.167931151,7.822174254,10.56613044,6.465897452,12.27296951,12.83574159,8.207967411,10.38358581,13.76528768,10.49035982,9.438031278,6.056264462,5.3362788624,8.216698727,6.739851899,6.117700885,9.380750741,6.954021827,8.4693634895,9.548258938,13.93643461,7.547571528,12.57155186,13.44200721,12.74796537,11.29220962,11.20436651,5.161530509,5.317422789,5.49137738567,12.86342169,6.884418198,7.038632647,5.297935366,10.57948592,5.42266296,10.9210727577,8.83089633,6.749873197,9.743614735,11.3830149185,Control
GSM427167,5.650041658,6.17138796367,8.057817296,7.48084491567,12.94317143,8.848894832,6.907508702,12.83574159,7.451110377,8.473845132,5.26748927867,11.21785793,11.83751796,4.941119518,10.3226626667,6.41978303225,11.11718547,5.178725843,7.822253937,6.645158085,5.7251272775,6.3322296596,5.243950046,5.659076304,5.8556534775,8.334319242,12.96419289,7.872399588,11.15565329,9.58057105933,6.500527718,6.0114515715,11.6814712815,6.184315282,6.081356272,6.382479944,6.669774874,10.48162315,9.791114496,5.777716958,5.5854962715,9.2676526785,4.90385191767,7.477558187,7.664751481,8.1432574415,7.099140334,5.79816158467,5.978888461,8.0162301535,9.259696855,9.487018861,9.679375027,12.07015459,7.3061893255,9.270663911,6.2675959045,11.46383867,8.546914832,9.303998235,12.96993872,9.04011237,6.092128797,5.789736585,5.496742949,8.843419494,9.919504381,9.495266002,11.3442156,5.659076304,5.886008211,7.272865647,10.84822018,5.338434442,4.745656394,9.3657406255,5.856483602,5.343803875,4.837560517,10.57829275,6.078850631,7.2965384015,12.45525794,10.40755487,5.151586144,9.05065703483,5.40668228,10.78521972,10.67301333,11.74966846,5.057570761,11.128678464,6.332533963,11.06871466,8.895899988,6.218786615,5.375570566,7.3361743,5.530045787,7.743697197,7.45408843267,7.1591884674,10.8590069,5.411944154,4.827579315,13.49181197,9.77334407725,7.205282841,7.428655643,6.426437217,7.6719006758,5.847816088,10.57213676,5.244897759,8.844094608,7.283368817,6.738839176,8.805777017,4.912184278,7.944069439,11.37841035,8.419971893,6.13414385767,5.606746643,7.1609520152,9.085353696,11.60505131,13.802555555,9.2675642675,10.78374334,6.6237057305,6.516538676,7.2793614545,6.575921614,6.293246892,13.41290062,6.878728789,12.01315176,6.85674479767,10.41191374,9.800584933,9.427680085,5.74249156433,10.84615266,5.46083367,6.303694572,9.938499406,6.229881685,11.58397843,11.17704903,8.343475697,8.896847871,13.03513077,9.984080577,8.7430805635,5.496742949,5.2745188438,9.111501597,6.37387057,6.489210244,9.253283331,6.49244811067,8.011936497,8.37240925,13.56248158,7.661530725,12.3148028,13.70458133,12.4865699,11.8267889,10.65628209,5.320665346,5.375570566,5.70817384433,13.11510467,6.341457111,6.035268306,5.329851264,10.67791364,5.104977394,9.16133675633,8.641980482,6.020263967,9.730232835,11.059081295,BRCA
GSM427169,5.56331123875,6.79995732567,8.457730865,9.58170631967,13.04201932,8.389578647,6.995387545,12.64987931,6.356941039,9.21564442233,5.69678580633,9.002738467,10.2600636325,4.676965151,10.545324375,6.2012063225,11.00749006,5.78136709,8.76269025,6.429578829,5.577341862,5.9583987108,5.31231785267,5.797150007,5.6670023095,8.464924625,13.96600025,6.79717879,10.83188538,9.75364579767,6.827314517,13.31266958,11.2871386965,5.342023225,6.274406692,6.1460391455,7.817609069,9.994474054,10.06898685,5.834084272,5.882017596,9.06991468275,5.373245961,6.40650744,7.896591437,8.8232581585,6.678428044,5.37743589167,5.906897358,8.42904151725,8.958930467,9.451873703,9.577358544,12.53965448,7.907067338,8.89464433,6.489380715,11.67867508,8.628081972,8.352640608,13.02126635,8.934008606,6.563963185,6.135253322,5.619861398,8.872952717,9.681765982,8.717951507,11.6604752,4.958159726,6.083910741,7.006413395,10.81808704,5.159075364,4.948380372,9.70078824,5.442174758,5.03988211767,5.0108773295,10.76460648,5.630093262,6.6155769395,10.9260496967,10.55221305,5.384059522,9.06946628383,5.411944154,11.44285036,9.67905828,11.77144213,4.753833848,10.699223781,6.414563156,11.11942121,8.4593135075,6.216993762,5.880692411,6.246413431,5.7288263995,6.83351091333,7.30480703767,7.3339069032,10.25957296,4.607083101,4.977407298,13.018593535,8.0625973045,7.606018576,6.850940421,6.76752611,7.3060563712,5.838328613,10.09533805,5.336114869,8.809061578,7.058995914,7.211063618,9.878281298,5.622938584,7.103736613,10.639266675,8.01888328,6.39658479233,5.139972076,7.227408083,8.350852048,11.24631027,13.823465045,8.984597332,11.13901746,6.458550254,6.496219087,7.9356885615,6.894093582,6.730983353,13.43914135,7.4960371,12.8471739,6.973025285,10.73727294,8.513886585,10.46083242,5.11583337933,12.31128435,5.062004299,6.274406692,9.642061229,5.542111953,10.78761308,10.30479083,8.034690481,9.960056657,12.90606669,10.50808719,9.031066788,5.616189503,5.2421864282,8.819932474,6.73809606,6.749303381,8.70731128767,6.623727165,8.660208021,8.489648422,13.90066922,6.915016266,12.71572616,13.30755735,12.57561022,12.45248586,10.56444989,5.18845344,5.320314304,6.33921661733,13.75810714,6.908516092,5.208642,6.10240159,9.961479042,5.034976365,10.719990343,8.799282532,5.69321599,9.906853448,10.3512147505,BRCA
