@relation data

@attribute id string
@attribute 10747 numeric
@attribute 1361 numeric
@attribute 1378 numeric
@attribute 1380 numeric
@attribute 1604 numeric
@attribute 1675 numeric
@attribute 2 numeric
@attribute 2149 numeric
@attribute 2152 numeric
@attribute 2153 numeric
@attribute 2155 numeric
@attribute 2157 numeric
@attribute 2158 numeric
@attribute 2159 numeric
@attribute 2160 numeric
@attribute 2161 numeric
@attribute 2162 numeric
@attribute 2165 numeric
@attribute 2243 numeric
@attribute 2244 numeric
@attribute 2266 numeric
@attribute 3053 numeric
@attribute 3075 numeric
@attribute 3426 numeric
@attribute 3818 numeric
@attribute 3827 numeric
@attribute 4153 numeric
@attribute 4179 numeric
@attribute 462 numeric
@attribute 5054 numeric
@attribute 5104 numeric
@attribute 5265 numeric
@attribute 5327 numeric
@attribute 5328 numeric
@attribute 5329 numeric
@attribute 5340 numeric
@attribute 5345 numeric
@attribute 5624 numeric
@attribute 5627 numeric
@attribute 5648 numeric
@attribute 623 numeric
@attribute 624 numeric
@attribute 629 numeric
@attribute 7035 numeric
@attribute 7056 numeric
@attribute 710 numeric
@attribute 712 numeric
@attribute 713 numeric
@attribute 714 numeric
@attribute 715 numeric
@attribute 716 numeric
@attribute 717 numeric
@attribute 718 numeric
@attribute 719 numeric
@attribute 720 numeric
@attribute 721 numeric
@attribute 722 numeric
@attribute 725 numeric
@attribute 727 numeric
@attribute 728 numeric
@attribute 729 numeric
@attribute 730 numeric
@attribute 731 numeric
@attribute 732 numeric
@attribute 733 numeric
@attribute 735 numeric
@attribute 7450 numeric
@attribute 966 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,4.91435600033,5.234318606,5.4577519455,5.26175828033,9.544288856,14.5197155,10.82735881,11.7906038575,7.9433370895,6.186565552,5.74607311533,6.7050653335,5.443947436,8.701749275,5.7619906325,7.190568257,9.381565189,4.963024656,6.212296819,5.66197871,5.61663289,6.001133,8.8025943585,7.075909955,5.983342088,5.6227922,5.217435519,9.0092647455,5.28356184,9.241179451,10.29860136,9.16759196225,11.68808867,9.938977155,7.70891588633,5.742552812,7.461113355,4.850263431,12.29448586,5.702474374,6.499212576,6.38362276,11.12137181,9.76322470733,7.537453572,9.6511123165,9.493065415,11.58695951,12.10196099,8.4275444275,11.452979635,8.673575084,9.984080577,7.81161733,6.548787718,6.173532859,6.332802462,5.9819460935,9.118734206,8.537326283,7.474316635,7.244818397,4.424648213,4.963024656,5.980374532,4.927435762,14.70026172,8.8928948895,Control
GSM427159,5.186951856,5.081578289,4.95536856925,5.354114245,10.25576659,13.57316849,10.62424969,11.750443977,7.3219924465,6.175530214,5.580062646,5.870139424,5.956411734,7.877531272,5.346055261,8.301794677,8.110067113,5.157863534,5.7937330178,5.223664671,5.08042485533,5.769779175,8.16933350175,7.261721494,5.887288406,5.313618859,4.863209057,8.396427971,5.214524337,6.935404128,9.077016709,6.431791214,11.90369558,9.512790391,7.56754005967,5.013251478,6.770634576,4.06456111,12.39041358,5.2974858328,6.134842767,6.706189056,10.98871684,9.841339379,6.800385888,9.1528763845,9.107570921,11.52103369,11.70094695,8.1681794175,10.281570014,7.328004187,8.261532137,6.702834562,5.7109519,5.621180996,8.324890606,6.4842953035,9.091660914,5.779267108,7.447953386,6.657501119,4.670607054,5.372787809,5.707366897,5.133410684,14.48484431,8.963677187,BRCA
GSM427160,4.95899230267,4.70007887067,5.080452378,5.11576158533,9.821790372,11.8267889,10.57075254,11.386995669,7.6827279675,5.989656332,5.85758803233,6.17879070775,5.503993644,6.401780305,5.6687672635,8.66705043,6.329935892,5.492342928,5.862260741,5.7185873855,5.12813079533,4.863952387,6.82396327025,6.988318641,6.059188284,4.98710623,5.014814152,9.057129021,4.96764272,6.442492064,8.601019653,7.2128096715,11.42560159,9.551728025,7.10076253733,5.038053386,8.121431366,5.857490426,11.62074231,5.2469885464,5.748602952,5.942638389,11.52829551,8.406974905,6.364927481,8.8817688625,9.137228846,11.76843466,11.93859466,7.66975539825,9.0656610875,6.421228033,9.077998072,7.555530756,7.321975714,6.531307861,9.317062709,6.189059757,9.298968193,6.641875182,6.40837698,5.948373802,4.976605648,5.741339733,6.186615071,5.047245267,13.62992806,9.5654425595,BRCA
GSM427162,5.222893164,4.92142771167,4.8380303745,5.131706317,8.924019044,13.13820464,10.69680263,10.928805556,7.028430768,5.899786645,5.71276030433,5.7388006725,5.243946308,5.763551833,5.7971553895,9.287147382,6.303466265,5.273526379,6.142895466,6.1111201375,5.394216664,5.038931331,6.8710843585,6.056697995,6.311526388,5.494744603,5.144669712,7.9919851435,4.628224624,5.66903474,12.09119909,7.23264369425,10.65984455,9.837833335,6.16950920733,5.307438771,7.929171289,4.845002284,11.6659178,5.1420860782,5.818781073,6.221350881,10.90796116,8.229500393,5.838328613,8.821092343,9.128942349,11.63953303,11.41529827,6.4755983955,8.3691132825,7.084173582,7.478529234,7.42067845,5.59724157,5.182703468,7.660033564,5.9258637625,9.796177999,6.381331506,5.776111392,5.327517838,5.29683478,5.854439094,6.44717055,4.893861206,13.98232431,9.704876133,Control
GSM427163,5.08995010033,5.75373909367,5.28998155325,5.38339731633,10.20591575,14.01689273,11.11355354,11.7514471335,7.043173699,6.128979632,5.407285048,6.43636971125,5.391468086,6.53056679,5.189254443,8.465740992,7.745457735,4.957695542,6.0545063174,5.524787686,5.16471474267,4.252120305,8.29577815375,7.013716621,6.219416008,4.968564562,5.115211455,8.974532905,5.394386591,5.826174259,10.29885335,6.56527177375,10.46549017,9.778652583,7.11714409133,5.073618089,9.382883972,4.906423146,11.67950002,5.2296592122,6.158211409,5.305251227,10.82104072,8.953209788,5.544432256,9.1025596075,9.096030618,11.58929079,11.27819405,8.47468736675,9.912890601,7.578374814,10.22558136,7.307818121,6.559649064,6.05474607,11.76010461,8.658206036,8.630058784,6.186714102,7.627900667,7.397078021,5.137105138,4.261102729,6.1817045,5.100779273,13.44200721,9.312815733,BRCA
GSM427164,4.806993404,5.15242009567,5.5119388795,5.35542542167,11.55095369,13.80179072,11.29285667,12.191046306,8.328711222,6.249071368,5.31970799833,6.644667242,5.226326687,7.484220974,5.4087702635,7.543536723,8.459432771,4.83277771,6.1325254104,5.8811445325,4.86237598533,5.324640739,8.70144262175,7.079914395,6.244178877,4.846131289,4.989151782,9.820085329,5.070616072,10.25654518,8.379921036,6.681220647,11.43475867,10.75607697,9.141198171,5.460260315,6.332802462,5.499695432,12.26341894,5.6137205426,6.540868574,6.359842333,11.01901053,9.436257661,8.065956118,8.9754783835,7.73643766,10.7357001,10.66068255,8.7833907645,11.0768842915,7.709361509,10.27605783,7.565047083,6.449648548,6.120295558,8.37091744,6.1933638735,8.584211958,8.371843197,6.284297232,6.336020558,4.73377711,5.527329405,5.800130634,5.006983802,14.1393823,9.408860167,BRCA
GSM427165,5.17394369333,4.98954021233,5.470879269,5.26577076433,7.720554015,10.37947886,11.54241539,12.426379765,6.5323662705,6.067010094,5.95868764667,6.11671554125,5.418536788,8.609253665,6.005685044,9.362470505,6.78215011,5.354038858,5.8629718688,5.5239862235,5.183358411,4.95444207,7.460641548,6.341012262,6.64810992,4.846005888,5.349799819,7.0270785175,5.219373048,6.992431746,11.09277384,8.46798348825,11.09442761,10.29486801,6.54213993333,5.572140279,8.754838347,5.019714421,12.53522562,5.3934476678,6.572704489,6.869350546,10.50280226,9.594526537,5.646674804,8.925445463,8.355902877,10.93590557,10.36292765,6.93556862625,9.5784932405,7.186711317,5.442621133,7.486435083,5.361953639,5.887288406,6.587706739,5.8087483785,9.778964625,5.751283781,5.278924469,5.532793245,5.169134558,5.938762876,5.797798494,4.915773338,13.74350963,8.0372244545,BRCA
GSM427166,4.99305370267,4.84122798433,5.19499797775,5.201833026,10.29122283,14.09890062,11.04352823,12.080271783,8.562401122,5.559423936,5.49413051767,6.62473679025,5.212093857,9.342497592,5.607798524,8.197119763,10.05209289,5.154424477,6.2905934128,6.0018505655,5.73127573267,5.185481295,8.79748846425,6.591937891,6.24289363,5.110625549,4.709583584,9.381933525,5.2209212,8.527067524,11.14333556,9.2092797475,11.74423796,9.6928862,7.36033501533,5.725748823,7.606499831,5.555364666,12.41967063,5.572613708,6.686679539,6.483538193,11.49745034,10.051001112,6.92202275,9.438031278,10.24459905,12.00461736,12.21264541,8.784989627,11.64558419,8.913054791,10.32139858,8.033341951,6.167122676,7.209456107,7.392491577,5.8444243275,8.838747853,7.948704685,7.7194592,7.638763741,5.125580074,5.064162066,6.213644369,4.937828406,13.93643461,8.357847297,Control
GSM427167,5.243037915,5.113354706,5.1666971575,5.31378150867,10.04292168,12.96419289,11.15565329,11.6814712815,7.675963805,6.081356272,5.34907679233,6.382479944,5.522472662,6.982426435,5.601511002,9.013574704,6.669774874,4.188401153,5.777716958,5.5854962715,4.90385191767,5.114899242,8.405597623,6.763315709,6.172933113,5.057570761,4.820703945,9.1801264365,5.007656643,7.3361743,10.15177801,9.77334407725,10.97842288,10.36619136,7.27151244967,5.244897759,7.283368817,5.015037253,11.60505131,5.3250683426,6.006528756,6.247648082,10.57043948,8.53904212,6.515310041,8.7430805635,8.92274875,11.21413864,11.43208526,8.102397265,9.6121607825,7.160580214,9.687682355,7.325532861,6.104919098,5.771232765,6.346430072,5.6434953345,8.902421187,5.821079567,6.001752288,6.29655434,4.517251297,4.611660232,6.130576354,5.004514032,13.56248158,9.673995613,BRCA
GSM427169,5.488490067,4.97674014067,4.95573704225,5.55001819667,9.484632162,13.96600025,10.83188538,11.2871386965,7.298223806,6.274406692,5.582732178,6.1460391455,5.34483848,6.842950948,5.272661299,7.871814585,7.817609069,5.198898037,5.834084272,5.882017596,5.373245961,5.130942449,7.47656521825,7.029483599,6.268944869,4.753833848,4.889243844,8.8129071345,4.827579315,6.246413431,10.7750199,8.0625973045,11.32802988,10.068557,6.89943931467,5.336114869,7.058995914,5.28356184,11.24631027,5.4176929334,6.147312423,7.109833592,11.47663498,8.409160684,5.644152813,9.031066788,9.128046616,11.25995523,11.17484162,7.452973135,9.2963027245,7.170979399,7.986440979,7.27123219,6.112705996,5.524354632,8.705564246,6.195253262,9.801199537,6.29866347,6.090647705,6.232282407,5.081308998,4.726575091,6.031666056,5.272033689,13.90066922,8.4715326075,BRCA
GSM427170,5.108431835,4.94944047567,5.34602107875,5.237742989,9.912028972,14.6085367,10.43600385,11.75733557,7.050683306,6.209263877,5.47682531867,6.31647721525,5.418705435,9.362086899,5.588446105,8.566416689,10.23471001,4.473193011,5.8878688452,5.589234893,5.10876104267,5.787779337,9.34151206875,6.771493183,6.298205225,6.157150477,4.541969328,8.5054427775,5.167429435,8.338492524,9.863923404,7.4523211605,10.14178182,9.999936995,7.48276702467,5.545359333,7.613183764,4.832651143,11.99760301,5.4778574062,6.6596432,6.773076963,11.95147243,11.0967795047,7.388450298,9.721075938,10.42491714,12.29067992,11.93949851,8.6908543205,10.722396093,9.202485753,10.13161943,8.138925953,6.120399247,5.338612717,7.25330652,6.110971155,9.094098227,7.904907218,6.189879523,6.663526528,5.557816912,5.66903474,5.465983644,5.590370909,13.93264756,9.1438067595,BRCA
GSM427171,5.195554997,5.25765742967,5.437577797,5.46853402633,9.615648544,13.69550076,11.40257259,11.9564860075,7.738052984,6.199285243,5.93528576467,6.85286268525,5.37574431,7.774854787,5.6995932365,7.718363553,9.50460109,5.045717348,5.890793344,5.3609119885,5.33171452,4.38224913,8.74101390175,7.792759594,6.274732813,5.298668624,4.645902559,9.246163804,5.622060057,7.282372907,10.64076035,7.761500327,10.97779886,10.32012392,7.48693623267,5.26866948,6.884723446,5.091923254,12.07828769,5.5325586518,6.007201809,6.286239501,10.96190926,9.05386789867,6.625311134,9.2349913925,9.778192608,12.18670552,12.2764444,8.74075082525,10.9989298065,7.790610985,10.28695653,7.938625611,6.240701309,6.267072826,7.909009687,6.172307344,8.994976437,7.224631509,9.27603198,7.805116889,5.364932404,4.567069008,5.768721099,4.327000131,14.84397331,9.4046029565,Control
GSM427172,4.79497450133,5.23753738833,4.8531326315,5.17548371233,10.50776024,14.21113545,10.96622084,11.749596883,8.3148067115,6.469890553,5.29903190733,7.106402131,5.346257748,8.226967397,5.61522276,7.978740664,8.530075742,4.674283766,5.9960739032,5.578027233,5.43919162867,5.698920794,9.3153513945,7.843106264,5.897247233,4.699347423,4.822489599,9.1168332715,4.944168843,7.813622686,9.62228117,7.8224833285,11.06141864,9.80655813,7.42619307267,5.011016147,6.61375678,4.944168843,12.10010062,5.5947367508,5.921550137,6.338696833,10.97151861,9.05364495533,7.068243885,9.5884618825,9.674130959,11.8407859,12.2764444,8.549802914,10.931997676,7.996531569,9.936741399,7.366718081,6.832703733,7.355331548,9.517788029,6.104037609,9.503095822,7.594774559,8.473138629,6.282259665,4.65680675,5.327517838,5.358089615,5.499695432,14.65913186,9.169365534,Control
GSM427178,5.203892012,5.20716348733,5.39463037,5.38469283233,8.738464816,12.05151325,8.501599494,10.9551055265,7.221900266,6.499252446,5.70425736133,6.641701621,5.592016873,7.566817294,5.343361147,7.97625067,7.502913581,4.764223297,5.8533394194,5.7407899085,5.244861722,4.854508448,8.04091731275,7.854963612,6.836117042,5.387510099,4.961404834,8.8205989035,4.872103847,8.129439032,10.28587065,9.11952465475,12.41466417,8.766463584,7.350678039,4.911225686,8.810411873,4.700318863,11.32848436,5.2789079548,6.2370719,6.304972419,11.61592857,8.26642682067,7.207456398,9.58490841,9.521183826,12.1278268,12.23300553,7.8958760305,10.4345328875,7.831973999,9.100032254,7.392148078,6.209166382,5.774135558,6.635722201,5.851418804,9.507299682,7.238694025,9.281014944,5.956237471,4.80453284,4.860231899,6.176079003,5.149758548,14.26763347,8.2983894565,BRCA
GSM427181,5.12373846333,4.84179578467,5.6848084345,5.17995486067,8.906628426,12.81758135,8.361407734,12.47184107,6.7938952755,6.993564335,5.98287074067,6.77862712175,4.939004665,7.69122204,5.342631537,7.60485179,10.17969799,5.476876799,6.6576685756,7.706848707,5.892500193,5.234397132,7.80982781925,7.47228696,6.785194558,5.149758548,4.850638494,9.0964256365,5.23994335,9.028169309,12.00568429,10.1637325333,12.31595909,10.35914588,7.532022448,5.021047975,7.309115066,5.31307462,12.22502371,5.7051782334,6.817754747,7.435464258,11.92346873,9.04715206167,6.817754747,9.13890811,9.220572483,11.82578773,11.74966846,8.507325823,10.481846613,8.593597591,9.202638794,7.935682389,6.472573571,5.224784328,6.866664227,5.9238560195,9.933580429,7.288638004,7.126294382,6.26697916,5.488973851,5.398154738,6.345365879,4.702259784,14.45371146,9.3147295615,BRCA
