@relation data

@attribute id string
@attribute 11182 numeric
@attribute 11254 numeric
@attribute 114134 numeric
@attribute 115584 numeric
@attribute 126969 numeric
@attribute 1317 numeric
@attribute 146802 numeric
@attribute 148867 numeric
@attribute 154091 numeric
@attribute 169026 numeric
@attribute 200010 numeric
@attribute 204962 numeric
@attribute 23446 numeric
@attribute 23516 numeric
@attribute 23539 numeric
@attribute 254428 numeric
@attribute 25800 numeric
@attribute 26266 numeric
@attribute 27173 numeric
@attribute 283375 numeric
@attribute 284111 numeric
@attribute 29985 numeric
@attribute 29986 numeric
@attribute 29988 numeric
@attribute 30061 numeric
@attribute 348932 numeric
@attribute 4891 numeric
@attribute 51458 numeric
@attribute 54716 numeric
@attribute 55117 numeric
@attribute 55630 numeric
@attribute 55676 numeric
@attribute 56606 numeric
@attribute 57127 numeric
@attribute 57153 numeric
@attribute 57181 numeric
@attribute 6005 numeric
@attribute 60482 numeric
@attribute 64116 numeric
@attribute 64849 numeric
@attribute 64924 numeric
@attribute 6513 numeric
@attribute 6514 numeric
@attribute 6515 numeric
@attribute 6517 numeric
@attribute 6518 numeric
@attribute 6523 numeric
@attribute 6524 numeric
@attribute 6529 numeric
@attribute 6530 numeric
@attribute 6531 numeric
@attribute 6533 numeric
@attribute 6534 numeric
@attribute 6536 numeric
@attribute 6538 numeric
@attribute 6539 numeric
@attribute 6540 numeric
@attribute 6556 numeric
@attribute 6561 numeric
@attribute 6563 numeric
@attribute 6566 numeric
@attribute 6570 numeric
@attribute 6571 numeric
@attribute 6582 numeric
@attribute 66035 numeric
@attribute 7779 numeric
@attribute 7780 numeric
@attribute 7781 numeric
@attribute 7922 numeric
@attribute 80736 numeric
@attribute 81031 numeric
@attribute 8170 numeric
@attribute 84102 numeric
@attribute 9058 numeric
@attribute 9123 numeric
@attribute 9152 numeric
@attribute 9194 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.2088765969,3.2968129052,-0.0108563296,-0.0885238464,1.0900381209,1.0051923556,-0.0841407681,0.7246894618,0.2685887370,0.0539343563,-0.1307451656,-0.0488182064,1.5245913121,0.5434584001,-0.0092005513,1.1367051229,0.6795325530,0.0605371201,1.5848862914,-0.0920051826,0.6009077001,-0.0747371650,-0.0362219331,0.0517977555,-0.0603013432,-0.0032819112,0.6267310447,0.4541868397,-0.0821529580,0.2740450239,1.5486305206,0.8181838197,-0.0393408313,0.0079113593,1.1598792226,1.1168064210,-0.1058133174,-0.0974420444,1.0072034998,-0.0656239258,1.4626536128,1.3464175017,-0.1055313117,-0.0210551180,-0.1520311560,-0.1483683890,0.4473815295,0.0438371544,-0.1145179846,-0.0437935546,-0.2211540897,0.2286000298,-0.1923367810,0.0091735487,-0.0609549034,-0.1573132728,-0.1504227148,-0.1963070270,-0.1876016434,-0.0965851014,1.6371062797,-0.0625281076,0.2946702333,-0.0806039896,-0.0155370521,0.9264050491,-0.0215843379,-0.0572070283,1.0813118153,-0.0377128219,0.6041843872,-0.1427475368,0.1914705845,0.0877633444,1.1547033051,-0.1474015034,0.8794020455,BRCA
GSM480985,0.4093708135,3.5709539521,0.0119153002,-0.0947072561,1.2350986732,1.0581655285,-0.1285064864,0.6891994449,0.2434534394,-0.1378325761,-0.0601550351,-0.0738544876,1.8133360368,0.5121860442,-0.0046517074,1.1698114051,0.7750166009,0.1453980357,1.4211826749,-0.0835574502,-0.1408313176,-0.1053565153,0.0445223944,0.2153045426,0.0788000799,-0.0695022027,0.8700025942,1.1164397171,-0.0801574919,0.0927581210,0.8271569451,0.5127321483,-0.0628639838,0.0888393194,1.1334205539,0.9887884636,-0.1019817816,-0.1415234359,0.7553762487,-0.0340044909,1.4165946527,0.7513453467,-0.1650814256,0.2554119076,-0.1374936132,-0.1572736896,1.3274019467,0.1163130589,-0.1593011999,-0.0711957074,-0.1823737236,0.0194657058,-0.1036008904,0.0272186490,-0.1288184688,-0.1527812291,-0.1012737192,-0.1522088453,-0.1873452809,-0.1492301325,1.4251247761,-0.0874700124,0.0805851974,-0.0108762339,0.0661285560,0.4388877021,-0.1403385664,-0.0434631953,1.1022048660,-0.0963893183,1.5311558511,-0.1247815703,0.3901140169,0.1380094271,0.7356069610,-0.1397261964,0.2990444913,BRCA
GSM480986,0.7684764080,3.4777713087,-0.0117911523,-0.1159030611,1.1143624120,1.3086507334,-0.0579999619,0.6791545047,0.3050210088,-0.0895522984,-0.1145725900,-0.1502869513,1.7016097372,0.6600685196,0.0072547691,1.1826671810,0.7607970111,0.0810021305,1.4769214446,-0.0955417266,0.4607448611,-0.0311712661,-0.1306947379,0.1339335746,0.1246010652,-0.0191400839,0.5860370012,0.9382018871,-0.0381874951,0.3293608195,1.5545580275,0.9809069833,0.0599714440,0.1277717856,1.2551172412,0.9777032579,-0.1193854151,-0.0866515958,1.0853905270,-0.0717166390,1.4188491107,1.5701801711,-0.1818330122,0.0610372621,-0.0801955923,-0.1142826745,0.9506301231,0.1033631174,-0.1779442736,-0.0942324466,-0.1586654794,0.3145954470,-0.1295285388,-0.0076980315,0.0224411570,-0.1847388260,-0.1429653238,-0.1315459704,-0.1348266778,-0.1183306161,2.0637277397,-0.1323945983,0.0528985192,-0.0288853852,0.0082898123,0.9759945074,-0.1369670289,0.0552305557,0.9512364817,-0.0887779814,0.5644461116,-0.0971666811,0.3304965317,0.0652868769,1.1101724851,-0.1150504643,0.5697102316,BRCA
GSM480987,0.9430036881,0.9357166267,0.3421341318,-0.0141189641,0.1826450409,1.8382891200,-0.0704299559,0.7562707324,0.2770073544,-0.1228253735,-0.1505454350,-0.1029784319,2.5929266142,0.9407765020,-0.0394262960,1.7253142966,0.6465993536,0.1241799869,1.2613753783,-0.0898136252,-0.1223790921,-0.0293393198,-0.0745957854,0.0998919170,0.0778787862,0.0013948008,0.3783285297,-0.1741105159,-0.0861699689,0.8020956844,0.6408092926,0.9132424393,0.0047261119,0.0823629096,0.2402219724,0.3717690077,-0.1059952575,-0.1251770852,0.3205596994,0.0320337087,1.5456650398,0.5868319288,-0.1377538507,1.8452195076,-0.1326161029,-0.1142707413,0.0696773789,0.0236504470,-0.1020840381,-0.0949459061,-0.2239413844,0.3489092202,-0.1444032676,0.0603392699,-0.1068216180,-0.1563053759,-0.1257204635,-0.1753705006,-0.1036835709,-0.0536902074,2.0392406030,-0.0612379767,0.0089983054,-0.0038927099,-0.0274996031,1.2347890932,-0.0926695749,0.0487884796,1.0498802066,-0.1487078005,2.4976144499,-0.1052857611,0.2223705957,0.0380855919,0.9348972466,-0.0944341244,0.9910556909,BRCA
GSM480988,0.3789707795,3.5238353677,0.0125425224,-0.1146010084,1.3389621577,1.3085886485,0.0296084662,0.6204300836,0.2427029617,-0.0557835294,-0.0349760667,-0.1195599756,1.5120876294,0.4653071652,0.0101296350,1.0158364102,0.8401865029,-0.0526850093,1.2867967487,-0.0883843021,0.5165446960,-0.0418745651,0.0235209131,0.2229885764,0.0747935964,-0.0586547169,0.6966277208,0.7288523380,-0.0544817789,0.3245724218,1.0588820426,0.5041111310,0.0240533934,0.0451902863,1.2088439688,0.6791754391,-0.1055384970,-0.0955956292,0.9946171280,-0.0329053048,1.2563644951,1.3603920108,-0.1115934091,0.0411580949,-0.1383585218,-0.1059023080,1.2572363405,0.0099759713,-0.1268001988,0.0021547922,-0.2032258370,0.2079687363,-0.0990478177,-0.0413131371,-0.1255287677,-0.1057743082,-0.0905281109,-0.1559919835,-0.2014975506,-0.0347549809,1.5895138095,-0.0769532028,0.2919191110,-0.0174715090,-0.0896333417,0.7022115918,-0.0466850447,0.0369217820,0.7749306249,-0.0584746796,0.6596058632,-0.0754578854,0.0677128951,0.1275853974,0.8390926719,-0.1093428870,0.1820143161,BRCA
GSM480989,0.7924576047,3.3721133340,-0.0746558122,-0.0443727041,1.6468056109,1.2082399995,-0.0364420626,0.5125136416,0.0595058758,-0.0403286735,-0.1205838565,-0.0774917227,1.3862231338,0.3716963262,-0.0014744046,1.0625589006,0.5207381457,0.0308934482,1.9061624663,-0.0882027944,0.7966061724,-0.0876998835,0.2406931826,0.1772397533,0.0901263579,-0.0237388892,0.7027902354,1.9937190839,-0.0329917293,0.0229156313,1.7601112872,0.5361240603,-0.0327202738,0.0906643932,1.5863002761,0.4475965592,-0.1151837948,-0.1120834092,0.9485644227,-0.0654561756,1.0330344367,1.7297552293,-0.1471520423,0.0389991302,-0.0412789477,-0.1704657951,1.9052394698,0.1230231963,-0.0119866842,-0.0321470048,-0.1988808691,0.3707374250,-0.0959470709,-0.0836531469,-0.0564217850,-0.2055324766,-0.0809262026,-0.2340251811,-0.2179210942,-0.0326164513,1.1375053860,-0.0224448769,0.3101469584,-0.0447396805,-0.0741213715,0.7113835743,-0.1629803540,0.0527287764,1.0092216531,0.0819079776,0.6423350177,-0.1221736538,0.1093159474,0.2405646691,1.1422159306,-0.0812085262,0.0073446849,BRCA
GSM480990,1.0631340071,3.2152103848,0.0338146221,-0.0671899267,0.8316972423,0.8076355662,-0.0852206551,0.6479802439,0.1863076596,-0.0140957179,-0.0394044535,-0.0835195764,1.3405135782,0.6249517207,0.0132709377,1.2707774974,0.6670371142,0.0215853233,1.8681399991,-0.0074003159,1.1970648006,-0.0695152111,0.0814406490,0.1244925014,-0.0952477289,0.0600960671,0.3744227562,0.7229194794,-0.1347177718,0.5285654091,1.5265121134,0.4280197223,0.0889924337,0.0826444568,1.1383143607,0.6612901979,-0.1176790963,-0.0774262902,0.6114829820,-0.0286114509,1.1471129775,1.9028176201,-0.2040856596,0.7803306626,-0.1000015383,-0.0589803249,0.4180539406,0.1341522032,-0.1282314703,-0.0462741400,-0.1438699079,0.3683436740,-0.1671753386,-0.0108014400,-0.0002212307,-0.2335104084,-0.0788188985,-0.1730533300,-0.1579360695,-0.0664309547,1.8579719068,-0.0113262983,0.1504962361,0.0180012269,0.0064856997,0.8304764362,-0.1077449899,-0.0179542143,1.0735538138,-0.0508593994,0.0322352252,-0.0932417505,-0.0512137740,0.0933941576,1.2983562172,-0.1292812298,0.2753185221,Control
GSM480991,0.9281657599,3.4813155201,-0.0085430234,-0.0733180867,1.5105494460,1.3474423952,-0.1121414009,0.6000993662,0.1338115535,-0.0533793204,-0.0512921974,-0.0086801719,1.3433156653,0.4781859358,-0.0113763834,1.0031676293,0.6960024231,0.0899346225,1.6234901077,-0.0507870072,0.8098415732,-0.0389240249,0.4373132161,0.1415638362,0.0649239825,-0.0242190473,0.6666735885,2.3631069320,0.2276287299,0.1452713423,1.3613583091,0.7196704150,0.0488594246,0.1509103092,1.3685091706,0.6867004943,-0.0918109657,-0.1088110295,1.0102788307,-0.0586430844,1.2573730239,1.5302052647,-0.1884087293,0.1197434692,-0.2055335632,-0.1374669923,1.8907400334,0.0431216876,-0.1505984020,-0.0347371806,-0.1873393291,0.2383466568,-0.1799620936,0.0228765425,-0.0389220213,-0.1923197002,-0.0863948398,-0.1535138113,-0.1535630976,-0.1957276713,1.6317451288,-0.0487561419,0.1601521271,0.0509387656,0.0916631663,1.0543375842,-0.1148293945,0.0406252496,0.9978751906,-0.0148274133,0.6971480853,-0.0918059893,0.3071627112,0.1089483984,1.0560200785,-0.1952492884,0.2151971835,Control
GSM480992,0.6995378434,3.3498735959,-0.0232031601,-0.0604871071,1.3158916700,0.9263840750,-0.0342477496,0.5061310185,0.1498765167,-0.0373099875,-0.1230478176,-0.1048440011,1.3704845332,0.4553224068,0.1066794710,1.5044453741,0.5155388788,0.0452007754,1.8208801149,-0.0159649445,0.9595030447,-0.0330476947,0.0233072495,0.1833433595,-0.0156715715,-0.0458247365,0.2934190806,1.4690920073,-0.0953700422,0.1762626544,1.5833853521,0.7231366537,0.0055690076,0.0594721177,1.7864532619,0.5276465299,-0.1226966971,-0.1417939861,0.9621542711,-0.0475427985,1.1088050362,2.0403656530,-0.1704958764,0.0938376564,-0.1633972467,-0.0652350487,1.0365559381,0.1860708971,-0.0975066511,-0.0145079934,-0.2094873998,0.2957209837,-0.1559561513,0.0015301284,-0.0425856849,-0.1578820049,-0.1261579569,-0.1389105353,-0.1736924641,-0.0840033602,1.2923154111,-0.0524488216,0.0884045239,-0.0572551240,0.0698974330,0.8849632144,-0.1415654206,0.0765569789,1.1480275403,-0.0541031485,0.3829534606,-0.1218894494,0.0962242387,0.2059543503,1.5124374756,-0.0846872852,0.2262773743,Control
GSM480993,0.6384001597,3.5921627943,0.0122414679,-0.0543756308,1.4443189966,1.3542920351,-0.1045870439,0.6678873242,0.0801868407,-0.0733990929,-0.0558462863,-0.0745221921,1.6249304115,0.6249106030,0.0104966213,1.2271515355,0.6201377301,0.0972226919,1.6936393211,-0.0516739641,0.7856297228,-0.0002893646,0.0490127746,0.2515902367,0.0160465986,-0.0547407987,0.5786399736,0.8211193233,-0.0858620212,0.2002292019,1.5499228464,1.0688847107,0.0443907735,0.1579881070,1.3717777840,0.5526884164,-0.1296315738,-0.1058343385,0.9694576064,-0.0039606091,1.3725986200,1.5635050104,-0.1534194058,0.5405712345,-0.1625273310,-0.0949023525,1.2783369686,0.1062956933,-0.1196727351,-0.0645723557,-0.1600911664,0.2807724565,-0.1059556439,0.0457963144,0.0000684204,-0.1491511107,-0.1226784394,-0.1817137117,-0.1425375467,-0.1297843890,1.6210602382,-0.0987126194,0.0779125332,-0.0611872739,0.0440774130,0.7767530878,-0.0818775788,0.0879095668,0.9642992814,-0.0385153464,1.0294497277,-0.1071384727,0.2640071136,0.1994954153,1.1378407522,-0.0738008005,0.2490871831,Control
