@relation data

@attribute id string
@attribute 10059 numeric
@attribute 112 numeric
@attribute 115 numeric
@attribute 1173 numeric
@attribute 1175 numeric
@attribute 1211 numeric
@attribute 1212 numeric
@attribute 1213 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 163 numeric
@attribute 1759 numeric
@attribute 1785 numeric
@attribute 2099 numeric
@attribute 23236 numeric
@attribute 23439 numeric
@attribute 26052 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 3816 numeric
@attribute 3817 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 490 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5613 numeric
@attribute 56302 numeric
@attribute 5745 numeric
@attribute 624 numeric
@attribute 6546 numeric
@attribute 7421 numeric
@attribute 793 numeric
@attribute 8218 numeric
@attribute 8766 numeric
@attribute 9365 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.1803855638,0.3041730966,0.6758355689,2.1056936517,2.0626354782,1.1811603262,0.8092733725,0.8143940355,0.6339837544,0.9291147694,0.3340915554,0.1460827659,0.4486934303,-0.0500378042,0.2858521625,-0.0676795500,-0.0627931409,0.4478188096,1.6287773193,0.0614548330,-0.0084864611,1.2048343619,-0.1563157375,-0.0891506131,-0.1090014479,0.5992863820,0.1752267555,0.0748847273,-0.0464189791,0.6534248968,-0.0931709614,1.4761069679,-0.1197500205,0.9091838176,0.8322542454,-0.0220457165,0.2608651281,-0.0981862237,-0.0750473595,0.0696381372,0.0487649483,0.0526086140,0.5131288470,0.1390267046,0.6552747667,-0.1713148503,1.1241359489,1.7506613918,-0.1571074808,BRCA
GSM481003,0.8442987880,0.2577621225,0.4801001175,2.2337767680,1.9827849738,1.3912595814,0.9799566224,0.6049503636,0.7140137895,0.8863338492,0.3225214290,0.6843012999,0.7072778254,-0.0135831958,0.1101227322,-0.0770076443,-0.0096755924,0.2624370770,1.5822581693,0.0567008428,-0.0945742316,1.2874445120,-0.1045751128,-0.0761271237,-0.1358756409,1.2565654757,0.1291358674,-0.0328896525,0.1091750296,0.4377239040,-0.1266500411,1.5995909609,0.2789530126,0.9189770192,0.6319902162,0.0102665505,0.2829620648,-0.0518483993,-0.0337643415,0.3544240996,0.0458090475,0.0414500020,0.5371550628,-0.0066117160,0.4504145374,-0.1029178073,0.7902057804,1.7549252101,-0.1444994799,BRCA
GSM481004,0.9219673436,0.4959490365,0.5932523358,2.1819931137,1.7577955346,1.2894276836,0.7819549473,0.7267074391,0.6973926800,1.0742304335,0.5103600910,0.0680022923,0.6956610911,-0.0493888761,0.4210706907,-0.0727936911,-0.0439623751,0.3193705141,1.6611578276,0.0731341923,-0.0640456063,1.6465649538,-0.0849351305,-0.0423334801,-0.1083835931,0.4561181011,0.1709414899,0.0339282870,-0.0756853581,0.7977221701,-0.1195634382,1.5031896006,-0.0322893260,0.6950635329,0.6800325786,-0.0396932616,0.4684481415,-0.1085750333,-0.0723416345,-0.0129986513,0.0862986490,0.0503554661,1.2485504977,0.0518370410,0.7514510169,-0.1697915403,0.8093598502,1.6765609403,-0.1420018374,BRCA
GSM481005,1.7395046078,0.4385876315,0.3788599880,2.0474239456,1.7192065715,1.1401585482,0.8571424412,0.8208321277,0.6178779096,0.6696846949,0.3069753119,-0.0670339573,0.5276482406,-0.0244838560,0.2068608563,-0.1177032135,-0.0124450592,0.5904648845,1.4807582746,-0.0424455106,-0.0352640774,0.8559349278,-0.1209874501,-0.1212607316,-0.0687286405,0.9552678574,0.0784749269,0.3383061767,-0.1066267519,0.9701980831,-0.0819878108,1.3645848670,0.4609039199,0.7765841372,1.2306991819,-0.0333261071,0.3166812967,-0.0871069950,-0.0307554886,0.0699015529,0.0417048638,0.3651740387,0.1586607496,0.2072769159,0.8498359532,-0.1517625186,0.9056316055,1.9807013682,-0.2308691972,BRCA
GSM481006,1.0940298095,0.5766390173,0.6523239961,1.9427664413,2.0104171225,1.3272515258,0.8538715552,0.8228896988,0.5752585570,0.9618628352,0.3259624518,0.0909869106,0.3109419012,-0.0420083555,0.1912894818,-0.1522625482,-0.0168853095,0.6643883944,1.3146320589,0.0279306972,-0.0562937410,1.1591157516,-0.1928323078,-0.1071198158,-0.0999615427,0.9066364228,-0.0728818892,0.1292292832,-0.1097232796,0.9283294981,-0.1256054163,1.5441306196,-0.0461319976,1.0743387982,0.9264100611,-0.0789564253,0.2588561041,-0.1044239603,-0.0489088737,0.2576344930,0.0206430462,0.3282627139,1.0691471357,0.0626692631,0.7820273716,-0.1054462074,0.9395125434,1.8602705524,-0.0276175613,BRCA
GSM481007,0.6430245312,0.6382880130,0.4626764772,2.1076881356,2.0977713496,1.4230721867,1.4342523179,0.6452717698,0.6567551899,0.7442208603,0.1785968408,0.1756674043,0.4991430887,-0.0416219144,0.1294501655,-0.1012385326,0.0059839531,0.3499374598,1.4150039667,0.2458594665,-0.0185413020,1.2515263292,-0.0986034427,-0.0552017571,-0.0639382190,1.4007932205,-0.0474682670,0.4021267280,-0.1062760652,0.6590667502,-0.0836514095,1.4868055220,0.1430614591,0.9259418572,0.7558958770,0.0370700779,0.2214731303,-0.0580448157,-0.0014222495,0.1321595838,0.2147968056,0.0240848922,0.0249032191,-0.0659352094,0.4453185778,-0.0844923250,0.5632362459,1.8560548854,-0.0125391257,BRCA
GSM481008,1.4505478578,0.2863269619,0.3568348908,1.5958242616,1.9601536235,1.2605167206,0.9014315567,0.8625828716,0.5330635202,0.5399920945,0.3382766917,0.7872107669,0.5630399126,-0.0229573666,0.1979250253,-0.0752571553,-0.0561331175,0.3171693577,1.5773606507,-0.1036597165,-0.0356592880,1.0822508104,-0.1365751932,-0.0949711165,-0.0792500605,0.9785020654,0.2619806110,0.2425652087,-0.1336147326,1.2670828490,-0.1060613890,1.6687167920,0.0366716310,0.9102283842,0.7458980968,0.0274709704,0.2738108856,-0.1056714096,-0.1196029719,0.1268309088,0.0184588215,0.0065370266,1.8163475924,-0.0225599359,0.9540980851,-0.0961324895,0.7837754806,1.7290406843,-0.0957566377,Control
GSM481009,1.1826036653,-0.0641390445,0.2691004176,1.6059574718,1.5854946376,0.9139744673,0.4393088868,0.7370027589,0.3281522293,0.3911177062,0.1257537392,0.0466257851,-0.0825365151,-0.0586994613,0.2812716372,-0.1508895850,-0.1005020037,0.4197121219,1.4264966791,-0.0560157490,-0.0099271926,0.7746091188,-0.1674389526,-0.3735897056,-0.0711978792,0.5135420329,-0.1965277056,0.0579115311,-0.3514352102,0.9655601712,-0.1955891928,1.2002787294,-0.0985022541,0.6558841348,0.8545450949,0.0046873059,0.3586061170,-0.1066654161,-0.1903911113,-0.0978849678,0.0362221848,0.0504966844,0.2536026579,0.0475240742,0.2772126171,-0.1251214008,0.5483762496,1.6398403179,-0.1223679471,Control
GSM481010,1.6577638870,0.2565518150,0.3016868198,2.1223495139,1.7100852352,1.1396187419,0.7965444810,0.8254797151,0.5441372355,0.9029520035,0.5374011108,0.0164115317,0.5407712498,-0.0613070246,0.3067598991,-0.1542527573,-0.0535287621,0.6331500416,1.4701154121,0.1750413850,-0.0923181923,1.1128667200,-0.0958312944,-0.0572905339,-0.0784865001,1.1311606698,-0.0669410945,0.1801746006,-0.0272888464,1.1677750106,-0.0872663059,1.3031095667,0.0225883950,0.6685453986,1.0751941698,-0.0846129696,0.3844459151,-0.1128206664,-0.0485023446,0.0711872429,0.0230012714,0.3778017241,0.2311209826,0.0934505015,0.4624910445,-0.1247704910,1.3034805095,2.2683796807,-0.0948341658,Control
GSM481011,1.0392933984,0.3705056948,0.5806935298,2.2543577088,2.2918513385,1.4837687343,1.4067092926,0.6456970798,0.8506034146,0.8218840474,0.1568289144,-0.0375684200,0.5139661300,-0.0281850353,0.1974606326,-0.0346676108,-0.0911722085,0.2530173084,1.5207398576,-0.0054670786,-0.0184205735,1.0450381968,-0.2090282230,0.0049888158,-0.1116891076,0.5877753954,0.2094058641,0.0234133798,-0.0823677012,0.3790732502,-0.0478217234,1.4140396192,-0.0093488651,0.8796043668,0.7629880970,0.0440684883,0.2189997299,-0.0728182171,-0.0513703098,-0.0120833156,0.1224205828,0.2789731259,0.0447868341,0.1236094152,0.5007772822,-0.1034810542,0.8012307266,1.8741800039,-0.1475176293,Control
