@relation data

@attribute id string
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 196883 numeric
@attribute 2774 numeric
@attribute 55811 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0680557761,-0.0785590173,0.7727496513,-0.1577812994,0.3797550982,0.5154408196,-0.0726066500,0.1941818817,-0.0095319855,0.1330531107,-0.1187555007,BRCA
GSM480985,-0.1146877620,-0.1466375627,0.5223725109,-0.1766650246,0.4228589949,0.3467999483,-0.1656008608,0.2055798990,-0.0878300879,0.1708344021,-0.1401366264,BRCA
GSM480986,-0.0866454035,-0.1313444398,0.6232914684,-0.1350317207,0.1785444665,0.5399395962,-0.1195620130,0.1296261391,0.0055539080,0.1787930670,-0.1652222122,BRCA
GSM480987,0.0948443130,-0.0932495861,0.9581980763,-0.1124067577,0.0528845680,0.8650637666,-0.1120932270,0.1242048581,0.2631349051,0.1585150620,-0.1456769232,BRCA
GSM480988,-0.1114876393,-0.0557560889,0.3484778570,-0.0759397257,0.2434777927,0.2204383947,-0.0361867587,0.1508974081,0.0293470489,0.0805074566,-0.0798478004,BRCA
GSM480989,-0.0620193510,-0.0467369777,1.0119184052,-0.1447008381,0.2998246142,0.3220232484,-0.0685872297,0.2054151728,-0.1595958304,0.1222781895,-0.1042313027,BRCA
GSM480990,-0.0744136228,-0.0817924930,1.0164559484,-0.1368300982,0.1709839052,0.5393573991,-0.1056272242,0.2828586080,-0.0106996141,0.1005073776,-0.1397709613,Control
GSM480991,-0.0467888096,-0.0623631008,0.4249343571,-0.1120446003,0.2858755783,0.5548712921,-0.1251052238,0.2768006893,-0.0189355184,0.2379799158,-0.1814589084,Control
GSM480992,-0.0848685851,-0.1067906695,0.8758288564,-0.1194200918,0.5049739010,0.4127616239,-0.0951718734,0.4200474990,0.0041698367,0.1965720367,-0.0570242612,Control
GSM480993,-0.0384183934,-0.1120296282,0.7973100805,-0.1578653891,0.2520091683,0.4410814088,-0.0471520076,0.3209931134,-0.0442055219,0.1911242960,-0.0986056414,Control
GSM480994,-0.0883792896,-0.0867191506,0.7667552634,-0.1851390728,0.1653651927,0.3126710157,-0.1334739882,0.1572941310,-0.0421506564,0.0919962117,-0.1184115217,Control
GSM480995,0.0311854949,-0.1398103759,0.8001770522,-0.1090318306,0.3499890510,0.7086888421,-0.1083593067,0.4054837259,-0.0531145799,0.1831644933,-0.2225261194,Control
GSM480996,0.0989847566,-0.0532251342,1.1479417169,-0.0353309611,0.2455069499,0.5370875184,-0.1083268683,0.3872389604,-0.0421778095,0.4844943130,-0.1609073513,BRCA
GSM480997,-0.1048189792,-0.0502788410,1.1884559293,-0.2004267090,0.2021308980,0.7212060789,-0.1358216206,0.5724106529,0.0454916839,0.0927774412,-0.1418703312,BRCA
GSM480998,-0.0800781135,-0.0501749657,1.0342649238,-0.1038508942,0.4265743306,0.4750680630,-0.0818542216,0.2300406264,0.2294599755,0.0810886136,-0.1294446780,BRCA
GSM480999,-0.0513219417,-0.0647592436,0.4812274536,-0.1879961156,0.4808800042,0.2466419705,-0.0954754958,0.3170881416,0.0078604886,0.1775550755,-0.1672788831,BRCA
GSM481000,-0.1081285698,-0.0926958434,0.6807224031,-0.0867055647,0.4194791749,0.3734899359,-0.1396588400,0.1735598768,0.1095182682,0.0949378133,-0.0779994615,BRCA
GSM481001,-0.0105172310,-0.0693855990,0.5708657209,-0.1927385744,0.2829731125,0.5381892146,-0.1499338326,0.4174800417,-0.0010587190,0.3523463795,-0.1436385128,BRCA
