@relation data

@attribute id string
@attribute 10002 numeric
@attribute 10062 numeric
@attribute 126382 numeric
@attribute 190 numeric
@attribute 2063 numeric
@attribute 2099 numeric
@attribute 2100 numeric
@attribute 2101 numeric
@attribute 2103 numeric
@attribute 2104 numeric
@attribute 2494 numeric
@attribute 2649 numeric
@attribute 2908 numeric
@attribute 29959 numeric
@attribute 3164 numeric
@attribute 3172 numeric
@attribute 3174 numeric
@attribute 367 numeric
@attribute 4306 numeric
@attribute 4929 numeric
@attribute 5241 numeric
@attribute 5465 numeric
@attribute 5467 numeric
@attribute 5468 numeric
@attribute 5469 numeric
@attribute 5914 numeric
@attribute 5915 numeric
@attribute 5916 numeric
@attribute 6095 numeric
@attribute 6096 numeric
@attribute 6097 numeric
@attribute 6256 numeric
@attribute 6257 numeric
@attribute 6258 numeric
@attribute 7025 numeric
@attribute 7067 numeric
@attribute 7068 numeric
@attribute 7101 numeric
@attribute 7181 numeric
@attribute 7182 numeric
@attribute 7376 numeric
@attribute 7421 numeric
@attribute 8013 numeric
@attribute 8431 numeric
@attribute 8856 numeric
@attribute 9572 numeric
@attribute 9970 numeric
@attribute 9971 numeric
@attribute 9975 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0631088295,0.6078571063,1.4073497257,-0.0920103719,0.8555544795,0.0200944188,-0.0381897662,0.1692933292,-0.1338443328,0.1537844552,-0.1227291285,0.0001855443,1.5759753492,0.5312850360,0.1509834581,-0.0285240768,-0.1002243435,-0.0646295228,-0.0659458264,0.4149901962,-0.1775301832,0.0438976392,0.6971814451,0.0539306318,0.8578709417,0.0324531525,-0.0321822478,0.1170920078,-0.0282249946,-0.0815290020,0.1914130969,0.5852018984,0.0325139822,-0.0986965946,0.1732692818,-0.0360628648,0.8298141750,-0.1471310317,0.6232629372,0.6449646591,-0.1244501682,0.9691682384,-0.0130977151,-0.0268044310,-0.1179150553,0.2714581205,0.0008077659,-0.1526027134,0.4825153127,BRCA
GSM480985,0.0472050269,0.5715637846,0.8577274083,-0.1180519508,0.7975901764,0.0366037605,-0.0713280993,0.0007199682,-0.0972617505,0.4922137917,-0.1359319168,-0.0203257992,1.2545887607,0.4491228984,0.0624215275,-0.0509797801,-0.0597898656,-0.0604974341,0.5039387800,0.3706258933,-0.1803756609,0.1551618082,0.5993762612,-0.0417502107,0.5471588917,0.0587315608,0.0267371187,0.1497566084,0.0438533500,-0.2058889610,0.4601942869,0.6415359193,0.0304652295,-0.1151270150,0.2816923903,0.0366554288,0.9071425962,-0.1995213389,0.5993800956,0.6904704840,-0.0030762963,0.8025399741,-0.0692459783,0.0192951315,-0.1564285100,0.4748355082,-0.0061630328,-0.1592329506,0.5655692839,BRCA
GSM480986,-0.0387257549,0.4552049634,0.9979623126,-0.1425269117,0.9849393252,0.0019672808,-0.0390713617,0.0585335915,-0.1202145377,0.1685460245,-0.1276430838,0.0369981263,1.4323007440,0.4292964667,0.0293618367,-0.0546767322,-0.0607450871,-0.1253770366,-0.0467818765,0.2385711599,-0.1526520786,0.0923702951,0.7115066892,0.0439009009,0.7875627369,0.0833491964,0.0008623236,0.1788155178,-0.0469549523,-0.1508293887,0.1963703122,0.8420553809,0.0178087863,-0.1525935735,0.3448843761,0.0135539335,1.0734565996,-0.1453549932,0.4538430970,0.5398537159,-0.0240599052,0.9812012459,-0.0435228984,-0.0352914631,-0.1724734522,0.2718925307,-0.0426034741,-0.1277842263,0.4138344871,BRCA
GSM480987,0.0256902531,0.5779061277,1.0806058048,0.3067681131,0.8917137611,-0.0358381700,-0.0131705302,0.1022775632,-0.1411841823,-0.0749010463,-0.1141889666,-0.0459906142,1.4973473767,0.4372107024,-0.0376698991,-0.0337345916,-0.0174401860,0.5083821279,-0.1297159373,0.0298729529,-0.0987152297,0.0477555604,0.6272972048,0.3721309483,0.7818461316,0.0134116447,-0.0081340925,0.0123294601,0.1830063530,-0.0198154136,-0.0983776396,0.7166370249,-0.0078654887,-0.1381819120,1.4531619120,0.1433115901,0.5280669403,-0.0754924943,0.2467807732,0.5027399423,0.0045344729,0.6954333819,0.0611474026,0.0222586589,-0.0447394473,0.8074493061,-0.0547194318,-0.1453653658,0.7230191864,BRCA
GSM480988,0.0853444306,0.4407131382,0.7851691976,-0.1250815393,0.8436240768,0.0315525291,-0.0853015618,0.0046208487,-0.0704321180,0.5204286434,-0.1185220480,0.0367797672,1.2025529662,0.2770272675,0.2974257044,-0.0853738159,-0.0701170447,-0.0792272906,-0.0535113031,0.4667964809,-0.1853938969,0.0974898358,1.0694119925,0.0545690471,0.5438984940,-0.0127016531,0.0137508613,0.1231928788,-0.0018000331,-0.0891368730,0.3599819788,0.6533234366,0.0596863040,-0.1438565263,-0.0287977378,0.0035254644,0.8476407378,-0.1508918162,0.5193222816,0.4535660542,-0.0725928351,0.9802092826,-0.0186815712,-0.0271084259,-0.1469665068,0.2465942906,-0.0626706032,-0.0813052105,0.2446259659,BRCA
GSM480989,0.0546250741,0.5786115627,1.3253463042,-0.1608810680,1.0322305868,0.0311914261,-0.1224226476,0.0733185062,-0.1438829978,0.3499599194,-0.1680076476,0.0382144854,1.0586582985,0.5774292594,0.1378828564,-0.0326644617,-0.0544592633,-0.0249334271,-0.0663296825,0.3981853774,-0.2988325481,0.0965169618,0.8384001215,0.1115535579,0.5155756484,0.0448699539,-0.0913945628,0.1741969731,-0.0078968968,-0.0762590743,0.2987870969,0.8751727511,0.1143979983,-0.1291088374,0.1511927734,-0.0084358058,0.6705227861,-0.1160821710,0.2806435220,0.3778633349,-0.0111132990,0.9725884551,-0.0274580980,-0.0681379633,-0.2014930154,0.4649656207,-0.0157287039,-0.0888248269,0.2053661576,BRCA
GSM480990,0.0086743651,0.3608751160,1.0033952147,-0.1468066930,1.0437927877,-0.0221967580,-0.0574049692,0.0388267665,-0.0481696585,0.0367316214,-0.1049598455,0.0049917067,1.3661475036,0.4906041287,0.1243684697,-0.0681007426,-0.0601965169,-0.1192657911,-0.1486735012,0.1367153170,-0.0990054984,0.0129572296,1.0157447277,0.0390446627,0.4885745056,0.0329955092,0.0323380388,0.2120509586,-0.0300322630,-0.0458215084,0.0431802755,1.2033769806,0.0077201671,-0.1737174681,0.0096586150,0.1749866168,0.4324181233,-0.1155553700,0.2555762414,0.2868301138,-0.0981438253,1.0555033975,-0.0819944082,0.0804696221,-0.1451378643,0.7800069873,-0.0478985656,-0.1328343788,0.2330354150,Control
GSM480991,-0.0339830727,0.4010709407,1.0576865209,-0.1571248561,0.9517984346,-0.0253071047,-0.0714420367,0.0474097507,-0.0607389424,0.2155179500,-0.0853052032,0.0106373227,1.0809017852,0.5761976456,0.1354206102,0.0385952041,-0.0389338114,-0.0878314436,0.0048619832,0.7422132083,-0.1813042999,0.0583993807,0.9547655356,0.0769631045,0.5141541144,0.0775396723,-0.0074095213,0.1210459632,-0.0252909508,-0.1092159361,0.3025630071,0.9345876711,0.0182551493,-0.1720757802,0.1588903308,0.0363701029,0.9573599377,-0.0883624929,0.2630194088,0.3808204745,-0.0228822585,1.0025340829,0.0126567795,0.0248851115,-0.0998265210,0.8556489992,0.0071919999,-0.1133234765,0.4351118916,Control
GSM480992,-0.0387632651,0.5866474814,1.1267550554,-0.1628786752,1.1601155049,-0.0517618590,-0.0165408412,0.0252262702,-0.1140194687,0.0897406903,-0.0616930586,0.0289074211,0.9709518800,0.3845846384,0.2050679183,-0.0336041286,-0.0840369325,-0.1062374386,-0.0933675028,0.6621990651,-0.0713198923,0.0454737347,1.0294869397,0.1132187218,0.6116778969,0.1518663888,-0.0487812908,0.2822628711,-0.0509189478,-0.1281934947,0.2129264166,1.3046935373,0.0581052636,-0.1945471330,0.1105009329,0.0789133355,0.6508387504,-0.0737695006,0.1775309482,0.3940109675,-0.0454621445,1.1078650996,0.0257345657,0.0083994120,-0.1410561374,0.6153130700,-0.0105704666,-0.0986634167,0.1686298420,Control
GSM480993,0.0278996963,0.4236857698,1.1051389776,-0.1105304254,1.0186593596,0.0520197294,-0.0610991429,0.1380058500,-0.1129251505,0.1397320162,-0.1204935667,0.0334809957,1.2281988024,0.4411870101,0.2090662451,-0.0604901894,-0.0886325021,-0.1055219161,0.0499955626,0.4501046451,-0.1373249696,0.1407039952,0.8596536507,0.1921875163,0.7411117225,0.0481465405,0.0349707108,0.1899012989,-0.0365578564,-0.1256761140,0.3215384442,0.9114326927,0.0540338872,-0.2411033899,0.1445805102,0.0367754956,0.8534936669,-0.1178248913,0.3401197034,0.4735476100,-0.0580931944,1.0976286877,-0.0708855393,-0.0441045241,-0.1123114005,0.6058248640,-0.0785954879,-0.1140381761,0.3340087153,Control
