@relation data

@attribute id string
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 1131 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 146 numeric
@attribute 1469 numeric
@attribute 147 numeric
@attribute 1471 numeric
@attribute 1473 numeric
@attribute 148 numeric
@attribute 153 numeric
@attribute 154 numeric
@attribute 155 numeric
@attribute 163688 numeric
@attribute 1755 numeric
@attribute 196883 numeric
@attribute 23236 numeric
@attribute 23439 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2977 numeric
@attribute 2982 numeric
@attribute 2983 numeric
@attribute 362 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3778 numeric
@attribute 3783 numeric
@attribute 4025 numeric
@attribute 4069 numeric
@attribute 4589 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 4842 numeric
@attribute 486 numeric
@attribute 490 numeric
@attribute 491 numeric
@attribute 492 numeric
@attribute 493 numeric
@attribute 51806 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54831 numeric
@attribute 55503 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5592 numeric
@attribute 5593 numeric
@attribute 5613 numeric
@attribute 6263 numeric
@attribute 6522 numeric
@attribute 6548 numeric
@attribute 6558 numeric
@attribute 6779 numeric
@attribute 683 numeric
@attribute 6844 numeric
@attribute 727897 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 820 numeric
@attribute 952 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0213125190,0.0324851423,0.6906278624,-0.1873276656,0.3041730966,0.6485430572,-0.0921196936,-0.0936600890,0.6758355689,-0.1814910658,-0.3385336217,-0.4054743098,2.5175175369,-0.1007005172,-0.0833662782,-0.1852568386,-0.0278997617,-0.0253693302,-0.1286174089,-0.1779437040,-0.0496203903,0.2858521625,-0.0676795500,0.4478188096,1.6287773193,-0.0511525680,0.0176184705,-0.0862920353,-0.2077870860,0.2178563230,-0.0355535233,0.0663673716,0.6282143195,-0.1860220869,-0.1085399920,-0.0549090262,-0.0262364306,1.2048343619,-0.1563157375,-0.0891506131,-0.1090014479,0.5992863820,0.1752267555,0.0748847273,-0.1915679172,-0.0464189791,0.6534248968,-0.1100423932,-0.1130804456,0.8851186170,-0.0724848310,-0.0931709614,1.4761069679,-0.1197500205,-0.1896785111,-0.0176139241,0.9091838176,0.8322542454,-0.0220457165,0.2608651281,-0.0981862237,-0.0750473595,0.0623256834,-0.0322883700,0.0696381372,0.0101528064,1.2943901155,0.6690897846,0.4270012921,-0.2770909480,1.6976951435,1.0786292496,-0.1757170094,1.3564936234,0.8265591783,2.7038153726,-0.1556674652,-0.0440734956,-0.0103162152,BRCA
GSM481003,-0.0692073683,-0.0064876447,0.4153288136,-0.1628839508,0.2577621225,0.8073847730,-0.0861088868,-0.1100853766,0.4801001175,-0.1572913317,-0.1590680723,-0.3344708749,2.4529764504,-0.0694622919,-0.0629528630,-0.1088825874,1.1287925293,0.0015535448,-0.0698493385,-0.1596714893,-0.1103498666,0.1101227322,-0.0770076443,0.2624370770,1.5822581693,0.2219457638,-0.0404212353,-0.0673431211,-0.1510200156,0.0514344826,-0.0627746906,0.4280975269,0.4261038489,-0.0897650536,-0.0689915713,-0.0115332919,-0.1125305696,1.2874445120,-0.1045751128,-0.0761271237,-0.1358756409,1.2565654757,0.1291358674,-0.0328896525,-0.1437845464,0.1091750296,0.4377239040,-0.0585331546,-0.0577878292,1.4375892037,-0.0365504050,-0.1266500411,1.5995909609,0.2789530126,-0.1342771809,-0.0681209767,0.9189770192,0.6319902162,0.0102665505,0.2829620648,-0.0518483993,-0.0337643415,-0.1044076527,-0.0137430199,0.3544240996,-0.0337528436,1.6990702758,0.8637242620,0.5860435491,-0.1561173285,1.3036684031,1.7364641416,-0.1224663262,1.1557139689,0.7173366560,2.6004273182,-0.0292245170,-0.0178750042,-0.0489590437,BRCA
GSM481004,-0.0682730252,-0.0572336419,0.7538955795,-0.1865766728,0.4959490365,1.0032708717,-0.0867666750,-0.0400951271,0.5932523358,-0.1155463264,-0.2186793551,-0.3589334174,2.6738213898,-0.1056903691,-0.0551818682,-0.1616633741,0.0311052766,-0.0877445831,-0.2321383340,-0.0750817197,0.0553660385,0.4210706907,-0.0727936911,0.3193705141,1.6611578276,0.0221150278,-0.0892495096,0.0280927142,-0.2173146574,-0.0097076942,-0.0462495909,0.4999212028,0.6508253671,-0.0746711877,-0.0888198995,-0.0238513989,-0.1267909809,1.6465649538,-0.0849351305,-0.0423334801,-0.1083835931,0.4561181011,0.1709414899,0.0339282870,-0.1105701636,-0.0756853581,0.7977221701,-0.0450252922,-0.0556800035,1.4775397683,-0.1118533504,-0.1195634382,1.5031896006,-0.0322893260,-0.2184261440,-0.0040920146,0.6950635329,0.6800325786,-0.0396932616,0.4684481415,-0.1085750333,-0.0723416345,0.0641468233,-0.0177453890,-0.0129986513,-0.0094222024,1.6058463370,0.9163998216,0.4257083723,-0.1433734044,1.0389628001,1.2011611824,-0.1799538333,1.0442493542,0.7713027104,2.5539644831,-0.0862486411,-0.0908300334,-0.0394629655,BRCA
GSM481005,-0.0925683750,0.0108283770,0.8534066271,-0.1859157358,0.4385876315,1.1066493301,-0.0942889848,-0.0452075420,0.3788599880,-0.1574726164,-0.0911950984,-0.4142291802,2.2444980591,-0.0211689645,-0.0677255189,-0.1103263266,0.1308089926,-0.0301811357,-0.2486192649,-0.0862109190,0.2799949490,0.2068608563,-0.1177032135,0.5904648845,1.4807582746,-0.0521354110,-0.1114226980,-0.0608466002,-0.1965354082,0.1994229225,0.0021436654,0.1212341356,0.5182364691,-0.1463464636,-0.0541786291,-0.0798977021,-0.1507513684,0.8559349278,-0.1209874501,-0.1212607316,-0.0687286405,0.9552678574,0.0784749269,0.3383061767,-0.1608383148,-0.1066267519,0.9701980831,-0.1093718719,-0.0812180090,1.3417037682,-0.0858997872,-0.0819878108,1.3645848670,0.4609039199,-0.1978318376,-0.0635106088,0.7765841372,1.2306991819,-0.0333261071,0.3166812967,-0.0871069950,-0.0307554886,0.1660683019,0.0050506409,0.0699015529,-0.0060301802,1.2091922725,0.8318093922,0.7789582627,-0.1667919711,2.2685995921,1.5213370321,-0.2343955611,1.5244798356,0.8702989420,2.5885585249,-0.0754524312,-0.0641352383,-0.0969966923,BRCA
GSM481006,-0.0610226503,-0.0522829933,1.2541987586,-0.1669847436,0.5766390173,0.8823370718,-0.0944013842,-0.1439105411,0.6523239961,-0.1355855394,-0.3462428119,-0.3112465452,2.2221925259,-0.0758795205,-0.0884416852,-0.1555375771,0.1793826078,-0.0461164894,-0.1689911806,-0.0854601094,-0.0951017123,0.1912894818,-0.1522625482,0.6643883944,1.3146320589,-0.0051186491,-0.1194243936,-0.0507255028,-0.2763148648,0.1351932498,0.0168171378,0.2181934865,0.5808903046,-0.1104706237,-0.1275242451,-0.0852738201,-0.0706416984,1.1591157516,-0.1928323078,-0.1071198158,-0.0999615427,0.9066364228,-0.0728818892,0.1292292832,-0.2062268536,-0.1097232796,0.9283294981,-0.1071660221,-0.0743231954,1.4097695924,-0.0696378198,-0.1256054163,1.5441306196,-0.0461319976,-0.1571320611,-0.0955399612,1.0743387982,0.9264100611,-0.0789564253,0.2588561041,-0.1044239603,-0.0489088737,0.0525229232,-0.0588462629,0.2576344930,-0.0294596980,1.4687983899,0.6072934194,0.5444996427,-0.1607883114,1.3702839556,1.4031214709,-0.2366007708,1.3858446989,0.8328808705,2.7229726611,-0.0663055833,-0.1113843429,-0.1198226669,BRCA
GSM481007,-0.1091924483,-0.0409257532,0.8056753526,-0.0611303696,0.6382880130,0.5886042261,-0.0595955011,-0.0965363181,0.4626764772,-0.1172727399,-0.2320319361,-0.1480808929,2.5398892015,-0.0440186241,-0.0264750079,-0.1981923498,0.6428499379,-0.0149880733,-0.2028048244,-0.1180698558,0.0258853085,0.1294501655,-0.1012385326,0.3499374598,1.4150039667,0.2922805172,-0.0344689960,-0.0633341424,-0.0864140212,0.0550178691,-0.0743076288,0.3613447715,0.1589717499,-0.0672192167,-0.0577323884,-0.0498598987,-0.1145730874,1.2515263292,-0.0986034427,-0.0552017571,-0.0639382190,1.4007932205,-0.0474682670,0.4021267280,-0.0890015231,-0.1062760652,0.6590667502,-0.0647904080,-0.0210949484,0.6752474693,-0.0462129366,-0.0836514095,1.4868055220,0.1430614591,-0.2486165948,0.2114260486,0.9259418572,0.7558958770,0.0370700779,0.2214731303,-0.0580448157,-0.0014222495,-0.0551179460,-0.0363925422,0.1321595838,-0.0658198713,2.1508602741,0.6255749410,0.4663079068,-0.1519241072,1.0963673145,1.4802961431,-0.0981263370,0.8527704083,0.7908645495,2.4574012124,-0.0312364085,-0.0848310849,-0.0128815731,BRCA
GSM481008,-0.1022847509,0.0073234723,0.9556061970,-0.0927685142,0.2863269619,0.7602961962,-0.0874917199,-0.0445672441,0.3568348908,-0.1484615617,-0.2891901981,-0.4126586880,2.7333739997,-0.1236865793,-0.1053885067,-0.1388508428,0.2761347018,-0.0344895026,-0.1190311949,-0.1402398328,-0.0347283245,0.1979250253,-0.0752571553,0.3171693577,1.5773606507,-0.0826042266,-0.1180612289,-0.0402738111,-0.1818687279,0.0515839298,-0.0320775752,0.3614642392,0.2846754151,-0.1829675742,-0.0584449235,-0.0090263278,-0.1042907526,1.0822508104,-0.1365751932,-0.0949711165,-0.0792500605,0.9785020654,0.2619806110,0.2425652087,-0.2150531223,-0.1336147326,1.2670828490,-0.0664148636,-0.0305955941,0.4564657203,-0.1202880517,-0.1060613890,1.6687167920,0.0366716310,-0.2249392353,-0.0634924684,0.9102283842,0.7458980968,0.0274709704,0.2738108856,-0.1056714096,-0.1196029719,-0.0263851241,-0.0677637299,0.1268309088,-0.0602861370,1.8804270122,0.7507656030,0.6499279548,-0.1927288886,0.5253739749,1.2782856046,-0.1711053388,0.9964291379,0.7930964681,2.4189842773,-0.0432700947,-0.0080047101,-0.0410551444,Control
GSM481009,-0.1314133674,-0.0292480118,0.4983229081,-0.2549137573,-0.0641390445,0.8146943457,-0.1382546349,-0.1893536572,0.2691004176,-0.1953116347,-0.4353262184,-0.8346468173,2.0276912823,-0.0422803495,-0.0490737721,-0.1371940618,-0.0574291990,-0.0873287519,-0.3763604151,-0.1471638718,-0.0942478679,0.2812716372,-0.1508895850,0.4197121219,1.4264966791,-0.2047622660,-0.0905693376,-0.0074307531,-0.4876988144,0.2000191124,-0.0548121327,0.1931102983,0.4109733035,-0.1900376628,-0.1122197308,-0.0272171812,-0.1117682351,0.7746091188,-0.1674389526,-0.3735897056,-0.0711978792,0.5135420329,-0.1965277056,0.0579115311,-0.2666216254,-0.3514352102,0.9655601712,-0.2042166633,-0.1058680916,0.7975955299,-0.1908497260,-0.1955891928,1.2002787294,-0.0985022541,-0.3476075915,-0.0717819428,0.6558841348,0.8545450949,0.0046873059,0.3586061170,-0.1066654161,-0.1903911113,-0.0122796115,-0.0543400881,-0.0978849678,-0.0463718206,0.9079339206,0.6407201064,0.5374596214,-0.1861117261,0.9821649356,0.8199069514,-0.3066820686,1.0664309090,0.7962288941,2.6979478374,-0.1461619418,-0.1449772045,-0.0404937682,Control
GSM481010,-0.0856121376,-0.0299397763,0.5580687042,-0.1150484082,0.2565518150,1.0041584842,-0.0822335011,-0.1091626319,0.3016868198,-0.1431957232,-0.2255159777,-0.2153985392,2.1716125309,-0.0037662950,-0.0937339075,-0.1239892322,0.2254023489,0.0880652697,-0.1971198924,-0.1363846639,-0.0356908833,0.3067598991,-0.1542527573,0.6331500416,1.4701154121,0.1371474533,-0.1078750222,-0.0432735477,-0.1844909393,0.4681226672,0.0048748811,0.1122889133,0.2976963311,-0.0286264238,-0.1041515625,-0.0780140604,-0.1314216944,1.1128667200,-0.0958312944,-0.0572905339,-0.0784865001,1.1311606698,-0.0669410945,0.1801746006,-0.1399874936,-0.0272888464,1.1677750106,-0.0515181919,-0.0912136735,1.6215499607,0.0077531713,-0.0872663059,1.3031095667,0.0225883950,-0.1650330867,-0.0325489089,0.6685453986,1.0751941698,-0.0846129696,0.3844459151,-0.1128206664,-0.0485023446,0.0549084409,-0.1084680818,0.0711872429,0.0113129421,1.2446082401,0.6950195148,0.9199044052,-0.1624573376,1.7013810611,1.3789806104,-0.1809179617,1.4629609655,0.8582563715,2.5320026251,-0.0911880921,-0.1161107920,-0.0489380526,Control
GSM481011,-0.0661589997,0.0080882865,1.1929691749,-0.1498224161,0.3705056948,0.6087986411,-0.0953929259,-0.0870217879,0.5806935298,-0.1017086262,-0.2329813146,-0.4703186149,2.3656897844,-0.1246429504,-0.0104506690,-0.1907021195,-0.0158900453,-0.0292418936,-0.1730886077,-0.0877152638,-0.0181835081,0.1974606326,-0.0346676108,0.2530173084,1.5207398576,-0.0155844089,-0.0143226478,-0.0408191452,-0.2254507426,0.0141741859,-0.1155827556,0.0571182206,0.3504476787,-0.1532490677,-0.0475097873,-0.0122360355,-0.0549507499,1.0450381968,-0.2090282230,0.0049888158,-0.1116891076,0.5877753954,0.2094058641,0.0234133798,-0.1628566781,-0.0823677012,0.3790732502,-0.0477901846,-0.0081674960,0.6927535980,-0.0055239440,-0.0478217234,1.4140396192,-0.0093488651,-0.2020589876,-0.0215743658,0.8796043668,0.7629880970,0.0440684883,0.2189997299,-0.0728182171,-0.0513703098,0.0195050911,0.0255633646,-0.0120833156,-0.0933733555,1.8131147660,1.0001277401,0.2766887071,-0.1247803099,1.1615773309,1.8174417607,-0.2074696184,1.0243768138,0.8445791476,2.9243183808,-0.0738799619,-0.0817198325,-0.0133706812,Control
GSM481012,-0.0704081515,-0.0445186888,0.6011430572,-0.1739665741,0.2681776556,0.6843382138,-0.0993252226,-0.0538360041,0.5084414797,-0.1187399158,0.1779166661,-0.3686045291,2.6132119596,-0.0149221324,-0.0824025846,-0.1480587547,-0.0131837982,-0.0268121892,-0.1443235006,-0.1551490053,-0.1321746689,0.5559287811,-0.0990591618,0.4109057278,1.7242846296,0.1562492502,-0.0115292271,0.1114309888,-0.1956205939,0.1314442700,0.0438681924,0.4921930419,0.6704906885,-0.0746112826,-0.0820181295,-0.0879390003,-0.0371819106,1.4447841114,-0.1376335561,-0.1234464576,-0.0934280399,0.9207410133,0.0899541302,0.0716445183,-0.1249560552,-0.0328940838,0.9915949558,-0.0903149925,-0.1299197575,1.0857550499,-0.0807144199,-0.0835507366,1.3385318611,0.0460232327,-0.1985003391,0.0315738641,0.6107422492,0.8765752078,-0.0386734165,0.3012960630,-0.0738986904,-0.0437357384,0.1142136121,-0.0300717397,0.0753130341,-0.0590291854,1.3867291707,0.8242943251,0.6162156981,-0.1330230704,1.2383221370,0.9728026518,-0.1380192743,1.0350838136,0.8589350590,2.5896558716,-0.0887544503,-0.0495107271,-0.0647060498,Control
GSM481013,-0.0942864446,-0.0315551067,0.9618481811,-0.1831546766,0.3460100094,0.6157657368,-0.0857142020,-0.1133386717,0.5286650599,-0.1009778277,-0.1203859816,-0.3799275281,2.7807485164,0.0618239491,-0.0684778744,-0.1809225441,0.0844997443,-0.0690786302,-0.1939536829,-0.1233327926,-0.0447514454,0.0322505095,-0.1267333107,0.2674850104,1.4332372077,-0.0593743498,-0.1317302083,-0.0088017220,-0.2420244897,-0.0238805806,-0.0516226719,0.3147719859,0.1460543158,-0.2611954702,-0.0661119031,-0.0645979761,-0.0978098536,1.1532339522,-0.1215148531,-0.1268885423,-0.0882353767,0.8353550406,0.0352302380,0.1137100977,-0.1299209376,-0.1066673142,1.1975163368,-0.0569347672,-0.0619202912,0.2742242332,0.0661836244,-0.0942930552,1.8357889428,-0.0517146344,-0.1925122550,0.0094040459,0.9792599830,0.5152571224,-0.0325304772,0.2869227106,-0.0820605647,-0.0511892855,-0.0674549695,-0.0745071061,-0.0699406749,-0.0558159016,1.9959910735,0.6186292499,0.3548699467,-0.1795729584,0.8245216495,1.4028791246,-0.2211284542,0.9169964850,0.6837183268,2.6777486242,0.0784800221,-0.0594925211,-0.0858541436,Control
GSM481014,-0.0414876057,-0.0861568390,0.7984465428,-0.1898199627,0.3936578015,0.3626734824,-0.0716210478,-0.0536661589,0.4348221300,-0.0945831167,-0.2686615883,-0.3607843283,2.5419812052,0.0089695899,-0.0959480179,-0.0858923544,1.3089861852,-0.0764440998,-0.1289994130,-0.1433304517,-0.0022110305,0.2752186785,-0.0975899394,0.4187796614,1.2964075583,-0.0522398652,-0.1057597671,0.0724441684,-0.1428949683,0.1648494494,-0.0095603474,0.3705978819,0.2828032250,-0.1548249224,-0.0898191495,-0.0527838203,0.0533012909,1.3673159480,-0.1469354459,-0.1240041331,-0.0844559744,0.9779351323,0.3485135389,0.1610533600,-0.1071460135,-0.1100921679,1.7350705776,-0.0381838338,-0.0643487933,0.6439105112,-0.0290820769,-0.0902348628,1.3034833503,0.1559469481,-0.2203233819,-0.0251062371,0.7662580239,0.8384942376,-0.0312758387,0.3662355639,-0.0366185473,-0.0136771814,-0.0355299402,-0.0185193491,0.5160743887,-0.0717041242,2.0494301466,0.7190127661,0.7518250471,0.2160342447,0.7100427379,1.5664017581,-0.2019846559,1.0528122538,0.6023636418,2.0596510786,-0.0391217151,-0.0408421514,-0.1278798476,BRCA
GSM481015,-0.0659403262,-0.0903710362,1.1740619606,-0.1988449036,0.5054009825,0.6085128578,-0.0851468441,-0.0839187114,0.7839991450,0.1931897453,0.1820761317,-0.3678318601,3.1584572495,0.0560508660,-0.0614847196,-0.2312067481,0.3700889970,-0.0233168124,-0.1681413120,-0.1610021814,0.4747842989,0.2011896745,-0.0882046271,0.4045521151,1.5675786414,0.1625959331,-0.0669777574,-0.1034567483,-0.2747133806,0.0190741675,-0.0403627596,0.1775533059,0.1096674624,-0.1779438364,-0.1175811571,-0.0328158952,-0.1142532862,1.0177013113,-0.1009623610,-0.0948053635,-0.0642906956,0.5998073067,0.1663866203,0.0321099983,-0.1642500080,-0.0999084002,1.4996890460,-0.0741235495,-0.0274760628,0.9308148176,0.0041065642,-0.0966088017,1.5653287731,-0.0298527088,-0.1506088143,-0.0600886026,0.8930587468,0.7360022109,-0.1120149191,0.5592342077,-0.1075610523,-0.0610647063,-0.0216438221,-0.0278156881,0.0878363642,-0.0763173754,1.7433971407,0.8298677475,0.3396157878,-0.1512814486,0.8592845029,1.8923861754,-0.2457509530,0.7939822677,0.7765762232,2.4933094754,-0.1203681766,-0.0482905281,-0.0626044948,BRCA
GSM481016,-0.0805295930,-0.0028907276,0.6109869229,-0.1309812713,0.2129466486,0.9710588941,-0.0919522896,0.0114620816,0.4047804782,-0.1962943142,-0.1847344504,-0.4177064770,2.2584664225,-0.1252144697,-0.0488732488,-0.1818820574,0.3403624487,-0.0142183902,-0.1709727161,-0.1867934109,-0.0094127969,0.5118259582,-0.0722518057,0.5248303094,1.4448962092,0.0158782229,-0.1187909580,-0.0249056221,-0.1403424588,0.0722401803,0.0142660639,0.1507329288,0.2620650689,-0.1440574376,-0.0952703818,-0.0243911462,-0.1216668433,1.4097604882,-0.1843330203,-0.1488252394,-0.1055666075,1.0368821777,0.1501254251,0.0786104826,-0.1801046201,-0.0548464022,0.5680587152,-0.0732114088,-0.0981528916,1.3473875582,-0.1241145422,-0.1247003314,1.3965323490,-0.0558365192,-0.1131655058,-0.0428529399,0.9367464908,0.9148220082,-0.0572757143,0.3925376143,-0.0964053414,-0.0324007339,0.0364011757,0.0291660521,0.1710315968,0.0142781000,1.3329551584,0.7059139891,0.7751880009,-0.2283811304,0.4887989569,1.2806784940,-0.2132363998,1.8409216555,0.8102190690,2.7567682379,-0.1244984311,-0.1371106645,-0.0448073631,BRCA
GSM481017,-0.0916370200,-0.0553408915,0.5405636377,-0.1995324378,0.3055112334,1.0653371216,-0.0845554134,-0.0738626892,0.2785717499,-0.1632835477,-0.2280454137,-0.2632098240,1.8914147616,-0.0933070484,-0.0994555908,-0.1458952285,-0.0683709879,-0.1197881158,-0.1535997307,-0.1770521134,-0.0586947874,0.4685856736,-0.1298995729,0.7364961723,1.2894759267,-0.0665175738,-0.0520522156,0.0159255998,-0.2154587343,0.2752037935,0.0862753158,0.0973045357,0.7423976972,-0.1674023061,-0.1157806621,-0.0609799293,-0.1034267309,0.9812369379,-0.1422918857,-0.1373825365,-0.0954052192,1.1208909823,-0.0760869916,0.3254438911,-0.1468538121,-0.1444587998,1.4132330383,-0.0916126422,-0.1034096644,1.3289385505,-0.0840771968,-0.0798588540,1.0202480759,0.1523167658,-0.1457623699,-0.1212731269,0.5892793288,1.3581797799,0.0239089333,0.3875305197,-0.1181952647,-0.0910582007,0.1800286512,0.0320154358,0.1096713099,0.0009011713,0.8674371494,0.3576279062,1.0599507488,-0.0371118990,1.6922410579,0.6369896930,-0.1245791252,1.6657177777,0.8645940797,1.9843709954,-0.1129243854,-0.0970055806,-0.0972263291,BRCA
GSM481018,0.0228541251,0.0587037832,1.3154729240,-0.2733359283,0.2373255786,0.4969677737,-0.0924782098,-0.1335763061,0.6242399454,-0.1244627687,-0.3598365983,-0.5416746131,3.2406010330,-0.0670223452,-0.0423427766,-0.1797421676,1.2634967176,-0.0208896634,-0.1559796232,-0.1162101754,0.1554526996,0.1239151477,-0.0906763696,0.4016638539,1.5730446657,0.2460605030,0.0395653838,0.0283460053,-0.2205833394,-0.0106972023,-0.1378955551,0.4262503234,0.4454930302,0.0251863698,-0.0837539863,-0.0711998194,-0.1362832813,1.1631267734,-0.1459918410,-0.0863203947,-0.1129441175,0.4791709901,0.0967106605,-0.0285293748,-0.1249931076,-0.0950043429,0.5273557224,-0.1310131112,-0.0771957503,1.0647961769,-0.2272717120,-0.0573612128,1.6023572572,-0.0752025064,-0.2013679199,-0.0170185904,0.8580362595,0.3412525918,0.1137587935,0.2355220466,-0.0891170487,-0.0116939955,-0.0057137463,0.1363830404,0.1509023971,-0.0343099036,1.2364971035,0.7397019104,0.1045427544,-0.2075553225,0.3295534974,1.2828844466,-0.1525000668,1.0688812178,0.6059489858,3.2016238050,-0.1128872773,-0.0381653282,0.0367951766,BRCA
GSM481019,-0.0805942062,-0.0303278756,0.7143880742,-0.1327543951,0.5526022687,0.4098483718,-0.1236056573,0.0505024978,0.2543008899,-0.1829777282,-0.2417001090,-0.3982699340,2.4946537913,0.0011132366,-0.0978855632,-0.1337321291,1.4084921273,-0.0160355856,-0.1759284240,-0.1066389514,-0.0590406489,0.4406056931,-0.1122326411,0.5944219031,1.4044428619,-0.0163646792,-0.1277293949,-0.0692006782,-0.1538605430,0.0477640174,-0.0087988486,0.2351825839,0.5449290913,-0.0089745672,-0.1270304311,-0.0159239154,-0.0830574425,1.3711639444,-0.1165218921,-0.1127566360,-0.0791077353,1.4699128608,0.0574083225,0.0824501730,-0.1269690639,-0.0620770577,1.2259648138,-0.0708130965,-0.0421660610,1.9876765406,-0.0210504474,-0.0948586034,1.5971279424,0.8320320785,-0.1871343213,-0.0441397517,0.9556882781,1.0268329625,-0.1091818104,0.3113696513,-0.0435891431,-0.0324447719,0.0603926070,-0.0941459027,0.1801366273,-0.0235923095,1.6977215448,0.7453252127,0.4071361747,-0.0922789229,1.3153358029,1.2779718274,-0.1269823799,1.2506611721,0.8304526571,2.4942457974,-0.0610441561,-0.1138126416,-0.0110239278,BRCA
