@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10019 numeric
@attribute 10603 numeric
@attribute 10782 numeric
@attribute 10818 numeric
@attribute 10971 numeric
@attribute 11108 numeric
@attribute 11213 numeric
@attribute 1398 numeric
@attribute 1399 numeric
@attribute 1432 numeric
@attribute 1445 numeric
@attribute 163688 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2309 numeric
@attribute 23533 numeric
@attribute 25 numeric
@attribute 2549 numeric
@attribute 25759 numeric
@attribute 25970 numeric
@attribute 27018 numeric
@attribute 27330 numeric
@attribute 2885 numeric
@attribute 2889 numeric
@attribute 2932 numeric
@attribute 3265 numeric
@attribute 3551 numeric
@attribute 356 numeric
@attribute 3654 numeric
@attribute 3656 numeric
@attribute 3667 numeric
@attribute 3725 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 396 numeric
@attribute 397 numeric
@attribute 399694 numeric
@attribute 4214 numeric
@attribute 4215 numeric
@attribute 4217 numeric
@attribute 468 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4794 numeric
@attribute 4803 numeric
@attribute 4804 numeric
@attribute 4893 numeric
@attribute 4908 numeric
@attribute 4909 numeric
@attribute 4914 numeric
@attribute 4915 numeric
@attribute 4916 numeric
@attribute 51135 numeric
@attribute 5163 numeric
@attribute 51806 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 53358 numeric
@attribute 5336 numeric
@attribute 5580 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5607 numeric
@attribute 5609 numeric
@attribute 5663 numeric
@attribute 5664 numeric
@attribute 572 numeric
@attribute 57498 numeric
@attribute 5781 numeric
@attribute 581 numeric
@attribute 5879 numeric
@attribute 5894 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 596 numeric
@attribute 5970 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 627 numeric
@attribute 6272 numeric
@attribute 6300 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 7157 numeric
@attribute 7161 numeric
@attribute 7189 numeric
@attribute 7529 numeric
@attribute 7531 numeric
@attribute 7532 numeric
@attribute 7533 numeric
@attribute 7534 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 814 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 8471 numeric
@attribute 8503 numeric
@attribute 8660 numeric
@attribute 8767 numeric
@attribute 8986 numeric
@attribute 9252 numeric
@attribute 9261 numeric
@attribute 9500 numeric
@attribute 998 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.02664600925,10.72489348,5.814878023,8.23496894333,5.772677763,13.50065522,9.589445693,8.982338457,10.9291550067,12.02214941,7.09994864525,10.35004996,5.118745153,9.746089281,7.466690585,8.65713445933,6.033979735,8.477645733,6.11877664633,6.35664089167,8.480952861,9.94482823667,7.366412106,9.4954151895,8.096419889,10.00381342,7.4423513115,7.1307406325,5.714184545,9.677464692,8.337489361,10.10813927,14.72492149,6.8286116825,12.37603319,11.05606207,13.44437567,7.137455172,10.46146439,7.727140233,9.636896969,10.153974076,12.34771002,15.00532806,6.709066159,6.748330821,7.388170429,5.934641074,8.74899041,8.469012027,6.31084507,5.19152344233,9.031837432,7.0523176295,7.450842404,7.374389909,9.095911979,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,7.6745180755,5.814878023,10.98014335,8.7068629295,8.27215776867,11.634256725,7.03030591433,5.939777752,7.4995792045,7.621649748,6.7523535558,9.595220702,10.49127719,11.44994835,6.92162116733,7.887344199,5.97550771,9.287368939,7.546352606,10.84652096,11.64123906,7.63009585267,8.85850435833,10.11570732,7.005431822,6.582741757,8.4944607845,8.69026092,6.75911088,7.65857270567,6.52702968625,5.57087387329,11.53262879,6.752518218,9.15105029633,8.001564595,7.867620258,6.513534664,8.333402628,5.264922245,7.37822060033,11.115513174,7.09786273433,9.3985942475,13.24583793,10.0952864045,13.11037161,13.59313376,12.33572539,7.680836167,5.12403454,4.967873236,6.3931703428,6.71763387475,8.533227316,6.521683367,6.660285205,12.08367055,10.17328397,7.917075341,7.256578464,7.3429582785,8.75314695675,7.16387589625,Control
GSM427159,5.94776533325,10.78233917,6.186416987,8.598391885,5.65943283333,13.29267684,9.604535218,8.312759464,10.8430461553,12.15020274,6.60639379225,10.84346202,5.98658799,9.68028616833,6.43012268,8.61943654367,6.539395847,8.14341671633,5.87580800833,6.54570248567,8.974530119,9.91708134933,6.20906888,9.5539178325,8.308590396,10.79867858,7.8897640555,7.787354885,6.1044474,10.14535302,8.140562835,10.01141636,14.11502538,6.4300637355,12.57624761,10.89094843,13.78998546,7.646272708,11.6627575,7.609246281,9.908805826,9.57262420067,12.34109771,13.91249272,6.373840507,7.391761545,7.536346549,6.734171472,8.474680533,7.192468208,6.766234459,5.505510586,10.2905980547,7.1163726585,7.849500691,6.82117167,6.451092084,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,7.862876923,5.911818141,10.64134532,8.2777883015,7.85669691467,11.27623323,7.157624222,5.0886580415,7.383968157,7.563421716,6.347242776,9.166697324,9.559434991,11.52169626,7.31862520433,7.798165773,5.96330215025,8.958634886,7.48196166867,10.46257413,11.64123906,7.28221449733,9.23532012167,10.34726733,6.434568757,6.355006684,7.97569312475,8.669346719,6.746992115,7.51923145167,6.64235424625,5.53551326157,10.99825389,6.478329262,8.42779587067,7.481398095,7.609956448,5.99820185,8.508984299,5.588872948,7.05787236967,10.8888014215,6.614172522,8.4722738185,13.03973478,9.889935938,12.75620088,13.5121695,12.47764072,7.335080175,5.020239923,5.03365563,6.9553527598,6.8818081325,8.715636586,6.213741562,6.249592888,11.11317258,9.689124896,7.958452847,7.931104142,7.508147197,8.506284956,7.17118701125,BRCA
GSM427160,5.52044016575,9.979768545,6.335440044,8.61789180467,5.55073379133,13.56248158,9.873298423,7.183985468,10.353336411,12.31403378,6.58493097,11.26946293,5.757030749,9.69256516467,6.416760061,8.11911474133,5.844744204,7.833762168,5.489172308,5.873035507,9.047151951,10.0892424093,6.385953509,9.480270588,8.06587291333,10.42204403,7.856102429,7.4532495275,6.144867877,10.42139193,8.08792836,9.532322378,14.41297137,6.720661627,12.07257321,10.58888352,13.68697704,8.137709878,11.77105209,7.4638150875,9.513535713,9.80783744233,12.51631937,14.51605303,6.74855168667,7.403653582,7.765321119,6.822829314,8.690112479,8.391932143,6.97286817,5.26733198233,9.80228642567,7.4705104605,7.734880845,6.742616386,8.606850376,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,7.7021225845,5.503993644,10.4984955,7.9762072145,8.11094053067,11.198356615,6.689778979,5.6701097255,7.0833900895,7.8060539105,5.84197348,10.50005538,9.65317699,11.72288448,7.23629484767,8.166013814,5.86020366425,8.766965673,7.496409352,10.51689201,11.37070935,7.63291516533,9.280236709,10.45388564,6.699751273,6.466000385,7.84053328475,9.073024297,7.136685014,7.197314467,6.2422901355,5.59013933829,10.63274105,6.215392848,8.45925672733,7.228580927,7.575257723,6.84843868,9.660905593,5.052471595,7.01943370733,11.252028628,6.83129561633,8.230995629,12.90606669,9.9154335515,12.13760287,13.47944813,12.54827894,10.35235277,4.850435434,5.935819934,8.109608713,6.405921396,8.2596790005,6.053334703,6.638439986,11.22600587,9.67954657,7.808660365,7.428122563,7.067906808,8.92632866025,7.03238297825,BRCA
GSM427162,5.58777326775,9.891700603,6.323194968,7.60539134333,5.33781834633,13.18898907,10.12919321,7.581278035,9.24789131367,11.37479785,6.0589973865,11.31701417,6.492979261,9.98949733167,5.863140121,7.89001782067,5.341462114,8.03563056533,5.427851752,6.403711392,9.463289929,10.2573364033,5.838328613,9.432546201,7.75608816367,11.11828268,8.398114105,7.4011955135,6.331145921,10.56828182,8.31872483,9.129946971,14.08054111,6.243898751,12.17972416,11.07399778,13.58717103,8.004250142,12.00382718,6.539903837,10.2853274,9.12714489533,12.26985874,14.35403309,6.91424652367,8.142746712,7.799736743,6.822733732,8.847629866,7.518143894,7.158562039,5.99442656267,9.30003295867,7.7326229895,7.184878131,7.875812501,9.664661106,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,8.054801422,5.602001935,10.35580562,7.9530049585,7.98209816267,11.274247985,7.046663354,5.7758281875,7.0038486335,6.9189611885,6.4393043462,10.578656,9.580847928,11.42772678,7.62681052767,8.473463378,5.477997281,8.721959205,7.166098701,9.818622568,11.77608148,7.33493823133,9.422761191,10.09500831,5.6556447465,6.3700012095,7.5957045875,7.67194989,7.5978930125,6.97936211167,6.33404855075,5.72933968586,10.7627975,6.355796501,7.73867912133,6.648325671,6.838009842,6.723630657,8.338826757,5.051166787,6.46814411567,9.6891460585,6.28271338533,8.3727076055,12.89668817,9.348023424,12.20536419,13.35270561,12.76004735,9.938977155,4.9603811275,5.198898037,8.725184586,6.1456479,7.7082282335,6.175580113,7.411068419,10.31178269,9.609179258,8.570881384,7.4437513505,7.5757878185,8.5746755305,6.55593589375,Control
GSM427163,5.87271996825,10.14504089,6.280033578,8.37261730467,5.688073818,13.29757193,8.812001672,7.609180816,11.076519951,11.90965135,6.730522711,11.32409911,4.93618003,9.506100771,6.860966288,8.43841214667,6.042212717,7.73201711767,5.95688781033,6.34452495067,8.797184162,9.87948375667,6.471354636,9.66718229,8.12260925067,10.40311354,7.697637374,7.5245616955,6.16425895,10.67791364,7.805906871,9.959676393,13.43392773,6.8833304115,12.74633592,11.12425722,13.44437567,6.589056064,11.72645885,7.0459737065,9.842350785,9.608528428,12.37603319,13.73047547,6.52162721267,7.427105645,7.144329712,6.25333282,8.770532686,7.129491999,6.836369559,5.547936593,10.4926852017,7.11475272,7.546047737,7.242581369,6.345898074,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,7.930765467,5.633294061,10.43232295,8.133774626,7.82991936767,11.21839075,6.79859870533,5.704258658,6.931778481,8.1880407455,6.3743216144,11.00715715,9.966174165,11.8471671,7.30377612233,8.264326623,5.78268625175,8.682355131,7.33013335533,10.595689,11.54684638,6.91556020333,9.29741101033,10.22872886,6.4308542,6.499527711,7.8450723755,9.268495874,7.021079646,7.28840672033,6.76922237325,5.58940895771,11.04525817,6.095297454,8.10318445333,7.634958261,7.652900753,6.818713579,9.701150974,4.988243006,7.059741909,11.277560598,6.57751783767,9.100624738,12.87894279,10.0235137525,12.34682957,13.37889296,12.45248586,7.089109133,4.957250341,5.062220221,6.9100805066,7.045711086,8.3252183155,5.828587949,6.561483187,11.49594259,9.692040543,8.062452471,7.794648318,7.645516256,9.1288215945,6.99171327025,BRCA
GSM427164,6.0241266485,11.28265136,6.967402441,9.25590216033,6.26184317333,14.10257573,9.676706901,8.20645413,11.51028325,12.34480084,6.87151716925,11.07168041,5.660645761,9.688092646,7.477052175,8.37121987433,5.759695977,8.347844869,6.364237361,6.44851453633,8.306188318,8.714664843,7.104889949,9.9164802245,8.40450445433,9.953578497,7.3388634815,7.5689740425,5.609260937,9.548258938,8.226967397,10.00182726,13.80946823,7.019536675,13.08540943,10.8492802,13.37131522,7.022259953,11.51112271,7.516631177,9.445998278,10.5461605397,12.87483063,13.77694807,6.160625593,7.759191003,7.044998189,5.569408493,9.445243095,8.322132227,6.143337929,5.422961591,10.7676057333,7.434213416,8.234483507,6.583726382,5.930448326,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,7.6687152575,5.353244986,10.6767992,8.614206568,8.18650002,11.07534033,6.70524643733,6.517858181,7.4215310095,8.3174977465,6.511764621,10.15284924,10.23164154,11.5852209,7.05307250933,7.443878302,6.565515535,9.2630948055,6.96976629,10.95861817,11.95147243,6.71227636133,9.14697742367,10.624983,7.3002942325,6.8410633585,7.89616385625,9.673230059,7.5246001185,7.361977291,7.19245125,5.53348519071,11.13812156,5.996451597,8.70127661067,8.19601328,8.522033306,6.520033725,8.868576523,5.417777635,7.331943975,10.678516145,6.67180329633,9.290985796,13.51771248,10.8386970845,13.11510467,13.71343219,12.66384721,5.996451597,4.630667642,5.093825554,6.3166102882,7.03324440275,8.4054699995,6.216799806,6.446881172,11.69149721,10.29787953,6.898090799,7.69743404,7.5964459115,8.76354118,7.00999639125,BRCA
GSM427165,5.88751933675,9.620316579,5.672857555,7.25825508667,6.52939292733,12.51339458,10.10583032,8.584681754,9.54237477033,11.50866771,6.362735412,11.3382407,5.548136995,10.0480993307,6.742953157,8.43731510867,5.942169184,8.06255483,5.846801913,6.328291098,8.662954149,10.9644068183,6.745442819,9.167523377,8.232537209,12.02630394,7.9742866725,7.550193916,5.032113243,9.834609753,8.010809379,8.873183485,13.91249272,6.6232326,12.27941189,11.17208697,14.13459319,9.113137308,12.26224618,6.6799591085,10.88558411,8.68348982967,12.52075501,15.02279519,6.344653246,7.435068318,8.198753346,6.682577247,9.358008891,8.109048547,7.40164993,6.52639166833,9.66719298667,6.632061865,7.141854563,8.139859715,9.276724119,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,8.590203577,5.876892151,10.27409306,8.747651318,8.451561107,11.151396135,7.32404088833,5.6011167705,6.239058915,6.747341416,5.495877927,9.662659976,8.977681421,11.16076662,7.036661383,8.963388234,5.6355146775,8.2969169135,6.54175895867,9.415520555,12.03524768,7.38616007233,9.62804284167,9.961088297,7.2132301705,7.062352436,7.264331835,7.262755244,6.923040761,7.46619594767,6.5621458705,6.06217418443,9.742389917,6.107065996,8.36198243367,7.292025067,6.760091594,6.949071249,8.315445233,5.263890047,6.42166024533,10.2755669945,6.349076575,8.2565850245,12.11865571,9.2605399885,12.34260121,13.29267684,12.61750082,10.40794251,5.102706884,5.754494213,9.356122659,6.55286557675,7.7168387545,6.662423158,6.282259665,9.882139059,8.89713537,8.40714147,7.844629794,7.3846532985,8.74581380875,7.10702874775,BRCA
GSM427166,5.55851851825,10.71783515,5.555364666,8.151465758,5.97148952467,13.71343219,9.401525476,7.952116757,10.4230262683,11.90894245,7.0975611175,10.5789154,5.655646098,9.436876068,6.689303092,8.18545797233,6.015923042,8.098905571,6.14872126967,6.443340444,8.720877917,10.3176935033,7.289814009,9.1611827995,7.82778458767,9.584981814,7.7095138065,7.4520617975,5.582112807,9.860714986,7.868546526,10.47490271,13.96294256,7.0670465565,11.89259415,10.62098522,13.66928817,8.319853998,10.99477083,7.490035246,8.478204487,10.3256012193,12.20475003,14.22362506,6.20271008933,6.971661738,8.277683912,5.956063188,8.993477034,8.363982633,6.506331882,5.618990182,10.0149800417,6.6257561465,7.659908731,7.255408968,9.164543144,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,7.7549264415,5.783660451,10.75653988,7.602215851,8.171538624,11.40345044,7.14839452233,5.401013329,6.487104221,7.762308173,6.3190254744,10.21059864,10.00443156,11.28922369,6.796289882,8.267911597,6.26570107825,8.3767629335,7.84441516067,10.55515256,11.28411575,7.43240197667,8.82865486733,10.12277013,6.7375606535,6.2456860685,8.05261194825,9.194320487,6.824884907,7.49696018667,6.575528975,5.68526443014,10.7162281,6.332712967,8.53051419067,7.787382059,7.907583411,6.880413479,8.92056956,4.93252334,7.018808194,11.313560577,7.28095493367,8.636048659,13.15586736,10.193168701,12.57155186,13.44200721,12.74796537,9.572823899,4.781675766,5.619127766,7.580338669,6.064234489,8.729778512,6.220915761,6.094030827,11.73537632,9.780392589,7.659908731,7.921844917,7.097562405,8.74613938975,7.09973287325,Control
GSM427167,5.650041658,10.30423184,6.628121512,8.28207747867,5.54762997267,13.52549699,9.694854572,7.324048031,10.3226626667,11.86434298,6.41978303225,11.11718547,5.375570566,9.58057105933,6.500527718,8.21589430233,5.978888461,7.97372860733,5.98389700833,6.39158794533,9.061189663,10.0321499213,6.640032041,9.3657406255,8.16675555833,9.460251675,7.94496816,7.530604743,6.069858551,10.66204549,7.935549803,9.964760013,14.44356588,6.5497902615,12.60350703,10.89211038,13.44910353,8.187798825,11.9611296,7.0317903905,9.024350935,10.227199369,12.42766909,14.37348409,6.496869675,7.718706032,7.431458167,6.599024363,8.769533015,8.777749384,6.666050425,5.580399701,9.872554231,6.7725802585,7.280958923,7.076765168,9.148261195,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,8.1175343725,5.675118156,10.57213676,7.906098313,7.91861634733,10.99057863,6.63685147833,5.8779809975,6.9655385505,8.3694050275,6.1710283688,10.55937736,9.452231522,11.82274022,7.59891329933,8.382668468,5.95599859375,8.676345731,7.80894971567,10.38239737,11.64347756,7.18054352333,9.29235500067,9.9831294,6.6237057305,6.516538676,7.87109163775,9.012625324,7.242305488,6.894570391,6.443440984,5.610665437,10.42274839,6.387246745,8.16926655967,6.878728789,7.65031782,6.894518054,9.680166591,5.541182786,7.05702786333,10.898757498,6.842406496,8.93960735,13.13820464,9.9899662245,12.3148028,13.70458133,12.4865699,8.367000914,4.710335668,5.662925563,7.4789113804,6.4879534175,8.057131251,6.095613938,6.225020007,11.64430934,10.23716846,8.056205688,7.9904688245,7.4254276565,8.85434223525,7.18183415025,BRCA
GSM427169,5.56331123875,10.3362558,6.320850743,8.45890989833,5.70757979267,13.21182067,9.4537342,7.356190313,10.545324375,11.70471109,6.2012063225,11.00749006,5.442621133,9.75364579767,6.827314517,8.183937528,5.906897358,7.55814684467,5.85947821333,6.12471153133,9.253345896,10.3664868533,6.268944869,9.70078824,8.199921005,11.10846093,8.148239231,7.6541093245,5.434637608,10.47490271,7.243129047,10.08180334,13.15952927,6.1985753455,12.28213433,11.06412655,13.80946823,7.125313046,11.43790563,6.992861854,9.918602815,9.523841594,12.09766027,13.54172225,6.537366551,7.388170429,7.109833592,6.367550714,8.271931157,6.935639852,6.777752158,5.61823474067,9.23923140167,7.270853793,7.494497866,6.954839344,8.922124336,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,8.2287174245,6.078850631,10.09533805,8.1813016325,7.74245236133,11.551814785,6.691964128,5.5839936855,6.9279187635,7.524249938,6.6645194764,10.19143901,9.69476318,11.64681981,7.51244247967,8.896605722,5.81416326725,9.0032099535,7.79374473733,10.25415499,11.52775569,7.481413311,9.23513699733,10.28660429,6.458550254,6.496219087,8.23267903825,8.33670864,6.8978346455,6.81342298733,6.26822091,5.53392966386,11.42512686,6.271748387,8.39504068233,7.4960371,6.965931792,6.877072814,7.766597025,5.538702079,6.71155131933,10.8706706855,6.90458015633,9.2874717905,12.77284039,9.7911964135,12.71572616,13.30755735,12.57561022,9.331471853,4.9414115465,4.482788153,7.9155472442,6.59589787525,8.3082798515,6.088741207,5.941347708,11.1050886,8.99818219,8.294162511,8.0356480365,7.581342169,9.003782525,7.09000222,BRCA
