@relation data

@attribute id string
@attribute 10488 numeric
@attribute 1385 numeric
@attribute 1605 numeric
@attribute 2048 numeric
@attribute 23162 numeric
@attribute 2353 numeric
@attribute 23542 numeric
@attribute 2776 numeric
@attribute 2920 numeric
@attribute 324 numeric
@attribute 3706 numeric
@attribute 3707 numeric
@attribute 3725 numeric
@attribute 427 numeric
@attribute 5594 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5609 numeric
@attribute 6416 numeric
@attribute 64781 numeric
@attribute 820 numeric
@attribute 836 numeric
@attribute 9479 numeric
@attribute 9586 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3815667658,0.3960468965,2.1143498631,0.1082484082,0.0422999791,0.1948640191,-0.1199199828,0.5726595125,0.7876059015,0.3981079434,-0.0670061112,0.1322087557,0.7463167697,1.4941328913,0.5276523813,0.7139937217,0.6164951165,-0.1298536299,0.2957080686,0.8519533800,0.5417703649,-0.0910400845,0.4014198135,-0.1743353058,0.0516735649,BRCA
GSM480985,0.3347815426,0.2730189453,1.7600219601,0.0415078793,0.1714533574,0.3309724640,-0.1446234128,0.6760796893,0.7691671467,0.2601429904,-0.0230735734,0.1966778544,0.9612028782,2.2418435123,0.4521202200,0.7487222366,0.6136501327,-0.1761504112,0.2382422053,0.9115112276,0.6734502452,-0.0228043250,0.3647103445,-0.1646610722,0.0775757754,BRCA
GSM480986,0.4146094497,0.3807973232,2.1784036439,0.1342974153,0.1151562497,0.3619466726,-0.1202613592,0.5903858004,0.8221523573,0.2144276956,-0.0389096712,0.1661377090,0.9059672051,1.6952060321,0.5276161861,0.7966307569,0.5081571897,-0.1388460667,0.2837639618,0.8755208067,0.7766116782,0.0147778929,0.2347654519,-0.1354343243,0.0308706047,BRCA
GSM480987,0.3269995508,0.2020458693,1.3052779489,0.2082131890,0.0546741567,-0.0610097518,-0.1414527695,0.6081153182,1.0628985053,0.0411869942,0.2089352406,0.1685485557,1.2356612913,1.3319369191,0.4570317386,0.7170214796,0.3891538004,-0.0662291722,0.2364959457,0.4823463641,1.0396516108,-0.1030090239,0.2230391835,-0.0883395722,0.1920744523,BRCA
GSM480988,0.2138069177,0.2373043370,1.9334251161,0.0355859437,0.1247534300,0.3942711436,-0.0840468926,0.4102926908,0.5355914330,0.1999644395,-0.0851195735,0.1168976396,0.5378554523,1.6632971279,0.4923907940,0.6912962379,0.5512484685,-0.0789457363,0.0441387518,0.8547642460,0.8438560789,-0.0674661944,0.1758982928,-0.0781407675,-0.0728814765,BRCA
GSM480989,0.7048604438,0.1316228062,2.9312561751,0.1427290906,0.0305738965,0.0513401362,-0.0182861160,0.5169472916,0.4534037432,0.1645981787,-0.0714727500,0.2858949723,0.5993327181,1.3767889477,0.4168803811,0.5911021925,0.2192373374,-0.0408563306,0.3176934777,0.4700387904,0.5456268894,-0.0813194266,0.1138846011,-0.1150061862,-0.0303864510,BRCA
GSM480990,0.4908841857,0.1244135859,2.5415902278,0.5721666229,0.0871796655,0.1955064154,-0.0786493438,0.5721652171,0.9243235851,0.1217091008,0.0643069084,0.3496424193,0.9502829010,1.0959475488,0.4040678319,0.5124700949,0.1815268757,-0.1292774052,0.3639611033,0.3495328669,0.7255713427,0.0191974478,0.0401264709,-0.1639196505,0.0738705947,Control
GSM480991,0.6921047724,0.1756075131,2.5050056121,0.2523064120,0.0884685088,0.5429381570,-0.0309174383,0.6132513040,0.9660664271,0.1253455669,-0.0954564459,0.2424068378,0.9142568514,1.7887687180,0.5071865046,0.7236467786,0.3723191662,-0.1158871563,0.2691069538,0.4903383693,0.7434302943,-0.0238906682,0.1772719718,-0.1056342472,0.0730779654,Control
GSM480992,0.5746289731,0.1568766059,2.7262230341,0.3309170226,0.1396510826,0.3445932802,-0.0882776282,0.4795048717,0.4572718923,0.1554057272,0.0143967219,0.2748354820,0.5848525959,1.3274090029,0.4130200728,0.4097217267,0.3079451628,-0.0921796232,0.3634628315,0.3735262640,0.4889197344,-0.0014812882,0.0732875811,-0.1600071353,0.0023715713,Control
GSM480993,0.5301898761,0.2239596708,2.3176537262,0.1172152260,0.1091849291,0.4851258332,-0.0639517600,0.5834782023,0.5847442906,0.0713412618,-0.0401737979,0.2564080019,1.0657076714,1.5633234018,0.4741801064,0.7140314231,0.5537918077,-0.0937452182,0.2558302714,0.6978857851,0.7442492286,0.0083633621,0.1338819088,-0.1407167233,0.0852198344,Control
GSM480994,0.4238283303,0.0844783567,2.8173393362,0.0958843308,0.0198304594,0.4939027579,-0.0855536412,0.4947699059,0.3888603186,0.0992663981,-0.0411929514,0.2256572022,0.5563842119,1.3961486848,0.4017414163,0.3175909795,0.3058254131,-0.1332273465,0.3413381488,0.4248315496,0.4698772736,-0.0651014981,0.0864551214,-0.2090730768,-0.0624983112,Control
GSM480995,0.8466687794,0.2509406057,2.3782729402,0.7049103001,-0.0377717827,0.1775458926,-0.0518534883,0.6575045561,0.9736400181,0.1420797964,-0.0282662301,0.2674333772,1.9688322091,1.7394011933,0.5249027839,0.8682190766,0.2949133048,-0.1094074306,0.3816266797,0.6676811743,0.5768540776,-0.1106746280,0.2274718127,-0.1247476643,0.3696938604,Control
GSM480996,0.7109070832,0.2632771013,2.1475778748,0.0485569174,0.0195307317,0.2972178226,-0.0598225364,0.5177001104,0.7374783438,0.1239875690,0.0933670514,0.2382927253,1.1081883643,1.2604175116,0.5563891964,0.6656352630,0.4313656774,-0.0527078537,0.3996715001,0.6275773479,0.6682569621,0.0156014024,0.2510928383,-0.1392745732,0.1923345300,BRCA
GSM480997,1.0582783822,0.1275147414,2.0196074212,0.5617946898,0.0620783310,-0.1969313083,-0.0842535549,0.5036468079,1.0814618540,0.0284929814,0.0136374157,0.2697126481,1.4992139659,1.2956830636,0.4731658620,0.6271673251,0.2301823743,0.0658347048,0.2554948953,0.3560235684,0.7626949677,-0.0761960184,0.2314125891,-0.1932888963,0.0113960291,BRCA
