@relation data

@attribute id string
@attribute 1964 numeric
@attribute 1965 numeric
@attribute 1968 numeric
@attribute 2197 numeric
@attribute 27335 numeric
@attribute 3646 numeric
@attribute 6192 numeric
@attribute 6194 numeric
@attribute 6208 numeric
@attribute 6210 numeric
@attribute 6217 numeric
@attribute 6223 numeric
@attribute 6227 numeric
@attribute 6228 numeric
@attribute 6229 numeric
@attribute 6233 numeric
@attribute 6234 numeric
@attribute 8661 numeric
@attribute 8662 numeric
@attribute 8664 numeric
@attribute 8666 numeric
@attribute 8667 numeric
@attribute 8668 numeric
@attribute 8669 numeric
@attribute 8894 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.7562508809,1.8814041996,3.4732210836,4.1230657897,0.9812947894,0.5440972069,0.0442988848,1.4831877461,-0.0820343808,0.0114942678,1.9795003067,1.1491615769,1.7510407097,1.3048007443,1.0694641404,0.2237299161,0.3097801829,0.4421749051,0.9738828628,1.8851695756,1.8127907216,2.7587464451,2.6023202538,0.9051829459,1.0124087136,BRCA
GSM481003,0.4268983157,1.5683274246,3.4579041799,4.1876209580,0.9973258707,0.2966069311,0.0405937962,1.1764485384,-0.1333550493,-0.0986127689,2.1017490648,1.1082765766,1.8573023552,1.1951655018,0.9404402879,0.2307232822,0.2448003566,0.4630725195,1.0213799386,1.9026695159,2.1712010056,2.2908105254,2.6747119030,0.8962723893,0.4128194864,BRCA
GSM481004,0.5816245857,1.5315217208,3.4091218112,3.7818426290,0.8865637604,0.3181249362,0.0798387230,1.2398634733,-0.1046047547,-0.0112705461,2.0252726274,1.2379412867,1.6555515726,0.9571288218,0.8477667933,0.1288372636,0.2057479322,0.4032908852,1.1785806107,2.2046505213,1.9502993449,2.6694981901,2.5748420258,0.8258931923,0.6443124432,BRCA
GSM481005,1.0990680457,2.1133898829,3.2657137117,3.9835587340,0.9036293378,0.6782572886,-0.0030011963,1.1002343889,-0.0719929715,-0.0418902888,1.9041969332,1.3167328737,1.5636941343,1.2607904427,1.2432288231,0.2332674991,0.2719127039,0.6591401280,0.9874773529,1.6985833246,1.8313934429,2.5832812042,2.3201145528,1.1082932167,0.7498349167,BRCA
GSM481006,0.9312154783,1.6681061672,3.4300504327,4.0883488653,0.8974158398,0.7075539602,0.0079599162,1.2477024343,-0.1132696459,-0.1232069029,1.9450346293,1.0174779719,1.8215097437,1.1283654523,1.0022669632,0.1697899639,0.3530603602,0.6526547217,1.0415302561,1.8945711718,1.8815697806,2.4797439874,2.4700360200,0.9958073596,0.3882277771,BRCA
GSM481007,0.6391655024,0.9793251456,3.0090010962,4.4369637170,0.9127077867,0.3699462191,0.0275083135,1.0543329066,-0.1192669198,-0.0770080051,2.1169246204,1.5336862390,1.8244038572,0.9011305655,0.9015260784,0.0254961978,0.5273030754,0.5575422447,0.7554274650,1.2433204617,2.0765978321,1.9125008286,2.0332475008,0.9849460026,0.2388033089,BRCA
GSM481008,1.0113370087,1.5196910524,3.3720343710,4.0966757933,0.8252594890,0.5249502778,-0.0226796408,1.1706224757,-0.0994006153,0.0778817986,2.1370357203,1.3389531251,2.2211620858,0.8990678945,1.4089067363,0.2090556588,0.3386521431,1.0096386212,0.9493015057,1.5511436710,2.2886268125,2.6278585494,2.1477115650,1.1851786301,0.3280716689,Control
GSM481009,0.7593999618,1.6043706046,3.8722105623,4.5025805630,0.7500556286,0.5622699980,0.0471731193,1.2982513061,-0.1563651473,0.0128401053,2.3597395632,1.2697364197,1.5271805255,1.0313928906,1.3325129310,0.0807175868,0.0163229674,0.1998422618,0.5508130951,1.3933882548,1.3610595016,2.3551643641,2.1821445972,0.7359395253,0.4855374400,Control
GSM481010,1.3250846466,2.2511457157,3.4559576710,3.8503152530,0.8986328908,0.9495617230,0.0023289882,1.3803528878,-0.0705544607,0.0227154693,1.9394992392,1.0759964214,1.9308182200,1.1851664009,1.0052274730,0.4016871884,0.3693966408,0.7477687311,1.0763501743,1.8691209290,1.8666565493,2.7614262403,2.5766887167,1.0908256049,1.0645046233,Control
GSM481011,0.4728071797,1.2710189652,2.8900025089,4.4350581963,1.1003000553,0.4660864477,0.1639245448,1.1968973041,-0.0705338335,-0.0989821069,2.0583476873,1.0195625383,1.7963575074,0.9340840750,1.0488815274,0.1708372678,0.3420182139,0.3804869165,0.9549196616,1.4172137413,2.3321242183,1.8593606202,2.1079755227,0.8732240560,0.4025038886,Control
GSM481012,0.5218111944,1.7112284852,3.6363053322,3.8224027157,0.9399966567,0.4748265687,0.0345202878,1.3140838876,-0.0715024077,0.0163670638,2.1785475170,1.2702642727,2.0114671986,1.1550161215,1.4504417760,0.2191274277,0.2486468621,0.7863858059,1.0511458117,2.0244215828,1.9417356476,3.0975085795,2.4398935188,1.2224710949,0.6925623051,Control
GSM481013,1.0066804553,1.3857818580,2.9200768669,4.5865381557,1.0227672490,0.3649148722,-0.1594179032,1.4300381499,-0.0401492771,-0.0067476447,2.1945795204,1.3994165153,2.6703576644,0.8356418716,1.1673365159,0.2138018549,0.3020630314,0.5914907303,1.0333274283,1.3137319750,2.6299391687,2.1461655499,2.5164515575,1.0777205000,0.1864729748,Control
GSM481014,1.5312437283,1.9036706973,3.2625737388,3.8537995023,0.8638875894,0.7649546197,-0.0358517058,0.9617318130,-0.0096520258,0.0329712188,1.9726067402,1.0489238099,2.5758726200,0.9189551501,1.3973624664,0.3490197517,0.3819802126,0.7474899272,0.7329680972,1.4300379703,2.1784329864,2.5756281316,1.7832184435,1.5029767179,0.8135393610,BRCA
GSM481015,0.5671533508,1.5643462133,3.2720355789,4.2821342150,1.1249600927,0.6171132094,0.0566664888,1.0725583726,-0.0869352688,-0.0738619019,2.1270334153,1.6013274121,2.1230512808,0.8691147822,1.0764555653,0.1264496838,0.4207795574,0.7129751910,0.7083070919,1.6693992780,2.4775043280,2.3456079960,2.4398054578,0.8469673404,0.4781431092,BRCA
GSM481016,0.9807837173,2.3035132790,3.3939758142,3.8380006153,0.8915380425,0.7590422291,0.0038496460,1.4612357004,-0.0906777358,-0.0238243842,1.9241121319,1.1233059481,1.7631981000,1.1156931262,0.8707420823,0.2292003737,0.1940435150,0.4304566614,0.9039802889,1.8731697136,1.8785244154,2.8157180546,2.5681316753,0.9355777973,0.7711069056,BRCA
GSM481017,1.7688059078,2.5380761813,3.5624590316,3.3311583997,0.7177060236,1.0007830404,0.0203453780,1.2796067987,-0.0768532717,0.0066801074,1.8447578298,1.1608593546,1.1736126527,1.1538852417,1.7149968528,0.4155198045,0.2164658266,1.2439272255,0.7291123268,1.5068779456,1.1144480519,2.9764038324,1.8784826398,1.7458043843,0.7695505519,BRCA
GSM481018,0.1093395136,1.4543326378,3.3489654858,4.2136913140,0.9509214867,0.4236276373,0.1468084803,1.4538443283,-0.0706824506,-0.0557467980,2.1098867003,1.4293942212,2.0063524843,1.3015064007,0.7891372798,0.1315508854,0.2954335833,0.0567565304,0.8942056756,2.1684813233,2.3331038133,2.8638619780,2.5792126408,0.3244171809,0.7305544400,BRCA
GSM481019,1.3532901936,2.0564355468,3.2835466663,3.8922858240,0.9842505578,0.6812177868,-0.0854556952,1.1931972561,-0.0774167921,-0.0008076218,1.9476237968,1.5316240974,2.0598851343,0.9623040544,1.6633503071,0.3179880861,0.3703833144,0.8134368559,0.9717354331,1.5796318914,2.1403869687,2.7734802963,2.0238094155,1.2987247093,0.6937555854,BRCA
