@relation data

@attribute id string
@attribute 1385 numeric
@attribute 1432 numeric
@attribute 1845 numeric
@attribute 1846 numeric
@attribute 1848 numeric
@attribute 1849 numeric
@attribute 2002 numeric
@attribute 4205 numeric
@attribute 4208 numeric
@attribute 466 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5528 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 5600 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 9252 numeric
@attribute 9261 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0194301160,0.4174692793,1.0244699529,0.4441164137,1.1324985788,-0.0909400292,0.4598573640,0.3955368645,-0.0772443378,0.3099696157,1.2238418325,0.1263470764,0.8568766135,0.4705754342,0.4082248776,0.3768321643,1.1201675758,0.9189615026,0.4517662190,0.1011311368,0.5924470919,0.1526270688,-0.1291773281,0.7480650073,BRCA
GSM481003,0.0187250819,0.3061586227,1.2277633964,0.7310000473,1.8401193702,-0.0414867177,0.5094530717,0.3913279471,-0.0117938432,0.2077779790,1.1675652556,0.2871639269,1.1742187960,0.4250247162,0.4766108626,0.4223379152,1.1333078442,1.4357728958,0.4978785231,0.4883067481,0.2958588585,0.0602988192,-0.0556066314,0.8363371597,BRCA
GSM481004,0.0489846332,0.4136280409,1.0977167466,1.3904105620,2.3421736282,-0.0983294268,0.3519630753,0.4096542652,-0.0628519830,0.2913162167,1.2944579630,0.2545938927,0.9518654371,0.4821984337,0.4913007603,0.5495924441,1.3982536542,1.3901392981,0.4221550408,0.2034561099,0.5405640510,0.1951900609,-0.0894033644,0.8170020746,BRCA
GSM481005,0.0936311534,0.3984561536,1.2168005084,0.1787978496,1.2925871186,0.0038677968,0.4627470135,0.5942619953,-0.0799321411,0.5472949002,1.2343815744,0.2552120638,0.9505772538,0.4357714798,0.4139095911,0.4403047296,1.3712493853,1.2902179673,0.4644701202,0.1795327044,0.6260850528,0.2324255008,-0.0661275457,0.6886006258,BRCA
GSM481006,0.0438960250,0.3921763096,1.2472591804,0.7069719799,1.7398537369,-0.0280178951,0.7458138092,0.6285257851,-0.0365189175,0.4418505482,1.1296645254,0.1889084794,1.1646123734,0.2836388661,0.5408547516,0.3909603753,0.9865753614,1.0867871360,0.5067868330,0.4654468534,0.8888126867,0.1809252382,-0.0732185496,0.9046174878,BRCA
GSM481007,-0.0388119381,0.2309822093,1.1558236819,1.3983103838,1.3082489322,-0.0316217209,0.6824327353,0.4035459393,-0.0398991313,0.5144658017,0.9218534496,0.3395991211,1.3182984778,0.4223469801,0.4194701119,0.2606000659,1.0516917631,0.7857901753,0.4350651474,0.5399327676,0.5904063099,0.1111655720,-0.0682485959,0.9244518569,BRCA
GSM481008,0.1053648011,0.3457279783,0.8731097132,0.5674398514,2.3345407601,-0.0378705933,0.6088109500,0.5253010491,-0.0200022740,0.6508747990,1.4909315973,0.1817884789,1.0114390291,0.3689072896,0.5476349011,0.4047704326,1.0726860836,1.6272599519,0.4865003888,0.4682674665,0.2612752523,0.2616817639,-0.0117172239,0.6951015564,Control
GSM481009,0.0205618788,0.2764711754,0.5760976375,0.0345721914,0.8611834156,-0.2674835397,0.4693302326,0.3426205088,-0.0609687296,0.4550974803,1.1786218321,-0.0321731063,0.3147968069,0.2215378080,0.4165385507,0.2795271149,0.7096309500,0.5833375380,0.1471335525,0.1445371820,0.4793521173,0.1553505233,-0.0252252206,0.5122263665,Control
GSM481010,0.1562225824,0.3582406002,1.0656013544,1.0544758518,1.4802741130,0.0228194957,0.4728208937,0.4368065819,-0.0360723644,0.5145258490,1.5060444668,0.3624949638,0.9558448684,0.5940305018,0.4363746757,0.5158594621,1.1154199801,1.2934316381,0.4636299179,0.2815044061,0.3356299657,0.2383755020,-0.0681560890,0.6229085607,Control
GSM481011,0.0381124616,0.1895736574,1.1674989853,0.1915354563,1.6942934202,-0.1632323786,0.4902841595,0.3163918234,-0.0245632083,0.2927776497,1.1535155438,0.2241602815,1.2443000358,0.3850660645,0.5114013589,0.3978262835,1.5733309313,1.2464563616,0.6478326957,0.2143740578,0.4277374177,0.1608414260,-0.1015601751,0.8988482499,Control
