@relation data

@attribute id string
@attribute 1742 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 4842 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.3149674230,-0.1630744558,0.0317033734,-0.0107358682,0.0490472844,0.3129714777,-0.1915679172,0.6486776985,1.4788247029,1.0400522820,0.8322542454,-0.0220457165,1.5804264784,0.1835977883,0.0708837804,0.2608651281,-0.0981862237,1.3564936234,0.8265591783,2.7038153726,BRCA
GSM481003,0.3193012522,-0.1368268711,-0.0741480512,-0.0093582275,0.0126731734,0.3069249565,-0.1437845464,0.5260021543,1.4940092098,0.8106030215,0.6319902162,0.0102665505,1.4306810153,0.2775854540,0.0839032548,0.2829620648,-0.0518483993,1.1557139689,0.7173366560,2.6004273182,BRCA
GSM481004,0.2846439308,-0.1752176107,-0.0512530341,-0.0007544410,0.0063695379,0.3490753961,-0.1105701636,0.5568734760,1.5397735213,1.2435202534,0.6800325786,-0.0396932616,1.3028280862,0.4924258457,0.0900657546,0.4684481415,-0.1085750333,1.0442493542,0.7713027104,2.5539644831,BRCA
GSM481005,0.3263437854,-0.1828394795,-0.0803474883,-0.0320623397,-0.0289277306,0.3806163611,-0.1608383148,0.8398691173,1.6021617843,1.1356134855,1.2306991819,-0.0333261071,1.7659622869,0.2887021348,0.0123217801,0.3166812967,-0.0871069950,1.5244798356,0.8702989420,2.5885585249,BRCA
GSM481006,0.3762047817,-0.1798130357,-0.0373069271,-0.0297564328,0.0425456472,0.0284119511,-0.2062268536,0.6594483865,1.5006651944,1.0245994510,0.9264100611,-0.0789564253,1.9199747352,0.4230002210,0.0664586208,0.2588561041,-0.1044239603,1.3858446989,0.8328808705,2.7229726611,BRCA
GSM481007,0.4561188471,-0.1595452834,-0.0217085710,0.0342799643,0.1174303185,-0.0651461341,-0.0890015231,0.4920493394,1.1625167250,1.0916134130,0.7558958770,0.0370700779,1.4966602238,0.1037381588,-0.0151180974,0.2214731303,-0.0580448157,0.8527704083,0.7908645495,2.4574012124,BRCA
GSM481008,0.3784921228,-0.1415540114,-0.0586353774,-0.0189730318,-0.0285132210,0.3291079448,-0.2150531223,0.7504032691,1.5366616944,0.8087446459,0.7458980968,0.0274709704,1.3636300043,0.2674738216,0.1533503204,0.2738108856,-0.1056714096,0.9964291379,0.7930964681,2.4189842773,Control
GSM481009,0.0014383669,-0.3551101820,0.0420216801,-0.0168746994,0.0371915324,0.0576242388,-0.2666216254,0.6549914120,1.4563478480,0.4472229415,0.8545450949,0.0046873059,1.8241724720,-0.0853712003,-0.0314247598,0.3586061170,-0.1066654161,1.0664309090,0.7962288941,2.6979478374,Control
GSM481010,0.3254186961,-0.1186668222,-0.0592187406,-0.0600506980,-0.0134445900,-0.0026364843,-0.1399874936,0.7335124992,1.3844987064,1.0618852462,1.0751941698,-0.0846129696,1.8411717293,0.4025551735,0.0782325012,0.3844459151,-0.1128206664,1.4629609655,0.8582563715,2.5320026251,Control
GSM481011,0.3518560062,-0.1678512817,0.0037944356,-0.0030932098,0.0333168130,0.6123021057,-0.1628566781,0.4358141350,1.4936494496,0.7789269015,0.7629880970,0.0440684883,1.3068219577,0.3510860135,0.0081781969,0.2189997299,-0.0728182171,1.0243768138,0.8445791476,2.9243183808,Control
