@relation data

@attribute id string
@attribute 1017 numeric
@attribute 23594 numeric
@attribute 23595 numeric
@attribute 23649 numeric
@attribute 4171 numeric
@attribute 4172 numeric
@attribute 4173 numeric
@attribute 4174 numeric
@attribute 4175 numeric
@attribute 4176 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 5000 numeric
@attribute 5001 numeric
@attribute 5422 numeric
@attribute 5426 numeric
@attribute 5427 numeric
@attribute 55388 numeric
@attribute 5557 numeric
@attribute 5558 numeric
@attribute 6118 numeric
@attribute 6119 numeric
@attribute 81620 numeric
@attribute 8317 numeric
@attribute 8318 numeric
@attribute 84515 numeric
@attribute 990 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.5834629533,1.4587505585,0.8791963657,0.2733456229,1.3337336816,1.0510258443,1.2537769670,0.8055090325,1.5176213086,0.6870918091,0.5549384468,1.5400457291,1.3579724659,0.3267498687,0.4590124302,0.2151189637,1.6117472946,1.0096721580,0.3560446512,-0.0273617398,1.5486820142,1.5458070138,0.6817223376,2.0714016227,1.0824161023,0.4285908454,0.8104688178,BRCA
GSM480985,0.4411996799,0.4213877240,0.6842736007,0.0567498128,0.4032707661,0.4489500689,0.5542963552,0.1633400979,0.5804464952,0.2274582597,-0.0440001544,1.1292166882,0.9880057346,0.2193341339,0.1985184121,0.0662827998,0.3582449659,-0.0018053157,-0.0596465934,-0.0816908263,1.2987882098,1.3055036168,-0.0266633678,1.0218007068,0.1949673229,0.1589688681,0.0094452356,BRCA
GSM480986,0.4792193069,1.0435359898,0.4364681643,0.2493205161,1.0531638674,0.6626453732,0.9671875484,0.7758766384,1.0020962506,0.4565839842,0.3006181142,1.4037100283,0.9499224950,0.3449784663,0.2578041365,0.1366165012,1.0558625757,0.5949930898,0.1485719528,0.0156392441,1.6070985992,1.4262792665,0.5245128386,1.2837278710,0.6005877551,0.2655783963,0.4188582972,BRCA
GSM480987,0.4050084262,0.8970002753,0.3747971260,0.1196402289,1.2449252714,0.8615824582,1.0684957298,0.7682668753,1.2835077829,0.4381454373,0.3179577874,1.0423067970,0.7834857352,0.2964313886,0.1674653927,0.0388668412,1.0933425461,0.5186335666,0.2003628604,0.0205711877,1.4495159685,0.9492826163,0.4920183620,1.4630746114,0.5295281492,0.1658736350,0.4455796608,BRCA
GSM480988,0.4529012942,0.7446842368,0.6582257350,0.1840522928,1.1690687350,0.6748901606,0.9255933917,0.8383731378,1.2128899024,0.1956678532,0.4079725579,1.0918431122,0.8406549964,0.2886495519,0.2362305118,0.1707717376,1.0292699189,0.7074821416,0.2639022454,-0.0014752104,0.8359299593,1.3290010218,0.3898979847,1.2969123457,0.5140958829,0.1878929090,0.4772084771,BRCA
GSM480989,0.6269943672,0.8035477820,0.0431882983,0.2467035367,1.2384311929,0.7821060816,1.0466080130,1.0504301878,0.6907358888,0.4415526911,0.2733726352,0.9103897145,0.4962596271,0.1616830429,0.0917473556,0.1064336327,0.7054733430,0.3569329167,0.0025834302,-0.0791522762,1.4798822800,1.4402853847,0.7220828517,0.6926555469,0.8069073874,0.1145023524,0.2576770852,BRCA
GSM480990,0.5995322283,0.4389587243,0.1304717187,0.1833354501,1.1476575286,0.6876053480,1.0239739268,1.0129323429,0.5154319747,0.2801729159,0.2982221197,1.0234662261,0.5144111839,0.2123258120,0.1388133167,0.0205682762,0.8968517595,0.3772986457,0.0753009715,-0.0161918164,1.0583621662,1.0483638518,0.5513091742,0.7826078898,0.5389041920,0.2067458208,0.2656607394,Control
GSM480991,0.2669265534,0.4027385712,0.5699715713,0.1333783502,0.6427016890,0.3830136940,0.8048010042,0.5309293339,0.3755929059,0.0986593564,0.0889896469,0.9371337671,0.6741360988,0.2044146519,0.0622159665,0.0615627786,0.4059209386,0.0968773991,0.0124490825,0.0122445337,1.1662135920,1.1110200535,0.2379688147,0.5352015378,0.3778437636,0.0095469098,0.1121864724,Control
GSM480992,0.4398213812,0.3415904343,0.1949512140,0.1636448349,1.2842768802,0.5584979822,0.8970973682,1.1872844753,0.4406894916,0.4813109728,0.2454735442,1.0247392775,0.4455925808,0.1157809587,0.1263167032,0.1794742710,0.5607375373,0.3849221080,0.0208666632,0.0055315315,0.9753238883,1.3521483293,0.8659412200,0.7430942522,0.4098723066,0.0990161895,0.2286991815,Control
GSM480993,0.6524033558,1.0328789352,0.2439083853,0.2997676629,1.5053302049,0.9177788761,1.1220162888,1.2946975223,1.1605138183,0.6991254000,0.4953490368,1.1828509866,0.6681712095,0.1734232856,0.1773195168,0.1962866471,1.0308868515,0.7319143656,0.2033837022,0.1331565502,1.4295231500,1.5680439868,1.1068584707,1.1340682969,0.7323081553,0.1611754498,0.6276240052,Control
GSM480994,0.6704433188,0.8133049260,0.1035027093,0.1804038195,1.1168797874,0.6777090203,0.9836441739,0.9683367918,0.8051478555,0.5251803197,0.3640101330,0.7944431510,0.5632118012,0.1715380964,0.1271973092,0.0706041921,0.7729255831,0.3279103938,0.0928320910,0.0148455813,1.0450770310,1.4768938922,0.8319924109,0.7263423999,0.6059880871,0.0450177066,0.3536953124,Control
GSM480995,0.4221554799,0.3134004448,0.3862112213,0.1306019418,0.7044589500,0.3817067012,0.6351287178,0.1123228785,0.3668079661,0.1611362928,0.0972886697,1.2397688794,0.7322267794,0.2525020170,0.1450218275,-0.0001167161,0.6292973189,0.0464410734,-0.0152580335,-0.0420983738,1.6587530275,0.9567898613,-0.0100233940,0.4314693247,0.1298126801,0.0424039810,0.0663353266,Control
GSM480996,0.6029816190,1.1832482715,0.2943296780,0.2815639298,1.1712452992,0.8703598381,1.1171120133,0.8754223411,0.6567175301,0.5751595538,0.5273663103,1.2247062554,0.8137767406,0.1812650358,0.1731328012,0.1353800941,0.8173776604,0.5210795690,0.0670293846,0.0148663924,1.6542014677,1.3978417068,0.5529512747,0.8324630889,0.7508836184,0.1170004510,0.5451219403,BRCA
GSM480997,0.2217665483,0.0742296128,0.2186193567,0.0984944706,0.5823594964,0.3721983646,0.4382208143,0.3639892959,0.1922558030,0.1314103108,-0.1210879447,0.6293239610,0.5498642045,0.1886493313,0.0067337012,0.0484607204,0.3750477275,-0.0420548978,-0.1460580850,-0.0254571522,1.1632028967,0.9168532093,-0.0611089530,0.2427002393,-0.0473166387,0.1467878864,-0.0251988401,BRCA
GSM480998,0.5931733055,1.5398477812,0.6071939270,0.2633833856,1.6916704401,1.3636966282,1.0716671007,0.7685506913,1.0297140861,0.7252953992,0.7260117732,1.3769772258,0.7477664536,0.2327208528,0.2435619596,0.1655472266,1.1971652470,0.8394945434,0.1267185925,0.1129934578,1.6169236798,1.6534683705,0.7969876747,1.6781989337,1.1879271792,0.1843807300,0.7252184078,BRCA
GSM480999,0.3947842055,0.3865909080,0.8620225790,0.0708618219,0.6203908790,0.6264233192,0.7391371126,0.3230665970,0.7458796688,0.2813547774,-0.0175674161,1.2437564145,1.1993815478,0.3349349777,0.2832742096,0.0458925136,0.5841974189,0.1855590909,0.0251044386,-0.0573574507,1.3111762355,1.3073218465,0.1205313338,1.1955951583,0.3202373174,0.2082007561,0.1511289459,BRCA
GSM481000,0.3517466935,0.5095711578,1.0081385173,0.0903533495,0.7448541876,0.7461844519,0.7328809671,0.1878495685,0.6333704422,0.3082523133,0.1339162451,1.3894035678,1.0630593808,0.2085675395,0.2705825638,0.0675354698,0.5925727833,0.2775797210,0.0558778164,-0.0748787415,1.3704898258,1.3488003710,0.0935645635,1.5649060143,0.3134492496,0.1224600070,0.2834400782,BRCA
GSM481001,0.3529733663,0.0734112455,0.5927089650,-0.0362233549,0.5146367030,0.4086497031,0.5610230387,-0.0210756361,0.4238091469,0.0431929733,-0.0998127240,1.1681746685,1.1524256924,0.2498475887,0.0819406236,0.0575935141,0.0580953743,-0.0300508978,-0.0859103033,-0.1281560884,1.1796861092,0.9039895088,-0.1108700965,0.3548550689,0.0657414580,0.0665315288,0.0041757229,BRCA
