@relation data

@attribute id string
@attribute 10014 numeric
@attribute 1432 numeric
@attribute 207 numeric
@attribute 23523 numeric
@attribute 3479 numeric
@attribute 3480 numeric
@attribute 3643 numeric
@attribute 4205 numeric
@attribute 4207 numeric
@attribute 4208 numeric
@attribute 4209 numeric
@attribute 4654 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5598 numeric
@attribute 5608 numeric
@attribute 57172 numeric
@attribute 7533 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 8536 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.2185805759,0.4174692793,2.3584245311,0.1987407942,-0.0070168312,0.2267118200,0.6250920711,0.3955368645,-0.5749283502,-0.0772443378,0.4377126148,0.0346266180,0.0886515304,0.0434628459,0.3417825494,-0.0743738270,0.0027666772,0.6486776985,1.4788247029,1.0400522820,0.9189615026,-0.0407187870,-0.1287793846,0.2917555586,1.3564936234,0.8265591783,2.7038153726,0.1708210933,BRCA
GSM481003,0.3013988196,0.3061586227,2.5114432043,0.2054807219,0.0254755334,0.1801413333,0.3822052918,0.3913279471,-0.4940508720,-0.0117938432,0.4771567755,0.0317372589,0.1072291716,-0.0071023582,0.1791957579,-0.0506758328,0.0220997693,0.5260021543,1.4940092098,0.8106030215,1.4357728958,-0.0629141957,-0.0532190052,0.1337018074,1.1557139689,0.7173366560,2.6004273182,0.0442250560,BRCA
GSM481004,0.4182866075,0.4136280409,2.2194539971,0.2597593783,-0.0085871777,0.2059222442,0.6121315457,0.4096542652,-0.5205239918,-0.0628519830,0.5515067956,0.1123287538,0.2462961586,0.0134470427,0.1934292825,-0.1540841441,0.0015714503,0.5568734760,1.5397735213,1.2435202534,1.3901392981,-0.0351111331,-0.1006400816,0.1884460379,1.0442493542,0.7713027104,2.5539644831,0.2652971741,BRCA
GSM481005,0.3069734961,0.3984561536,2.3890128664,0.1917412911,0.0353970129,0.2587755207,0.6762891889,0.5942619953,-0.4550935459,-0.0799321411,0.4741584931,-0.0029287238,0.1025759120,-0.0190676901,0.2936143763,-0.1223234448,0.3289049813,0.8398691173,1.6021617843,1.1356134855,1.2902179673,-0.0686842084,-0.0704481976,0.2495623258,1.5244798356,0.8702989420,2.5885585249,0.1667908905,BRCA
GSM481006,0.2883915133,0.3921763096,2.7993582883,0.2368746905,0.2205455596,0.2402696524,0.7844898559,0.6285257851,-0.4949928448,-0.0365189175,0.5158282660,0.0587204399,0.1656357026,0.0079189933,0.2433270854,-0.0515387084,0.2390861619,0.6594483865,1.5006651944,1.0245994510,1.0867871360,-0.0781638251,-0.0503379542,0.2052513845,1.3858446989,0.8328808705,2.7229726611,0.0195282561,BRCA
GSM481007,0.3715486418,0.2309822093,2.4604020782,0.1504944452,0.0681594072,0.1352442852,0.5156040350,0.4035459393,-0.4174500600,-0.0398991313,0.6296728001,0.0333675293,0.1427702047,-0.0179671429,0.1014056848,-0.1263724936,0.1471414633,0.4920493394,1.1625167250,1.0916134130,0.7857901753,-0.0757599017,-0.0917685242,0.1259042048,0.8527704083,0.7908645495,2.4574012124,0.1079425745,BRCA
GSM481008,0.3351302271,0.3457279783,2.1300801171,0.2775975923,-0.0105432316,0.2740164896,0.4908562510,0.5253010491,-0.4510935574,-0.0200022740,0.5090762740,0.0184400673,0.0974889337,0.0118374048,0.1758980179,-0.0720937303,0.0879067641,0.7504032691,1.5366616944,0.8087446459,1.6272599519,0.0051592408,-0.0326597143,0.1918546055,0.9964291379,0.7930964681,2.4189842773,0.4353849250,Control
GSM481009,0.0767458812,0.2764711754,1.7882246540,0.0731435377,0.4388621020,0.1506341084,0.5325309358,0.3426205088,-0.7934595166,-0.0609687296,0.1418101407,-0.2124756882,-0.0915473821,0.0488742741,0.2437746771,-0.1321362915,0.1336468826,0.6549914120,1.4563478480,0.4472229415,0.5833375380,-0.0175848331,-0.0947086515,0.0990213254,1.0664309090,0.7962288941,2.6979478374,0.0588710235,Control
GSM481010,0.2082525084,0.3582406002,2.1086231072,0.2659986342,0.1285491438,0.1246120071,0.6626793060,0.4368065819,-0.3221002859,-0.0360723644,0.4416492558,-0.0069030396,0.1015663457,-0.0298674571,0.2892597577,-0.0223426086,0.1319778106,0.7335124992,1.3844987064,1.0618852462,1.2934316381,-0.0755643150,-0.1197028258,0.2326778048,1.4629609655,0.8582563715,2.5320026251,0.1352461661,Control
GSM481011,0.5632672887,0.1895736574,2.7272794777,0.2058755724,-0.0327065625,0.1413541586,0.3276135183,0.3163918234,-0.5568683204,-0.0245632083,0.6226379387,0.0360212080,0.1526722096,0.0004197034,0.2223992294,-0.0940577877,0.0018939260,0.4358141350,1.4936494496,0.7789269015,1.2464563616,-0.0282108063,-0.0926415083,0.2838056297,1.0243768138,0.8445791476,2.9243183808,0.3668001266,Control
