@relation data

@attribute id string
@attribute 1435 numeric
@attribute 1437 numeric
@attribute 1440 numeric
@attribute 2056 numeric
@attribute 3558 numeric
@attribute 3562 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3569 numeric
@attribute 3574 numeric
@attribute 3576 numeric
@attribute 3578 numeric
@attribute 3589 numeric
@attribute 920 numeric
@attribute 925 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0808144252,-0.1695937390,-0.0375441256,-0.1176714556,-0.0967912121,-0.0373341867,-0.1635283750,-0.0627090877,0.1266020980,-0.0850291087,0.8618448906,-0.1075433137,0.0237731130,-0.1204670775,-0.0480929209,BRCA
GSM480985,-0.0346727260,-0.1215593730,0.2360492327,-0.1037268143,-0.1313371339,-0.0726235659,-0.1799587318,-0.0660942230,-0.0603622181,-0.0328448258,1.2310367167,-0.1736836843,0.0411344272,-0.0646950120,-0.0884987430,BRCA
GSM480986,-0.0569270632,-0.1289680449,-0.0736170338,-0.1132036032,-0.0704303690,-0.0494047877,-0.1821055065,-0.0732426170,0.1871303074,-0.0991620456,1.1678017355,-0.1923048248,-0.0552405515,-0.0579067368,-0.0300618196,BRCA
GSM480987,0.1597541270,-0.1630511601,0.6482088058,-0.0976477797,-0.1189128644,-0.0800775427,-0.1676234927,-0.0101402886,0.4079698621,-0.1057239679,1.1729830871,-0.1336183191,-0.0182761503,-0.1082901696,-0.0132302226,BRCA
GSM480988,-0.0650637783,-0.1010744666,-0.0823529740,-0.0829715523,0.0630258011,-0.0292149216,-0.1232804301,-0.0796688943,0.0463543034,-0.1271944427,0.4444268425,-0.1220734088,-0.0936349110,-0.0813145423,-0.1150906629,BRCA
GSM480989,-0.0369483725,-0.2037951662,-0.0650946480,-0.1080504811,0.0045405086,-0.0545651176,-0.1595126757,-0.0296488404,0.0336776683,-0.0993822242,0.7921105779,-0.1638495176,-0.0578093122,-0.0625123944,-0.1193337496,BRCA
GSM480990,-0.0889676132,-0.1786900770,0.9507265409,-0.1247069044,-0.0676458303,0.0218796361,-0.1643242365,-0.0061980326,0.1569095779,-0.1033777900,0.7562215037,-0.1082705263,-0.0445603892,-0.0763895354,-0.0524672205,Control
GSM480991,-0.0486844023,-0.2068232434,-0.1556206161,-0.0465131439,-0.0905232279,-0.0695734364,-0.1673133309,-0.0719654648,0.0010899390,-0.0821072096,1.1222321147,-0.0975519806,-0.0720862555,-0.0782935824,-0.0360897136,Control
GSM480992,-0.0753726517,-0.2047364831,-0.0647908387,-0.0682990459,-0.0796946813,0.0362902686,-0.1594729364,-0.0574405404,0.0448783156,-0.0961603153,0.0302081386,-0.1449303487,-0.0722120477,-0.0207560157,-0.0394278675,Control
GSM480993,-0.0308382294,-0.1150382765,-0.1131959442,-0.0959958962,-0.0853780674,-0.0319663664,-0.1424055492,0.0129006933,0.2203348601,-0.1586626457,0.6293743797,-0.0816621768,-0.0032965585,-0.0625347915,-0.0681744929,Control
GSM480994,-0.0930543319,-0.1166294508,-0.1167346010,-0.0687242486,-0.0598729264,-0.0165861143,-0.2478779862,-0.0581155241,-0.0132220273,-0.1930674630,0.5430357336,-0.1751840579,-0.0787200359,-0.1121476769,-0.1406361261,Control
GSM480995,0.0468707602,-0.0639285749,1.1823750336,-0.0938483744,-0.1249050999,-0.0319906661,-0.2268051182,-0.0070457171,0.5635550436,-0.1385124736,2.1158345659,-0.1317230023,0.2862479181,-0.0775651909,-0.0373429334,Control
GSM480996,-0.0418549095,-0.0839530855,0.2896789221,-0.1388620738,-0.0284374254,-0.0269987019,-0.1093211559,-0.0033018697,0.1782354847,-0.1841636801,1.2279603649,-0.1418905274,0.0313396494,-0.1102950716,-0.0304135451,BRCA
GSM480997,0.0486943019,-0.1966669837,0.1274556629,-0.0798548029,-0.0569270816,0.0107739699,-0.1393129769,-0.0183699253,2.3767256472,-0.0451473738,1.6746998777,-0.1022146778,0.0480207875,-0.0518638039,-0.1418222912,BRCA
GSM480998,-0.0431694869,-0.1191967820,-0.1184361971,-0.0838235843,0.0868595673,-0.0067737223,-0.1608084531,0.0081103090,0.1403453867,-0.1430575952,0.6430147319,-0.0803240450,-0.0231797617,-0.0159804952,-0.0756337546,BRCA
GSM480999,-0.0549458602,-0.1922475453,-0.0942287322,-0.1145787632,-0.0500159956,-0.0282344856,-0.1441744461,-0.1168312110,0.1884283967,0.0101935626,0.8281591561,-0.1388575386,-0.0353428321,-0.0883136774,-0.0623628007,BRCA
GSM481000,-0.0795215925,-0.1407545946,-0.1225408824,-0.0716599883,-0.0733975721,-0.0708965229,-0.1491443315,-0.0081916841,-0.0521955974,-0.0588845329,0.8679424629,-0.1371834230,0.0035799987,-0.0875784462,-0.0712177546,BRCA
GSM481001,-0.0376646647,-0.1228888870,-0.0335046278,-0.0972328039,0.0035187091,-0.0766510171,-0.1953234714,-0.0706647190,0.7543909830,-0.0942525758,1.7604875227,-0.2188020320,0.0658211525,-0.1328008519,-0.0766944216,BRCA
