@relation data

@attribute id string
@attribute 1147 numeric
@attribute 1965 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5610 numeric
@attribute 5611 numeric
@attribute 5970 numeric
@attribute 7157 numeric
@attribute 8894 numeric
@attribute 9020 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.2841429040,1.8814041996,0.0372776528,0.8098630121,1.9755727945,0.0142407571,1.2157194917,0.9853307140,1.0124087136,-0.0869741337,BRCA
GSM481003,0.2877502063,1.5683274246,0.0608519517,1.4016762564,1.7989932150,-0.0011949802,1.5458108518,0.9925875762,0.4128194864,-0.0357208771,BRCA
GSM481004,0.3929689074,1.5315217208,0.1890115326,1.3433312625,1.7910277940,0.0592425660,1.4715695732,0.8802483742,0.6443124432,-0.0263448778,BRCA
GSM481005,0.7559128657,2.1133898829,0.0661443981,0.7793831442,2.0473213992,0.1256889529,1.2129281088,0.9015575944,0.7498349167,-0.0220388942,BRCA
GSM481006,0.5505344721,1.6681061672,0.1223146532,1.0869957842,2.0817749200,0.0856713462,1.3122026393,1.3752852871,0.3882277771,0.0114785338,BRCA
GSM481007,0.2756707471,0.9793251456,0.0016019143,1.3999506757,1.9390442867,-0.0063679706,1.4910032429,1.2977375326,0.2388033089,0.1004429882,BRCA
GSM481008,0.9329660580,1.5196910524,0.2086261566,1.2762110606,2.1634827453,0.0161561033,1.3571830794,0.9878225434,0.3280716689,0.2346038541,Control
GSM481009,0.4141671401,1.6043706046,0.0623427681,0.6739098801,2.0095697095,-0.0909887849,0.9630623995,0.9829903326,0.4855374400,-0.0646528106,Control
GSM481010,0.8322192047,2.2511457157,0.1809599443,1.1876550054,1.9168759485,0.0952195898,1.2152642781,0.7534921082,1.0645046233,0.0612938021,Control
GSM481011,0.2562781054,1.2710189652,0.0443784665,1.0963865406,1.6695550482,0.0415502166,1.4994342731,0.9952894231,0.4025038886,0.0021628746,Control
GSM481012,0.5080775619,1.7112284852,0.1195168558,1.0682685711,2.0351438522,0.1348141194,1.1187853771,0.8725762112,0.6925623051,-0.0343710390,Control
GSM481013,0.4805216451,1.3857818580,0.2367984392,1.1585673729,1.7321857612,-0.0024073195,1.5556905367,1.3992428302,0.1864729748,0.2617480834,Control
GSM481014,1.1938015563,1.9036706973,0.3497016751,1.7298833281,2.1041279038,0.0392146739,1.1714154971,1.0247983021,0.8135393610,0.0488298917,BRCA
GSM481015,0.4266784830,1.5643462133,0.1032914892,1.7167509645,1.8692332553,0.0423072538,1.3739821009,1.2436508052,0.4781431092,0.0116488940,BRCA
GSM481016,0.8205403303,2.3035132790,0.0883782635,1.3441841190,2.2854431570,0.1124161114,1.1017041531,0.7893344704,0.7711069056,-0.0151609731,BRCA
GSM481017,1.4483107159,2.5380761813,0.1718103302,0.5404151384,2.2582539418,0.2681880126,0.8351121861,0.5631712906,0.7695505519,-0.0265490346,BRCA
GSM481018,0.1831822459,1.4543326378,-0.0151011771,1.3200290201,1.4773206512,-0.0351380077,1.2476541475,1.3061695902,0.7305544400,0.0610286047,BRCA
GSM481019,0.7841421493,2.0564355468,0.1585245694,1.3647546135,1.9071665305,0.0868614799,1.1705218292,0.8534259407,0.6937555854,0.0949046833,BRCA
