@relation data

@attribute id string
@attribute 10302 numeric
@attribute 10621 numeric
@attribute 11128 numeric
@attribute 11178 numeric
@attribute 171568 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5437 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 5451 numeric
@attribute 55290 numeric
@attribute 55703 numeric
@attribute 55718 numeric
@attribute 55814 numeric
@attribute 661 numeric
@attribute 6617 numeric
@attribute 6618 numeric
@attribute 6619 numeric
@attribute 6621 numeric
@attribute 6908 numeric
@attribute 7702 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.3794181961,0.9404020906,0.5303733296,-0.0816528629,0.8751095352,0.9073006092,0.4790607486,1.4991112350,0.9153220130,1.7382117063,-0.0165305324,0.5607672192,0.5806491123,0.4403497991,0.1455462070,1.2858133689,0.9719730245,0.3111625993,0.4638502066,0.2747552821,1.2010568232,0.0927583011,BRCA
GSM481003,0.3517999397,0.4884172179,0.5453837947,-0.0319601337,0.9287738163,0.9993794023,0.5170908664,1.5653517170,0.7923391349,2.0476801031,0.0030148447,0.5922594726,0.2550790264,0.4804655812,0.0495739302,1.2927863710,0.5237538862,0.4026437846,0.5120745215,0.6076864262,1.1262631044,0.4006176758,BRCA
GSM481004,0.3835608540,0.5799007417,0.7126382003,-0.0916617166,1.1852693863,0.9113441620,0.4213451779,1.4534333797,0.7345321434,1.6009336627,0.0229586864,0.6041739289,0.6014087507,0.6111049382,0.0758696773,1.0716585033,0.7119561770,0.3790266969,0.4591325511,0.4125674458,1.1409199387,0.2592973216,BRCA
GSM481005,0.6062972701,0.9651959386,0.5477521055,-0.0645457111,0.8842039306,0.8533831697,0.4386936296,1.7193023414,1.0200565478,1.9018808902,0.0753165837,0.5788129494,0.7810026334,0.5129538703,0.2481229455,1.1193533224,1.1152127312,0.1953356357,0.7580393680,0.4046224895,1.1419735849,0.4564047952,BRCA
GSM481006,0.3870539733,1.0807759314,0.5011046692,-0.0408786258,0.8027723710,1.1468729097,0.8161036820,1.9559061824,0.9471551222,1.5737857412,-0.0102211607,0.6563510099,0.3455584514,0.4345050365,0.1829022182,1.1781731640,0.6471658892,0.2282091983,0.5635598806,0.2934444236,1.4694229141,0.2058660563,BRCA
GSM481007,0.5289726822,0.5043807208,0.2143322451,-0.0758722487,0.9310187200,1.2312760055,0.5469112565,1.8655931726,1.2255379280,2.0267416139,-0.0177868003,0.7259335222,0.3261864799,0.5056066930,0.1559692244,1.1521388887,0.6005244682,0.2572449758,0.3544752837,0.3245630407,1.1679450347,0.2567978287,BRCA
GSM481008,0.4262258773,0.7842137841,0.6201612264,-0.0691619440,1.0101404887,1.0815599343,0.4978935979,1.5542730316,0.9354278338,1.7811089233,0.1078828922,0.5122101369,0.5569950314,0.7886105172,0.4769212884,1.1571573986,0.9094615578,0.4840538580,0.3874391883,0.6906833757,1.1166355086,0.2836775640,Control
GSM481009,0.2556946438,0.7772449198,0.1949775058,-0.1583858572,0.5907674773,0.6703982333,0.2487644386,0.8164385689,0.5219870231,1.2621933153,-0.0249134905,0.3017203634,0.4249932566,0.4827055344,0.1062057845,1.0098809580,0.3417976816,-0.2701535014,0.2771222864,0.1338847859,0.8392247669,0.0266024937,Control
GSM481010,0.5914731861,1.2062191218,0.5648343187,-0.0550802723,0.9318340829,0.9289203385,0.4621615706,1.6379111709,0.9562062303,1.7091990142,0.0925681908,0.4691716812,0.8829263728,0.5626336970,0.2656956442,0.9371940070,1.2952281460,0.2769323249,0.7604526246,0.2939020694,1.2852867135,0.4909799843,Control
GSM481011,0.3425336482,0.6460539483,0.4644886757,-0.0266778772,1.1175465656,1.2070852319,0.7072479838,1.7775148304,1.2171910213,2.2196026619,0.0309312827,0.8300503614,0.3184439989,0.4036354136,0.1690568440,1.1976552494,0.6309351083,0.4285984766,0.4443667033,0.3738085778,1.0673799255,0.0212947806,Control
GSM481012,0.4866961906,0.8743947844,0.5211962593,-0.0432812179,1.0340584791,0.9818590741,0.2595210904,1.1852679850,0.7801997344,1.7430533237,0.0612105533,0.4446283311,1.0597663114,0.7201840216,0.4121757485,1.0234087147,0.7352106161,0.3143794980,0.5260619731,0.4367784609,1.2156085670,0.4051177204,Control
GSM481013,0.4596674665,0.8709708253,0.4760977177,-0.0593431956,1.0095685296,1.3976179997,1.0585614475,2.3381275982,1.1081907941,1.9808169322,-0.0015946488,0.8915778164,0.3691218351,0.5846405840,0.2202996218,1.2399474570,0.7519247905,0.5448764713,0.2516051691,0.6798190686,1.4135619850,0.2695633996,Control
GSM481014,0.7283833410,1.2365286424,0.4065759153,-0.0494848540,0.8557113405,1.1515298367,0.6089370186,1.6408665926,1.1510887891,1.5302768359,0.1160010950,0.6366016936,1.0991543355,0.5890519520,0.4326914541,1.1376318914,1.6310017556,0.3098625134,0.1893075388,0.3969270858,1.2025142611,0.7364679563,BRCA
GSM481015,0.4128970221,0.7366370302,0.3348521627,-0.0461114698,1.1065804047,1.3693537793,0.6682031741,1.9205169604,0.5633072851,2.1181776026,0.0590095953,0.7625119389,0.3859707564,0.5232526472,0.2073001861,0.9425647325,0.4684639154,0.3911706372,0.3471815451,0.5364078087,1.1309460476,0.3318930500,BRCA
GSM481016,0.6250648196,1.2689187510,0.7201118153,-0.0808192563,0.9777416886,0.8834321073,0.4152585889,1.5138703959,1.1820911892,1.9312743173,0.0372203594,0.6415761052,0.9255477225,0.5937093972,0.1759662098,1.2018119713,0.8369461447,0.2914705640,1.0551771536,0.3108093492,1.0938484220,0.3837942846,BRCA
