@relation data

@attribute id string
@attribute 107 numeric
@attribute 1387 numeric
@attribute 1445 numeric
@attribute 2778 numeric
@attribute 2782 numeric
@attribute 2792 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3932 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5577 numeric
@attribute 5788 numeric
@attribute 7535 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute 920 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,8.2081635635,9.174412855,10.35004996,8.533866741,13.02719506,5.028139516,13.17461947,5.209464331,5.69019779725,5.4829326402,5.48205062,9.78527191267,7.409181146,8.786482932,4.767140212,5.552770925,5.75848104033,7.280935014,6.11956952,6.720624337,8.7285712195,7.587142037,Control
GSM427159,6.3425008425,9.719195242,10.84346202,8.84345400733,13.00956452,5.682862067,13.80159564,6.166218956,5.74326863275,5.5428379012,5.804719114,9.789873514,7.391761545,8.66542575,5.442455259,5.761736804,6.016599109,8.193154688,6.912593359,7.355551793,9.701700705,7.564704211,BRCA
GSM427160,7.5711783515,9.441990946,11.26946293,9.29076107,12.9979954,4.963487128,13.830710045,6.220528877,5.8326297955,5.4641368762,5.527329405,9.801472324,7.677704008,8.815320146,5.112503363,5.7813974245,6.474589657,8.37636907067,7.731643389,8.04094875,10.17915014,7.27775495,BRCA
GSM427162,7.0913602235,9.0089772035,11.31701417,8.629147321,13.11510467,5.29683478,13.10958531,5.78869305,6.064440107,5.1156792046,5.655216748,9.34823014567,6.105076296,8.115695415,5.7109519,5.1671536775,6.072880996,8.21299733433,7.627900667,7.285266093,10.0511208,7.757275197,Control
GSM427163,7.084991265,9.6688997565,11.32409911,9.35589447533,12.87743566,5.536217098,13.67035693,12.58150432,5.91669616975,5.466218321,6.407145055,7.772929909,7.418993406,9.518791383,5.377654117,5.93158530625,6.01685906633,8.28606754333,7.904094356,7.74183962,9.3494460205,7.922110302,BRCA
GSM427164,6.50402659,9.509274839,11.07168041,9.078168623,12.98372673,5.717272857,13.80707185,12.50251243,5.66966000725,5.6759717936,5.625863148,9.84054935,7.890402801,9.231287868,5.316879984,5.9022013445,6.03909155233,6.930751522,6.389657687,6.529942434,8.381411497,7.239410274,BRCA
GSM427165,6.201503818,9.006275549,11.3382407,8.46320594233,12.64120964,5.442621133,12.56767587,10.54658128,5.862304229,5.5322651396,6.430289978,9.55785931,7.572418149,8.344585666,4.904497645,5.875906139,6.25570060267,8.51372939333,7.380766509,7.791799626,9.811707063,7.114005486,BRCA
GSM427166,7.6188571805,8.7304792815,10.5789154,8.875123686,12.98945487,5.865554662,13.646442645,11.59208337,5.88068915225,5.3094441946,5.233822166,7.854087509,7.90344675,8.118825763,5.023045997,5.4118146555,5.73411668,7.87859624933,6.876858011,6.566324756,9.1744218995,7.840024324,Control
GSM427167,8.092918242,9.1075112315,11.11718547,9.29028807333,12.96993872,5.659076304,13.92629211,12.10466109,5.81485113325,5.291675395,5.844493149,9.60954968233,7.548207573,9.026662535,5.398154738,5.575716739,5.905664806,7.83390275633,6.663348622,6.735255184,8.5153541335,7.470071357,BRCA
GSM427169,7.599297253,9.532397347,11.00749006,8.55731348,13.02126635,4.958159726,12.911595045,11.29724747,6.225327925,5.3589494338,5.913135501,9.492243668,7.121070136,8.794173061,5.778347403,5.35829187075,6.16140338633,8.282150397,7.296207587,7.591674041,11.141348535,6.98547517,BRCA
GSM427170,6.45574924,8.6873024975,11.20477915,8.86041017833,13.00161496,5.704879743,13.336444535,12.12065594,5.790786971,5.0578073466,6.287994543,9.08887684467,7.988004536,8.176760488,5.492182674,5.0602911245,6.52833088567,8.51785897267,7.570768631,6.995713808,9.612806537,7.572626574,BRCA
GSM427171,6.928720816,9.023964326,10.56738599,9.172881566,13.04989878,5.291135005,14.133262905,12.13760287,5.852877388,5.3421536938,5.822227442,7.99293009967,7.5453142,8.94526175,5.564539174,5.3468143985,5.90086299367,7.581881758,6.88402128,6.472573571,9.0080471655,8.062317545,Control
GSM427172,6.6365159435,8.87704806,10.51810261,8.796592193,13.26893746,5.465820435,13.717874695,11.35464901,5.8050524925,5.4913025734,5.416511492,9.194411155,7.626842693,9.004516227,5.301049141,5.465254836,5.88686611933,7.36965209267,6.499212576,6.042212717,9.0364114565,7.324655646,Control
GSM427178,7.5681815995,8.924929238,11.10704394,8.711268495,13.29995283,5.973617732,13.99859808,5.168332398,5.77734798875,5.4387987878,5.237842121,8.633415693,7.240984771,7.750842834,5.268482349,5.12336596575,6.55404359367,7.90980533,7.678848562,6.149448008,9.450971204,7.340030607,BRCA
GSM427181,8.248473233,8.787588937,11.19715849,9.207844615,13.17700839,6.049636893,13.808752855,10.46950983,5.62585714825,5.8117429202,5.913135501,8.41487604833,7.292669322,8.335480939,5.287261033,6.23823784275,5.93021521,6.772887585,6.107798352,6.777686415,9.327483072,7.504284952,BRCA
GSM427182,7.7603213985,8.856661681,11.16642377,8.61201467833,13.33363132,5.732683853,13.981464,10.19314989,5.6869878525,5.3283454926,5.754627826,8.30846996767,7.370450116,7.540595216,5.765409598,5.7894712835,6.223640868,7.87435355567,7.259487003,7.154213379,10.315147335,7.060753003,BRCA
GSM427183,8.9607456695,9.171450661,10.99617883,8.82288182267,13.36856584,5.542111953,14.06575512,4.91887665,5.8591069415,5.4065428568,5.634165776,8.24833877567,7.801516189,7.582482852,5.66903474,5.2330931355,6.301003305,7.794650782,7.444975776,6.514442352,11.79381229,7.078260574,BRCA
GSM427187,8.247227253,8.4836949415,11.05496734,9.12620744833,13.36355512,5.655216748,13.712322535,5.394901009,5.8570988385,5.5295343186,5.620154746,8.653406271,7.587367101,7.646560735,5.325990094,5.380511539,6.138188914,8.18961236433,7.680572483,6.785946496,8.947881972,7.628739198,BRCA
GSM427189,9.5775018565,8.813489955,11.23824666,9.14021016267,13.29267684,6.118635505,14.275570095,11.24502395,5.677996665,5.4814391052,5.341284192,7.64956818833,8.135646608,7.576259705,5.707781006,5.27831365375,6.25104049967,7.67099175533,7.868808861,6.114789302,8.294422198,7.524289246,BRCA
GSM427193,6.364286878,8.456160299,11.61491238,8.17602958933,13.38150649,5.537615426,13.81356339,5.039808741,5.6576825155,5.1210123436,6.445516183,8.42010759833,7.493457452,7.632470217,5.002940155,6.02382361625,6.73710692967,6.22075007433,6.848156962,7.653850253,7.8549590105,7.818200484,BRCA
