@relation data

@attribute id string
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 1280 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1285 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1289 numeric
@attribute 1290 numeric
@attribute 1291 numeric
@attribute 1292 numeric
@attribute 1293 numeric
@attribute 1297 numeric
@attribute 1298 numeric
@attribute 1299 numeric
@attribute 131873 numeric
@attribute 1385 numeric
@attribute 1463 numeric
@attribute 2260 numeric
@attribute 2534 numeric
@attribute 256076 numeric
@attribute 2668 numeric
@attribute 2674 numeric
@attribute 2675 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 375790 numeric
@attribute 3845 numeric
@attribute 4684 numeric
@attribute 4893 numeric
@attribute 4902 numeric
@attribute 51332 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5621 numeric
@attribute 5623 numeric
@attribute 5747 numeric
@attribute 57731 numeric
@attribute 5786 numeric
@attribute 5894 numeric
@attribute 64096 numeric
@attribute 6654 numeric
@attribute 6708 numeric
@attribute 6709 numeric
@attribute 6710 numeric
@attribute 6711 numeric
@attribute 6712 numeric
@attribute 6714 numeric
@attribute 6900 numeric
@attribute 7529 numeric
@attribute 775 numeric
@attribute 776 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 782 numeric
@attribute 783 numeric
@attribute 784 numeric
@attribute 785 numeric
@attribute 7903 numeric
@attribute 8128 numeric
@attribute 8911 numeric
@attribute 8912 numeric
@attribute 8913 numeric
@attribute 9048 numeric
@attribute 9252 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,11.18792748,12.346326125,6.4470361495,12.216605,13.17957018,10.06394142,5.5662848295,5.323380202,8.7528568605,10.91092396,11.47495072,12.33362227,9.898196947,12.76221708,5.18308653925,7.78313105,5.66449084,9.246806572,10.707890538,6.586768964,6.63167228267,9.2289642325,5.243565552,5.277947077,6.61940215433,9.187006283,9.4954151895,7.4423513115,7.42661548,6.8286116825,5.93221879425,8.74899041,6.023427942,5.84424205,8.27215776867,11.634256725,10.49127719,11.44994835,12.729004585,5.217435519,9.55016911,5.57666565667,8.2586763226,10.11570732,5.736855855,8.001564595,6.007089656,11.51681803,5.3018616635,11.027377917,6.104761882,6.75911734333,5.169936271,11.115513174,7.11619091,5.857677033,5.536217098,5.682300273,5.4117729285,5.3368584114,9.864136271,5.448689612,6.16529728925,6.388969257,5.404545535,7.8557901895,4.837231409,5.1776343945,7.256578464,Control
GSM427159,11.10029786,11.8557988,5.9713633395,11.92203438,12.03104303,9.662846866,5.521636581,4.783471516,8.456458626,10.11091427,10.35566524,11.61234802,9.321342412,12.10265499,5.52423894175,9.038590591,5.44742319,8.113040342,11.4528809893,6.800385888,6.761059759,8.8907159655,5.553829893,5.42557666033,6.53479646967,9.499970984,9.5539178325,7.8897640555,7.3442566195,6.4300637355,5.97107816475,8.474680533,6.734171472,5.934994833,7.85669691467,11.27623323,9.559434991,11.52169626,12.304048985,4.752897783,9.45642471,5.573435773,8.2447633412,10.34726733,6.028652986,7.481398095,5.862210374,11.61680165,5.525346063,9.71309946067,6.561674108,6.586005659,5.40668228,10.8888014215,6.780445033,6.190817922,5.545359333,5.571533663,5.5176274975,5.5997153768,10.03404273,5.473504824,5.917480335,7.218444873,5.985016457,7.5691360645,5.247867249,5.256661569,7.931104142,BRCA
GSM427160,9.860497734,10.173210653,6.9760023485,10.59124676,10.65812692,8.511012465,5.6717042015,5.395243853,9.016602648,9.319317118,9.009465537,10.72100969,8.64777012333,10.4773236305,5.649486727,8.979290227,5.973043665,7.353634535,10.8440250817,7.049524927,6.26887747967,8.275073194,5.788040457,5.30996554067,6.01110752533,8.308476836,9.480270588,7.856102429,8.019227587,6.720661627,5.8918818945,8.690112479,7.747288575,6.516256016,8.11094053067,11.198356615,9.65317699,11.72288448,12.631315855,5.554443999,8.9981409465,5.87702724133,8.3242495556,10.45388564,5.674524598,7.228580927,5.275017526,11.15088665,5.63012457,8.96142191133,7.225595779,7.22912163867,5.465820435,11.252028628,6.671085011,6.360369215,6.225935832,5.135874705,5.14158408425,5.5487285326,10.64948099,5.23877014933,5.95192471725,8.559856117,5.467208592,6.172665045,4.98581674075,5.4893792435,7.428122563,BRCA
GSM427162,10.35208789,10.217931663,6.454329321,11.37897501,12.43530962,9.841761329,5.6567520235,5.754627826,8.5825771995,9.863040638,9.952104605,11.00415042,8.707843734,10.419140134,5.2388699405,10.14723709,5.896157544,7.429367247,11.337274206,7.615171883,5.89010381667,8.08464112175,5.963942952,5.671133406,6.397163802,8.915596431,9.432546201,8.398114105,7.5330582545,6.243898751,5.851474378,8.847629866,7.826232466,6.381331506,7.98209816267,11.274247985,9.580847928,11.42772678,11.1484157985,4.778486368,9.0133211855,5.354733539,7.9487122984,10.09500831,6.1135132455,6.648325671,6.1476177,11.40622376,5.7590898295,9.24394018833,7.702624864,6.91032494133,5.574564199,9.6891460585,6.621982704,6.966479856,5.515077886,5.397812585,5.2051637345,5.542221699,10.47438056,4.97237215433,5.61913436975,8.724318688,5.9229620685,6.3303552565,4.7957655115,5.34954513825,7.4437513505,Control
GSM427163,10.04873245,11.121158615,6.0144919555,11.4905076,11.48468963,9.517187651,5.406455813,5.806975681,8.0194344075,9.65538364,9.715962473,11.31140223,9.18175458767,11.59032143,5.3105938385,8.605054541,5.890331925,7.353458107,11.0490871027,6.965037136,6.706029596,8.34620788925,5.936173404,5.23607878733,6.02215794367,8.327935581,9.66718229,7.697637374,7.6961558215,6.8833304115,6.027802849,8.770532686,7.526931738,6.563276843,7.82991936767,11.21839075,9.966174165,11.8471671,12.571076415,5.178327476,9.0250253645,5.09944530033,8.2482291788,10.22872886,5.994686429,7.634958261,5.541492575,11.3294966,5.4974913785,9.50919029067,6.431961887,6.72839437467,5.241660263,11.277560598,6.262194115,6.091970181,5.375136114,5.60541377,5.29047116175,5.3915724186,9.820243246,5.53760820333,5.9620299455,6.270347309,5.256014183,6.2848749,5.411052504,5.0197742285,7.794648318,BRCA
GSM427164,11.02694718,12.98729249,5.7877554035,12.95796723,12.15911615,9.981902989,5.372043052,5.80774855,9.089106031,11.00615443,11.22308177,11.63216835,10.015259704,12.46089721,5.5867722415,8.615483544,5.75429377,6.68159377,10.8002004453,6.688813724,7.05955089,8.716652398,5.883261105,5.33012742467,6.744263504,8.859830691,9.9164802245,7.3388634815,7.6840899935,7.019536675,6.00224285975,9.445243095,6.402718446,6.626224195,8.18650002,11.07534033,10.23164154,11.5852209,13.4296681,4.972360944,9.420287121,5.4810254,8.3298141866,10.624983,5.9378571935,8.19601328,5.492182674,11.64258438,5.417235232,10.686414026,6.437798358,6.38912935567,5.651849079,10.678516145,6.244178877,5.840847932,5.895309438,6.156543881,5.646294817,5.1447686846,9.840207941,5.13786996667,6.190286176,6.183789814,5.763890444,7.457759025,5.05221140075,4.97678985475,7.69743404,BRCA
GSM427165,11.77183206,13.612733115,7.3944454995,13.60771409,12.70613234,10.24008207,5.293021282,5.779661087,8.784683382,12.01041456,12.8619748,12.40655986,9.21351166867,12.02609217,5.272750167,9.729417293,5.850631456,8.93376524,11.1354255073,7.810525244,6.91813654967,8.39165280725,5.717889727,5.75056285133,6.334661215,9.419407807,9.167523377,7.9742866725,7.892352308,6.6232326,6.245483504,9.358008891,6.302735442,6.929261738,8.451561107,11.151396135,8.977681421,11.16076662,11.3537688715,5.259377247,8.8796586,5.64302302033,7.963933632,9.961088297,6.068316501,7.292025067,5.614644516,12.25692522,5.4437143855,9.275846932,7.227811157,7.54701473933,5.923393601,10.2755669945,6.679695168,7.11691865,5.48205062,5.579701547,5.162567732,5.2238573746,10.87936138,5.515181188,5.8523580175,8.708360668,5.639815749,6.4446993235,6.44120099525,5.0644485045,7.844629794,BRCA
GSM427166,13.03513077,13.37481751,6.7299466855,13.30220126,12.13864308,9.484486155,5.8644482025,4.923875634,9.583290087,11.25835125,11.75371412,12.10651723,9.785212016,13.18429673,5.17433687325,8.962571525,5.574866903,9.739662964,10.258386433,7.085077041,6.477000624,8.80415305075,5.920180882,5.56140499167,6.79899611467,9.289454752,9.1611827995,7.7095138065,7.381158102,7.0670465565,5.87065668425,8.993477034,6.276594949,6.122160836,8.171538624,11.40345044,10.00443156,11.28922369,12.956599975,5.796890531,9.585335464,5.34427164067,8.3973001092,10.12277013,5.670331621,7.787382059,5.604820987,11.0691579,5.3266768085,9.722397813,6.299625309,7.00963552967,5.826809832,11.313560577,6.842353879,6.444274162,5.435637968,5.088959125,5.48819416525,5.5835800438,10.26782285,5.85287407833,5.92460242125,7.672038317,5.434733528,7.70719274,5.4543566225,4.94858919025,7.921844917,Control
GSM427167,11.21785793,11.83751796,6.146353637,12.35101106,11.59733576,9.528835552,5.8691149425,5.641409649,8.916717513,10.11428279,10.62124171,11.16513329,9.190040503,11.587207145,5.197265601,8.838022945,5.870125021,8.172253881,10.6759547673,6.4876838,5.68970163167,8.0162301535,5.503993644,5.34231052467,6.51358478167,7.710550109,9.3657406255,7.94496816,7.927871953,6.5497902615,5.72704209475,8.769533015,7.209845971,7.237499486,7.91861634733,10.99057863,9.452231522,11.82274022,12.732873305,5.274272145,9.2675642675,5.64132103933,7.9699161894,9.9831294,6.018067564,6.878728789,5.943341911,11.08036472,5.488548057,9.329347304,6.857020303,6.85674479767,5.635327242,10.898757498,6.535201976,6.015254046,5.915706872,5.264922245,5.14878192175,5.4135094614,10.02337358,5.00355489367,5.91861842775,7.440913018,5.0775342125,6.139070433,5.27014030875,5.31685308975,7.9904688245,BRCA
GSM427169,9.002738467,10.2600636325,6.192846072,11.06609443,12.32198735,9.798480357,5.873255617,5.853503721,8.383828745,9.471899285,10.029367,11.25261534,8.69052964467,10.481249025,5.2868411475,9.560390696,5.755429245,6.506133495,11.1110274023,6.906984142,6.59057193467,8.42904151725,5.488652576,5.251158281,7.10198366733,8.741569054,9.70078824,8.148239231,7.8554867815,6.1985753455,6.5452939695,8.271931157,7.192813385,7.582877963,7.74245236133,11.551814785,9.69476318,11.64681981,11.815489705,5.508516797,8.984597332,6.02776736467,8.2522315804,10.28660429,5.962587305,7.4960371,5.689586587,11.3345919,5.8625062195,10.549201961,6.52927876,6.973025285,5.168332398,10.8706706855,6.666902575,6.271748387,6.181803869,5.404640262,5.075953647,5.3116906826,10.02260748,5.58603060767,5.94948045275,7.149038615,6.002988807,6.6869509515,4.87882925925,5.1545610605,8.0356480365,BRCA
