@relation data

@attribute id string
@attribute 10164 numeric
@attribute 10678 numeric
@attribute 11041 numeric
@attribute 2530 numeric
@attribute 2683 numeric
@attribute 4166 numeric
@attribute 6482 numeric
@attribute 6483 numeric
@attribute 6487 numeric
@attribute 8702 numeric
@attribute 8703 numeric
@attribute 8704 numeric
@attribute 93010 numeric
@attribute 9435 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.1041110389,1.2796305329,1.0315926604,0.1332677669,0.8613625962,0.6645363121,-0.0109007346,-0.1079973174,-0.0751598933,1.2209395281,0.7154446477,0.2822278876,-0.0868520556,-0.0902861962,BRCA
GSM480985,0.0218221708,1.0763075151,0.9543978854,0.1822026624,0.6533052209,0.5052325247,0.0086968594,-0.0520719731,-0.0883608730,1.2594683693,0.7653992706,0.1295636976,-0.1582454898,0.2106190271,BRCA
GSM480986,0.1128896648,1.2905996191,1.0752159888,0.1884942982,0.7784349712,0.1838806420,0.0401235430,-0.0465586358,-0.0798978037,1.1753980517,0.6469067931,0.2651059088,-0.1659061680,0.1004423549,BRCA
GSM480987,-0.1065618346,1.1237651454,1.4444270894,0.4197189245,0.6516172589,0.0189995746,-0.0301711586,0.1883382788,-0.0312866423,1.1172166737,0.4975610137,0.2409744695,-0.1511710880,1.9262699661,BRCA
GSM480988,0.2512800139,0.8916057439,0.9148413342,0.2622169019,0.6383455033,0.4255279476,-0.0523834627,-0.1045913408,-0.0863918120,0.6243732200,0.4323099247,0.0885617251,-0.1187891929,-0.0160592058,BRCA
GSM480989,0.5272000298,0.9389319184,1.2875271274,0.0858988594,0.9683390073,0.7084228040,0.0662364766,-0.0808457781,-0.0883944103,0.7101303292,0.8013328843,0.2558766823,-0.1457656860,-0.1154736313,BRCA
GSM480990,-0.0484611640,1.3832259235,1.3693620032,0.1639043809,0.9230414670,0.3215432680,-0.0061407390,0.1736600676,-0.0623684854,0.7307971972,0.4192217187,0.3800685405,-0.0793441691,0.3905193011,Control
GSM480991,0.3206120307,1.3675074895,1.1693357031,0.2322281005,0.9552992163,0.4055787286,0.0536299652,-0.0304710894,-0.0830611956,1.0169224944,0.6237465424,0.1863518750,-0.1118085704,0.2318088196,Control
GSM480992,0.0211679979,1.0903966051,1.2454287907,0.1140805219,0.9957501024,0.5818030999,0.0202202999,-0.0375026709,-0.0796087000,0.6159682139,0.6739689483,0.4418513592,-0.1307753221,-0.0089555042,Control
GSM480993,0.3242417129,1.3154147268,1.3961934347,0.1801857001,0.7167272042,0.8341904812,0.0367781606,-0.0026794979,-0.0662160011,0.9270999990,0.7811202027,0.3358530611,-0.1567970446,0.0498058907,Control
GSM480994,0.1130804338,1.0792977271,1.1616873144,0.1255653074,0.8721983378,0.6067659093,0.0485238109,-0.0478074092,-0.0738924796,0.6235827534,0.7064832412,0.2324152920,-0.1079137974,-0.0325566292,Control
GSM480995,-0.0643046207,1.4941949019,1.0526836317,0.2790308982,1.0669472981,-0.0501205458,0.0953836929,0.0188253354,-0.0463828454,1.5580883622,0.5121404166,0.3495262507,-0.1116188970,0.6945699102,Control
GSM480996,-0.0509637959,1.6685314828,1.2580485544,0.1575295884,0.8162702517,0.5164542918,0.0192325352,-0.0827373530,-0.0455996306,1.6078386846,0.7693027953,0.5347719520,-0.0933387683,0.3938140212,BRCA
GSM480997,-0.1020165681,0.8678664722,1.8835283913,0.5617957472,1.1470317372,-0.0172114366,0.0318299582,0.2897448319,-0.0245859775,2.2771506086,0.6518593530,0.5450092857,-0.1320853811,0.1597372241,BRCA
GSM480998,0.1351665141,1.0721228508,1.0808527040,0.0296374467,0.8657469347,0.1690606686,0.0127569510,-0.0342953668,-0.0819575729,1.2996439766,0.6844221648,0.4389683210,-0.1097062702,-0.0183225806,BRCA
GSM480999,0.0818445607,0.9478589009,0.9292705946,0.1115532216,0.7444049940,0.2334079119,0.0989071590,-0.0835151053,-0.0715477821,1.3115495647,0.6444249947,0.2237983347,-0.1457602872,0.0548153759,BRCA
GSM481000,0.0768163974,1.1389893311,0.9124306674,0.2804148018,0.6174967333,0.0654336286,0.0343833822,-0.0930225036,-0.0656307596,1.4780756886,0.6712260900,0.2355469064,-0.1222685349,0.0281136198,BRCA
GSM481001,0.0329865432,1.6309456522,0.7306591371,0.1912617236,1.0396257801,-0.0900610682,0.0176009906,-0.1137686322,-0.0970699474,1.2453643158,0.4556442681,0.2403778669,-0.0989304971,0.2039927121,BRCA
