@relation data

@attribute id string
@attribute 1616 numeric
@attribute 317 numeric
@attribute 3316 numeric
@attribute 355 numeric
@attribute 3552 numeric
@attribute 356 numeric
@attribute 54205 numeric
@attribute 58 numeric
@attribute 596 numeric
@attribute 7124 numeric
@attribute 7867 numeric
@attribute 836 numeric
@attribute 842 numeric
@attribute 9261 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.8197669268,0.1030333459,0.3159675888,0.2668822305,0.1661164924,-0.0072285445,-0.0182527169,0.0679258947,-0.0618729870,-0.1203307158,0.7075320346,0.0052920096,0.3441887239,0.7480650073,BRCA
GSM481003,0.8100307297,0.1110656509,0.2091720999,0.0943974674,0.2313655682,-0.1151960538,0.1319214864,0.1291449847,-0.0646676839,0.3678463830,1.1052471949,0.0413504756,0.7539005348,0.8363371597,BRCA
GSM481004,1.3887278959,0.0268829770,0.1477750011,0.0639764964,0.4731824256,-0.0492128852,0.0181169579,-0.0467283995,-0.0883470983,-0.0368083989,1.0539213051,0.0227122911,0.5294298967,0.8170020746,BRCA
GSM481005,0.6996099856,0.1940816199,0.4662340913,0.5774546972,0.1596501422,-0.0388775236,0.1081913242,0.0532636040,-0.0833753531,-0.1027448054,0.6405999848,0.1452049680,0.4136187493,0.6886006258,BRCA
GSM481006,0.8282176453,0.0576291601,0.3801243571,0.3577389630,-0.0282404839,-0.0263599712,0.0367047245,0.0001257657,-0.0787858003,-0.0591356744,0.8584564146,0.0978846997,0.5213412684,0.9046174878,BRCA
GSM481007,0.8751958659,0.0884708629,0.6509120828,0.0829495256,0.0713577823,0.0419518193,0.0379549713,0.0793707802,-0.0395099294,0.1398046748,1.0740025540,0.0586705186,0.7313789074,0.9244518569,BRCA
GSM481008,1.3893046330,0.3583017097,0.0096700581,0.1062172761,1.0422426972,-0.0779219265,0.0158213981,-0.1092741431,-0.0483734958,-0.0821399172,1.0001408278,0.0279587975,0.4864576326,0.6951015564,Control
GSM481009,0.5448543259,0.0577980618,0.1199646888,0.3526260266,0.0095844022,-0.1702981595,-0.0419632214,-0.3500569901,-0.1458780054,-0.1245508698,0.5232263056,-0.0766929161,0.3737636758,0.5122263665,Control
GSM481010,1.0247067609,0.1383740484,0.1800825117,0.2218772557,0.4967245454,-0.0221168976,0.2049654462,0.0814061654,-0.0879259115,-0.0689478631,0.7072847548,0.1088690767,0.3622522485,0.6229085607,Control
GSM481011,1.0044699116,0.0393868066,0.8559515409,0.2600723965,0.1365389772,-0.0394266611,0.0471237373,-0.0297662362,-0.0457399186,-0.0423061008,1.1620779186,-0.0036057916,0.5318953696,0.8988482499,Control
GSM481012,1.1151776877,0.0910889479,0.1163522199,0.3411532286,0.1931982643,-0.0181944962,0.0492449966,-0.0674421145,-0.0352481530,-0.0311700639,0.9182156209,0.0171263263,0.6264862594,0.6115764536,Control
GSM481013,1.2988781819,0.0401316688,-0.0242443707,0.1014050601,0.5703244086,-0.0221239794,-0.1072592823,-0.0855688448,-0.0221938008,-0.0627147092,1.2277160146,0.0372665422,0.6168028850,0.8615310110,Control
GSM481014,0.7663395550,0.2117750549,0.4869256417,0.5082594921,0.7900819460,0.0149865051,0.0563827634,-0.0167199773,0.0680477506,-0.0723417840,1.1486154023,0.1720627065,0.3491890309,0.7776839197,BRCA
GSM481015,1.6874470859,0.0709149898,0.8507845137,0.1737926123,0.0478898897,-0.0004419723,-0.0176785506,-0.0098485164,-0.0649266290,-0.0646013246,0.8911044478,0.0064968477,0.5141679944,1.0242095062,BRCA
GSM481016,1.1245298398,0.2513437898,0.1425210322,0.3450413251,1.7306298746,-0.0526304698,0.1355483448,0.0151427380,-0.0723477973,-0.0621314616,0.7664410428,0.0422931895,0.4204087638,0.6695080397,BRCA
GSM481017,0.5912314301,0.3078446260,0.0073656227,1.1010917196,0.5366349750,-0.0365287973,0.1325557952,-0.1128233403,-0.0652382017,-0.1499083621,0.4059848298,0.2853865353,0.3393470686,0.3396349788,BRCA
GSM481018,1.1245575423,0.1387814534,0.7170397539,0.0786435147,0.1883108685,-0.0628729105,-0.0202591576,0.0094903570,0.0390249889,-0.0238405286,1.3567512088,0.0377697966,0.4331492199,0.7391648764,BRCA
GSM481019,1.2720867767,0.2208111041,0.7375053300,0.7336006378,0.5801654830,0.0044084319,0.1728425496,0.0200367135,-0.0498768420,-0.0762645153,1.2459552249,0.2245985349,0.3725230288,0.8596561719,BRCA
