@relation data

@attribute id string
@attribute 1000 numeric
@attribute 1002 numeric
@attribute 1013 numeric
@attribute 1432 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 25 numeric
@attribute 4205 numeric
@attribute 4208 numeric
@attribute 4209 numeric
@attribute 4617 numeric
@attribute 4618 numeric
@attribute 4654 numeric
@attribute 4656 numeric
@attribute 4756 numeric
@attribute 4917 numeric
@attribute 50937 numeric
@attribute 5600 numeric
@attribute 5608 numeric
@attribute 6300 numeric
@attribute 663 numeric
@attribute 6925 numeric
@attribute 6929 numeric
@attribute 6938 numeric
@attribute 9043 numeric
@attribute 91653 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0079978060,-0.0701225634,-0.0779454701,0.6466643338,1.3338098931,0.0430910574,0.9433099893,0.9042891934,0.6293294718,-0.0983312302,0.1846735908,-0.0881710100,-0.1792687052,-0.0334350752,0.0031579857,0.0993267697,-0.0444563120,-0.0371175154,-0.0717742680,-0.0495949284,-0.0068966250,2.0382926761,0.2170028689,0.9966233041,0.5980650525,0.5899645367,0.0787649460,0.2693405723,BRCA
GSM480985,0.3107617417,-0.1764649662,-0.0274606835,0.5214375071,1.3528159242,-0.0195940898,1.1109306672,0.9337296339,0.6384879346,-0.1254703736,0.2095803749,-0.2007521884,-0.1396125600,-0.0490339754,-0.1267049116,0.1761072586,-0.1050010557,-0.0282161120,-0.0165247075,0.0406736651,-0.0052304801,2.1437831372,0.1158718947,0.6302307548,0.6565535115,0.6985703712,0.3481145066,0.2437138550,BRCA
GSM480986,0.1054877200,-0.0164610079,-0.0770449613,0.5058162958,1.2520638189,0.0057316652,0.9477347201,1.1216843350,0.5029104183,-0.1237236924,0.2977734730,-0.0905267074,-0.1385430523,-0.0788699908,0.0029016006,0.2515912296,-0.0238179363,0.0307192875,0.0824834229,-0.0793845745,0.0253748071,2.0175673812,0.3520930688,0.8811356273,0.4951724377,0.6141457329,0.1434333747,0.2337614380,BRCA
GSM480987,0.5377828327,0.0050844479,-0.0807200500,0.6135009341,0.8798748336,-0.0108929942,0.7213038760,1.5226221382,0.3049977311,-0.0579537458,0.3343636306,-0.1147402327,-0.0633712177,-0.0269449977,-0.0047496402,0.3735809845,-0.1006419634,-0.0559621345,0.1031593607,-0.0082405777,0.1567118048,1.8390957041,0.5833121660,0.9084555379,0.3166328733,0.5727561915,0.0553106518,0.2226472523,BRCA
GSM480988,0.0197224870,-0.0804347395,-0.1199447378,0.4483090917,1.1278576067,-0.0657405690,0.8318137222,0.6879575644,0.5119321555,-0.1065016748,0.2018256103,-0.1531731758,-0.0202153284,-0.0588585669,-0.0025369984,0.0732742352,-0.2569644714,-0.0629360497,-0.0181701116,-0.0020592896,-0.0337513612,1.5609414726,0.2611521970,0.8006751620,0.4999270005,0.3717005852,0.2823799448,0.1930281139,BRCA
GSM480989,-0.0148596324,-0.1509811569,-0.0727804374,0.4561344552,1.0870941328,-0.0125926176,0.9154817797,1.0702178031,0.3381318762,-0.1228035998,0.2661028575,-0.0325519467,-0.1816843720,-0.0141244684,-0.0236077788,0.1339302708,-0.0613188860,-0.0862513319,0.0375987290,0.1581356411,0.0401129422,1.3580456525,0.0311573352,0.9360497808,0.1719123265,0.3712143471,0.1479710976,0.2852107126,BRCA
GSM480990,0.0222585909,-0.0235741048,-0.0638306495,0.3805084057,0.8238437675,-0.0171639838,0.8344820888,1.5833527296,0.3184949082,-0.1191736433,0.3583629270,-0.0672240825,-0.0928357478,-0.0407839743,-0.1391700931,0.1994510013,-0.1309208679,-0.0467333557,0.1545863018,-0.0766200014,0.1445519146,1.7891572564,0.3534506014,1.1614418675,0.3246886601,0.4485306475,0.0271028086,0.1617002876,Control
GSM480991,0.1355888178,-0.0721082601,-0.0910427591,0.4695376563,1.2444188044,0.0007367029,0.9456861730,1.0545568875,0.4219880824,-0.0937623682,0.3763658349,-0.1487775455,-0.1938323452,-0.0439982027,0.0196813546,0.2852104875,-0.1432248959,-0.0182247361,0.1750445278,-0.0620754509,0.1220167010,1.6503782197,0.2718292182,0.8843080730,0.3285752717,0.5045227941,0.2174114184,0.2150321878,Control
GSM480992,-0.0262533089,-0.0437693235,-0.0878573068,0.3800862124,1.0113575603,0.0015844545,0.7282237562,1.5234704019,0.3865627073,-0.1028343947,0.4881010573,-0.1816071548,-0.1225759945,-0.0250423004,0.0007903037,0.2373432535,-0.1084225609,-0.0141234840,0.1619838233,-0.0874094128,0.0927470139,1.6264405251,0.2492589764,1.2152273565,0.1928576872,0.3695469889,0.0532246847,0.2135051408,Control
GSM480993,0.0966705108,0.0342881722,-0.0612450747,0.5930127984,1.0947239722,0.0116211618,0.8789024687,1.2434106319,0.4360589218,-0.1187496406,0.3266614947,-0.0722094194,-0.0748759281,-0.0826919374,0.0375000881,0.2976409371,-0.1129084048,0.0123171995,0.0750380798,-0.0401579579,0.0791702164,1.6540976612,0.1750047314,0.9784681992,0.4796781782,0.4890088638,0.1083045783,0.2080415856,Control
GSM480994,-0.0806597396,-0.1642193915,-0.1023814015,0.5557998623,1.1977994212,-0.0177972119,0.8832319727,0.9425667449,0.3825191858,-0.1346536691,0.2340472468,-0.1469778354,-0.2130347592,-0.0365448343,-0.0380670656,0.1086886884,-0.0532152396,-0.0584188717,0.0291722329,-0.1035459564,0.0009401870,1.5530110450,0.0220103102,0.8854689551,0.2168236416,0.3813355625,0.0628113002,0.2430260461,Control
GSM480995,0.6830567590,-0.0088481445,-0.0531108759,0.6276860349,1.3456608789,-0.0052203349,0.9240066777,1.7514714896,0.4606061956,-0.0936818024,0.4759469786,0.0121886841,-0.1710704099,-0.0975259739,0.0075776361,0.2989418901,-0.0826228492,0.0056580724,0.1147012047,-0.1310860097,0.1921265303,1.9256545155,0.3813535457,0.9432890161,0.3083995023,0.7435066833,0.1971233642,0.2598533510,Control
