@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10211 numeric
@attribute 1029 numeric
@attribute 10580 numeric
@attribute 10971 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2151 numeric
@attribute 2319 numeric
@attribute 23476 numeric
@attribute 2810 numeric
@attribute 2885 numeric
@attribute 2931 numeric
@attribute 2932 numeric
@attribute 3484 numeric
@attribute 3636 numeric
@attribute 3667 numeric
@attribute 4012 numeric
@attribute 50855 numeric
@attribute 5163 numeric
@attribute 5269 numeric
@attribute 5290 numeric
@attribute 5293 numeric
@attribute 5295 numeric
@attribute 5540 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 56288 numeric
@attribute 5728 numeric
@attribute 5770 numeric
@attribute 5894 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6198 numeric
@attribute 6464 numeric
@attribute 6517 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 7529 numeric
@attribute 7531 numeric
@attribute 7532 numeric
@attribute 7533 numeric
@attribute 8471 numeric
@attribute 8660 numeric
@attribute 867 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3397790969,1.1498775379,0.4842657652,0.0070921798,0.8977078460,1.9397812022,0.1866127024,-0.0526896823,0.6571329599,0.6277703080,3.2241453454,1.3452941188,0.3847639441,1.2060972602,-0.1380732789,0.5690341583,1.7296059516,0.2448071805,0.1989185824,0.9942950769,1.1256818184,0.6502234032,0.1255568270,0.7694715564,-0.1410933525,0.5276523813,0.4586358647,0.3152182770,0.2529164747,0.0424724815,0.6409841057,0.8590166551,0.4753331980,0.3490809082,1.0731972919,1.9096234484,-0.1520311560,0.1797246685,0.5492388602,2.8649117788,2.1320210693,3.3017348942,0.2840659279,-0.0516592746,1.7108986220,0.7630263184,0.2693405723,BRCA
GSM480985,0.6712534413,1.6095988065,0.6616161629,0.3597597223,0.7658785862,1.4054429928,0.2867683454,-0.0158890861,0.7410928188,0.5942083454,2.3231554627,1.1583383579,0.2208471612,0.8787267861,-0.1136651376,0.5645611170,1.1172559793,0.1016797806,0.0274051996,0.8471601896,1.2470556638,0.8534231111,0.3438852307,1.5476133191,-0.1204181115,0.4521202200,0.5649788797,0.3989806053,0.1930055995,0.0475079711,0.6127393824,0.5620005916,0.4960677786,0.3743994703,1.1561554869,1.9413004944,-0.1374936132,0.2011654340,0.6409502427,2.6496851841,2.1926461853,3.3812768759,0.2868869492,-0.1592092707,1.6925420276,0.7087613307,0.2437138550,BRCA
GSM480986,0.3637514705,1.2184398162,1.0047740482,0.0685952692,0.8961630866,1.7577156492,0.2145363198,-0.0873086066,0.8772746358,0.6701217759,3.6006316618,1.5127595663,0.4747341742,1.3099040800,-0.0243940359,0.5134776199,1.5409271829,0.4665799240,0.1593352445,1.0312913730,0.9892681430,0.3758222094,0.3109857890,0.9370587028,-0.1345645443,0.5276161861,0.5706250406,0.2756254022,0.1655263530,0.0863987993,0.4839221177,0.7839062919,0.4085617637,0.3229744066,0.9039376048,2.0243224118,-0.0801955923,0.0952468054,0.4793911673,3.0484460116,2.5239436627,3.5162105559,0.2451798338,-0.0665175091,1.7672813784,0.8078009443,0.2337614380,BRCA
GSM480987,0.4741756265,1.3514405310,0.7178355278,-0.0648332675,0.9140171910,1.6769249506,0.2593453904,0.1676650669,0.3945986897,0.7731090410,0.8840734573,1.4599798470,0.3696534395,1.1273281686,-0.0894767059,0.4782583479,1.0927224898,0.3166326485,-0.0532572559,0.5568740662,0.8908771443,0.4246866423,0.3279566426,0.9460729968,-0.1025231439,0.4570317386,0.5260457562,0.1251903196,0.0919696689,0.0599899064,0.3882937707,0.1390306237,0.8660132522,0.2145047075,0.7655862770,1.9975022057,-0.1326161029,0.0700896732,0.1445394283,2.8611823956,2.3751924037,3.7342699767,0.1725909245,-0.0731863224,2.1135375007,0.7409817061,0.2226472523,BRCA
GSM480988,0.3666419161,1.6211843179,0.7294182159,0.0275237960,0.7300454369,1.1675294143,0.1712146028,-0.0414356186,0.5690428847,0.4725152118,3.3110941611,1.6300611323,0.3171393004,1.5309302174,-0.0110663009,0.4314604641,1.0320390261,0.5276262812,0.1754091490,0.9700278779,0.8352475547,0.5025178531,0.3674768847,0.6583551200,-0.0338018284,0.4923907940,0.4829891018,0.3105019539,0.1527773529,0.0438732898,0.4704262694,0.6210581084,0.2209763757,0.3158808795,1.0328786273,1.9610705971,-0.1383585218,0.0896705153,0.3725107078,2.7963664452,1.9517735643,3.2479327320,0.1968091326,-0.1382719812,1.7855566228,0.4814720558,0.1930281139,BRCA
GSM480989,0.2517094096,1.8109451535,0.8383054727,0.0320821015,0.9536321424,2.3074461223,0.2270790681,-0.0372670215,1.0320650454,0.7829835650,3.5424084142,1.6843677122,0.5796718367,1.3318944331,-0.0062452274,0.3208382477,1.2921628499,0.0418106691,0.3784832741,0.8723785451,1.0194895123,0.3040667095,0.2117079990,0.5104212239,-0.1263987186,0.4168803811,0.8519349658,0.1698386624,0.0676769989,0.0027866456,0.4437155496,1.0677040443,0.3754435785,0.1254392710,0.2883380064,1.9755967301,-0.0412789477,-0.0037837656,0.2630944657,2.9099976381,2.5266134737,3.6160825491,0.3122929088,-0.1089138100,1.8098528195,0.6836835075,0.2852107126,BRCA
GSM480990,0.3166647480,1.3158097782,0.8380976487,-0.0367719887,0.8753826609,2.3939645291,0.2749733657,-0.0814260791,1.2431236901,0.8372907507,4.0529878587,1.6475978081,0.6039142581,1.3889006043,-0.1091467905,0.3733161202,1.1927469964,0.0859852827,0.1663968669,0.3677679448,0.9942900755,0.4307222246,0.8327552467,0.5701667320,-0.1701892940,0.4040678319,0.5468216389,0.1310873326,0.1218786214,0.1731044282,0.3387474729,1.0079710025,0.7074387894,0.2346333858,0.6969770806,2.5765053460,-0.1000015383,0.0120991491,0.3107558547,3.0515313069,2.2605771227,3.8424132466,0.2054380223,-0.0848510136,1.6690170063,0.8951952839,0.1617002876,Control
GSM480991,0.2500861962,1.5166920319,1.0779144312,0.0815169979,0.8124476158,1.8290236989,0.2449685031,-0.0615348046,0.9140798560,0.7570973264,3.7690806314,1.5652074934,0.5656238077,1.2929992116,0.0517540650,0.5787859380,1.3663153568,0.1964855399,0.2517039030,0.6418447939,1.0378444226,0.3718392522,0.4582523614,0.6246844594,-0.0554936387,0.5071865046,0.6482640730,0.2417833404,0.1739077011,0.0574075645,0.3654298311,0.7941210804,0.5811723371,0.2548893520,0.6293849200,2.1101571236,-0.2055335632,0.0441448208,0.3851343730,2.9438177745,2.2935149670,3.5766208769,0.2894791155,-0.1155622800,1.6580591199,0.7217237797,0.2150321878,Control
GSM480992,0.2476967987,1.1442118672,0.8590256640,0.0142613604,0.9112154756,2.3328941266,0.3295684198,-0.0574106353,1.1782250768,0.9468385154,4.0420022160,1.5792976092,0.6426354701,1.5241501815,-0.0014373824,0.6518977029,1.4904017857,0.4232534129,0.3662272805,0.5632396906,0.8070384124,0.3555988693,0.7112178834,0.5310987036,-0.0699247889,0.4130200728,0.9082788116,0.1502051424,0.1157030584,0.0905741918,0.3105769333,1.0579590626,0.5338543657,0.2154794810,0.6317377240,2.4270785623,-0.1633972467,0.0183351703,0.4019502806,3.0823179564,2.0128209990,3.8861452936,0.2041087145,-0.0831399270,1.8067525298,1.0327716594,0.2135051408,Control
GSM480993,0.3786722400,1.4901662051,0.5618893513,0.0726560526,1.0168038179,1.9907199673,0.3003267815,-0.0493948066,0.9746821558,0.7514918915,3.7246564776,1.5582134934,0.5157713251,1.3381779529,0.1078207140,0.6347330034,1.3915128690,0.1669480055,0.2880333906,1.0416793153,0.9496753125,0.3556248992,0.3843497409,0.7338769277,-0.1140623214,0.4741801064,0.7940912880,0.2836307050,0.1433829642,0.1039075791,0.3602931440,0.8928548188,0.5429977189,0.2677287386,0.5767357118,2.0765592329,-0.1625273310,0.0562111053,0.4506590302,2.9598939657,2.5240129627,3.6253513395,0.2556822760,-0.1127374287,1.9773138965,0.8985952735,0.2080415856,Control
