# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
6522	2.65
5320	3.35
108	5.2
1358	7.25
50487	7.85
5331	9.75
480	10.8
486	11.2
22802	11.4
491	14.05
8671	15.2
279	15.3
483	15.65
1056	20.85
489	21.0
23436	21.6
482	22.95
6548	23.05
5406	23.15
6262	23.8
23236	24.35
1811	28.3
5579	29.0
760	29.1
3708	29.5
1179	29.9
196883	30.45
63036	31.05
1357	31.9
683	33.6
123745	34.25
5578	34.3
10136	34.5
481	35.1
5874	35.6
5645	35.65
1504	35.75
9635	36.2
8681	36.3
3784	37.2
9545	38.55
477	40.1
6344	41.7
5646	41.8
30814	42.8
2778	43.15
5879	44.5
5321	48.4
112	50.15
3778	51.85
4218	53.9
487	54.2
5906	55.8
5644	57.15
26279	58.0
280	58.1
7220	58.65
84647	59.65
5330	60.25
107	60.65
476	60.75
114	61.5
886	62.1
952	64.35
8398	64.95
109	66.2
490	66.8
5322	67.3
5908	67.6
1359	70.35
5319	71.05
81579	72.15
8766	73.3
23439	75.1
5407	75.5
3710	75.55
2776	78.2
1360	78.6
5332	78.8
219931	79.0
488	79.25
1361	79.25
5408	79.45
1080	80.0
493	80.7
5582	81.45
64600	82.25
1131	82.75
391013	82.95
51032	83.25
8399	83.35
478	83.45
111	84.45
6558	86.45
387	86.85
1506	87.0
492	87.85
113	89.45
115	89.55
3709	93.75
