Feature	Mean Rank
5874	1.0
5578	2.0
387	3.0
23439	4.0
482	5.0
6558	6.0
493	7.0
22802	8.0
23436	9.0
8766	10.0
1358	11.0
219931	12.0
123745	13.0
8399	14.0
51032	15.0
23236	16.0
1080	17.0
1361	18.0
483	19.0
487	20.0
196883	21.0
50487	22.0
486	23.0
1811	24.0
113	25.0
112	26.0
391013	27.0
280	28.0
5332	29.0
84647	30.0
480	31.0
3784	32.0
111	33.0
30814	34.0
5906	35.0
6548	36.0
1506	37.0
64600	38.0
1357	39.0
5331	40.0
3709	41.0
1504	42.0
481	43.0
5330	44.0
477	45.0
478	46.0
26279	47.0
488	48.0
5322	49.0
4218	50.0
6344	51.0
8681	52.0
2776	53.0
5646	54.0
5407	55.0
1056	56.0
489	57.0
109	58.0
491	59.0
492	60.0
5321	61.0
6262	62.0
107	63.0
108	64.0
63036	65.0
5319	66.0
760	67.0
5579	68.0
8398	69.0
5879	70.0
683	71.0
115	72.0
5908	73.0
952	74.0
3708	75.0
476	76.0
1360	77.0
8671	78.0
114	79.0
2778	80.0
886	81.0
3710	82.0
5582	83.0
490	84.0
5406	85.0
81579	86.0
1359	87.0
1131	88.0
3778	89.0
1179	90.0
7220	91.0
6522	92.0
5320	93.0
9635	94.0
