Feature	Mean Rank
5595	1.0
3687	2.0
2335	3.0
10552	4.0
7074	5.0
5296	6.0
10109	7.0
9459	8.0
2253	9.0
4342	10.0
1132	11.0
87	12.0
4627	13.0
79837	14.0
55970	15.0
93408	16.0
2934	17.0
4659	18.0
8817	19.0
387	20.0
3985	21.0
5747	22.0
8516	23.0
3683	24.0
6548	25.0
22800	26.0
2263	27.0
1399	28.0
23396	29.0
85477	30.0
57144	31.0
1950	32.0
7414	33.0
89	34.0
7454	35.0
2248	36.0
5879	37.0
3680	38.0
4633	39.0
54434	40.0
2247	41.0
2264	42.0
5829	43.0
5159	44.0
5063	45.0
8396	46.0
10095	47.0
10627	48.0
6655	49.0
345456	50.0
103910	51.0
6237	52.0
81	53.0
88	54.0
85366	55.0
3655	56.0
80310	57.0
26230	58.0
3682	59.0
5294	60.0
56924	61.0
5156	62.0
369	63.0
2254	64.0
8394	65.0
10152	66.0
3689	67.0
23365	68.0
1729	69.0
3071	70.0
8826	71.0
8503	72.0
9965	73.0
2245	74.0
3693	75.0
3695	76.0
9475	77.0
5295	78.0
1131	79.0
6093	80.0
27006	81.0
2149	82.0
91807	83.0
2909	84.0
4478	85.0
2147	86.0
29895	87.0
3681	88.0
10298	89.0
7430	90.0
3679	91.0
10458	92.0
10163	93.0
1072	94.0
2259	95.0
5881	96.0
5501	97.0
3645	98.0
5155	99.0
2261	100.0
85464	101.0
4628	102.0
3984	103.0
55845	104.0
5290	105.0
4638	106.0
5894	107.0
26281	108.0
28964	109.0
10672	110.0
9138	111.0
5962	112.0
8822	113.0
5217	114.0
2251	115.0
2250	116.0
7410	117.0
3675	118.0
89846	119.0
1793	120.0
2257	121.0
26999	122.0
22801	123.0
3845	124.0
5500	125.0
3696	126.0
10398	127.0
673	128.0
55740	129.0
2252	130.0
71	131.0
10787	132.0
3685	133.0
5499	134.0
79784	135.0
8976	136.0
8395	137.0
3265	138.0
5154	139.0
1956	140.0
5305	141.0
26291	142.0
1730	143.0
3672	144.0
8874	145.0
4636	146.0
5062	147.0
4893	148.0
50649	149.0
10451	150.0
2246	151.0
8936	152.0
10094	153.0
375189	154.0
2255	155.0
81624	156.0
3694	157.0
7409	158.0
5058	159.0
1133	160.0
1398	161.0
200576	162.0
23533	163.0
60	164.0
9087	165.0
1129	166.0
324	167.0
6654	168.0
10788	169.0
623	170.0
2256	171.0
3678	172.0
54961	173.0
22808	174.0
58498	175.0
1128	176.0
2260	177.0
10297	178.0
10092	179.0
3676	180.0
8074	181.0
1445	182.0
81873	183.0
5216	184.0
7114	185.0
3684	186.0
5293	187.0
3674	188.0
3673	189.0
998	190.0
3688	191.0
2249	192.0
8823	193.0
5880	194.0
2768	195.0
624	196.0
5291	197.0
23191	198.0
1073	199.0
10093	200.0
8515	201.0
3691	202.0
3690	203.0
9564	204.0
5594	205.0
5604	206.0
5605	207.0
929	208.0
56034	209.0
