Feature	Mean Rank
80824	1.0
9261	2.0
8517	3.0
4342	4.0
785	5.0
84647	6.0
1326	7.0
27330	8.0
2247	9.0
786	10.0
2253	11.0
5578	12.0
4915	13.0
5595	14.0
784	15.0
123745	16.0
8817	17.0
1847	18.0
4908	19.0
4216	20.0
2316	21.0
8569	22.0
1845	23.0
3727	24.0
2264	25.0
4214	26.0
22800	27.0
7043	28.0
998	29.0
5924	30.0
1616	31.0
9965	32.0
3552	33.0
2259	34.0
51701	35.0
1398	36.0
1649	37.0
5495	38.0
7042	39.0
6416	40.0
2257	41.0
1432	42.0
23118	43.0
1950	44.0
6300	45.0
3554	46.0
5568	47.0
4137	48.0
6788	49.0
11261	50.0
26281	51.0
8822	52.0
5566	53.0
23162	54.0
5613	55.0
3925	56.0
2317	57.0
9479	58.0
783	59.0
2353	60.0
5599	61.0
10125	62.0
4909	63.0
7048	64.0
836	65.0
5906	66.0
3845	67.0
5532	68.0
64600	69.0
5608	70.0
929	71.0
9252	72.0
3306	73.0
5894	74.0
468	75.0
2254	76.0
994	77.0
6237	78.0
5154	79.0
4893	80.0
8911	81.0
4208	82.0
5971	83.0
7850	84.0
3164	85.0
26279	86.0
3305	87.0
55970	88.0
8074	89.0
9020	90.0
93589	91.0
11221	92.0
5880	93.0
4609	94.0
84867	95.0
10368	96.0
7124	97.0
779	98.0
50487	99.0
1956	100.0
9693	101.0
5582	102.0
59283	103.0
2248	104.0
4616	105.0
3303	106.0
1399	107.0
5600	108.0
778	109.0
5921	110.0
2318	111.0
9064	112.0
777	113.0
11184	114.0
1386	115.0
2249	116.0
5607	117.0
9175	118.0
5155	119.0
6196	120.0
51776	121.0
56940	122.0
27006	123.0
5058	124.0
4776	125.0
5536	126.0
5156	127.0
63928	128.0
30814	129.0
10912	130.0
5533	131.0
6885	132.0
1843	133.0
23542	134.0
5579	135.0
2872	136.0
6789	137.0
4296	138.0
10369	139.0
27092	140.0
5594	141.0
2005	142.0
1849	143.0
408	144.0
10454	145.0
6195	146.0
5604	147.0
8649	148.0
26291	149.0
4803	150.0
5970	151.0
5602	152.0
5062	153.0
2768	154.0
55799	155.0
81579	156.0
5606	157.0
5598	158.0
782	159.0
51347	160.0
10000	161.0
391013	162.0
10746	163.0
3265	164.0
3551	165.0
2263	166.0
11072	167.0
57551	168.0
627	169.0
10235	170.0
7189	171.0
6655	172.0
4215	173.0
4149	174.0
5871	175.0
207	176.0
5322	177.0
5530	178.0
8823	179.0
6722	180.0
673	181.0
8913	182.0
3315	183.0
7186	184.0
3725	185.0
356	186.0
8399	187.0
4791	188.0
9448	189.0
1852	190.0
5159	191.0
7157	192.0
5320	193.0
59284	194.0
2261	195.0
5534	196.0
59285	197.0
2251	198.0
8550	199.0
1848	200.0
5801	201.0
1850	202.0
2885	203.0
7132	204.0
51295	205.0
5601	206.0
5881	207.0
2002	208.0
5319	209.0
8986	210.0
3304	211.0
2250	212.0
22808	213.0
1147	214.0
5879	215.0
773	216.0
775	217.0
409	218.0
5923	219.0
27091	220.0
5321	221.0
208	222.0
5567	223.0
8398	224.0
1647	225.0
2260	226.0
8681	227.0
7040	228.0
3553	229.0
4217	230.0
2255	231.0
2256	232.0
781	233.0
9254	234.0
5605	235.0
5609	236.0
7046	237.0
5603	238.0
1846	239.0
4773	240.0
2122	241.0
8491	242.0
3312	243.0
4763	244.0
5494	245.0
355	246.0
4914	247.0
8912	248.0
774	249.0
2252	250.0
9344	251.0
115727	252.0
6197	253.0
5908	254.0
1844	255.0
4790	256.0
5922	257.0
6654	258.0
5778	259.0
2246	260.0
7786	261.0
