Feature	Mean Rank
5933	1.0
5515	2.0
9241	3.0
3625	4.0
387	5.0
4838	6.0
655	7.0
4089	8.0
3397	9.0
10468	10.0
3398	11.0
3626	12.0
656	13.0
7058	14.0
3458	15.0
7059	16.0
3624	17.0
6667	18.0
5595	19.0
269	20.0
90	21.0
5934	22.0
1874	23.0
93	24.0
83729	25.0
4609	26.0
2033	27.0
151449	28.0
1875	29.0
3400	30.0
1634	31.0
7042	32.0
7060	33.0
92	34.0
4088	35.0
7043	36.0
650	37.0
4093	38.0
6199	39.0
659	40.0
392255	41.0
7048	42.0
653	43.0
5308	44.0
4092	45.0
4052	46.0
6093	47.0
8646	48.0
9475	49.0
1387	50.0
130399	51.0
3399	52.0
4090	53.0
64750	54.0
7027	55.0
652	56.0
657	57.0
7124	58.0
6198	59.0
4087	60.0
5519	61.0
8200	62.0
4091	63.0
5594	64.0
6500	65.0
7040	66.0
268	67.0
5518	68.0
7057	69.0
9978	70.0
4086	71.0
7046	72.0
8454	73.0
353500	74.0
1030	75.0
658	76.0
57154	77.0
1311	78.0
654	79.0
10637	80.0
9765	81.0
7044	82.0
5516	83.0
