Feature	Mean Rank
27339	1.0
9320	2.0
11065	3.0
991	4.0
1643	5.0
55120	6.0
55070	7.0
54926	8.0
63893	9.0
6500	10.0
330	11.0
9039	12.0
10055	13.0
6921	14.0
246184	15.0
23295	16.0
89910	17.0
389898	18.0
8450	19.0
7317	20.0
7428	21.0
51588	22.0
90293	23.0
10393	24.0
27338	25.0
4591	26.0
51366	27.0
7319	28.0
867	29.0
51343	30.0
1642	31.0
118424	32.0
4281	33.0
10401	34.0
51619	35.0
9246	36.0
10273	37.0
326	38.0
8697	39.0
8881	40.0
23327	41.0
8945	42.0
5371	43.0
4214	44.0
55585	45.0
7321	46.0
8453	47.0
7334	48.0
7322	49.0
10075	50.0
65264	51.0
4193	52.0
7318	53.0
4734	54.0
51465	55.0
6502	56.0
996	57.0
55958	58.0
7325	59.0
64326	60.0
23221	61.0
9021	62.0
8452	63.0
10054	64.0
7320	65.0
11060	66.0
329	67.0
22954	68.0
26091	69.0
8065	70.0
29945	71.0
331	72.0
57448	73.0
51529	74.0
9063	75.0
26272	76.0
378884	77.0
51433	78.0
23291	79.0
8451	80.0
55284	81.0
55294	82.0
8454	83.0
3093	84.0
25898	85.0
55236	86.0
8924	87.0
83737	88.0
92912	89.0
9817	90.0
51434	91.0
23624	92.0
8651	93.0
9616	94.0
148581	95.0
1161	96.0
140739	97.0
25847	98.0
7327	99.0
7324	100.0
11059	101.0
7323	102.0
10477	103.0
672	104.0
26259	105.0
64682	106.0
7332	107.0
7326	108.0
6923	109.0
7189	110.0
64750	111.0
9886	112.0
7337	113.0
9690	114.0
26232	115.0
9978	116.0
8916	117.0
22888	118.0
10277	119.0
29882	120.0
84447	121.0
57154	122.0
8925	123.0
9820	124.0
6477	125.0
868	126.0
134111	127.0
7328	128.0
9040	129.0
23759	130.0
8554	131.0
7329	132.0
997	133.0
9354	134.0
