Feature	Mean Rank
8517	1.0
3459	2.0
959	3.0
7297	4.0
5595	5.0
3908	6.0
84647	7.0
2771	8.0
22798	9.0
3458	10.0
3588	11.0
123745	12.0
3305	13.0
284217	14.0
4843	15.0
3688	16.0
5608	17.0
4793	18.0
26279	19.0
596	20.0
2775	21.0
3716	22.0
2770	23.0
7043	24.0
64600	25.0
3592	26.0
5599	27.0
5606	28.0
3460	29.0
3914	30.0
3113	31.0
4792	32.0
572	33.0
3655	34.0
7097	35.0
5294	36.0
836	37.0
81579	38.0
3911	39.0
7099	40.0
3587	41.0
5594	42.0
8503	43.0
7042	44.0
3909	45.0
391013	46.0
842	47.0
30814	48.0
3127	49.0
3312	50.0
3913	51.0
3717	52.0
240	53.0
5296	54.0
5295	55.0
5322	56.0
2773	57.0
3949	58.0
330	59.0
3111	60.0
5321	61.0
3593	62.0
8651	63.0
3586	64.0
3918	65.0
841	66.0
23118	67.0
5319	68.0
958	69.0
10454	70.0
10319	71.0
5602	72.0
1432	73.0
6885	74.0
1147	75.0
208	76.0
5291	77.0
6772	78.0
23643	79.0
3303	80.0
3115	81.0
5290	82.0
50487	83.0
3304	84.0
1234	85.0
54205	86.0
329	87.0
10105	88.0
345611	89.0
8398	90.0
5603	91.0
3109	92.0
3118	93.0
6300	94.0
7040	95.0
5293	96.0
51135	97.0
3122	98.0
7132	99.0
10000	100.0
8399	101.0
6774	102.0
3306	103.0
8681	104.0
5970	105.0
4261	106.0
7124	107.0
4615	108.0
5600	109.0
7189	110.0
5601	111.0
5320	112.0
3910	113.0
207	114.0
4790	115.0
3654	116.0
3551	117.0
23533	118.0
598	119.0
3108	120.0
331	121.0
