# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
84062	1.0
286451	2.0
8905	3.0
7037	4.0
5286	5.0
2512	6.0
6844	7.0
9698	8.0
2647	9.0
6456	10.0
6272	11.0
3312	12.0
27131	13.0
54885	14.0
1211	15.0
1785	16.0
152503	17.0
4952	18.0
1174	19.0
23557	20.0
55330	21.0
1176	22.0
1213	23.0
26258	24.0
25977	25.0
2580	26.0
7164	27.0
375	28.0
2495	29.0
9026	30.0
8673	31.0
7163	32.0
162	33.0
10053	34.0
130340	35.0
5878	36.0
3482	37.0
408	38.0
6643	39.0
23431	40.0
8907	41.0
9685	42.0
10618	43.0
388552	44.0
8546	45.0
51429	46.0
8301	47.0
164	48.0
9829	49.0
81567	50.0
10717	51.0
1362	52.0
8775	53.0
