# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
3326	3.1
821	5.0
3127	5.9
925	6.65
4801	7.05
3119	7.4
7124	8.15
3822	8.3
3458	10.2
3109	11.7
3809	13.15
567	14.1
2923	17.95
920	19.1
3805	19.8
3824	20.35
3310	20.85
10437	21.15
4800	23.2
3823	23.8
6892	24.0
3821	24.45
3309	24.5
3802	25.65
3803	27.25
3811	28.6
3306	28.7
8302	29.9
5641	31.9
3304	32.9
3118	32.9
3312	33.25
3804	33.65
3808	34.3
3812	34.7
5994	34.85
3112	36.6
3133	39.1
3125	40.6
3117	41.55
1520	42.3
926	42.3
3113	42.3
3806	44.0
3122	44.05
115653	44.7
811	46.1
1508	46.2
3115	48.3
1514	49.05
3135	49.6
3303	49.7
5721	49.85
652614	51.95
3305	54.0
6890	54.8
4261	56.35
57292	57.05
4802	57.45
3134	58.0
5720	58.4
3126	59.05
3107	59.35
6891	60.8
3108	61.25
3810	63.25
3123	64.95
10197	65.0
3308	66.0
5993	66.65
972	67.15
3111	68.05
1385	68.25
3105	69.1
8625	69.6
3320	70.35
3106	71.5
