# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
2335	1.0
2017	2.0
1495	3.0
7454	4.0
60	5.0
387	6.0
1211	7.0
10109	8.0
1399	9.0
29119	10.0
5747	11.0
23607	12.0
858	13.0
1785	14.0
1496	15.0
26052	16.0
10095	17.0
1212	18.0
2549	19.0
998	20.0
1499	21.0
5879	22.0
10059	23.0
7414	24.0
10552	25.0
999	26.0
8218	27.0
1793	28.0
5296	29.0
3059	30.0
391	31.0
5290	32.0
79658	33.0
8976	34.0
6464	35.0
8936	36.0
10459	37.0
5829	38.0
25759	39.0
10163	40.0
1731	41.0
10093	42.0
81873	43.0
857	44.0
8503	45.0
9844	46.0
5294	47.0
3678	48.0
10092	49.0
53358	50.0
867	51.0
5291	52.0
3611	53.0
859	54.0
3688	55.0
23624	56.0
9564	57.0
1213	58.0
5295	59.0
5293	60.0
10094	61.0
71	62.0
1759	63.0
868	64.0
399694	65.0
23533	66.0
26084	67.0
4233	68.0
1398	69.0
6714	70.0
