# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
185	2.9
5029	5.7
56413	8.7
6865	9.0
2767	9.4
1606	12.5
6375	13.0
1906	15.75
623	15.9
4829	17.15
2784	17.15
147	17.75
2869	20.85
2840	21.55
1082	21.75
2925	22.4
10161	23.05
11343	24.45
10681	24.6
2769	24.8
6368	25.6
2867	26.8
4828	27.9
2922	29.55
139189	31.85
2783	32.45
10887	33.4
114814	33.65
5031	34.0
1128	34.25
1081	34.95
6866	35.1
3062	35.65
5331	36.1
60675	36.25
2864	37.05
9170	37.95
1909	38.2
5028	38.45
6870	38.5
1133	38.7
885	41.5
9002	44.0
2828	44.45
5724	44.65
23236	46.0
2792	46.9
1908	47.75
59345	48.95
2791	50.25
156	50.5
115557	52.05
84432	52.1
2788	54.65
747	56.25
1607	56.4
2798	56.7
3357	56.8
5020	57.2
3269	60.35
94235	63.2
8997	63.55
2641	64.6
3358	66.2
8620	67.0
1907	68.65
183	70.85
6869	70.9
2787	72.8
5290	76.75
1241	78.55
3060	79.75
9630	80.9
146	81.5
27334	81.65
222545	81.9
624	82.05
4922	84.15
2782	84.4
2151	85.0
84109	85.7
3708	86.9
57105	87.25
7204	89.45
347148	90.05
2862	90.3
10886	91.75
7200	93.75
5330	93.8
5032	94.0
5295	94.35
9162	94.75
1609	94.85
55970	95.0
553	95.35
1902	95.8
7201	96.6
3814	97.3
8527	99.6
23566	101.15
1910	102.0
5021	102.25
846	103.1
5737	103.7
3827	104.05
6915	104.15
2358	105.4
887	105.95
84634	106.4
2785	107.25
8111	107.3
10800	110.7
160851	111.55
6846	111.85
8525	112.1
552	112.3
148	112.8
4923	113.0
387129	113.2
29933	113.25
886	115.45
4295	116.05
2837	116.7
2790	116.95
2846	118.65
5731	119.7
2776	120.9
551	121.2
10911	123.65
8526	124.2
1608	124.2
3061	126.55
2829	128.0
2150	129.1
3356	129.1
64106	130.1
3710	130.2
5332	130.65
6863	130.8
2642	132.0
1131	132.1
2793	132.85
128674	133.1
94233	133.6
257313	135.15
51764	136.05
2786	136.6
2149	137.1
221955	138.0
23620	138.3
54331	139.15
8477	139.8
2865	141.2
3709	143.05
301	143.3
