# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
2053	1.0
242	2.0
239	3.0
1579	4.0
2876	5.0
57834	6.0
873	7.0
2687	8.0
391013	9.0
81579	10.0
84647	11.0
1562	12.0
2686	13.0
123745	14.0
8681	15.0
8399	16.0
5740	17.0
240	18.0
257202	19.0
26279	20.0
2678	21.0
1559	22.0
2877	23.0
124975	24.0
80142	25.0
5743	26.0
30814	27.0
151056	28.0
2882	29.0
4056	30.0
5319	31.0
5322	32.0
2878	33.0
5742	34.0
1557	35.0
113612	36.0
50487	37.0
8529	38.0
2880	39.0
874	40.0
284541	41.0
247	42.0
27306	43.0
64600	44.0
8398	45.0
5730	46.0
9536	47.0
4051	48.0
4048	49.0
5320	50.0
246	51.0
1558	52.0
6916	53.0
1573	54.0
1571	55.0
1555	56.0
5321	57.0
