# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
2335	1.0
22927	2.0
1432	3.0
5054	4.0
2	5.0
5478	6.0
8526	7.0
7058	8.0
948	9.0
2782	10.0
3309	11.0
440915	12.0
5170	13.0
5336	14.0
5747	15.0
81	16.0
1607	17.0
2793	18.0
9630	19.0
87	20.0
2266	21.0
7059	22.0
5023	23.0
5906	24.0
335	25.0
2316	26.0
5660	27.0
88	28.0
8527	29.0
967	30.0
160851	31.0
5627	32.0
51764	33.0
8525	34.0
1278	35.0
9564	36.0
7094	37.0
7414	38.0
151	39.0
1609	40.0
54331	41.0
2149	42.0
2814	43.0
2207	44.0
2815	45.0
2787	46.0
150	47.0
2153	48.0
6810	49.0
7423	50.0
3827	51.0
2147	52.0
7273	53.0
2792	54.0
10487	55.0
5345	56.0
7018	57.0
6403	58.0
7057	59.0
2785	60.0
2786	61.0
213	62.0
11343	63.0
3920	64.0
2157	65.0
2162	66.0
2277	67.0
6850	68.0
9162	69.0
5578	70.0
7043	71.0
2621	72.0
7040	73.0
6678	74.0
1277	75.0
2769	76.0
5290	77.0
139189	78.0
3708	79.0
3674	80.0
5216	81.0
7042	82.0
54518	83.0
813	84.0
3479	85.0
5473	86.0
3673	87.0
1191	88.0
747	89.0
2244	90.0
5908	91.0
146850	92.0
9948	93.0
5579	94.0
152	95.0
7076	96.0
5028	97.0
2771	98.0
9002	99.0
10451	100.0
2791	101.0
7044	102.0
7060	103.0
2885	104.0
23533	105.0
2243	106.0
2811	107.0
221955	108.0
10000	109.0
4067	110.0
6714	111.0
2773	112.0
10681	113.0
2151	114.0
7114	115.0
3688	116.0
51206	117.0
1072	118.0
2783	119.0
7409	120.0
5582	121.0
1398	122.0
7422	123.0
3710	124.0
10672	125.0
5291	126.0
59345	127.0
5552	128.0
5321	129.0
1606	130.0
5590	131.0
29106	132.0
1950	133.0
27154	134.0
3937	135.0
2784	136.0
64805	137.0
710	138.0
11069	139.0
5294	140.0
5340	141.0
10411	142.0
3082	143.0
22915	144.0
10235	145.0
208	146.0
5155	147.0
2776	148.0
5341	149.0
3690	150.0
7410	151.0
808	152.0
1445	153.0
94235	154.0
207	155.0
6654	156.0
351	157.0
1608	158.0
3709	159.0
6647	160.0
5770	161.0
2767	162.0
6814	163.0
928	164.0
55970	165.0
5265	166.0
5196	167.0
805	168.0
2770	169.0
2534	170.0
5175	171.0
226	172.0
7277	173.0
5154	174.0
2768	175.0
5295	176.0
801	177.0
7424	178.0
