# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
10436	1.0
166378	2.0
2091	3.0
29889	4.0
55505	5.0
55813	6.0
22803	7.0
10528	8.0
10482	9.0
10607	10.0
138716	11.0
9724	12.0
54464	13.0
26354	14.0
55998	15.0
55131	16.0
9790	17.0
55272	18.0
65083	19.0
10557	20.0
1457	21.0
92856	22.0
10171	23.0
29102	24.0
5822	25.0
10940	26.0
27341	27.0
1460	28.0
84135	29.0
25996	30.0
10248	31.0
7514	32.0
51096	33.0
23195	34.0
57455	35.0
29107	36.0
4809	37.0
10556	38.0
10799	39.0
1736	40.0
55651	41.0
55226	42.0
51119	43.0
51077	44.0
6880	45.0
23160	46.0
54552	47.0
6949	48.0
5901	49.0
55341	50.0
51068	51.0
23560	52.0
54913	53.0
134430	54.0
56000	55.0
10885	56.0
55916	57.0
1459	58.0
54433	59.0
55781	60.0
10775	61.0
4931	62.0
10199	63.0
51367	64.0
84128	65.0
3692	66.0
51602	67.0
83732	68.0
79631	69.0
28987	70.0
84916	71.0
10813	72.0
55127	73.0
