# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
9626	1.1666666666666667
2774	1.8333333333333333
5613	5.722222222222222
4992	7.0
26188	8.777777777777779
5132	9.666666666666666
26245	12.222222222222221
26689	14.722222222222221
4991	15.055555555555555
8383	16.5
4994	17.27777777777778
26648	17.333333333333332
4995	18.22222222222222
158131	18.27777777777778
1179	18.333333333333332
8390	18.88888888888889
5566	20.666666666666668
390064	21.444444444444443
26219	21.944444444444443
26493	22.055555555555557
5592	23.0
390892	28.666666666666668
5568	30.11111111111111
26664	31.055555555555557
390059	31.22222222222222
816	32.333333333333336
810	33.111111111111114
5593	33.111111111111114
390066	34.388888888888886
26707	35.0
283160	36.888888888888886
126370	40.888888888888886
26212	42.44444444444444
81696	42.55555555555556
135946	42.72222222222222
3000	43.166666666666664
79339	43.611111111111114
808	44.77777777777778
81472	44.833333333333336
26531	45.22222222222222
23538	45.55555555555556
5567	45.77777777777778
22802	46.611111111111114
81797	47.05555555555556
26496	47.27777777777778
51806	47.5
1261	47.611111111111114
343171	50.5
4993	50.888888888888886
26211	51.0
442194	51.388888888888886
390058	51.55555555555556
817	52.05555555555556
442184	53.111111111111114
26476	53.888888888888886
124538	54.22222222222222
109	55.388888888888886
26248	55.5
81697	56.27777777777778
157	56.388888888888886
8392	56.44444444444444
801	57.22222222222222
79345	58.111111111111114
409	59.0
8590	59.611111111111114
10798	60.111111111111114
282775	63.611111111111114
1262	64.05555555555556
283297	67.38888888888889
442186	67.66666666666667
81285	69.27777777777777
26658	71.38888888888889
818	71.83333333333333
8387	72.5
2978	73.94444444444444
26692	74.44444444444444
26716	75.44444444444444
1258	76.05555555555556
163688	76.38888888888889
26538	76.72222222222223
26189	77.61111111111111
283694	78.72222222222223
26740	79.11111111111111
2979	79.27777777777777
284521	79.88888888888889
26333	79.94444444444444
9635	81.61111111111111
120065	83.16666666666667
5137	83.16666666666667
815	84.11111111111111
26659	85.72222222222223
26532	85.94444444444444
442191	87.44444444444444
120066	87.88888888888889
7932	87.94444444444444
390063	88.16666666666667
282763	89.72222222222223
26494	90.11111111111111
805	90.55555555555556
135948	90.72222222222223
162998	92.27777777777777
26529	92.44444444444444
56656	93.22222222222223
283159	94.22222222222223
