# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
5879	2.5
5880	3.0
64857	3.9444444444444446
5923	4.444444444444445
6453	6.277777777777778
393	6.777777777777778
29	8.0
7409	8.555555555555555
388	11.777777777777779
89846	12.222222222222221
5364	13.166666666666666
387	13.222222222222221
9475	14.666666666666666
221472	15.833333333333334
10276	17.88888888888889
84033	18.333333333333332
11214	18.944444444444443
23365	20.444444444444443
10451	21.055555555555557
5924	21.444444444444443
8997	22.055555555555557
7410	22.61111111111111
23370	22.88888888888889
57580	23.38888888888889
1894	24.944444444444443
6654	26.944444444444443
27237	28.5
2768	30.555555555555557
50649	30.833333333333332
7204	31.444444444444443
8874	31.944444444444443
26230	32.666666666666664
9828	32.833333333333336
23263	34.888888888888886
5295	34.888888888888886
6093	35.94444444444444
391	36.27777777777778
9138	37.388888888888886
7074	37.833333333333336
2245	38.833333333333336
5290	38.833333333333336
4168	40.333333333333336
50650	40.44444444444444
9459	40.888888888888886
23229	42.166666666666664
57449	43.666666666666664
25791	43.72222222222222
998	43.94444444444444
9181	44.333333333333336
6655	45.333333333333336
10672	46.333333333333336
389	47.833333333333336
