# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
3551	2.8
9641	3.3
5163	6.5
7122	7.85
5518	9.05
8503	9.65
4950	11.5
3441	11.85
10686	12.4
27102	13.7
10379	14.25
3456	15.75
7187	17.0
5293	17.2
9071	17.8
439996	21.15
3442	22.3
1026	23.55
8517	23.7
1432	24.1
5602	24.8
4790	28.3
3451	28.4
10062	28.55
5290	29.2
5010	29.45
6774	31.55
3449	32.05
1950	33.65
6654	34.65
4938	34.85
23533	34.9
7186	35.15
57506	36.4
7098	36.4
6041	37.0
9076	42.1
7189	42.15
3576	43.75
5519	44.55
975	44.6
9074	45.3
9075	46.45
148022	46.6
3446	46.9
26285	47.25
137075	49.7
7124	49.9
49861	50.4
3452	51.0
9451	51.3
9063	51.4
23562	51.65
3661	52.7
3439	56.3
5601	56.75
4792	57.3
10197	61.05
3443	61.35
8737	62.25
3445	62.35
3665	64.1
673	64.55
5296	64.9
1965	66.2
5521	66.75
5295	69.7
207	70.05
5600	71.95
55844	72.1
149461	73.25
5594	76.7
6772	77.1
4893	77.15
1364	77.75
2932	78.1
1366	78.75
5465	79.6
7132	81.0
5515	81.05
3454	82.15
208	82.6
5970	82.9
10000	84.45
6300	84.85
1956	84.9
7297	86.5
51208	87.0
5294	87.2
8554	87.5
23586	88.85
1147	89.05
3659	89.2
9080	90.9
3646	91.55
3265	92.45
5595	92.95
949	93.8
29110	94.65
3949	94.75
7157	100.95
51588	101.15
3444	102.25
3455	102.55
8717	102.95
5603	103.5
3845	104.15
5522	105.45
10401	106.05
9073	106.7
3434	107.55
572	109.2
5610	109.6
53842	110.1
5599	110.55
3440	110.7
3447	111.1
2885	113.55
369	113.6
5894	115.8
1365	116.05
6655	116.1
9021	116.7
3448	117.1
6256	117.4
5291	118.05
5520	118.45
440275	118.7
4939	119.0
3716	119.55
6773	120.45
5516	121.15
24146	121.55
4940	122.6
