# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
54578	5.4
10941	7.05
124	7.2
2954	7.4
4258	9.25
54575	9.7
4128	10.0
1549	10.0
2940	10.05
1544	10.15
54576	10.55
2949	11.5
125	11.6
2327	11.85
1559	12.3
222	17.25
2952	17.7
2944	19.05
4129	19.2
7367	23.5
2329	23.8
221357	23.9
2947	24.25
4259	26.75
54577	28.45
4257	28.85
1562	32.0
54579	32.55
221	33.5
1577	33.95
54600	34.4
2326	35.35
1557	36.15
220	36.7
2953	37.0
1571	37.3
64816	37.4
2938	37.75
1565	41.1
2950	42.15
2941	42.15
7363	42.35
2939	42.65
2328	42.9
119391	43.3
1558	45.6
1548	45.75
2946	46.75
54658	48.3
54490	49.0
7364	49.55
10720	50.2
130	51.05
7365	51.55
7366	52.35
54659	52.5
127	52.85
1553	52.95
316	54.15
79799	55.45
131	58.25
128	59.0
1551	59.4
1555	61.0
1576	61.8
126	62.65
54657	63.25
9446	64.3
373156	64.9
2330	65.3
218	66.05
2948	66.75
