# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
394	1.0
387	2.0
29119	3.0
5296	4.0
4688	5.0
87	6.0
1496	7.0
7070	8.0
6387	9.0
3683	10.0
49861	11.0
2771	12.0
88	13.0
10627	14.0
5579	15.0
7414	16.0
90952	17.0
24146	18.0
10411	19.0
5603	20.0
5829	21.0
5335	22.0
7408	23.0
5294	24.0
89	25.0
50508	26.0
3688	27.0
3684	28.0
5747	29.0
9075	30.0
103910	31.0
9076	32.0
58498	33.0
3383	34.0
5906	35.0
3689	36.0
4478	37.0
7122	38.0
2185	39.0
1495	40.0
10686	41.0
5290	42.0
5336	43.0
5295	44.0
4318	45.0
4633	46.0
93408	47.0
2770	48.0
2909	49.0
58494	50.0
5879	51.0
4301	52.0
1535	53.0
60	54.0
1499	55.0
137075	56.0
9475	57.0
4636	58.0
7409	59.0
1500	60.0
7294	61.0
7412	62.0
5175	63.0
3702	64.0
4689	65.0
1536	66.0
3676	67.0
9071	68.0
5578	69.0
5582	70.0
27035	71.0
1364	72.0
4313	73.0
23562	74.0
5010	75.0
5880	76.0
9073	77.0
29895	78.0
9080	79.0
51208	80.0
10451	81.0
1432	82.0
4950	83.0
11069	84.0
6494	85.0
5908	86.0
5293	87.0
71	88.0
81	89.0
149461	90.0
83593	91.0
10398	92.0
5781	93.0
7852	94.0
53842	95.0
7430	96.0
8503	97.0
9564	98.0
83700	99.0
50848	100.0
7410	101.0
5600	102.0
6300	103.0
2773	104.0
6093	105.0
23533	106.0
26285	107.0
1366	108.0
998	109.0
1365	110.0
1003	111.0
5291	112.0
399	113.0
