# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
8590	2.9
283093	6.3
4995	7.35
403277	8.7
143503	8.85
219428	9.25
122742	11.05
81300	11.5
255725	13.15
127064	14.3
81697	15.05
442186	15.4
158131	18.55
135946	18.65
284383	20.15
283162	21.95
338674	22.4
390078	22.7
403253	25.5
26532	26.05
219960	29.2
219869	30.0
26248	30.65
390152	32.0
256892	32.9
442361	33.85
26184	36.85
392392	37.8
390326	38.15
341418	39.9
143502	40.0
135941	40.45
79310	41.65
391196	42.3
81285	42.75
390113	42.85
81127	43.05
126370	43.85
79295	44.35
390538	45.2
390061	45.4
343563	48.6
121364	50.25
10798	53.65
390167	54.25
403278	54.4
26689	54.55
219952	56.05
390436	56.25
338755	57.95
122740	59.9
219865	61.45
26333	62.4
130075	62.5
56656	62.5
219965	63.95
341799	65.7
219954	66.3
219875	66.55
343169	66.7
7932	67.45
119764	68.2
81282	71.45
390190	71.75
8383	72.25
8387	75.4
26683	76.3
26212	76.3
390151	77.6
392390	77.9
282763	78.45
442184	78.55
79339	79.35
4993	79.45
390445	82.3
390264	82.7
390892	82.8
120775	84.15
403239	85.5
121130	85.55
390093	85.95
26740	87.2
81442	87.75
254783	88.05
81328	88.4
390072	89.55
401992	90.75
8385	91.15
391112	91.7
338751	92.55
390067	94.4
390195	95.85
219464	96.4
219958	96.9
403274	98.85
119695	101.0
346517	105.3
2792	105.4
79473	105.9
26188	106.9
393046	108.3
391109	110.7
390191	113.4
219473	115.25
390157	116.7
390066	117.7
81050	120.1
26476	120.8
120586	121.05
2774	121.65
390142	122.15
219873	124.45
219479	127.0
127623	127.8
343406	128.2
128367	129.65
79501	130.5
390174	131.6
285659	131.9
120796	133.25
390162	133.4
401665	133.75
119694	134.0
441608	136.95
26246	137.05
390327	139.2
4992	139.9
341416	141.6
219447	142.1
390144	142.3
196335	142.55
126541	142.55
442194	143.2
120793	143.55
219874	143.75
128372	143.95
283160	143.95
219429	143.95
121275	144.25
150681	144.45
26664	145.15
119687	145.6
390323	145.9
283297	148.1
254973	149.75
387748	149.95
403284	150.05
138883	151.05
390197	151.15
441932	155.05
283111	155.85
282775	155.95
390155	156.2
8390	157.25
401666	157.85
219957	158.9
119678	159.2
219983	159.55
390081	160.9
391190	162.9
124538	164.2
128368	168.2
343173	168.25
390154	169.45
26493	170.3
390064	170.35
219482	171.4
219986	172.4
390275	173.35
81392	176.0
390882	176.55
391194	176.8
256148	177.35
390260	184.45
8388	185.0
143496	185.55
391211	186.25
125962	187.3
134083	187.5
128360	188.35
391114	188.65
26189	189.2
26658	190.1
144125	192.5
26534	193.95
26496	194.1
390082	194.25
284433	195.55
26716	196.15
392391	196.8
254786	197.75
8386	199.85
79317	200.45
119772	200.65
135924	200.85
347169	206.55
338662	207.0
341276	209.4
390648	209.45
390261	209.75
26219	209.9
219959	210.7
26338	211.55
256144	212.25
338675	212.35
127069	213.05
441639	214.75
81309	214.75
403273	217.35
219437	217.9
401994	219.4
219968	219.65
403257	221.2
127385	222.1
79324	223.0
120066	224.15
127062	224.15
26211	224.6
119682	224.6
219432	224.7
441911	224.9
346525	224.9
127077	225.35
219982	227.8
442191	228.35
282770	228.6
219981	228.7
26538	229.55
343171	230.8
127066	231.65
390083	231.85
392138	232.3
127074	232.4
402135	233.5
441308	233.6
120776	237.95
391192	238.4
389090	238.8
26659	239.45
390077	239.85
26686	239.9
390321	241.0
4994	241.15
341568	241.4
81099	242.05
390433	242.4
441670	242.5
219870	243.2
26648	243.8
219484	244.1
26696	245.05
79345	245.35
8392	246.05
390265	246.1
125963	247.3
283694	247.3
284521	247.45
390063	247.9
390649	249.95
403244	251.75
26737	253.05
390075	254.15
120065	254.5
219956	254.65
403282	255.1
81327	256.45
138881	257.45
120787	257.5
390148	258.4
135948	258.85
26245	259.5
119749	259.55
391195	260.55
390199	260.6
26707	261.3
283189	261.3
219453	262.0
26339	264.2
390883	265.0
341152	265.1
401667	266.05
390058	266.75
81341	267.1
343172	268.1
4991	269.1
283365	270.8
26735	272.95
219477	273.05
390437	273.25
390271	275.75
390054	276.95
390431	277.7
144124	278.75
26539	279.55
390181	279.7
390037	280.75
390036	282.65
219438	284.25
347168	286.85
390429	287.1
283092	287.25
401993	287.7
26341	288.25
81470	288.3
219487	288.4
219858	290.6
390059	291.0
441669	291.15
23538	291.2
26692	291.45
79544	291.5
254879	291.6
391107	291.6
81472	292.65
283159	293.2
402317	293.35
26533	295.0
219436	295.45
127059	295.8
390079	296.6
81318	296.7
340980	296.7
219469	296.8
26682	297.35
390038	297.95
138882	298.3
119774	298.45
219493	299.6
127068	299.75
81168	299.9
128371	300.2
219431	301.85
81448	303.35
219417	303.5
81469	303.8
391191	304.8
390201	306.35
2782	306.95
125958	307.05
119692	309.75
119765	310.05
