# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
87	1.0
1495	2.0
1007	3.0
1499	4.0
64398	5.0
10979	6.0
1008	7.0
50855	8.0
9069	9.0
2316	10.0
24146	11.0
4301	12.0
6251	13.0
9459	14.0
7408	15.0
5817	16.0
3688	17.0
56288	18.0
1006	19.0
3914	20.0
81607	21.0
55742	22.0
53842	23.0
23705	24.0
1001	25.0
3691	26.0
1005	27.0
49861	28.0
9071	29.0
1016	30.0
253559	31.0
3655	32.0
1013	33.0
10686	34.0
2318	35.0
55679	36.0
54751	37.0
3987	38.0
64403	39.0
1003	40.0
3909	41.0
1308	42.0
1000	43.0
5818	44.0
667	45.0
26285	46.0
7122	47.0
57863	48.0
1009	49.0
29780	50.0
137075	51.0
23562	52.0
5584	53.0
7016	54.0
5819	55.0
1500	56.0
1364	57.0
25945	58.0
1012	59.0
5339	60.0
5010	61.0
9073	62.0
5829	63.0
1366	64.0
3918	65.0
84612	66.0
9075	67.0
999	68.0
3728	69.0
149461	70.0
84552	71.0
1010	72.0
977	73.0
9080	74.0
1365	75.0
3611	76.0
10207	77.0
1004	78.0
1002	79.0
51208	80.0
50848	81.0
92359	82.0
9076	83.0
