# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
1869	3.85
5728	3.9
8503	4.2
5155	5.1
595	6.7
1029	7.3
5154	7.35
23533	7.95
5605	12.2
4193	12.6
207	12.7
1026	12.95
818	15.4
5293	15.4
817	15.75
51806	17.8
1019	18.5
3480	18.6
5604	19.95
6654	20.25
6464	21.3
5291	23.7
5578	25.55
5296	27.05
53358	28.0
1950	30.45
805	30.55
5295	31.15
5336	31.4
7039	32.85
816	34.1
5582	34.45
5159	34.9
5925	35.05
5594	36.55
1870	36.6
25759	37.2
10000	38.1
5894	38.8
3265	40.05
1021	40.65
3845	40.9
801	41.45
810	43.1
5290	43.25
2475	45.75
815	45.75
399694	47.0
3479	47.8
5156	49.7
7157	50.0
5595	50.6
5335	50.7
2885	50.85
673	52.6
163688	52.7
369	52.85
5579	53.2
4893	54.2
1871	55.35
1956	55.7
6655	57.15
208	58.4
5294	59.15
808	59.95
