# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
22803	2.9
6468	3.0
6499	6.0
10528	6.9
54461	7.4
8237	7.4
26224	9.35
5201	9.95
7203	10.45
56604	11.7
8877	12.4
81027	14.7
347733	14.85
10383	15.3
7411	17.5
84261	17.6
5204	18.1
10576	20.05
63971	20.6
6950	21.25
84790	21.55
7277	23.0
26234	23.45
5202	25.05
10471	25.5
5203	25.8
10575	26.2
7280	28.25
83752	28.9
84617	29.45
10381	30.25
26270	30.3
10574	31.05
10382	31.55
7846	33.0
22948	35.35
10564	36.75
3801	37.55
26985	38.95
26272	39.2
10376	40.35
10694	40.75
60	41.25
26190	42.35
113457	42.75
55294	43.0
7278	43.05
11328	43.7
10517	44.2
908	45.1
