# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
2066	1.3333333333333333
5894	2.9444444444444446
6416	4.277777777777778
5058	7.388888888888889
2475	8.277777777777779
6776	8.333333333333334
867	9.333333333333334
5594	9.666666666666666
5602	11.38888888888889
5294	12.055555555555555
10718	15.222222222222221
1026	15.944444444444445
399694	16.11111111111111
5296	16.333333333333332
10298	17.61111111111111
2064	19.22222222222222
2069	19.333333333333332
3725	19.444444444444443
5747	20.0
4893	21.333333333333332
816	23.055555555555557
1956	24.61111111111111
4690	26.444444444444443
208	28.0
5336	29.61111111111111
1950	30.944444444444443
2002	33.666666666666664
1399	34.166666666666664
207	34.666666666666664
23533	36.388888888888886
57144	36.611111111111114
8440	36.666666666666664
5062	36.77777777777778
3265	36.888888888888886
56924	38.833333333333336
6777	39.833333333333336
6714	40.55555555555556
25	41.55555555555556
572	41.72222222222222
5293	43.166666666666664
1027	43.22222222222222
868	43.388888888888886
53358	43.5
4609	44.22222222222222
5599	46.05555555555556
5295	46.5
5578	46.833333333333336
8503	47.72222222222222
6654	47.94444444444444
6464	48.05555555555556
10000	50.55555555555556
5335	51.44444444444444
5579	51.611111111111114
3084	54.333333333333336
25759	55.22222222222222
6199	55.388888888888886
145957	55.94444444444444
5291	58.55555555555556
2932	59.22222222222222
3845	59.833333333333336
685	60.22222222222222
5595	60.44444444444444
673	61.388888888888886
5609	62.611111111111114
23624	62.833333333333336
369	63.05555555555556
5582	64.5
5601	66.11111111111111
6198	66.38888888888889
9542	66.72222222222223
2549	66.72222222222223
815	66.94444444444444
817	67.22222222222223
6655	67.27777777777777
1839	68.05555555555556
1978	68.33333333333333
5063	69.88888888888889
27	70.88888888888889
5605	71.55555555555556
818	71.61111111111111
7039	71.66666666666667
1398	73.33333333333333
5290	74.38888888888889
2065	76.61111111111111
2885	76.94444444444444
